course,speed,day,time,lon,lat,seq,video_time,RS Classifier,LS Classifier,USRight,USLeft,USRear,LidarRight,LidarLeft,CO,SO,O3,NO,P10,P25
194.28,0,230717,7/22/2017 21:29,-84.38416,33.78213833,1185,7/23/2017 0:19,Red Light +car,Red Light,594.995,320.04,166.37,893,1020.25,782,638,978,913,19.2,17.4
194.28,0,230717,7/22/2017 21:29,-84.38416,33.78213833,1186,7/23/2017 0:19,Red Light +car,Red Light,640.08,320.04,320.04,1,1046.5,NA,NA,NA,NA,NA,NA
194.28,0,230717,7/22/2017 21:29,-84.38416,33.78213833,1187,7/23/2017 0:19,Red Light +car,Red Light,402.59,320.04,198.755,1151.5,1058.25,784,526,946,873,19.3,17.5
194.28,2.41,230717,7/22/2017 21:29,-84.38416,33.78213167,1188,7/23/2017 0:19,Red Light +car,Red Light,234.5266667,298.8733333,183.7266667,771,1,779,796,812,768,19.2,17.4
194.28,0,230717,7/22/2017 21:29,-84.38416167,33.78212,1189,7/23/2017 0:19,Red Light +car,Red Light,322.58,265.43,249.555,435.25,1,781,734,833,821,19.2,17.4
201.68,0,230717,7/22/2017 21:29,-84.38415667,33.78210833,1190,7/23/2017 0:19,Red Light +car,Red Light,235.585,252.095,320.04,594.25,80.75,781,943,504,631,19.2,17.4
198.47,4.73,230717,7/22/2017 21:29,-84.38415833,33.78206833,1191,7/23/2017 0:19,,,292.1,243.84,320.04,759,136,NA,NA,NA,NA,NA,NA
197.53,5.67,230717,7/22/2017 21:29,-84.38416167,33.78202833,1192,7/23/2017 0:19,,,306.07,306.07,320.04,198.75,1,779,719,895,844,19.3,17.5
195.99,7.36,230717,7/22/2017 21:29,-84.38415167,33.78197333,1193,7/23/2017 0:19,,Tree RS,321.7333333,327.66,320.04,1,1,785,344,1132,964,19.4,17.5
194.55,8.05,230717,7/22/2017 21:29,-84.38412333,33.78190833,1194,7/23/2017 0:19,,,322.58,327.66,320.04,1,1,781,800,815,800,19.4,17.5
193.74,7.66,230717,7/22/2017 21:29,-84.38411333,33.78185333,1195,7/23/2017 0:19,,,319.1933333,327.66,320.04,1,1,781,719,858,828,19.5,17.6
192.63,7.19,230717,7/22/2017 21:29,-84.38411667,33.78180833,1196,7/23/2017 0:19,,Tree RS,318.3466667,327.66,320.04,117.3333333,825.6666667,781,988,427,564,19.5,17.6
191.65,7.47,230717,7/22/2017 21:29,-84.38411333,33.781765,1197,7/23/2017 0:20,,,322.58,327.66,320.04,153.3333333,2295.666667,NA,NA,NA,NA,NA,NA
190.83,7.43,230717,7/22/2017 21:29,-84.38411167,33.78172333,1198,7/23/2017 0:20,,,481.33,327.66,346.71,258.25,1007.25,781,727,874,825,19.5,17.6
189.96,7.35,230717,7/22/2017 21:29,-84.38410167,33.781675,1199,7/23/2017 0:20,,,513.9266667,324.2733333,320.04,1,686.6666667,783,338,1145,959,19.5,17.6
189.18,7.09,230717,7/22/2017 21:29,-84.38409667,33.78160833,1200,7/23/2017 0:20,,,236.855,332.74,300.355,681.5,515.5,780,835,757,738,19.5,17.6
177.59,7.27,230717,7/22/2017 21:29,-84.38409333,33.78156833,1201,7/23/2017 0:20,,People RS,207.4333333,329.3533333,320.04,89,1,780,704,900,858,19.6,17.7
180.65,6.72,230717,7/22/2017 21:29,-84.3841,33.78153333,1202,7/23/2017 0:20,,People RS,191.3466667,336.9733333,364.0666667,1,1,780,1003,417,543,19.6,17.7
181.25,6.44,230717,7/22/2017 21:29,-84.38410333,33.78149667,1203,7/23/2017 0:20,,,185.42,321.945,636.905,529.5,590,779,778,812,772,19.6,17.7
184.01,6.7,230717,7/22/2017 21:29,-84.38411,33.78145833,1204,7/23/2017 0:20,Car LS,Tree RS,220.98,293.37,636.27,1252.5,281.5,784,330,1254,1023,19.6,17.7
184.91,6.35,230717,7/22/2017 21:29,-84.384115,33.78142333,1205,7/23/2017 0:20,,,222.6733333,287.8666667,284.48,1,656.3333333,NA,NA,NA,NA,NA,NA
190.82,6.3,230717,7/22/2017 21:29,-84.384125,33.78139,1206,7/23/2017 0:20,,Tree RS,248.92,333.5866667,320.04,1434.333333,1,781,809,803,784,19.5,17.6
191,6.03,230717,7/22/2017 21:29,-84.38413167,33.78136833,1207,7/23/2017 0:20,,,244.6866667,334.4333333,640.08,772,1,781,709,851,809,19.5,17.6
188.06,6.37,230717,7/22/2017 21:29,-84.384135,33.78134,1208,7/23/2017 0:20,,Tree RS,258.445,335.28,640.715,82,1,783,557,886,823,19.4,17.5
189.5,7.49,230717,7/22/2017 21:29,-84.38413833,33.78130167,1209,7/23/2017 0:20,Car LS,,225.425,334.645,487.045,576,465.25,781,766,855,826,19.4,17.5
187.62,7.94,230717,7/22/2017 21:29,-84.38414333,33.78126333,1210,7/23/2017 0:20,,Tree RS,224.79,335.915,640.08,457.75,550.25,781,498,1180,1099,19.3,17.4
187.43,7.35,230717,7/22/2017 21:29,-84.38414667,33.781225,1211,7/23/2017 0:20,,,214.63,339.09,640.08,405,1014.5,NA,NA,NA,NA,NA,NA
184.13,7.88,230717,7/22/2017 21:29,-84.38412667,33.781175,1212,7/23/2017 0:20,,Tree RS,207.4333333,342.9,640.08,708,1346,780,967,596,670,19.3,17.4
183.84,7.9,230717,7/22/2017 21:29,-84.38409,33.78111833,1213,7/23/2017 0:20,Car LS,Tree RS,254.635,394.97,612.775,765,859.25,780,879,521,591,19.2,17.3
189.01,8.28,230717,7/22/2017 21:29,-84.38409,33.78099167,1214,7/23/2017 0:20,,,162.56,229.4466667,403.0133333,785.6666667,673,781,772,802,773,19.2,17.3
188.39,8.9,230717,7/22/2017 21:29,-84.38409,33.78095167,1215,7/23/2017 0:20,,Tree RS,220.98,320.04,438.15,229.5,1154.25,784,485,958,880,19.2,17.3
187.81,9.29,230717,7/22/2017 21:29,-84.38409,33.78090833,1216,7/23/2017 0:20,,,322.58,424.18,378.46,2125.666667,546,780,814,821,823,19.2,17.3
187.05,8.91,230717,7/22/2017 21:29,-84.38407333,33.78086,1217,7/23/2017 0:20,,Tree RS,322.58,640.08,320.04,634.6666667,542,NA,NA,NA,NA,NA,NA
186.32,8.85,230717,7/22/2017 21:29,-84.38407333,33.78081833,1218,7/23/2017 0:20,,,347.345,605.79,320.04,1720.25,473.25,784,286,1308,1047,19.2,17.3
185.67,8.88,230717,7/22/2017 21:29,-84.38407667,33.78077833,1219,7/23/2017 0:20,,Tree RS,563.88,640.08,533.4,751.3333333,614,782,868,719,754,19.1,17.2
185.4,8.86,230717,7/22/2017 21:29,-84.384075,33.78073667,1220,7/23/2017 0:20,Car LS,Tree RS,176.1066667,583.3533333,640.9266667,478.3333333,1184,780,837,723,741,19.1,17.2
184.44,8.62,230717,7/22/2017 21:29,-84.38407833,33.78069667,1221,7/23/2017 0:20,Car LS,Tree RS,255.905,570.23,631.825,449.5,432.75,784,521,949,873,19.1,17.2
183.92,8.66,230717,7/22/2017 21:29,-84.38407667,33.78065667,1222,7/23/2017 0:20,,,242.9933333,636.6933333,640.08,461,1,781,783,806,780,19.1,17.2
181.1,9.14,230717,7/22/2017 21:29,-84.38407667,33.78061167,1223,7/23/2017 0:20,,Tree RS,244.475,637.54,641.35,453.25,1061,783,293,1315,1061,19.1,17.2
181.93,9.15,230717,7/22/2017 21:29,-84.38408333,33.78057,1224,7/23/2017 0:20,,,514.7733333,637.54,641.7733333,675.3333333,1760.666667,NA,NA,NA,NA,NA,NA
181.75,8.59,230717,7/22/2017 21:29,-84.38408833,33.78052667,1225,7/23/2017 0:20,Car LS,,387.7733333,637.54,640.9266667,97.33333333,1771.333333,781,867,712,769,19.1,17.2
182.91,8.4,230717,7/22/2017 21:29,-84.38409333,33.78048833,1226,7/23/2017 0:20,,Car RS,485.775,610.235,640.08,128.75,725.5,781,765,798,783,19,17.1
183.86,7.68,230717,7/22/2017 21:29,-84.3841,33.780455,1227,7/23/2017 0:20,,Tree RS,401.32,508,640.08,924.6666667,773.3333333,783,535,914,855,19,17.1
184.47,7.31,230717,7/22/2017 21:29,-84.38409833,33.78042,1228,7/23/2017 0:20,Car LS,,226.06,320.04,640.08,545.25,446,781,785,830,788,18.9,17
184.84,7.92,230717,7/22/2017 21:29,-84.38410667,33.78038833,1229,7/23/2017 0:20,,,262.4666667,320.04,640.9266667,498.3333333,585,783,330,1293,1074,18.9,17
185.17,7.95,230717,7/22/2017 21:29,-84.38409667,33.78035833,1230,7/23/2017 0:20,Car LS,,249.7666667,596.0533333,640.08,445.3333333,1,NA,NA,NA,NA,NA,NA
186.77,8.37,230717,7/22/2017 21:29,-84.38410333,33.78032667,1231,7/23/2017 0:20,,,265.0066667,635,640.9266667,511.6666667,582,781,814,781,750,18.9,17
187.72,7.88,230717,7/22/2017 21:29,-84.3841,33.780295,1232,7/23/2017 0:20,,,185.42,635,640.9266667,953,1137.666667,782,675,909,852,18.8,16.9
189.31,7.53,230717,7/22/2017 21:29,-84.38410833,33.78025667,1233,7/23/2017 0:20,,Car RS,195.58,598.805,640.715,543.75,293.5,784,547,813,693,18.8,16.9
197.93,7.81,230717,7/22/2017 21:29,-84.38411333,33.78022,1234,7/23/2017 0:20,Car LS,Tree RS,291.2533333,587.5866667,641.7733333,545.6666667,739.6666667,780,803,821,822,18.9,17
197.32,8.02,230717,7/22/2017 21:29,-84.38410833,33.78018167,1235,7/23/2017 0:20,,Tree RS,641.35,410.845,640.715,461.5,851.25,781,355,1322,1141,19,17.1
196.68,7.84,230717,7/22/2017 21:29,-84.38411,33.78014167,1236,7/23/2017 0:20,Car LS,,233.68,635.8466667,640.9266667,683.6666667,1,NA,NA,NA,NA,NA,NA
195.65,7.26,230717,7/22/2017 21:30,-84.38410333,33.780105,1237,7/23/2017 0:20,Car LS,Tree RS,193.8866667,384.3866667,640.08,530.6666667,558.6666667,781,901,676,720,19,17.1
194.66,6.19,230717,7/22/2017 21:30,-84.384105,33.780075,1238,7/23/2017 0:20,Car LS,,194.945,247.015,640.08,683.25,1325.25,779,738,874,838,19,17.1
193.44,6.4,230717,7/22/2017 21:30,-84.384115,33.78003667,1239,7/23/2017 0:20,Car LS,Tree RS,202.3533333,319.1933333,640.9266667,727,1668.666667,782,622,834,800,19.1,17.2
192.43,7.04,230717,7/22/2017 21:30,-84.384125,33.77999667,1240,7/23/2017 0:20,Car LS,,199.8133333,318.3466667,640.08,698,1690,781,772,854,821,19.1,17.2
191.33,6.14,230717,7/22/2017 21:30,-84.38413333,33.77996333,1241,7/23/2017 0:20,,,198.12,315.595,640.715,708.75,823,781,663,1027,1006,19.1,17.2
190.21,6.13,230717,7/22/2017 21:30,-84.38413667,33.77992833,1242,7/23/2017 0:20,Car LS,,189.6533333,476.6733333,640.9266667,672,572,NA,NA,NA,NA,NA,NA
192.07,5.68,230717,7/22/2017 21:30,-84.38414333,33.77989667,1243,7/23/2017 0:20,Car LS,Tree RS,334.01,635.635,641.35,653.5,1288.25,781,924,634,703,19.1,17.2
191.87,5.72,230717,7/22/2017 21:30,-84.38415333,33.77986667,1244,7/23/2017 0:20,,,227.7533333,212.5133333,641.7733333,611.3333333,239.6666667,779,812,780,796,19.2,17.3
191.63,5.73,230717,7/22/2017 21:30,-84.38416167,33.77983667,1245,7/23/2017 0:20,,,211.6666667,257.3866667,641.7733333,504.6666667,1,782,565,890,818,19.3,17.4
199.72,5.68,230717,7/22/2017 21:30,-84.38417167,33.77981,1246,7/23/2017 0:20,,,281.94,290.83,640.08,640.75,1,780,813,800,784,19.3,17.4
199.21,5.66,230717,7/22/2017 21:30,-84.38417667,33.77978167,1247,7/23/2017 0:20,,Tree RS,228.6,234.5266667,640.9266667,526.6666667,1699.666667,783,372,1306,1087,19.3,17.4
198.64,5.9,230717,7/22/2017 21:30,-84.38418333,33.77974833,1248,7/23/2017 0:20,,,221.615,289.56,641.985,690,1,781,933,562,654,19.2,17.3
197.49,4.86,230717,7/22/2017 21:30,-84.384185,33.77972,1249,7/23/2017 0:20,,,346.2866667,235.3733333,443.6533333,498.6666667,162,NA,NA,NA,NA,NA,NA
196.43,5.28,230717,7/22/2017 21:30,-84.384185,33.77969167,1250,7/23/2017 0:20,,Tree RS,196.4266667,188.8066667,350.52,334.6666667,144.6666667,781,791,817,790,19.1,17.2
195.81,4.55,230717,7/22/2017 21:30,-84.38419167,33.779665,1251,7/23/2017 0:20,Car LS,,205.74,206.5866667,425.8733333,665.3333333,1,783,483,979,870,19.1,17.2
200.09,3.6,230717,7/22/2017 21:30,-84.3842,33.77964833,1252,7/23/2017 0:20,,,194.945,320.04,640.08,671.5,1,779,828,762,748,19,17.1
200.09,0.17,230717,7/22/2017 21:30,-84.38420333,33.77964167,1253,7/23/2017 0:20,Parallel LS,Person RS,88.265,320.04,640.715,670.25,1,779,696,875,822,18.9,17.1
200.09,0.11,230717,7/22/2017 21:30,-84.3842,33.77963333,1254,7/23/2017 0:20,Parallel LS,,103.2933333,320.04,640.08,668.3333333,451.3333333,781,767,625,631,18.8,17
200.09,0.07,230717,7/22/2017 21:30,-84.3842,33.77962833,1255,7/23/2017 0:20,Parallel LS,,103.2933333,320.04,640.9266667,672.6666667,1,NA,NA,NA,NA,NA,NA
200.09,0.06,230717,7/22/2017 21:30,-84.38420167,33.779625,1256,7/23/2017 0:20,Parallel LS,,269.875,318.77,640.715,623.25,1,779,774,816,781,18.8,17
200.09,0.16,230717,7/22/2017 21:30,-84.38420167,33.77962167,1257,7/23/2017 0:21,Parallel LS,,173.5666667,318.3466667,640.9266667,601.3333333,1,783,284,1282,1056,18.7,16.9
200.09,0.34,230717,7/22/2017 21:30,-84.38420333,33.779615,1258,7/23/2017 0:21,Parallel LS,,280.67,320.04,575.31,545,1,779,898,700,729,18.7,16.9
188.76,4.95,230717,7/22/2017 21:30,-84.384205,33.77958667,1259,7/23/2017 0:21,Parallel LS,Tree RS,640.08,320.04,640.08,1,1,781,715,836,810,18.7,16.8
189.28,5.39,230717,7/22/2017 21:30,-84.38421,33.77956167,1260,7/23/2017 0:21,,,640.08,218.44,640.08,1078.333333,1,785,539,857,736,18.6,16.7
190.8,6,230717,7/22/2017 21:30,-84.384215,33.77953167,1261,7/23/2017 0:21,,,552.45,178.435,640.715,649.5,247,779,801,833,836,18.5,16.6
189.88,5.31,230717,7/22/2017 21:30,-84.38421667,33.77950667,1262,7/23/2017 0:21,,,237.9133333,236.22,598.5933333,574.3333333,769,NA,NA,NA,NA,NA,NA
188.35,5,230717,7/22/2017 21:30,-84.38421833,33.779485,1263,7/23/2017 0:21,,,215.9,320.04,640.08,485.5,140.75,783,245,1349,1082,18.4,16.5
190.66,5.66,230717,7/22/2017 21:30,-84.38422667,33.77945667,1264,7/23/2017 0:21,Car LS,,216.7466667,320.04,640.08,571.3333333,1,779,872,705,738,18.4,16.5
197.35,6.38,230717,7/22/2017 21:30,-84.38423833,33.77942833,1265,7/23/2017 0:21,,,238.76,387.7733333,415.7133333,867.6666667,451.3333333,780,773,816,825,18.4,16.5
199.32,5.94,230717,7/22/2017 21:30,-84.38425,33.77940333,1266,7/23/2017 0:21,,,207.01,640.08,352.425,798.25,321,783,564,880,825,18.4,16.5
199.21,6.79,230717,7/22/2017 21:30,-84.38426333,33.77937167,1267,7/23/2017 0:21,Car LS,,244.6866667,640.08,320.04,628.6666667,995,780,794,808,794,18.3,16.4
190.75,6.44,230717,7/22/2017 21:30,-84.38426,33.77934333,1268,7/23/2017 0:21,,,253.365,643.255,400.685,793,1,780,593,1078,1043,18.2,16.3
186.93,6.51,230717,7/22/2017 21:30,-84.38427,33.77931,1269,7/23/2017 0:21,,People RS,322.58,642.62,640.9266667,514,1,NA,NA,NA,NA,NA,NA
188.05,7.04,230717,7/22/2017 21:30,-84.38428167,33.77927333,1270,7/23/2017 0:21,,,276.86,643.4666667,640.9266667,441.3333333,561.6666667,781,915,669,735,18.3,16.3
185.45,7.96,230717,7/22/2017 21:30,-84.384285,33.779225,1271,7/23/2017 0:21,,,263.525,339.09,641.985,490.75,1104.5,780,770,826,786,18.3,16.3
186.79,8.29,230717,7/22/2017 21:30,-84.38429667,33.77918167,1272,7/23/2017 0:21,Car LS,,243.84,229.4466667,640.9266667,603.6666667,101,783,398,1071,922,18.3,16.3
186.92,8.05,230717,7/22/2017 21:30,-84.38430167,33.77914167,1273,7/23/2017 0:21,,,247.396,300.736,275.336,446.8,687.6,780,842,795,800,18.2,16.3
183.86,8.06,230717,7/22/2017 21:30,-84.38430333,33.7791,1274,7/23/2017 0:21,,,267.97,328.93,320.04,596,1,782,716,866,899,18,16.1
182.98,8.48,230717,7/22/2017 21:30,-84.38430333,33.77905333,1275,7/23/2017 0:21,,Tree RS,169.3333333,290.4066667,320.04,807.6666667,1,NA,NA,NA,NA,NA,NA
181.76,8.46,230717,7/22/2017 21:30,-84.384305,33.77901,1276,7/23/2017 0:21,,,213.995,320.04,320.04,808.75,1,780,966,460,576,18.1,16.2
186.58,8.09,230717,7/22/2017 21:30,-84.384315,33.77897167,1277,7/23/2017 0:21,Car LS,Tree RS,275.1666667,245.5333333,217.5933333,744.6666667,1,778,745,865,852,18.1,16.2
187.18,8.06,230717,7/22/2017 21:30,-84.38432167,33.77893333,1278,7/23/2017 0:21,,,230.505,325.755,273.685,990.25,301,783,339,1182,978,18.2,16.2
188.32,8.21,230717,7/22/2017 21:30,-84.38432833,33.778895,1279,7/23/2017 0:21,,,323.4266667,331.8933333,320.04,815,1,781,796,795,779,18.2,16.2
188.13,8.23,230717,7/22/2017 21:30,-84.38433667,33.77885167,1280,7/23/2017 0:21,,,254,342.265,320.04,785,490.75,781,760,817,783,18.1,16.1
185.85,9.06,230717,7/22/2017 21:30,-84.38433167,33.77879833,1281,7/23/2017 0:21,,,288.7133333,326.8133333,320.04,795.6666667,777.6666667,784,569,915,867,18.1,16.1
173.89,10.37,230717,7/22/2017 21:30,-84.38431,33.77873167,1282,7/23/2017 0:21,Car LS,Tree RS,200.025,321.945,243.84,721.5,307.75,781,725,881,820,18.1,16.1
169.69,9.38,230717,7/22/2017 21:30,-84.38429667,33.77868667,1283,7/23/2017 0:21,Car LS,Tree RS,294.64,321.945,582.93,1342.25,1,783,265,1281,1041,18.1,16.1
161.06,10.04,230717,7/22/2017 21:30,-84.38426833,33.77862833,1284,7/23/2017 0:21,Car LS,,322.58,269.24,640.08,1,1,NA,NA,NA,NA,NA,NA
161.75,10.31,230717,7/22/2017 21:30,-84.38425333,33.778575,1285,7/23/2017 0:21,Car LS,,401.955,239.395,640.08,1,1,778,864,724,736,18.1,16.1
162.63,9.28,230717,7/22/2017 21:30,-84.38425167,33.77853167,1286,7/23/2017 0:21,Car LS,,333.5866667,298.0266667,640.08,913.6666667,487.3333333,781,730,835,797,18.2,16.2
164.65,8.7,230717,7/22/2017 21:30,-84.38426333,33.77849667,1287,7/23/2017 0:21,Car LS,,179.4933333,268.3933333,640.08,1006.666667,89,785,494,991,902,18.3,16.3
167.13,9.93,230717,7/22/2017 21:30,-84.38428167,33.77844833,1288,7/23/2017 0:21,,,208.28,320.04,640.08,310.5,299,781,760,831,786,18.5,16.3
169.32,10.11,230717,7/22/2017 21:30,-84.38428667,33.77839333,1289,7/23/2017 0:21,,Tree RS,220.98,320.04,595.2066667,524.6666667,1669.666667,NA,NA,NA,NA,NA,NA
171.17,10.78,230717,7/22/2017 21:30,-84.38429,33.77833333,1290,7/23/2017 0:21,Car LS,Tree RS,272.6266667,320.04,640.08,778.6666667,1278,786,249,1340,1085,18.6,16.4
173.21,10.38,230717,7/22/2017 21:30,-84.38430333,33.77825167,1291,7/23/2017 0:21,,,248.92,520.065,640.08,971.25,775.5,780,891,695,748,18.6,16.4
175.1,10.83,230717,7/22/2017 21:30,-84.38432333,33.77818167,1292,7/23/2017 0:21,,,226.06,342.9,304.8,765,781.6666667,778,856,709,740,18.6,16.4
176.95,10.51,230717,7/22/2017 21:30,-84.384345,33.778125,1293,7/23/2017 0:21,Car LS,,213.995,186.69,320.04,964.75,282.75,782,597,863,830,18.6,16.4
178.61,10.88,230717,7/22/2017 21:30,-84.38436,33.778065,1294,7/23/2017 0:21,,,180.34,576.58,320.04,1,1893.5,NA,NA,NA,NA,NA,NA
180.05,10.13,230717,7/22/2017 21:30,-84.38437,33.77801333,1295,7/23/2017 0:21,,Tree RS,219.075,638.175,320.04,556.5,1522.25,782,756,832,805,18.7,16.5
181.49,10.78,230717,7/22/2017 21:30,-84.38438333,33.77796333,1296,7/23/2017 0:21,Car LS,Tree RS,294.64,336.9733333,320.04,825.6666667,204,782,317,1267,1035,18.8,16.5
182.63,11.15,230717,7/22/2017 21:31,-84.38439167,33.77790833,1297,7/23/2017 0:21,,Tree RS,274.32,193.04,320.04,1194.333333,760.3333333,779,903,719,747,18.9,16.5
183.58,11.44,230717,7/22/2017 21:31,-84.38439,33.77785,1298,7/23/2017 0:21,Car LS,Tree RS,285.115,296.545,320.04,426.75,1908.75,780,669,915,864,19,16.5
185.86,11.18,230717,7/22/2017 21:31,-84.38439333,33.77779167,1299,7/23/2017 0:21,Car LS,Tree RS,222.6733333,265.0066667,523.24,61.66666667,1150,781,973,421,554,19.2,16.5
186.51,11.25,230717,7/22/2017 21:31,-84.38439333,33.777735,1300,7/23/2017 0:21,,Tree RS,535.94,329.3533333,640.9266667,263.6666667,1283,NA,NA,NA,NA,NA,NA
185.79,12.1,230717,7/22/2017 21:31,-84.38439,33.77767333,1301,7/23/2017 0:21,,Tree RS,331.8933333,242.1466667,640.9266667,784.6666667,712,781,771,822,799,19.4,16.6
185.02,11.82,230717,7/22/2017 21:31,-84.38439167,33.777615,1302,7/23/2017 0:21,,Tree RS,177.8,286.1733333,433.4933333,784.6666667,1,782,438,1058,922,19.6,16.6
185.24,10.59,230717,7/22/2017 21:31,-84.38439833,33.77756667,1303,7/23/2017 0:21,,Tree RS,297.18,213.995,167.005,748.5,1364.75,780,798,828,830,19.6,16.6
184.73,8.66,230717,7/22/2017 21:31,-84.38440667,33.77752833,1304,7/23/2017 0:21,,Tree RS,164.2533333,320.04,320.04,375.3333333,970.6666667,780,820,744,747,19.8,16.6
186.21,8.32,230717,7/22/2017 21:31,-84.38440833,33.77748833,1305,7/23/2017 0:21,Car LS,Tree RS,183.7266667,306.4933333,115.9933333,167,273,NA,NA,NA,NA,NA,NA
178.98,6.62,230717,7/22/2017 21:31,-84.3844,33.77746,1306,7/23/2017 0:21,,Tree RS,131.445,314.325,320.04,553,93.25,780,939,494,610,19.9,16.6
167.71,4.48,230717,7/22/2017 21:31,-84.38439667,33.77743667,1307,7/23/2017 0:21,,,101.6,338.6666667,274.32,121.3333333,1,781,778,776,751,20.1,16.7
167.71,2.09,230717,7/22/2017 21:31,-84.38439,33.77742833,1308,7/23/2017 0:21,Car LS,Tree RS,109.22,289.56,239.395,357.5,1,783,396,1132,974,20.2,16.7
167.71,1.71,230717,7/22/2017 21:31,-84.38438333,33.77742167,1309,7/23/2017 0:21,Car LS,,112.6066667,323.4266667,207.4333333,581.6666667,1,782,840,754,744,20.4,16.8
167.71,1.28,230717,7/22/2017 21:31,-84.38438333,33.77741667,1310,7/23/2017 0:21,,Mailbox,112.6066667,612.14,243.84,564.6666667,1,782,692,885,819,20.6,16.9
167.71,0.05,230717,7/22/2017 21:31,-84.38438833,33.77741833,1311,7/23/2017 0:21,,Mailbox,112.395,638.81,187.96,540.25,1,786,661,720,665,20.7,17
167.71,0.05,230717,7/22/2017 21:31,-84.384395,33.77741667,1312,7/23/2017 0:21,Car LS,Mailbox,112.6066667,640.08,155.7866667,543.3333333,1,NA,NA,NA,NA,NA,NA
167.71,0.08,230717,7/22/2017 21:31,-84.38439333,33.777415,1313,7/23/2017 0:21,Red Light +car,Red Light,112.395,640.08,48.895,575.5,1,780,773,824,795,20.7,17
167.71,0,230717,7/22/2017 21:31,-84.38439667,33.77741333,1314,7/23/2017 0:21,Red Light +car,Red Light,111.76,640.08,71.96666667,584,1,784,313,1226,1016,20.7,17
167.71,0,230717,7/22/2017 21:31,-84.38439667,33.77741333,1315,7/23/2017 0:21,Red Light +car,Red Light,112.6066667,639.2333333,211.6666667,587,1,779,883,719,721,20.7,17.1
167.71,0,230717,7/22/2017 21:31,-84.38439667,33.77741333,1316,7/23/2017 0:21,Red Light +car,Red Light,114.3,291.2533333,144.78,585,1,781,755,814,786,20.8,17.1
167.71,0,230717,7/22/2017 21:31,-84.38439667,33.77741333,1317,7/23/2017 0:22,Red Light +car,Red Light,113.665,328.93,53.34,587.25,1,779,978,421,524,20.6,17.3
167.71,0,230717,7/22/2017 21:31,-84.38439667,33.77741333,1318,7/23/2017 0:22,Red Light +car,Red Light,114.3,331.47,50.165,587.25,1,780,756,851,815,20.3,17.4
167.71,0,230717,7/22/2017 21:31,-84.38439667,33.77741333,1319,7/23/2017 0:22,Red Light +car,Red Light,115.1466667,331.8933333,43.18,590,1,NA,NA,NA,NA,NA,NA
167.71,0,230717,7/22/2017 21:31,-84.38439667,33.77741333,1320,7/23/2017 0:22,Red Light +car,Red Light,117.6866667,281.94,42.33333333,592,1,782,403,1125,945,19.9,17.5
167.71,0,230717,7/22/2017 21:31,-84.38439667,33.77741333,1321,7/23/2017 0:22,Red Light +car,Red Light,116.84,333.5866667,175.26,484,1,779,866,735,772,20.1,17.6
167.71,0,230717,7/22/2017 21:31,-84.38439667,33.77741333,1322,7/23/2017 0:22,Red Light +car,Red Light,116.84,320.04,69.85,592.5,1,NA,NA,NA,NA,NA,NA
167.71,0,230717,7/22/2017 21:31,-84.38439667,33.77741333,1323,7/23/2017 0:22,Red Light +car,Red Light,117.348,326.136,86.868,593.4,1,781,608,927,852.5,20.4,17.85
167.71,0,230717,7/22/2017 21:31,-84.38439667,33.77741333,1324,7/23/2017 0:22,Red Light +car,Red Light,115.57,327.66,43.18,592.5,1,NA,NA,NA,NA,NA,NA
167.71,0,230717,7/22/2017 21:31,-84.38439667,33.77741333,1325,7/23/2017 0:22,Red Light +car,Red Light,116.205,327.66,58.42,591.5,1,779,762,857,837,20.6,18.1
167.71,0.72,230717,7/22/2017 21:31,-84.38439333,33.77740833,1326,7/23/2017 0:22,Red Light +car,Red Light,116.84,331.0466667,104.14,591.3333333,1,783,345,1230,1001,20.7,18.1
167.71,0.94,230717,7/22/2017 21:31,-84.38439,33.77741,1327,7/23/2017 0:22,Red Light +car,Red Light,115.9933333,327.66,147.32,587.6666667,1,779,963,602,703,20.7,18.2
167.71,0,230717,7/22/2017 21:31,-84.38439167,33.77741333,1328,7/23/2017 0:22,Red Light +car,Red Light,115.57,356.235,122.555,588.75,1,780,757,819,799,20.7,18.3
167.71,0,230717,7/22/2017 21:31,-84.38439167,33.77741333,1329,7/23/2017 0:22,Red Light +car,Red Light,115.1466667,330.2,112.6066667,587,1,NA,NA,NA,NA,NA,NA
167.71,0,230717,7/22/2017 21:31,-84.38439167,33.77741333,1330,7/23/2017 0:22,Red Light +car,Red Light,114.3,330.835,99.06,588.75,1,783,495,983,890,20.7,18.4
167.71,0,230717,7/22/2017 21:31,-84.38439167,33.77741333,1331,7/23/2017 0:22,Red Light +car,Red Light,113.4533333,328.5066667,64.34666667,574,1,780,787,838,818,20.8,18.5
167.71,0,230717,7/22/2017 21:31,-84.38439167,33.77741333,1332,7/23/2017 0:22,Red Light +car,Red Light,112.6066667,332.74,44.87333333,586.3333333,1,784,293,1339,1114,20.7,18.5
167.71,0,230717,7/22/2017 21:31,-84.38439167,33.77741333,1333,7/23/2017 0:22,Red Light +car,Red Light,114.935,330.2,46.99,586.75,1,780,947,643,686,20.8,18.6
167.71,0,230717,7/22/2017 21:31,-84.38439167,33.77741333,1334,7/23/2017 0:22,Red Light +car,Red Light,126.1533333,329.3533333,76.2,438.6666667,452,780,742,852,827,20.9,18.6
