"course","speed","day","time","lon","lat","seq"
274.28,11.69,"230717",2017-07-22 21:32:30,-84.3859533333333,33.776275,1387
273.97,12.16,"230717",2017-07-22 21:32:31,-84.3860433333333,33.7762816666667,1388
273.12,12.78,"230717",2017-07-22 21:32:32,-84.38613,33.7762916666667,1389
274.78,12.41,"230717",2017-07-22 21:32:33,-84.3862083333333,33.7763,1390
275.99,12.01,"230717",2017-07-22 21:32:34,-84.3862833333333,33.776305,1391
278.19,11.53,"230717",2017-07-22 21:32:35,-84.386355,33.776315,1392
284.22,11.16,"230717",2017-07-22 21:32:36,-84.38642,33.77633,1393
282.74,11.11,"230717",2017-07-22 21:32:37,-84.386485,33.7763383333333,1394
280.07,10.79,"230717",2017-07-22 21:32:38,-84.386545,33.7763483333333,1395
277.62,10.75,"230717",2017-07-22 21:32:39,-84.3866033333333,33.7763533333333,1396
275.46,10.78,"230717",2017-07-22 21:32:40,-84.386665,33.776355,1397
269.39,9.94,"230717",2017-07-22 21:32:41,-84.386715,33.7763483333333,1398
267.59,8.76,"230717",2017-07-22 21:32:42,-84.38676,33.7763433333333,1399
267.27,8.02,"230717",2017-07-22 21:32:43,-84.3868016666667,33.77634,1400
266.97,7.51,"230717",2017-07-22 21:32:44,-84.3868416666667,33.7763383333333,1401
268.46,7.46,"230717",2017-07-22 21:32:45,-84.386885,33.7763416666667,1402
269.34,7.28,"230717",2017-07-22 21:32:46,-84.386935,33.7763483333333,1403
271.74,6.57,"230717",2017-07-22 21:32:47,-84.3869833333333,33.7763566666667,1404
273.74,5.57,"230717",2017-07-22 21:32:48,-84.3870283333333,33.7763633333333,1405
274.88,4.75,"230717",2017-07-22 21:32:49,-84.3870733333333,33.7763683333333,1406
274.69,3.63,"230717",2017-07-22 21:32:50,-84.387105,33.7763716666667,1407
275.07,1.99,"230717",2017-07-22 21:32:51,-84.3871183333333,33.7763733333333,1408
275.06,0.04,"230717",2017-07-22 21:32:52,-84.3871266666667,33.7763783333333,1409
275.02,0.07,"230717",2017-07-22 21:32:53,-84.3871333333333,33.7763783333333,1410
275.15,0.09,"230717",2017-07-22 21:32:54,-84.3871333333333,33.7763783333333,1411
275.54,0.06,"230717",2017-07-22 21:32:55,-84.38713,33.7763783333333,1412
275.41,0.02,"230717",2017-07-22 21:32:56,-84.3871333333333,33.7763783333333,1413
275.41,0.06,"230717",2017-07-22 21:32:57,-84.387135,33.7763783333333,1414
275.41,0.09,"230717",2017-07-22 21:32:58,-84.3871316666667,33.7763766666667,1415
275.41,0.05,"230717",2017-07-22 21:32:59,-84.3871266666667,33.7763766666667,1416
275.41,0.04,"230717",2017-07-22 21:33:00,-84.3871233333333,33.7763783333333,1417
275.41,0.02,"230717",2017-07-22 21:33:01,-84.3871216666667,33.7763783333333,1418
275.41,0.01,"230717",2017-07-22 21:33:02,-84.38712,33.7763783333333,1419
275.41,0.02,"230717",2017-07-22 21:33:03,-84.3871216666667,33.7763783333333,1420
275.41,0.04,"230717",2017-07-22 21:33:04,-84.3871216666667,33.7763783333333,1421
275.41,0.03,"230717",2017-07-22 21:33:05,-84.3871216666667,33.77638,1422
275.41,0.01,"230717",2017-07-22 21:33:06,-84.3871233333333,33.7763816666667,1423
275.41,0.01,"230717",2017-07-22 21:33:07,-84.3871233333333,33.7763816666667,1424
275.41,0.02,"230717",2017-07-22 21:33:08,-84.3871233333333,33.7763833333333,1425
275.41,0.02,"230717",2017-07-22 21:33:09,-84.387125,33.7763833333333,1426
275.41,0.01,"230717",2017-07-22 21:33:10,-84.387125,33.7763833333333,1427
275.41,0,"230717",2017-07-22 21:33:11,-84.387125,33.7763833333333,1428
275.41,0,"230717",2017-07-22 21:33:12,-84.387125,33.7763833333333,1429
275.41,0,"230717",2017-07-22 21:33:13,-84.387125,33.7763833333333,1430
275.41,0,"230717",2017-07-22 21:33:14,-84.387125,33.7763833333333,1431
275.41,0,"230717",2017-07-22 21:33:15,-84.387125,33.7763833333333,1432
275.41,0,"230717",2017-07-22 21:33:16,-84.387125,33.7763833333333,1433
275.41,0,"230717",2017-07-22 21:33:17,-84.387125,33.7763833333333,1434
275.41,0,"230717",2017-07-22 21:33:18,-84.387125,33.7763833333333,1435
275.41,0,"230717",2017-07-22 21:33:19,-84.3871266666667,33.7763833333333,1436
275.41,2.48,"230717",2017-07-22 21:33:20,-84.3871333333333,33.7763866666667,1437
311.11,5.66,"230717",2017-07-22 21:33:21,-84.3871716666667,33.7764,1438
316.38,6.3,"230717",2017-07-22 21:33:22,-84.38721,33.7764233333333,1439
329.39,6.85,"230717",2017-07-22 21:33:23,-84.38727,33.7764533333333,1440
332.27,6.92,"230717",2017-07-22 21:33:24,-84.3873016666667,33.7764833333333,1441
339.19,6.86,"230717",2017-07-22 21:33:25,-84.3873183333333,33.7765166666667,1442
341.46,6.82,"230717",2017-07-22 21:33:26,-84.387335,33.776545,1443
347.07,6.76,"230717",2017-07-22 21:33:27,-84.3873466666667,33.776575,1444
346.26,6.39,"230717",2017-07-22 21:33:28,-84.3873566666667,33.7766066666667,1445
349.18,5.66,"230717",2017-07-22 21:33:29,-84.3873633333333,33.7766333333333,1446
351.98,5.66,"230717",2017-07-22 21:33:30,-84.3873666666667,33.7766566666667,1447
354.35,5.18,"230717",2017-07-22 21:33:31,-84.38737,33.7766783333333,1448
354.35,2.61,"230717",2017-07-22 21:33:32,-84.38737,33.7766933333333,1449
355.91,0.07,"230717",2017-07-22 21:33:33,-84.38737,33.7766983333333,1450
356.26,0.09,"230717",2017-07-22 21:33:34,-84.3873733333333,33.7766966666667,1451
356.39,0.1,"230717",2017-07-22 21:33:35,-84.3873783333333,33.7766933333333,1452
356.39,0.1,"230717",2017-07-22 21:33:36,-84.3873816666667,33.7766916666667,1453
356.39,0.07,"230717",2017-07-22 21:33:37,-84.387385,33.7766883333333,1454
356.39,0.05,"230717",2017-07-22 21:33:38,-84.3873866666667,33.776685,1455
356.39,0.02,"230717",2017-07-22 21:33:39,-84.3873883333333,33.7766833333333,1456
356.39,0.03,"230717",2017-07-22 21:33:40,-84.38739,33.7766833333333,1457
356.39,0.02,"230717",2017-07-22 21:33:41,-84.38739,33.776685,1458
356.39,0.02,"230717",2017-07-22 21:33:42,-84.3873916666667,33.776685,1459
356.39,0.02,"230717",2017-07-22 21:33:43,-84.3873916666667,33.7766866666667,1460
356.39,0.02,"230717",2017-07-22 21:33:44,-84.3873916666667,33.7766883333333,1461
356.39,0.02,"230717",2017-07-22 21:33:45,-84.3873933333333,33.7766883333333,1462
356.39,0.03,"230717",2017-07-22 21:33:46,-84.3873933333333,33.7766883333333,1463
356.39,0.04,"230717",2017-07-22 21:33:47,-84.387395,33.77669,1464
356.39,0.03,"230717",2017-07-22 21:33:48,-84.3873966666667,33.7766916666667,1465
356.39,0.03,"230717",2017-07-22 21:33:49,-84.3873966666667,33.7766933333333,1466
356.39,0.03,"230717",2017-07-22 21:33:50,-84.3873983333333,33.7766933333333,1467
356.39,0.08,"230717",2017-07-22 21:33:51,-84.3873983333333,33.776695,1468
356.39,1.55,"230717",2017-07-22 21:33:52,-84.3873983333333,33.7766983333333,1469
356.39,1.85,"230717",2017-07-22 21:33:53,-84.3873983333333,33.7767066666667,1470
356.39,2.12,"230717",2017-07-22 21:33:54,-84.3873966666667,33.776715,1471
345.46,2.74,"230717",2017-07-22 21:33:55,-84.3874033333333,33.7767383333333,1472
341.09,4.22,"230717",2017-07-22 21:33:56,-84.3874033333333,33.7768016666667,1473
289.28,5.49,"230717",2017-07-22 21:33:57,-84.3874216666667,33.7768183333333,1474
276.43,7.08,"230717",2017-07-22 21:33:58,-84.3874566666667,33.7768316666667,1475
274.28,7.99,"230717",2017-07-22 21:33:59,-84.3875,33.7768366666667,1476
271.61,8.57,"230717",2017-07-22 21:34:00,-84.387545,33.7768416666667,1477
267.98,9.01,"230717",2017-07-22 21:34:01,-84.3875916666667,33.7768433333333,1478
267.13,9.25,"230717",2017-07-22 21:34:02,-84.3876416666667,33.7768416666667,1479
263.23,9.44,"230717",2017-07-22 21:34:03,-84.3876983333333,33.7768383333333,1480
265.07,10.1,"230717",2017-07-22 21:34:04,-84.38776,33.77684,1481
265.58,9.72,"230717",2017-07-22 21:34:05,-84.3878183333333,33.77685,1482
266.22,10.39,"230717",2017-07-22 21:34:06,-84.38788,33.7768533333333,1483
266.81,11.08,"230717",2017-07-22 21:34:07,-84.3879466666667,33.77685,1484
267.33,11.78,"230717",2017-07-22 21:34:08,-84.3880166666667,33.7768516666667,1485
268.65,11.74,"230717",2017-07-22 21:34:09,-84.3880883333333,33.7768483333333,1486
270.13,11.35,"230717",2017-07-22 21:34:10,-84.3881583333333,33.776855,1487
270.61,11.51,"230717",2017-07-22 21:34:11,-84.3882283333333,33.7768566666667,1488
270.71,11.76,"230717",2017-07-22 21:34:12,-84.3883,33.7768533333333,1489
271.07,11.71,"230717",2017-07-22 21:34:13,-84.3883716666667,33.7768583333333,1490
263.65,11.44,"230717",2017-07-22 21:34:14,-84.3884416666667,33.7768566666667,1491
266.03,10.5,"230717",2017-07-22 21:34:15,-84.3885066666667,33.7768566666667,1492
266.54,8.97,"230717",2017-07-22 21:34:16,-84.3885616666667,33.77687,1493
267.24,6.46,"230717",2017-07-22 21:34:17,-84.3886033333333,33.776875,1494
268.19,4.45,"230717",2017-07-22 21:34:18,-84.3886366666667,33.77688,1495
269.25,2.92,"230717",2017-07-22 21:34:19,-84.3886583333333,33.776885,1496
269.25,0.15,"230717",2017-07-22 21:34:20,-84.38867,33.7768883333333,1497
269.25,0.01,"230717",2017-07-22 21:34:21,-84.388675,33.77689,1498
269.25,0.01,"230717",2017-07-22 21:34:22,-84.3886733333333,33.77689,1499
269.25,0.03,"230717",2017-07-22 21:34:23,-84.38867,33.7768933333333,1500
269.25,0.02,"230717",2017-07-22 21:34:24,-84.3886683333333,33.7768933333333,1501
269.25,0.01,"230717",2017-07-22 21:34:25,-84.3886683333333,33.776895,1502
269.25,0.01,"230717",2017-07-22 21:34:26,-84.3886683333333,33.776895,1503
269.25,0.01,"230717",2017-07-22 21:34:27,-84.3886683333333,33.776895,1504
269.25,0.02,"230717",2017-07-22 21:34:28,-84.3886683333333,33.776895,1505
269.25,0.02,"230717",2017-07-22 21:34:29,-84.38867,33.776895,1506
269.25,0,"230717",2017-07-22 21:34:30,-84.38867,33.7768966666667,1507
269.25,0.01,"230717",2017-07-22 21:34:31,-84.38867,33.7768966666667,1508
269.25,0,"230717",2017-07-22 21:34:32,-84.38867,33.7768966666667,1509
269.25,0,"230717",2017-07-22 21:34:33,-84.38867,33.7768966666667,1510
269.25,0.01,"230717",2017-07-22 21:34:34,-84.38867,33.7768966666667,1511
269.25,0.02,"230717",2017-07-22 21:34:35,-84.38867,33.7768966666667,1512
269.25,0.02,"230717",2017-07-22 21:34:36,-84.38867,33.7768983333333,1513
269.25,0.01,"230717",2017-07-22 21:34:37,-84.38867,33.7768983333333,1514
269.25,0.02,"230717",2017-07-22 21:34:38,-84.38867,33.7768983333333,1515
269.25,0.02,"230717",2017-07-22 21:34:39,-84.38867,33.7769,1516
269.25,0.01,"230717",2017-07-22 21:34:40,-84.3886683333333,33.7769,1517
269.25,0,"230717",2017-07-22 21:34:41,-84.3886683333333,33.7769,1518
269.25,0,"230717",2017-07-22 21:34:42,-84.3886683333333,33.7769,1519
269.25,0.01,"230717",2017-07-22 21:34:43,-84.3886683333333,33.7769,1520
269.25,0,"230717",2017-07-22 21:34:44,-84.3886683333333,33.7769016666667,1521
269.25,0,"230717",2017-07-22 21:34:45,-84.3886683333333,33.7769016666667,1522
269.25,0.19,"230717",2017-07-22 21:34:46,-84.3886683333333,33.7769016666667,1523
269.25,0.18,"230717",2017-07-22 21:34:47,-84.3886683333333,33.7769016666667,1524
269.25,0.15,"230717",2017-07-22 21:34:48,-84.3886666666667,33.7769033333333,1525
269.25,0.24,"230717",2017-07-22 21:34:49,-84.3886666666667,33.7769033333333,1526
269.25,0.2,"230717",2017-07-22 21:34:50,-84.388665,33.7769033333333,1527
269.25,0.05,"230717",2017-07-22 21:34:51,-84.388665,33.7769033333333,1528
269.25,0,"230717",2017-07-22 21:34:52,-84.3886633333333,33.7769033333333,1529
269.25,0,"230717",2017-07-22 21:34:53,-84.3886633333333,33.7769033333333,1530
269.25,0,"230717",2017-07-22 21:34:54,-84.3886633333333,33.7769033333333,1531
269.25,0,"230717",2017-07-22 21:34:55,-84.3886633333333,33.7769033333333,1532
269.25,0.14,"230717",2017-07-22 21:34:56,-84.3886633333333,33.7769033333333,1533
269.25,0.1,"230717",2017-07-22 21:34:57,-84.388665,33.7769033333333,1534
269.25,0.2,"230717",2017-07-22 21:34:58,-84.388665,33.7769033333333,1535
269.25,0.2,"230717",2017-07-22 21:34:59,-84.388665,33.7769033333333,1536
269.25,0.21,"230717",2017-07-22 21:35:00,-84.3886666666667,33.7769016666667,1537
269.25,0.19,"230717",2017-07-22 21:35:01,-84.3886666666667,33.7769033333333,1538
269.25,0.16,"230717",2017-07-22 21:35:02,-84.3886683333333,33.7769033333333,1539
269.25,0,"230717",2017-07-22 21:35:03,-84.3886683333333,33.7769033333333,1540
269.25,0,"230717",2017-07-22 21:35:04,-84.3886683333333,33.7769033333333,1541
269.25,0,"230717",2017-07-22 21:35:05,-84.3886683333333,33.7769033333333,1542
269.25,0.11,"230717",2017-07-22 21:35:06,-84.3886683333333,33.7769033333333,1543
269.25,0.13,"230717",2017-07-22 21:35:07,-84.3886683333333,33.7769033333333,1544
269.25,0,"230717",2017-07-22 21:35:08,-84.3886666666667,33.7769033333333,1545
269.25,0,"230717",2017-07-22 21:35:09,-84.3886666666667,33.7769033333333,1546
269.25,0,"230717",2017-07-22 21:35:10,-84.3886666666667,33.7769033333333,1547
269.25,0,"230717",2017-07-22 21:35:11,-84.3886666666667,33.7769033333333,1548
269.25,0,"230717",2017-07-22 21:35:12,-84.3886666666667,33.7769033333333,1549
269.25,0,"230717",2017-07-22 21:35:13,-84.3886666666667,33.7769033333333,1550
269.25,0,"230717",2017-07-22 21:35:14,-84.3886666666667,33.7769033333333,1551
269.25,0,"230717",2017-07-22 21:35:15,-84.3886666666667,33.7769033333333,1552
269.25,0,"230717",2017-07-22 21:35:16,-84.3886666666667,33.7769033333333,1553
269.25,0,"230717",2017-07-22 21:35:17,-84.3886666666667,33.7769033333333,1554
269.25,0,"230717",2017-07-22 21:35:18,-84.3886666666667,33.7769033333333,1555
269.25,0,"230717",2017-07-22 21:35:19,-84.3886666666667,33.7769033333333,1556
269.25,0,"230717",2017-07-22 21:35:20,-84.3886666666667,33.7769033333333,1557
269.25,0,"230717",2017-07-22 21:35:21,-84.3886666666667,33.7769033333333,1558
269.25,0.06,"230717",2017-07-22 21:35:22,-84.3886666666667,33.7769033333333,1559
269.25,0.07,"230717",2017-07-22 21:35:23,-84.3886666666667,33.7769033333333,1560
269.25,0.03,"230717",2017-07-22 21:35:24,-84.3886666666667,33.7769033333333,1561
269.25,0.11,"230717",2017-07-22 21:35:25,-84.3886666666667,33.7769033333333,1562
269.25,0.07,"230717",2017-07-22 21:35:26,-84.3886666666667,33.7769033333333,1563
269.25,0.15,"230717",2017-07-22 21:35:27,-84.3886666666667,33.7769033333333,1564
269.25,0.14,"230717",2017-07-22 21:35:28,-84.3886666666667,33.7769033333333,1565
269.25,0.08,"230717",2017-07-22 21:35:29,-84.388665,33.7769033333333,1566
269.25,0.09,"230717",2017-07-22 21:35:30,-84.3886666666667,33.776905,1567
269.25,0.06,"230717",2017-07-22 21:35:31,-84.3886666666667,33.776905,1568
269.25,0.05,"230717",2017-07-22 21:35:32,-84.3886666666667,33.776905,1569
269.25,0.08,"230717",2017-07-22 21:35:33,-84.3886666666667,33.776905,1570
269.25,0.04,"230717",2017-07-22 21:35:34,-84.3886666666667,33.776905,1571
269.25,0.12,"230717",2017-07-22 21:35:35,-84.3886666666667,33.776905,1572
269.25,0.19,"230717",2017-07-22 21:35:36,-84.3886666666667,33.776905,1573
269.25,0.22,"230717",2017-07-22 21:35:37,-84.3886666666667,33.7769066666667,1574
269.25,0.61,"230717",2017-07-22 21:35:38,-84.3886683333333,33.7769066666667,1575
269.25,1.15,"230717",2017-07-22 21:35:39,-84.3886716666667,33.7769066666667,1576
269.25,1.81,"230717",2017-07-22 21:35:40,-84.3886783333333,33.7769066666667,1577
269.25,2.68,"230717",2017-07-22 21:35:41,-84.3886883333333,33.7769083333333,1578
271.14,3.67,"230717",2017-07-22 21:35:42,-84.3887183333333,33.7769066666667,1579
269.29,5.34,"230717",2017-07-22 21:35:43,-84.3887566666667,33.7769016666667,1580
268.94,5.91,"230717",2017-07-22 21:35:44,-84.3888,33.7768983333333,1581
269.49,5.98,"230717",2017-07-22 21:35:45,-84.3888466666667,33.776895,1582
270.17,6.28,"230717",2017-07-22 21:35:46,-84.3888866666667,33.776895,1583
269.1,5.38,"230717",2017-07-22 21:35:47,-84.38892,33.7768966666667,1584
279.24,4.28,"230717",2017-07-22 21:35:48,-84.388945,33.7769016666667,1585
277.57,4.03,"230717",2017-07-22 21:35:49,-84.38897,33.7769116666667,1586
276.59,3.95,"230717",2017-07-22 21:35:50,-84.3889966666667,33.7769166666667,1587
275.32,3.96,"230717",2017-07-22 21:35:51,-84.38902,33.7769233333333,1588
274.09,3.68,"230717",2017-07-22 21:35:52,-84.38904,33.7769283333333,1589
253.72,4.05,"230717",2017-07-22 21:35:53,-84.38906,33.7769333333333,1590
250.47,4.72,"230717",2017-07-22 21:35:54,-84.3890866666667,33.7769316666667,1591
251.24,4.68,"230717",2017-07-22 21:35:55,-84.3891116666667,33.77693,1592
252.57,4.36,"230717",2017-07-22 21:35:56,-84.3891383333333,33.7769316666667,1593
254.94,4.6,"230717",2017-07-22 21:35:57,-84.38917,33.7769383333333,1594
257.3,6.32,"230717",2017-07-22 21:35:58,-84.389205,33.7769416666667,1595
259.24,7.78,"230717",2017-07-22 21:35:59,-84.389255,33.7769483333333,1596
261.2,7.39,"230717",2017-07-22 21:36:00,-84.3892983333333,33.776955,1597
263.2,7.41,"230717",2017-07-22 21:36:01,-84.3893416666667,33.7769633333333,1598
264.74,7.13,"230717",2017-07-22 21:36:02,-84.3893933333333,33.7769683333333,1599
290.17,7.97,"230717",2017-07-22 21:36:03,-84.38944,33.7769816666667,1600
328.21,7.25,"230717",2017-07-22 21:36:04,-84.3894666666667,33.7770216666667,1601
337.48,7.23,"230717",2017-07-22 21:36:05,-84.3894833333333,33.7770766666667,1602
