course,speed,day,time,lon,lat,seq,way,video_time,Signature,USRight,USLeft,USRear,LidarRight,LidarLeft,CO,SO,O3,NO,P10,P25
0,0,210717,7/21/2017 10:07,0,0,432,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:07,0,0,433,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:07,0,0,434,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:07,0,0,435,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:07,0,0,436,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:07,0,0,437,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:07,0,0,438,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:07,0,0,439,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:07,0,0,440,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:07,0,0,441,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:07,0,0,442,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:07,0,0,443,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:07,0,0,444,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:07,0,0,445,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,446,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,447,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,448,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,449,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,450,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,451,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,452,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,453,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,454,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,455,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,456,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,457,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,458,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,459,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,460,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,461,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,462,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,463,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,464,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,465,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,466,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,467,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,468,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,469,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,470,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,471,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,472,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,473,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,474,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,475,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,476,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,477,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,478,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,479,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,480,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,481,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,482,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,483,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,484,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,485,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,486,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,487,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,488,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,489,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,490,come,7/21/2017 0:05,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,491,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,492,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,493,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,494,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,495,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,496,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,497,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,498,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,499,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,500,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,501,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,502,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,503,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:08,0,0,504,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:09,0,0,505,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:09,0,0,506,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:09,0,0,507,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:09,0,0,508,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:09,0,0,509,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:09,0,0,510,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:09,0,0,511,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:09,0,0,512,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:09,0,0,513,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:09,0,0,514,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:09,0,0,515,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:09,0,0,516,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:09,0,0,517,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:09,0,0,518,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:09,0,0,519,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:09,0,0,520,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:09,0,0,521,come,7/21/2017 0:06,,322.58,NA,640.08,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:09,0,0,522,come,7/21/2017 0:06,,388.62,638.81,640.08,1236.5,1499.5,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:09,0,0,523,come,7/21/2017 0:06,,434.34,293.37,640.08,354.5,542.5,0,383,893,779,53.1,44.3
0,0,210717,7/21/2017 10:09,0,0,524,come,7/21/2017 0:06,,248.92,638.81,640.08,1264.5,1524,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:09,0,0,525,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:09,0,0,526,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:09,0,0,527,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,210717,7/21/2017 10:09,0,0,528,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.67,0.97,210717,7/21/2017 10:09,0,0,529,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107.84,1.74,210717,7/21/2017 10:09,0,0,530,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94.04,2.35,210717,7/21/2017 10:09,0,0,531,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87.03,2.96,210717,7/21/2017 10:09,-84.39982333,33.78281167,532,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99.59,5.18,210717,7/21/2017 10:09,-84.39978333,33.78281,533,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110.86,6.52,210717,7/21/2017 10:09,-84.39972333,33.78278,534,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115.08,7.8,210717,7/21/2017 10:09,-84.39963833,33.78273167,535,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132.64,7.32,210717,7/21/2017 10:09,-84.39964333,33.78267333,536,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147.47,7.66,210717,7/21/2017 10:09,-84.39964667,33.78262333,537,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150.41,8.56,210717,7/21/2017 10:09,-84.39964667,33.78257167,538,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152.65,8.59,210717,7/21/2017 10:09,-84.39963833,33.78253167,539,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157.98,8.75,210717,7/21/2017 10:09,-84.399635,33.78244167,540,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163.35,8.97,210717,7/21/2017 10:09,-84.39965667,33.78238667,541,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164.94,9.09,210717,7/21/2017 10:09,-84.39965667,33.78234,542,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166.61,9.2,210717,7/21/2017 10:09,-84.399655,33.78229,543,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167.83,9.32,210717,7/21/2017 10:09,-84.39965,33.78224,544,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169.45,9.7,210717,7/21/2017 10:09,-84.39964167,33.78213833,545,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168.77,9.89,210717,7/21/2017 10:09,-84.39963,33.78208833,546,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169.34,10.05,210717,7/21/2017 10:09,-84.39962667,33.782035,547,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171.93,10.88,210717,7/21/2017 10:09,-84.39962333,33.78198167,548,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171.91,11.14,210717,7/21/2017 10:09,-84.39961667,33.78192667,549,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172.39,11.34,210717,7/21/2017 10:09,-84.39960333,33.78180833,550,come,7/21/2017 0:06,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171.3,11.86,210717,7/21/2017 10:09,-84.39958667,33.78174167,551,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170.01,13.25,210717,7/21/2017 10:09,-84.39957167,33.78167333,552,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168.47,13.64,210717,7/21/2017 10:09,-84.39955667,33.78159833,553,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.95,11.38,210717,7/21/2017 10:09,-84.39955,33.781515,554,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122.25,7.56,210717,7/21/2017 10:09,-84.39949167,33.781415,555,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103.54,7.54,210717,7/21/2017 10:09,-84.39945667,33.78139667,556,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97.15,7.87,210717,7/21/2017 10:09,-84.399415,33.78139,557,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93.81,8.28,210717,7/21/2017 10:09,-84.39937167,33.78138667,558,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90.33,8.83,210717,7/21/2017 10:10,-84.399325,33.781385,559,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87.91,10.46,210717,7/21/2017 10:10,-84.39920667,33.781395,560,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88.65,10.9,210717,7/21/2017 10:10,-84.39914,33.78139667,561,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88.89,11.23,210717,7/21/2017 10:10,-84.39907167,33.78139833,562,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.46,11.56,210717,7/21/2017 10:10,-84.39899833,33.78139667,563,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.49,11.58,210717,7/21/2017 10:10,-84.39893167,33.78139667,564,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90.14,11.79,210717,7/21/2017 10:10,-84.39879333,33.78139333,565,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90.44,11.87,210717,7/21/2017 10:10,-84.39872,33.78139333,566,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90.45,12.03,210717,7/21/2017 10:10,-84.39864833,33.78139333,567,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90.49,12.33,210717,7/21/2017 10:10,-84.398565,33.781395,568,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90.45,12.6,210717,7/21/2017 10:10,-84.39847833,33.78139667,569,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99.05,11.16,210717,7/21/2017 10:10,-84.39833833,33.78138833,570,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98.05,11.39,210717,7/21/2017 10:10,-84.39827167,33.78138167,571,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97.38,13.22,210717,7/21/2017 10:10,-84.39817833,33.78138,572,come,7/21/2017 0:07,,106.68,NA,640.08,NA,NA,NA,NA,NA,NA,NA,NA
96.73,15.02,210717,7/21/2017 10:10,-84.39807,33.78136833,573,come,7/21/2017 0:07,,NA,NA,NA,291.6666667,1517.666667,NA,NA,NA,NA,NA,NA
94.15,15.22,210717,7/21/2017 10:10,-84.39796833,33.78135833,574,come,7/21/2017 0:07,,322.58,217.5933333,640.08,286.6666667,672,1558,1144,956,795,43.5,35.5
93.83,15.07,210717,7/21/2017 10:10,-84.39777,33.78133833,575,come,7/21/2017 0:07,,640.08,322.58,640.08,351.5,1830,1557,1236,530,580,43.5,35.4
95.07,15.08,210717,7/21/2017 10:10,-84.39767,33.78132833,576,come,7/21/2017 0:07,,641.35,NA,638.81,NA,1434.5,NA,NA,NA,NA,NA,NA
95.47,15.07,210717,7/21/2017 10:10,-84.39758667,33.78132167,577,come,7/21/2017 0:07,,271.78,125.3066667,640.08,220.3333333,NA,1558,578,246,774,43.7,35.3
94.71,15.31,210717,7/21/2017 10:10,-84.39750167,33.78132,578,come,7/21/2017 0:07,,104.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94.19,15.8,210717,7/21/2017 10:10,-84.39745,33.78135,579,come,7/21/2017 0:07,,163.195,473.71,564.515,95.25,1896,1557,1192,705,749,45.7,35
92.01,17.43,210717,7/21/2017 10:10,-84.39709,33.78134333,580,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92.98,15.66,210717,7/21/2017 10:10,-84.39697,33.781335,581,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94.18,15.32,210717,7/21/2017 10:10,-84.39685,33.78132333,582,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95.63,14.05,210717,7/21/2017 10:10,-84.39673,33.78130833,583,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96.6,13.56,210717,7/21/2017 10:10,-84.39661833,33.78129,584,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97.6,13.95,210717,7/21/2017 10:10,-84.39651333,33.78127167,585,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98.42,14.47,210717,7/21/2017 10:10,-84.39641667,33.78125667,586,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97.62,14.86,210717,7/21/2017 10:10,-84.39632167,33.78124667,587,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96.08,14.91,210717,7/21/2017 10:10,-84.39622333,33.781245,588,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95.43,14.89,210717,7/21/2017 10:10,-84.39612833,33.78123833,589,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95.81,14.83,210717,7/21/2017 10:10,-84.39603,33.781225,590,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96.7,14.89,210717,7/21/2017 10:10,-84.39593167,33.78121,591,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96.72,15.32,210717,7/21/2017 10:10,-84.39583667,33.78121,592,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96.7,15.69,210717,7/21/2017 10:10,-84.39574833,33.78120667,593,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95.49,16.2,210717,7/21/2017 10:10,-84.39562333,33.78118667,594,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94.25,15.68,210717,7/21/2017 10:10,-84.39552833,33.78118667,595,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93.76,15.32,210717,7/21/2017 10:10,-84.39543833,33.78119,596,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92.61,15.69,210717,7/21/2017 10:10,-84.39535,33.7812,597,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90.99,15.99,210717,7/21/2017 10:10,-84.395255,33.78120833,598,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.49,16.49,210717,7/21/2017 10:10,-84.39516,33.78121667,599,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88.79,18.27,210717,7/21/2017 10:10,-84.39508,33.78123667,600,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88.62,18.04,210717,7/21/2017 10:10,-84.39497,33.781235,601,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103.36,15.75,210717,7/21/2017 10:10,-84.39486667,33.78122167,602,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113.4,15.02,210717,7/21/2017 10:10,-84.394775,33.78119333,603,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113.02,14.48,210717,7/21/2017 10:10,-84.39469167,33.78116833,604,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111.73,14.07,210717,7/21/2017 10:10,-84.39461167,33.78114833,605,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102.17,14.31,210717,7/21/2017 10:10,-84.39452167,33.78113667,606,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96.19,14.29,210717,7/21/2017 10:10,-84.394435,33.781135,607,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90.03,14.25,210717,7/21/2017 10:10,-84.39433167,33.78113167,608,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86.82,14.48,210717,7/21/2017 10:10,-84.39425,33.78114167,609,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87.57,13.52,210717,7/21/2017 10:10,-84.39417667,33.78114167,610,come,7/21/2017 0:07,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88.86,12.85,210717,7/21/2017 10:10,-84.39410667,33.781145,611,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87.98,12.32,210717,7/21/2017 10:10,-84.39403167,33.78114667,612,come,7/21/2017 0:08,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
