"course","speed","day","time","lon","lat","seq","way"
62.8,5.61,"210717",2017-07-21 10:12:51,-84.3936983333333,33.776765,725,"come"
63.78,6.17,"210717",2017-07-21 10:12:52,-84.3936616666667,33.7767766666667,726,"come"
65.29,5.95,"210717",2017-07-21 10:12:53,-84.393625,33.77678,727,"come"
67.24,6.73,"210717",2017-07-21 10:12:54,-84.3935833333333,33.7767783333333,728,"come"
69.17,7.8,"210717",2017-07-21 10:12:55,-84.393535,33.776775,729,"come"
70.88,7.83,"210717",2017-07-21 10:12:56,-84.3934883333333,33.7767733333333,730,"come"
72.92,7.59,"210717",2017-07-21 10:12:57,-84.393445,33.7767716666667,731,"come"
74.79,7.56,"210717",2017-07-21 10:12:58,-84.3934033333333,33.7767683333333,732,"come"
76.69,7.51,"210717",2017-07-21 10:12:59,-84.39336,33.7767633333333,733,"come"
78.26,7.57,"210717",2017-07-21 10:13:00,-84.3933116666667,33.776765,734,"come"
79.72,7.6,"210717",2017-07-21 10:13:01,-84.393265,33.776765,735,"come"
81.21,9.75,"210717",2017-07-21 10:13:02,-84.3932133333333,33.7767533333333,736,"come"
82.4,9.81,"210717",2017-07-21 10:13:03,-84.39316,33.7767533333333,737,"come"
83.47,8.79,"210717",2017-07-21 10:13:04,-84.393095,33.776755,738,"come"
96.49,7.45,"210717",2017-07-21 10:13:05,-84.39305,33.7767516666667,739,"come"
94.15,7.21,"210717",2017-07-21 10:13:06,-84.393005,33.77675,740,"come"
94,7.15,"210717",2017-07-21 10:13:07,-84.3929633333333,33.7767483333333,741,"come"
94.02,6.91,"210717",2017-07-21 10:13:08,-84.392925,33.7767466666667,742,"come"
92.91,7.29,"210717",2017-07-21 10:13:09,-84.3928816666667,33.776745,743,"come"
93.36,7.31,"210717",2017-07-21 10:13:10,-84.3928433333333,33.77674,744,"come"
86.35,7.52,"210717",2017-07-21 10:13:11,-84.3928016666667,33.77674,745,"come"
86.71,7.32,"210717",2017-07-21 10:13:12,-84.3927616666667,33.7767433333333,746,"come"
89.27,7.08,"210717",2017-07-21 10:13:13,-84.39272,33.7767433333333,747,"come"
90.73,7.54,"210717",2017-07-21 10:13:14,-84.3926833333333,33.77674,748,"come"
92.01,7.54,"210717",2017-07-21 10:13:15,-84.39264,33.7767383333333,749,"come"
90.52,7.88,"210717",2017-07-21 10:13:16,-84.3925966666667,33.7767416666667,750,"come"
92.14,8.52,"210717",2017-07-21 10:13:17,-84.3925516666667,33.77674,751,"come"
93.05,8.33,"210717",2017-07-21 10:13:18,-84.3924983333333,33.7767366666667,752,"come"
89.54,8.84,"210717",2017-07-21 10:13:19,-84.3924483333333,33.7767366666667,753,"come"
88.76,10.72,"210717",2017-07-21 10:13:20,-84.3923916666667,33.7767366666667,754,"come"
89.02,12.1,"210717",2017-07-21 10:13:21,-84.392335,33.7767416666667,755,"come"
90.04,10.64,"210717",2017-07-21 10:13:22,-84.3922816666667,33.7767433333333,756,"come"
89.97,9.56,"210717",2017-07-21 10:13:23,-84.3922283333333,33.7767466666667,757,"come"
89.66,8.58,"210717",2017-07-21 10:13:24,-84.3921783333333,33.7767516666667,758,"come"
87.97,9.01,"210717",2017-07-21 10:13:25,-84.3921183333333,33.776755,759,"come"
94.77,8.53,"210717",2017-07-21 10:13:26,-84.3920616666667,33.7767533333333,760,"come"
105.32,7.89,"210717",2017-07-21 10:13:27,-84.39201,33.7767466666667,761,"come"
101.89,7.22,"210717",2017-07-21 10:13:28,-84.3919683333333,33.7767416666667,762,"come"
101.19,7.18,"210717",2017-07-21 10:13:29,-84.3919216666667,33.7767416666667,763,"come"
100.07,7.67,"210717",2017-07-21 10:13:30,-84.3918733333333,33.7767383333333,764,"come"
98.23,8.49,"210717",2017-07-21 10:13:31,-84.391825,33.7767416666667,765,"come"
96.56,8.65,"210717",2017-07-21 10:13:32,-84.3917766666667,33.77674,766,"come"
95.49,8.05,"210717",2017-07-21 10:13:33,-84.3917266666667,33.7767433333333,767,"come"
94.37,7.87,"210717",2017-07-21 10:13:34,-84.3916816666667,33.7767383333333,768,"come"
96.07,7.58,"210717",2017-07-21 10:13:35,-84.3916366666667,33.7767333333333,769,"come"
95.22,8.39,"210717",2017-07-21 10:13:36,-84.39159,33.7767316666667,770,"come"
92.31,7.56,"210717",2017-07-21 10:13:37,-84.3915433333333,33.7767333333333,771,"come"
89.65,6.8,"210717",2017-07-21 10:13:38,-84.3915083333333,33.7767366666667,772,"come"
89.81,7.27,"210717",2017-07-21 10:13:39,-84.3914666666667,33.7767366666667,773,"come"
88.85,6.71,"210717",2017-07-21 10:13:40,-84.3914266666667,33.7767366666667,774,"come"
88.35,7.36,"210717",2017-07-21 10:13:41,-84.391385,33.776735,775,"come"
89.42,7.17,"210717",2017-07-21 10:13:42,-84.391345,33.776735,776,"come"
89.72,7.2,"210717",2017-07-21 10:13:43,-84.3913066666667,33.776735,777,"come"
90.42,7.21,"210717",2017-07-21 10:13:44,-84.3912666666667,33.776735,778,"come"
91.64,7.15,"210717",2017-07-21 10:13:45,-84.3912283333333,33.7767333333333,779,"come"
92.07,6.98,"210717",2017-07-21 10:13:46,-84.3911933333333,33.7767333333333,780,"come"
92.76,7.35,"210717",2017-07-21 10:13:47,-84.3911566666667,33.7767333333333,781,"come"
92.47,7.35,"210717",2017-07-21 10:13:48,-84.3911216666667,33.7767316666667,782,"come"
91.13,7.3,"210717",2017-07-21 10:13:49,-84.391085,33.7767316666667,783,"come"
89.37,7.31,"210717",2017-07-21 10:13:50,-84.391045,33.7767333333333,784,"come"
88.99,7.03,"210717",2017-07-21 10:13:51,-84.3910066666667,33.7767366666667,785,"come"
89.11,6.98,"210717",2017-07-21 10:13:52,-84.3909733333333,33.7767366666667,786,"come"
88.9,7.44,"210717",2017-07-21 10:13:53,-84.3909333333333,33.7767366666667,787,"come"
88.27,7.45,"210717",2017-07-21 10:13:54,-84.3908916666667,33.7767366666667,788,"come"
88.57,7.39,"210717",2017-07-21 10:13:55,-84.3908516666667,33.7767383333333,789,"come"
89.72,7.23,"210717",2017-07-21 10:13:56,-84.3908133333333,33.7767366666667,790,"come"
91.34,7.06,"210717",2017-07-21 10:13:57,-84.390775,33.776735,791,"come"
92.13,7.4,"210717",2017-07-21 10:13:58,-84.3907333333333,33.7767366666667,792,"come"
91.93,7.81,"210717",2017-07-21 10:13:59,-84.3906933333333,33.7767366666667,793,"come"
92.48,8.07,"210717",2017-07-21 10:14:00,-84.39065,33.7767366666667,794,"come"
91.36,8.41,"210717",2017-07-21 10:14:01,-84.3906033333333,33.7767383333333,795,"come"
79.56,8.19,"210717",2017-07-21 10:14:02,-84.3905533333333,33.7767433333333,796,"come"
61.17,7.96,"210717",2017-07-21 10:14:03,-84.3905066666667,33.77676,797,"come"
42.29,7.95,"210717",2017-07-21 10:14:04,-84.3904716666667,33.7767866666667,798,"come"
32.04,7.99,"210717",2017-07-21 10:14:05,-84.390445,33.7768166666667,799,"come"
34.71,6.88,"210717",2017-07-21 10:14:06,-84.3904233333333,33.7768383333333,800,"come"
35.79,5.68,"210717",2017-07-21 10:14:07,-84.390405,33.776855,801,"come"
38.97,5.64,"210717",2017-07-21 10:14:08,-84.3903783333333,33.77687,802,"come"
41.87,4.72,"210717",2017-07-21 10:14:09,-84.39036,33.7768766666667,803,"come"
44.99,4.4,"210717",2017-07-21 10:14:10,-84.3903416666667,33.77688,804,"come"
82.35,4.15,"210717",2017-07-21 10:14:11,-84.3903266666667,33.7768766666667,805,"come"
105.29,5.31,"210717",2017-07-21 10:14:12,-84.3903033333333,33.77686,806,"come"
113.6,5.77,"210717",2017-07-21 10:14:13,-84.39029,33.7768466666667,807,"come"
114.12,5.31,"210717",2017-07-21 10:14:14,-84.3902733333333,33.7768316666667,808,"come"
114.18,5.29,"210717",2017-07-21 10:14:15,-84.3902416666667,33.7768166666667,809,"come"
115.03,5.02,"210717",2017-07-21 10:14:16,-84.3902183333333,33.7768033333333,810,"come"
114.67,4.61,"210717",2017-07-21 10:14:17,-84.3902016666667,33.7767933333333,811,"come"
112.86,4.66,"210717",2017-07-21 10:14:18,-84.3901766666667,33.7767866666667,812,"come"
111.26,5.74,"210717",2017-07-21 10:14:19,-84.3901066666667,33.776825,813,"come"
109.29,5.5,"210717",2017-07-21 10:14:20,-84.3900766666667,33.7768316666667,814,"come"
107.37,6.05,"210717",2017-07-21 10:14:21,-84.39002,33.776845,815,"come"
105.57,6.3,"210717",2017-07-21 10:14:22,-84.3899583333333,33.77686,816,"come"
103.74,6.34,"210717",2017-07-21 10:14:23,-84.3899016666667,33.7768733333333,817,"come"
101.75,7.3,"210717",2017-07-21 10:14:24,-84.3898416666667,33.776885,818,"come"
100.02,6.16,"210717",2017-07-21 10:14:25,-84.3897783333333,33.7768983333333,819,"come"
77.62,5.62,"210717",2017-07-21 10:14:26,-84.3897333333333,33.7769116666667,820,"come"
56,6.92,"210717",2017-07-21 10:14:27,-84.3896933333333,33.7769333333333,821,"come"
46.52,6.86,"210717",2017-07-21 10:14:28,-84.3896666666667,33.776955,822,"come"
28.35,4.2,"210717",2017-07-21 10:14:29,-84.389655,33.7769783333333,823,"come"
18.11,4.51,"210717",2017-07-21 10:14:30,-84.389645,33.7770033333333,824,"come"
7.84,5.45,"210717",2017-07-21 10:14:31,-84.38964,33.7770316666667,825,"come"
2.2,6.04,"210717",2017-07-21 10:14:32,-84.3896383333333,33.77706,826,"come"
5.03,5.78,"210717",2017-07-21 10:14:33,-84.3896333333333,33.77709,827,"come"
6.92,5.63,"210717",2017-07-21 10:14:34,-84.3896283333333,33.777115,828,"come"
2.18,5.6,"210717",2017-07-21 10:14:35,-84.38963,33.7771383333333,829,"come"
349.61,6.93,"210717",2017-07-21 10:14:36,-84.3896416666667,33.7771666666667,830,"come"
345.49,6.88,"210717",2017-07-21 10:14:37,-84.389655,33.77719,831,"come"
345.5,5.65,"210717",2017-07-21 10:14:38,-84.3896683333333,33.7772066666667,832,"come"
334.34,5.09,"210717",2017-07-21 10:14:39,-84.3896933333333,33.7772133333333,833,"come"
320.08,4.3,"210717",2017-07-21 10:14:40,-84.3897266666667,33.777205,834,"come"
320.63,4.03,"210717",2017-07-21 10:14:41,-84.3897416666667,33.7772166666667,835,"come"
319.46,3.73,"210717",2017-07-21 10:14:42,-84.3897683333333,33.7772216666667,836,"come"
317.52,4.58,"210717",2017-07-21 10:14:43,-84.3898033333333,33.7772283333333,837,"come"
315.77,4.57,"210717",2017-07-21 10:14:44,-84.389825,33.7772416666667,838,"come"
313.64,4.09,"210717",2017-07-21 10:14:45,-84.3898483333333,33.7772483333333,839,"come"
311.93,3.44,"210717",2017-07-21 10:14:46,-84.3898683333333,33.7772516666667,840,"come"
310.95,0.18,"210717",2017-07-21 10:14:47,-84.3898816666667,33.777245,841,"come"
310.3,0.14,"210717",2017-07-21 10:14:48,-84.3898866666667,33.777255,842,"come"
309.87,0.1,"210717",2017-07-21 10:14:49,-84.3898916666667,33.7772583333333,843,"come"
309.87,0.09,"210717",2017-07-21 10:14:50,-84.3898883333333,33.7772616666667,844,"come"
309.87,0.08,"210717",2017-07-21 10:14:51,-84.3898916666667,33.77726,845,"come"
309.87,0.07,"210717",2017-07-21 10:14:52,-84.3898933333333,33.7772566666667,846,"come"
309.87,0.1,"210717",2017-07-21 10:14:53,-84.38989,33.7772566666667,847,"come"
309.87,0.15,"210717",2017-07-21 10:14:54,-84.3898883333333,33.7772516666667,848,"come"
309.87,0.11,"210717",2017-07-21 10:14:55,-84.3898866666667,33.777245,849,"come"
309.87,0.09,"210717",2017-07-21 10:14:56,-84.38989,33.77724,850,"come"
309.87,1.51,"210717",2017-07-21 10:14:57,-84.3898933333333,33.7772366666667,851,"come"
309.87,1.32,"210717",2017-07-21 10:14:58,-84.3898966666667,33.77723,852,"come"
309.87,1.53,"210717",2017-07-21 10:14:59,-84.3898983333333,33.777225,853,"come"
309.87,1.16,"210717",2017-07-21 10:15:00,-84.3899,33.7772183333333,854,"come"
309.87,1.14,"210717",2017-07-21 10:15:01,-84.3899033333333,33.7772133333333,855,"come"
309.87,1.35,"210717",2017-07-21 10:15:02,-84.389905,33.7772083333333,856,"come"
309.87,1.43,"210717",2017-07-21 10:15:03,-84.3899033333333,33.7772016666667,857,"come"
309.87,1.54,"210717",2017-07-21 10:15:06,-84.3899016666667,33.77718,858,"come"
309.87,1.55,"210717",2017-07-21 10:15:07,-84.3899016666667,33.7771733333333,859,"come"
309.87,1.56,"210717",2017-07-21 10:15:08,0,0,860,"come"
309.87,1.57,"210717",2017-07-21 10:15:09,0,0,861,"come"
309.87,1.59,"210717",2017-07-21 10:15:10,0,0,862,"come"
309.87,1.63,"210717",2017-07-21 10:15:11,0,0,863,"come"
309.87,1.68,"210717",2017-07-21 10:15:12,0,0,864,"come"
309.87,1.66,"210717",2017-07-21 10:15:13,0,0,865,"come"
309.87,1.66,"210717",2017-07-21 10:15:14,0,0,866,"come"
309.87,1.66,"210717",2017-07-21 10:15:15,0,0,867,"come"
309.87,1.66,"210717",2017-07-21 10:15:16,0,0,868,"come"
163.78,1.66,"210717",2017-07-21 10:15:17,0,0,869,"come"
163.78,1.66,"210717",2017-07-21 10:15:18,0,0,870,"come"
163.73,1.65,"210717",2017-07-21 10:15:19,0,0,871,"come"
163.69,1.59,"210717",2017-07-21 10:15:20,0,0,872,"come"
163.68,1.38,"210717",2017-07-21 10:15:21,0,0,873,"come"
163.68,1.16,"210717",2017-07-21 10:15:22,0,0,874,"come"
163.68,0.92,"210717",2017-07-21 10:15:23,0,0,875,"come"
163.68,0.68,"210717",2017-07-21 10:15:24,0,0,876,"come"
163.68,0.47,"210717",2017-07-21 10:15:25,0,0,877,"come"
163.68,0.3,"210717",2017-07-21 10:15:26,0,0,878,"come"
163.68,0.24,"210717",2017-07-21 10:15:27,0,0,879,"come"
163.68,0.17,"210717",2017-07-21 10:15:28,0,0,880,"come"
163.68,0.11,"210717",2017-07-21 10:15:29,0,0,881,"come"
163.68,0.07,"210717",2017-07-21 10:15:30,0,0,882,"come"
163.68,0.04,"210717",2017-07-21 10:15:31,0,0,883,"come"
163.68,0,"210717",2017-07-21 10:15:32,0,0,884,"come"
163.68,-0.01,"210717",2017-07-21 10:15:33,0,0,885,"come"
163.68,-0.02,"210717",2017-07-21 10:15:34,0,0,886,"come"
163.68,-0.02,"210717",2017-07-21 10:15:35,0,0,887,"come"
163.68,-0.02,"210717",2017-07-21 10:15:36,0,0,888,"come"
163.68,-0.02,"210717",2017-07-21 10:15:37,0,0,889,"come"
163.68,-0.01,"210717",2017-07-21 10:15:38,0,0,890,"come"
