"course","speed","day","time","lon","lat","seq","way","video_time","USRight","USLeft","USRear","LidarRight","LidarLeft","CO","SO","O3","NO","P10","P25"
270.62,7.95,"210717",2017-07-20 21:09:54,-84.39971,33.7828666666667,324,"go",2017-07-21 00:03:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270.95,7.71,"210717",2017-07-20 21:09:55,-84.3997533333333,33.7828683333333,325,"go",2017-07-21 00:03:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271.47,8.08,"210717",2017-07-20 21:09:56,-84.399805,33.78287,326,"go",2017-07-21 00:03:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271.75,8.39,"210717",2017-07-20 21:09:57,-84.3998566666667,33.78287,327,"go",2017-07-21 00:03:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272.91,7.95,"210717",2017-07-20 21:09:58,-84.3999083333333,33.7828683333333,328,"go",2017-07-21 00:03:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268.21,7.89,"210717",2017-07-20 21:09:59,-84.39996,33.7828666666667,329,"go",2017-07-21 00:03:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269.3,8.13,"210717",2017-07-20 21:10:00,-84.4000116666667,33.7828666666667,330,"go",2017-07-21 00:03:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267.15,8.2,"210717",2017-07-20 21:10:01,-84.4000583333333,33.782865,331,"go",2017-07-21 00:03:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269.16,8.14,"210717",2017-07-20 21:10:02,-84.4001083333333,33.7828616666667,332,"go",2017-07-21 00:03:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271.02,7.75,"210717",2017-07-20 21:10:03,-84.400155,33.782865,333,"go",2017-07-21 00:03:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274.67,7.82,"210717",2017-07-20 21:10:04,-84.4001966666667,33.7828766666667,334,"go",2017-07-21 00:03:23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276.27,8.4,"210717",2017-07-20 21:10:05,-84.4002416666667,33.782895,335,"go",2017-07-21 00:03:24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279.38,7.78,"210717",2017-07-20 21:10:06,-84.4002783333333,33.7829066666667,336,"go",2017-07-21 00:03:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290.23,6.47,"210717",2017-07-20 21:10:07,-84.40031,33.7829083333333,337,"go",2017-07-21 00:03:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271.14,5.65,"210717",2017-07-20 21:10:08,-84.4003333333333,33.782895,338,"go",2017-07-21 00:03:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272.99,6.11,"210717",2017-07-20 21:10:09,-84.4003566666667,33.7828866666667,339,"go",2017-07-21 00:03:28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275.46,7.24,"210717",2017-07-20 21:10:10,-84.4003916666667,33.78289,340,"go",2017-07-21 00:03:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276.95,7.62,"210717",2017-07-20 21:10:11,-84.4004366666667,33.7828833333333,341,"go",2017-07-21 00:03:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276.31,7.99,"210717",2017-07-20 21:10:12,-84.400475,33.7828833333333,342,"go",2017-07-21 00:03:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269.55,7.77,"210717",2017-07-20 21:10:13,-84.400545,33.782875,343,"go",2017-07-21 00:03:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266.65,8.33,"210717",2017-07-20 21:10:14,-84.4005933333333,33.7828716666667,344,"go",2017-07-21 00:03:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266.34,8.72,"210717",2017-07-20 21:10:15,-84.40066,33.782865,345,"go",2017-07-21 00:03:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274.99,8.71,"210717",2017-07-20 21:10:16,-84.4007116666667,33.7828666666667,346,"go",2017-07-21 00:03:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272.71,8.1,"210717",2017-07-20 21:10:17,-84.40076,33.7828666666667,347,"go",2017-07-21 00:03:36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270.1,7.38,"210717",2017-07-20 21:10:18,-84.4008033333333,33.7828633333333,348,"go",2017-07-21 00:03:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268.86,7.11,"210717",2017-07-20 21:10:19,-84.4008466666667,33.78286,349,"go",2017-07-21 00:03:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265.75,7.16,"210717",2017-07-20 21:10:20,-84.40089,33.7828533333333,350,"go",2017-07-21 00:03:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266.28,6.78,"210717",2017-07-20 21:10:21,-84.40093,33.7828516666667,351,"go",2017-07-21 00:03:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266.24,6.42,"210717",2017-07-20 21:10:22,-84.4009683333333,33.78285,352,"go",2017-07-21 00:03:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275.88,6.36,"210717",2017-07-20 21:10:23,-84.4010066666667,33.7828533333333,353,"go",2017-07-21 00:03:42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273.32,7.26,"210717",2017-07-20 21:10:24,-84.4010516666667,33.7828566666667,354,"go",2017-07-21 00:03:43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271.94,7.44,"210717",2017-07-20 21:10:25,-84.4010966666667,33.7828583333333,355,"go",2017-07-21 00:03:44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269.91,7.68,"210717",2017-07-20 21:10:26,-84.401155,33.7828566666667,356,"go",2017-07-21 00:03:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267.05,7.34,"210717",2017-07-20 21:10:27,-84.4011983333333,33.782855,357,"go",2017-07-21 00:03:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268.6,7.57,"210717",2017-07-20 21:10:28,-84.401245,33.7828583333333,358,"go",2017-07-21 00:03:47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267.81,7.54,"210717",2017-07-20 21:10:29,-84.4012966666667,33.7828616666667,359,"go",2017-07-21 00:03:48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268.04,7.84,"210717",2017-07-20 21:10:30,-84.401345,33.7828616666667,360,"go",2017-07-21 00:03:49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267.89,8.14,"210717",2017-07-20 21:10:31,-84.4013966666667,33.78286,361,"go",2017-07-21 00:03:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267.55,8.14,"210717",2017-07-20 21:10:32,-84.4014466666667,33.78286,362,"go",2017-07-21 00:03:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265.27,8.97,"210717",2017-07-20 21:10:33,-84.4015066666667,33.7828566666667,363,"go",2017-07-21 00:03:52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270.14,9.48,"210717",2017-07-20 21:10:34,-84.40157,33.7828616666667,364,"go",2017-07-21 00:03:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269.4,8.85,"210717",2017-07-20 21:10:35,-84.4016233333333,33.7828633333333,365,"go",2017-07-21 00:03:54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268.25,9.5,"210717",2017-07-20 21:10:36,-84.4016783333333,33.782865,366,"go",2017-07-21 00:03:55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274.3,9.82,"210717",2017-07-20 21:10:37,-84.4017383333333,33.7828683333333,367,"go",2017-07-21 00:03:56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272.07,10.11,"210717",2017-07-20 21:10:38,-84.40179,33.7828683333333,368,"go",2017-07-21 00:03:57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271.2,9.7,"210717",2017-07-20 21:10:39,-84.4018533333333,33.78287,369,"go",2017-07-21 00:03:58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270.29,9.75,"210717",2017-07-20 21:10:40,-84.40191,33.78287,370,"go",2017-07-21 00:03:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271.34,9.48,"210717",2017-07-20 21:10:41,-84.4019666666667,33.7828733333333,371,"go",2017-07-21 00:04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269.4,9.25,"210717",2017-07-20 21:10:42,-84.4020216666667,33.7828716666667,372,"go",2017-07-21 00:04:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268.8,8.8,"210717",2017-07-20 21:10:43,-84.402075,33.78287,373,"go",2017-07-21 00:04:02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268.14,9.03,"210717",2017-07-20 21:10:44,-84.4021266666667,33.7828716666667,374,"go",2017-07-21 00:04:03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269.42,8.15,"210717",2017-07-20 21:10:45,-84.402175,33.7828733333333,375,"go",2017-07-21 00:04:04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269.66,8.17,"210717",2017-07-20 21:10:46,-84.4022216666667,33.7828766666667,376,"go",2017-07-21 00:04:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271.63,7.91,"210717",2017-07-20 21:10:47,-84.40227,33.78288,377,"go",2017-07-21 00:04:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271.87,8.16,"210717",2017-07-20 21:10:48,-84.4023166666667,33.7828833333333,378,"go",2017-07-21 00:04:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270.98,7.76,"210717",2017-07-20 21:10:49,-84.402365,33.7828833333333,379,"go",2017-07-21 00:04:08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270.08,7.73,"210717",2017-07-20 21:10:50,-84.40241,33.7828833333333,380,"go",2017-07-21 00:04:09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270.22,7.51,"210717",2017-07-20 21:10:51,-84.4024683333333,33.782885,381,"go",2017-07-21 00:04:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270.64,7.28,"210717",2017-07-20 21:10:52,-84.4025183333333,33.7828866666667,382,"go",2017-07-21 00:04:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279.8,6.33,"210717",2017-07-20 21:10:53,-84.4025616666667,33.7828916666667,383,"go",2017-07-21 00:04:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287.68,6.51,"210717",2017-07-20 21:10:54,-84.4026066666667,33.7829,384,"go",2017-07-21 00:04:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286.8,5.89,"210717",2017-07-20 21:10:55,-84.40265,33.7829066666667,385,"go",2017-07-21 00:04:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284.99,6.75,"210717",2017-07-20 21:10:56,-84.4026866666667,33.78291,386,"go",2017-07-21 00:04:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282.96,7.15,"210717",2017-07-20 21:10:57,-84.402725,33.7829066666667,387,"go",2017-07-21 00:04:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280.84,7.81,"210717",2017-07-20 21:10:58,-84.4027683333333,33.7829033333333,388,"go",2017-07-21 00:04:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278.72,8.04,"210717",2017-07-20 21:10:59,-84.4028133333333,33.7828966666667,389,"go",2017-07-21 00:04:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276.79,8.09,"210717",2017-07-20 21:11:00,-84.4028583333333,33.78289,390,"go",2017-07-21 00:04:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275.13,8.45,"210717",2017-07-20 21:11:01,-84.4029116666667,33.7828866666667,391,"go",2017-07-21 00:04:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275.99,8.63,"210717",2017-07-20 21:11:02,-84.4029616666667,33.78289,392,"go",2017-07-21 00:04:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275.65,8.66,"210717",2017-07-20 21:11:03,-84.4030133333333,33.7828966666667,393,"go",2017-07-21 00:04:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272.23,8.7,"210717",2017-07-20 21:11:04,-84.4030616666667,33.7828983333333,394,"go",2017-07-21 00:04:23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270.36,8.11,"210717",2017-07-20 21:11:05,-84.4031083333333,33.7829,395,"go",2017-07-21 00:04:24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284.14,7.54,"210717",2017-07-20 21:11:06,-84.4031466666667,33.7829083333333,396,"go",2017-07-21 00:04:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303.15,7.17,"210717",2017-07-20 21:11:07,-84.4031783333333,33.7829283333333,397,"go",2017-07-21 00:04:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321.82,6.99,"210717",2017-07-20 21:11:08,-84.4032033333333,33.782955,398,"go",2017-07-21 00:04:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345.43,7.33,"210717",2017-07-20 21:11:09,-84.40322,33.7829883333333,399,"go",2017-07-21 00:04:28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348.69,7.3,"210717",2017-07-20 21:11:10,-84.40323,33.7830266666667,400,"go",2017-07-21 00:04:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346.64,7.36,"210717",2017-07-20 21:11:11,-84.40324,33.783065,401,"go",2017-07-21 00:04:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349.19,8.36,"210717",2017-07-20 21:11:12,-84.4032483333333,33.7831083333333,402,"go",2017-07-21 00:04:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355.35,9.08,"210717",2017-07-20 21:11:13,-84.403255,33.7831483333333,403,"go",2017-07-21 00:04:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.3,9.1,"210717",2017-07-20 21:11:14,-84.4032516666667,33.78319,404,"go",2017-07-21 00:04:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.12,9.09,"210717",2017-07-20 21:11:15,-84.4032483333333,33.78323,405,"go",2017-07-21 00:04:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358.68,9.01,"210717",2017-07-20 21:11:16,-84.40325,33.78327,406,"go",2017-07-21 00:04:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358.85,9.27,"210717",2017-07-20 21:11:17,-84.4032533333333,33.783315,407,"go",2017-07-21 00:04:36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358.8,8.31,"210717",2017-07-20 21:11:18,-84.403255,33.7833516666667,408,"go",2017-07-21 00:04:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358.84,7.4,"210717",2017-07-20 21:11:19,-84.4032566666667,33.783385,409,"go",2017-07-21 00:04:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.5,6.39,"210717",2017-07-20 21:11:20,-84.403255,33.7834133333333,410,"go",2017-07-21 00:04:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.43,6.6,"210717",2017-07-20 21:11:21,-84.403255,33.78344,411,"go",2017-07-21 00:04:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8.77,6.25,"210717",2017-07-20 21:11:22,-84.4032516666667,33.7834666666667,412,"go",2017-07-21 00:04:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6.93,7.15,"210717",2017-07-20 21:11:23,-84.4032483333333,33.7834983333333,413,"go",2017-07-21 00:04:42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6.34,6.88,"210717",2017-07-20 21:11:24,-84.4032483333333,33.7835283333333,414,"go",2017-07-21 00:04:43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354.45,8.11,"210717",2017-07-20 21:11:25,-84.403255,33.783565,415,"go",2017-07-21 00:04:44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354.52,8.78,"210717",2017-07-20 21:11:26,-84.4032583333333,33.7836066666667,416,"go",2017-07-21 00:04:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:07:24,0,0,417,"come",2017-07-21 00:04:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:07:32,0,0,418,"come",2017-07-21 00:04:47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:07:33,0,0,419,"come",2017-07-21 00:04:48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:07:34,0,0,420,"come",2017-07-21 00:04:49,160.02,259.08,241.3,308,296,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:07:35,0,0,421,"come",2017-07-21 00:04:50,213.36,259.08,280.246666666667,311,297.333333333333,0,1025,718,544,43.7,36.7
0,0,"210717",2017-07-21 10:07:36,0,0,422,"come",2017-07-21 00:04:51,198.12,259.08,255.905,310.5,296.5,0,1135,0,708,44.4,37.3
0,0,"210717",2017-07-21 10:07:37,0,0,423,"come",2017-07-21 00:04:52,236.22,259.926666666667,283.633333333333,308.333333333333,296.333333333333,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:07:38,0,0,424,"come",2017-07-21 00:04:53,238.76,255.27,272.415,310.25,271.75,0,179,0,895,45,37.9
0,0,"210717",2017-07-21 10:07:39,0,0,425,"come",2017-07-21 00:04:54,238.76,257.386666666667,260.773333333333,310.333333333333,289.666666666667,0,748,0,823,45.6,38.5
0,0,"210717",2017-07-21 10:07:40,0,0,426,"come",2017-07-21 00:04:55,221.615,256.54,250.825,311.5,293.75,0,1414,0,859,46.2,39.1
0,0,"210717",2017-07-21 10:07:41,0,0,427,"come",2017-07-21 00:04:56,238.76,259.08,241.3,311,297,0,1289,0,523,47.6,40.3
0,0,"210717",2017-07-21 10:07:42,0,0,428,"come",2017-07-21 00:04:57,217.805,257.81,259.08,310.75,291.5,0,837,0,803,48.4,41.1
0,0,"210717",2017-07-21 10:07:43,0,0,429,"come",2017-07-21 00:04:58,238.76,256.54,304.8,310,288,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:07:44,0,0,430,"come",2017-07-21 00:04:59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:07:45,0,0,431,"come",2017-07-21 00:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:07:46,0,0,432,"come",2017-07-21 00:05:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:07:47,0,0,433,"come",2017-07-21 00:05:02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:07:48,0,0,434,"come",2017-07-21 00:05:03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:07:49,0,0,435,"come",2017-07-21 00:05:04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:07:50,0,0,436,"come",2017-07-21 00:05:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:07:51,0,0,437,"come",2017-07-21 00:05:06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:07:52,0,0,438,"come",2017-07-21 00:05:07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:07:53,0,0,439,"come",2017-07-21 00:05:08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:07:54,0,0,440,"come",2017-07-21 00:05:09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:07:55,0,0,441,"come",2017-07-21 00:05:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:07:56,0,0,442,"come",2017-07-21 00:05:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:07:57,0,0,443,"come",2017-07-21 00:05:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:07:58,0,0,444,"come",2017-07-21 00:05:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:07:59,0,0,445,"come",2017-07-21 00:05:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:00,0,0,446,"come",2017-07-21 00:05:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:01,0,0,447,"come",2017-07-21 00:05:16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:02,0,0,448,"come",2017-07-21 00:05:17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:03,0,0,449,"come",2017-07-21 00:05:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:04,0,0,450,"come",2017-07-21 00:05:19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:05,0,0,451,"come",2017-07-21 00:05:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:06,0,0,452,"come",2017-07-21 00:05:21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:07,0,0,453,"come",2017-07-21 00:05:22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:08,0,0,454,"come",2017-07-21 00:05:23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:09,0,0,455,"come",2017-07-21 00:05:24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:10,0,0,456,"come",2017-07-21 00:05:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:11,0,0,457,"come",2017-07-21 00:05:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:12,0,0,458,"come",2017-07-21 00:05:27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:13,0,0,459,"come",2017-07-21 00:05:28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:14,0,0,460,"come",2017-07-21 00:05:29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:15,0,0,461,"come",2017-07-21 00:05:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:16,0,0,462,"come",2017-07-21 00:05:31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:17,0,0,463,"come",2017-07-21 00:05:32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:18,0,0,464,"come",2017-07-21 00:05:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:19,0,0,465,"come",2017-07-21 00:05:34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:20,0,0,466,"come",2017-07-21 00:05:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:21,0,0,467,"come",2017-07-21 00:05:36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:22,0,0,468,"come",2017-07-21 00:05:37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:23,0,0,469,"come",2017-07-21 00:05:38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:24,0,0,470,"come",2017-07-21 00:05:39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:25,0,0,471,"come",2017-07-21 00:05:40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:26,0,0,472,"come",2017-07-21 00:05:41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:28,0,0,473,"come",2017-07-21 00:05:42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:29,0,0,474,"come",2017-07-21 00:05:43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:30,0,0,475,"come",2017-07-21 00:05:44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:31,0,0,476,"come",2017-07-21 00:05:45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:32,0,0,477,"come",2017-07-21 00:05:46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:33,0,0,478,"come",2017-07-21 00:05:47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:34,0,0,479,"come",2017-07-21 00:05:48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:35,0,0,480,"come",2017-07-21 00:05:49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:36,0,0,481,"come",2017-07-21 00:05:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:37,0,0,482,"come",2017-07-21 00:05:51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:38,0,0,483,"come",2017-07-21 00:05:52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:39,0,0,484,"come",2017-07-21 00:05:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:40,0,0,485,"come",2017-07-21 00:05:54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:41,0,0,486,"come",2017-07-21 00:05:55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,"210717",2017-07-21 10:08:42,0,0,487,"come",2017-07-21 00:05:56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
