04-10-2017-17-59-39,279.40,0.00,700,646
04-10-2017-17-59-39,60.96,0.00,79,661
04-10-2017-17-59-40,60.96,0.00,129,659
04-10-2017-17-59-40,66.04,0.00,85,659
04-10-2017-17-59-40,68.58,0.00,90,658
04-10-2017-17-59-40,73.66,0.00,95,657
04-10-2017-17-59-41,76.20,0.00,100,659
04-10-2017-17-59-41,78.74,0.00,103,671
04-10-2017-17-59-41,76.20,0.00,94,706
04-10-2017-17-59-41,76.20,0.00,124,744
04-10-2017-17-59-41,132.08,0.00,341,790
04-10-2017-17-59-42,226.06,0.00,340,854
04-10-2017-17-59-42,193.04,0.00,347,937
04-10-2017-17-59-42,231.14,0.00,344,1028
04-10-2017-17-59-42,152.40,0.00,346,1127
04-10-2017-17-59-42,203.20,0.00,336,1289
04-10-2017-17-59-43,236.22,0.00,323,1496
04-10-2017-17-59-43,317.50,0.00,303,1
04-10-2017-17-59-43,317.50,0.00,288,1
04-10-2017-17-59-43,317.50,0.00,282,1
04-10-2017-17-59-43,320.04,0.00,275,1
04-10-2017-17-59-44,317.50,0.00,268,1
04-10-2017-17-59-44,317.50,0.00,276,1220
04-10-2017-17-59-44,165.10,0.00,291,1
04-10-2017-17-59-44,177.80,0.00,317,1057
04-10-2017-17-59-45,187.96,0.00,360,1044
04-10-2017-17-59-45,193.04,0.00,246,1046
04-10-2017-17-59-45,198.12,0.00,639,1048
04-10-2017-17-59-45,208.28,0.00,701,627
04-10-2017-17-59-45,231.14,0.00,685,643
04-10-2017-17-59-46,317.50,0.00,661,1056
04-10-2017-17-59-46,635.00,0.00,742,1073
04-10-2017-17-59-46,635.00,0.00,743,1078
04-10-2017-17-59-46,637.54,0.00,741,1074
04-10-2017-17-59-46,635.00,0.00,737,873
04-10-2017-17-59-47,637.54,0.00,732,689
04-10-2017-17-59-47,635.00,0.00,709,672
04-10-2017-17-59-47,581.66,0.00,696,678
04-10-2017-17-59-47,571.50,0.00,606,702
04-10-2017-17-59-48,561.34,0.00,599,642
04-10-2017-17-59-48,556.26,0.00,585,644
04-10-2017-17-59-48,551.18,0.00,579,659
04-10-2017-17-59-48,548.64,0.00,580,708
04-10-2017-17-59-48,154.94,0.00,173,757
04-10-2017-17-59-49,134.62,0.00,571,707
04-10-2017-17-59-49,546.10,0.00,573,722
04-10-2017-17-59-49,548.64,0.00,585,676
04-10-2017-17-59-49,553.72,0.00,581,665
04-10-2017-17-59-49,558.80,0.00,582,717
04-10-2017-17-59-50,568.96,0.00,686,831
04-10-2017-17-59-50,566.42,0.00,698,924
04-10-2017-17-59-50,579.12,0.00,721,1077
04-10-2017-17-59-50,637.54,0.00,729,1060
04-10-2017-17-59-51,637.54,0.00,724,922
04-10-2017-17-59-51,635.00,0.00,741,609
04-10-2017-17-59-51,635.00,0.00,738,776
04-10-2017-17-59-51,635.00,0.00,741,872
04-10-2017-17-59-51,635.00,0.00,737,1013
04-10-2017-17-59-52,637.54,0.00,745,1000
04-10-2017-17-59-52,635.00,0.00,756,970
04-10-2017-17-59-52,637.54,0.00,749,893
04-10-2017-17-59-52,635.00,0.00,750,865
04-10-2017-17-59-53,637.54,0.00,732,846
04-10-2017-17-59-53,635.00,0.00,730,867
04-10-2017-17-59-53,637.54,0.00,732,816
04-10-2017-17-59-53,596.90,0.00,726,775
04-10-2017-17-59-53,594.36,0.00,623,748
04-10-2017-17-59-54,591.82,0.00,617,746
04-10-2017-17-59-54,637.54,0.00,621,762
04-10-2017-17-59-54,591.82,0.00,615,843
04-10-2017-17-59-54,431.80,0.00,619,834
04-10-2017-17-59-54,591.82,0.00,619,775
04-10-2017-17-59-55,594.36,0.00,618,697
04-10-2017-17-59-55,635.00,0.00,721,662
04-10-2017-17-59-55,637.54,0.00,720,638
04-10-2017-17-59-55,635.00,0.00,723,659
04-10-2017-17-59-55,637.54,0.00,726,674
04-10-2017-17-59-56,635.00,0.00,501,711
04-10-2017-17-59-56,637.54,0.00,731,850
04-10-2017-17-59-56,635.00,0.00,723,876
04-10-2017-17-59-56,635.00,0.00,724,912
04-10-2017-17-59-57,635.00,0.00,732,1000
04-10-2017-17-59-57,637.54,0.00,731,946
04-10-2017-17-59-57,637.54,0.00,738,1062
04-10-2017-17-59-57,609.60,0.00,637,1085
04-10-2017-17-59-57,604.52,0.00,635,960
04-10-2017-17-59-58,607.06,0.00,635,766
04-10-2017-17-59-58,635.00,0.00,630,626
04-10-2017-17-59-58,586.74,0.00,617,609
04-10-2017-17-59-58,576.58,0.00,607,605
04-10-2017-17-59-58,195.58,0.00,602,614
04-10-2017-17-59-59,182.88,0.00,204,579
04-10-2017-17-59-59,193.04,0.00,592,564
04-10-2017-17-59-59,553.72,0.00,580,618
04-10-2017-17-59-59,548.64,0.00,573,667
04-10-2017-18-00-00,548.64,0.00,571,736
04-10-2017-18-00-00,546.10,0.00,570,765
04-10-2017-18-00-00,208.28,0.00,574,721
04-10-2017-18-00-00,190.50,0.00,579,616
04-10-2017-18-00-00,185.42,0.00,574,620
04-10-2017-18-00-01,200.66,0.00,569,622
04-10-2017-18-00-01,543.56,0.00,569,728
04-10-2017-18-00-01,548.64,0.00,568,832
04-10-2017-18-00-01,541.02,0.00,568,915
04-10-2017-18-00-01,220.98,0.00,571,642
04-10-2017-18-00-02,246.38,0.00,568,617
04-10-2017-18-00-02,317.50,0.00,857,616
04-10-2017-18-00-02,317.50,0.00,868,618
04-10-2017-18-00-02,317.50,0.00,631,611
04-10-2017-18-00-03,193.04,0.00,636,613
04-10-2017-18-00-03,614.68,0.00,640,623
04-10-2017-18-00-03,317.50,0.00,648,644
04-10-2017-18-00-03,317.50,0.00,655,666
04-10-2017-18-00-03,317.50,0.00,664,724
04-10-2017-18-00-04,317.50,0.00,672,826
04-10-2017-18-00-04,317.50,0.00,681,878
04-10-2017-18-00-04,165.10,0.00,602,1073
04-10-2017-18-00-04,210.82,0.00,608,1142
04-10-2017-18-00-04,586.74,0.00,703,870
04-10-2017-18-00-05,637.54,0.00,706,1
04-10-2017-18-00-05,637.54,0.00,712,977
04-10-2017-18-00-05,635.00,0.00,718,923
04-10-2017-18-00-05,637.54,0.00,994,846
04-10-2017-18-00-06,637.54,0.00,803,951
04-10-2017-18-00-06,637.54,0.00,641,1232
04-10-2017-18-00-06,635.00,0.00,649,1
04-10-2017-18-00-06,624.84,0.00,758,1
04-10-2017-18-00-06,629.92,0.00,935,1
04-10-2017-18-00-07,637.54,0.00,934,798
04-10-2017-18-00-07,637.54,0.00,943,1893
04-10-2017-18-00-07,637.54,0.00,953,1
04-10-2017-18-00-07,635.00,0.00,624,1
04-10-2017-18-00-07,637.54,0.00,996,1280
04-10-2017-18-00-08,635.00,0.00,806,1369
04-10-2017-18-00-08,635.00,0.00,711,1
04-10-2017-18-00-08,637.54,0.00,721,1335
04-10-2017-18-00-08,637.54,0.00,825,1321
04-10-2017-18-00-08,635.00,0.00,838,1
04-10-2017-18-00-09,335.28,0.00,843,1
04-10-2017-18-00-09,317.50,0.00,837,1
04-10-2017-18-00-09,312.42,0.00,844,1
04-10-2017-18-00-09,317.50,0.00,848,1
04-10-2017-18-00-10,322.58,0.00,853,1
04-10-2017-18-00-10,325.12,0.00,838,1397
04-10-2017-18-00-10,327.66,0.00,958,1318
04-10-2017-18-00-10,332.74,0.00,940,420
04-10-2017-18-00-10,335.28,0.00,949,1287
04-10-2017-18-00-11,337.82,0.00,964,661
04-10-2017-18-00-11,635.00,0.00,979,413
04-10-2017-18-00-11,109.22,0.00,124,667
04-10-2017-18-00-11,99.06,0.00,119,685
04-10-2017-18-00-11,99.06,0.00,115,694
04-10-2017-18-00-12,101.60,0.00,122,684
04-10-2017-18-00-12,104.14,0.00,126,671
04-10-2017-18-00-12,109.22,0.00,129,662
04-10-2017-18-00-12,111.76,0.00,134,661
04-10-2017-18-00-13,119.38,0.00,135,664
04-10-2017-18-00-13,83.82,0.00,900,632
04-10-2017-18-00-13,144.78,0.00,188,627
04-10-2017-18-00-13,106.68,0.00,354,658
04-10-2017-18-00-13,106.68,0.00,129,702
04-10-2017-18-00-14,111.76,0.00,132,731
04-10-2017-18-00-14,114.30,0.00,133,732
04-10-2017-18-00-14,121.92,0.00,136,729
04-10-2017-18-00-14,116.84,0.00,134,650
04-10-2017-18-00-14,116.84,0.00,134,637
04-10-2017-18-00-15,114.30,0.00,132,643
04-10-2017-18-00-15,111.76,0.00,129,674
04-10-2017-18-00-15,109.22,0.00,126,675
04-10-2017-18-00-15,101.60,0.00,125,665
04-10-2017-18-00-16,93.98,0.00,170,651
04-10-2017-18-00-16,93.98,0.00,868,610
04-10-2017-18-00-16,317.50,0.00,855,651
04-10-2017-18-00-16,317.50,0.00,816,618
04-10-2017-18-00-16,317.50,0.00,1311,495
04-10-2017-18-00-17,317.50,0.00,1132,499
04-10-2017-18-00-17,317.50,0.00,1105,454
04-10-2017-18-00-17,317.50,0.00,1088,436
04-10-2017-18-00-17,317.50,0.00,1799,408
04-10-2017-18-00-17,317.50,0.00,1608,430
04-10-2017-18-00-18,317.50,0.00,748,464
04-10-2017-18-00-18,317.50,0.00,747,520
04-10-2017-18-00-18,317.50,0.00,861,572
04-10-2017-18-00-18,317.50,0.00,844,676
04-10-2017-18-00-19,317.50,0.00,773,712
04-10-2017-18-00-19,317.50,0.00,844,651
04-10-2017-18-00-19,317.50,0.00,1019,605
04-10-2017-18-00-19,317.50,0.00,994,637
04-10-2017-18-00-19,317.50,0.00,858,640
04-10-2017-18-00-20,317.50,0.00,1,549
04-10-2017-18-00-20,256.54,0.00,1103,545
04-10-2017-18-00-20,259.08,0.00,1,581
04-10-2017-18-00-20,317.50,0.00,814,628
04-10-2017-18-00-21,317.50,0.00,680,669
04-10-2017-18-00-21,317.50,0.00,673,661
04-10-2017-18-00-21,317.50,0.00,667,664
04-10-2017-18-00-21,317.50,0.00,660,612
04-10-2017-18-00-21,317.50,0.00,907,565
04-10-2017-18-00-22,317.50,0.00,731,538
04-10-2017-18-00-22,317.50,0.00,1,565
04-10-2017-18-00-22,317.50,0.00,1115,590
04-10-2017-18-00-22,317.50,0.00,1,599
04-10-2017-18-00-22,320.04,0.00,734,580
04-10-2017-18-00-23,317.50,0.00,487,615
04-10-2017-18-00-23,563.88,0.00,559,627
04-10-2017-18-00-23,561.34,0.00,583,634
04-10-2017-18-00-23,558.80,0.00,581,642
04-10-2017-18-00-24,231.14,0.00,883,645
04-10-2017-18-00-24,139.70,0.00,884,670
04-10-2017-18-00-24,149.86,0.00,181,650
04-10-2017-18-00-24,119.38,0.00,139,644
04-10-2017-18-00-24,106.68,0.00,164,652
04-10-2017-18-00-25,83.82,0.00,114,656
04-10-2017-18-00-25,104.14,0.00,864,669
04-10-2017-18-00-25,149.86,0.00,862,667
04-10-2017-18-00-25,134.62,0.00,157,660
04-10-2017-18-00-25,91.44,0.00,116,665
04-10-2017-18-00-26,104.14,0.00,166,700
04-10-2017-18-00-26,88.90,0.00,136,731
04-10-2017-18-00-26,129.54,0.00,163,704
04-10-2017-18-00-26,91.44,0.00,124,658
04-10-2017-18-00-26,132.08,0.00,161,668
04-10-2017-18-00-27,93.98,0.00,121,676
04-10-2017-18-00-27,106.68,0.00,163,683
04-10-2017-18-00-27,78.74,0.00,104,668
04-10-2017-18-00-27,99.06,0.00,164,649
04-10-2017-18-00-28,86.36,0.00,106,682
04-10-2017-18-00-28,83.82,0.00,130,666
04-10-2017-18-00-28,99.06,0.00,132,665
04-10-2017-18-00-28,99.06,0.00,159,654
04-10-2017-18-00-28,129.54,0.00,161,672
04-10-2017-18-00-29,101.60,0.00,135,652
04-10-2017-18-00-29,111.76,0.00,167,648
04-10-2017-18-00-29,116.84,0.00,179,667
04-10-2017-18-00-29,96.52,0.00,128,726
04-10-2017-18-00-29,101.60,0.00,595,716
04-10-2017-18-00-30,195.58,0.00,596,743
04-10-2017-18-00-30,157.48,0.00,595,726
04-10-2017-18-00-30,127.00,0.00,141,852
04-10-2017-18-00-30,96.52,0.00,122,1082
04-10-2017-18-00-31,104.14,0.00,210,1385
04-10-2017-18-00-31,137.16,0.00,162,888
04-10-2017-18-00-31,114.30,0.00,144,1008
04-10-2017-18-00-31,99.06,0.00,165,1409
04-10-2017-18-00-31,142.24,0.00,305,1
04-10-2017-18-00-32,121.92,0.00,591,1
04-10-2017-18-00-32,218.44,0.00,593,709
04-10-2017-18-00-32,121.92,0.00,593,1
04-10-2017-18-00-32,116.84,0.00,509,4672
04-10-2017-18-00-32,119.38,0.00,602,1
04-10-2017-18-00-33,317.50,0.00,610,1
04-10-2017-18-00-33,317.50,0.00,644,1
04-10-2017-18-00-33,317.50,0.00,817,1
04-10-2017-18-00-33,317.50,0.00,621,1
04-10-2017-18-00-33,317.50,0.00,443,1
04-10-2017-18-00-34,317.50,0.00,377,1
04-10-2017-18-00-34,317.50,0.00,306,1
04-10-2017-18-00-34,208.28,0.00,297,1
04-10-2017-18-00-34,152.40,5.08,312,1
04-10-2017-18-00-35,137.16,0.00,345,1
04-10-2017-18-00-35,317.50,0.00,402,1
04-10-2017-18-00-35,317.50,0.00,427,2400
04-10-2017-18-00-35,213.36,0.00,459,2052
04-10-2017-18-00-35,317.50,0.00,455,1
04-10-2017-18-00-36,162.56,0.00,482,1826
04-10-2017-18-00-36,175.26,0.00,514,1904
04-10-2017-18-00-36,180.34,0.00,649,1842
04-10-2017-18-00-36,185.42,0.00,1,1
04-10-2017-18-00-36,187.96,0.00,1,1068
04-10-2017-18-00-37,185.42,0.00,1,994
04-10-2017-18-00-37,185.42,0.00,1,1096
04-10-2017-18-00-37,233.68,0.00,654,1029
04-10-2017-18-00-37,200.66,0.00,245,778
04-10-2017-18-00-38,162.56,0.00,639,648
04-10-2017-18-00-38,586.74,0.00,628,532
04-10-2017-18-00-38,144.78,0.00,608,547
04-10-2017-18-00-38,525.78,0.00,553,777
04-10-2017-18-00-38,515.62,0.00,548,665
04-10-2017-18-00-39,147.32,0.00,539,617
04-10-2017-18-00-39,149.86,0.00,533,553
04-10-2017-18-00-39,500.38,0.00,547,490
04-10-2017-18-00-39,497.84,0.00,521,498
04-10-2017-18-00-39,497.84,0.00,559,907
04-10-2017-18-00-40,538.48,0.00,563,1336
04-10-2017-18-00-40,185.42,0.00,568,1288
04-10-2017-18-00-40,195.58,0.00,570,1234
04-10-2017-18-00-40,538.48,0.00,569,696
04-10-2017-18-00-41,165.10,0.00,562,507
04-10-2017-18-00-41,528.32,0.00,557,445
04-10-2017-18-00-41,525.78,0.00,552,488
04-10-2017-18-00-41,482.60,0.00,507,755
04-10-2017-18-00-41,480.06,0.00,513,1
04-10-2017-18-00-42,487.68,0.00,547,667
04-10-2017-18-00-42,485.14,0.00,529,537
04-10-2017-18-00-42,482.60,0.00,524,472
04-10-2017-18-00-42,480.06,0.00,508,521
04-10-2017-18-00-42,477.52,0.00,514,714
04-10-2017-18-00-43,520.70,0.00,548,1
04-10-2017-18-00-43,523.24,0.00,552,1239
04-10-2017-18-00-43,165.10,0.00,554,883
04-10-2017-18-00-43,144.78,0.00,554,642
04-10-2017-18-00-43,104.14,0.00,117,678
04-10-2017-18-00-44,106.68,0.00,554,863
04-10-2017-18-00-44,525.78,0.00,423,920
04-10-2017-18-00-44,528.32,0.00,555,669
04-10-2017-18-00-44,490.22,0.00,551,593
04-10-2017-18-00-45,487.68,0.00,524,556
04-10-2017-18-00-45,124.46,0.00,521,673
04-10-2017-18-00-45,485.14,0.00,525,683
04-10-2017-18-00-45,485.14,0.00,515,709
04-10-2017-18-00-45,525.78,0.00,554,649
04-10-2017-18-00-46,525.78,0.00,553,624
04-10-2017-18-00-46,525.78,0.00,555,632
04-10-2017-18-00-46,160.02,0.00,173,763
04-10-2017-18-00-46,160.02,0.00,565,1202
04-10-2017-18-00-46,535.94,0.00,585,1202
04-10-2017-18-00-47,556.26,0.00,583,1233
04-10-2017-18-00-47,558.80,0.00,586,1222
04-10-2017-18-00-47,558.80,0.00,589,1208
04-10-2017-18-00-47,561.34,0.00,586,1252
04-10-2017-18-00-48,558.80,0.00,586,1240
04-10-2017-18-00-48,637.54,0.00,587,848
04-10-2017-18-00-48,553.72,0.00,582,700
04-10-2017-18-00-48,553.72,0.00,577,629
04-10-2017-18-00-48,546.10,0.00,571,651
04-10-2017-18-00-49,523.24,0.00,548,754
04-10-2017-18-00-49,139.70,0.00,159,860
04-10-2017-18-00-49,139.70,0.00,545,863
04-10-2017-18-00-49,515.62,0.00,542,657
04-10-2017-18-00-49,530.86,0.00,559,559
04-10-2017-18-00-50,530.86,0.00,554,576
04-10-2017-18-00-50,535.94,0.00,554,665
04-10-2017-18-00-50,99.06,0.00,116,836
04-10-2017-18-00-50,93.98,0.00,548,749
04-10-2017-18-00-50,523.24,0.00,547,634
04-10-2017-18-00-51,520.70,0.00,545,721
04-10-2017-18-00-51,518.16,0.00,544,708
04-10-2017-18-00-51,502.92,0.00,523,900
04-10-2017-18-00-51,121.92,0.00,524,881
04-10-2017-18-00-52,119.38,0.00,526,547
04-10-2017-18-00-52,492.76,0.00,519,519
04-10-2017-18-00-52,508.00,0.00,536,477
04-10-2017-18-00-52,508.00,0.00,534,489
04-10-2017-18-00-52,508.00,0.00,534,533
04-10-2017-18-00-53,508.00,0.00,535,629
04-10-2017-18-00-53,510.54,0.00,536,722
04-10-2017-18-00-53,513.08,0.00,539,679
04-10-2017-18-00-53,510.54,0.00,542,865
04-10-2017-18-00-53,520.70,0.00,547,940
04-10-2017-18-00-54,523.24,0.00,550,673
04-10-2017-18-00-54,157.48,0.00,526,739
04-10-2017-18-00-54,127.00,0.00,528,707
04-10-2017-18-00-54,505.46,0.00,534,796
04-10-2017-18-00-55,459.74,0.00,559,1
04-10-2017-18-00-55,535.94,0.00,468,951
04-10-2017-18-00-55,528.32,0.00,554,825
04-10-2017-18-00-55,127.00,0.00,557,820
04-10-2017-18-00-55,106.68,0.00,1,606
04-10-2017-18-00-56,139.70,0.00,166,679
04-10-2017-18-00-56,124.46,0.00,140,702
04-10-2017-18-00-56,121.92,0.00,558,788
04-10-2017-18-00-56,530.86,0.00,540,1
04-10-2017-18-00-56,513.08,0.00,540,1193
04-10-2017-18-00-57,132.08,0.00,542,1179
04-10-2017-18-00-57,127.00,0.00,540,1193
04-10-2017-18-00-57,533.40,0.00,563,1
04-10-2017-18-00-57,533.40,0.00,562,836
04-10-2017-18-00-58,528.32,0.00,564,623
04-10-2017-18-00-58,530.86,0.00,796,555
04-10-2017-18-00-58,528.32,0.00,562,638
04-10-2017-18-00-58,530.86,0.00,822,782
04-10-2017-18-00-58,528.32,0.00,555,967
04-10-2017-18-00-59,530.86,0.00,557,1
04-10-2017-18-00-59,530.86,0.00,558,731
04-10-2017-18-00-59,162.56,0.00,537,690
04-10-2017-18-00-59,154.94,0.00,536,1
04-10-2017-18-00-59,137.16,0.00,540,1
04-10-2017-18-01-00,152.40,0.00,543,1395
04-10-2017-18-01-00,604.52,0.00,634,1191
04-10-2017-18-01-00,149.86,0.00,639,853
04-10-2017-18-01-00,144.78,0.00,635,635
04-10-2017-18-01-01,142.24,0.00,628,690
04-10-2017-18-01-01,109.22,0.00,630,1
04-10-2017-18-01-01,104.14,0.00,627,1
04-10-2017-18-01-01,317.50,0.00,630,1
04-10-2017-18-01-01,596.90,0.00,629,795
04-10-2017-18-01-02,604.52,0.00,618,806
04-10-2017-18-01-02,596.90,0.00,625,864
04-10-2017-18-01-02,193.04,0.00,620,870
04-10-2017-18-01-02,139.70,0.00,531,955
04-10-2017-18-01-02,124.46,0.00,533,1089
04-10-2017-18-01-03,505.46,0.00,534,1157
04-10-2017-18-01-03,157.48,0.00,688,918
04-10-2017-18-01-03,317.50,0.00,1372,794
04-10-2017-18-01-03,320.04,0.00,1,683
04-10-2017-18-01-03,317.50,0.00,1497,660
04-10-2017-18-01-04,317.50,0.00,1,1148
04-10-2017-18-01-04,317.50,0.00,973,1198
04-10-2017-18-01-04,317.50,0.00,437,1277
04-10-2017-18-01-04,350.52,0.00,403,1178
04-10-2017-18-01-05,342.90,0.00,361,1120
04-10-2017-18-01-05,337.82,0.00,1,1222
04-10-2017-18-01-05,635.00,0.00,1,650
04-10-2017-18-01-05,322.58,0.00,1,651
04-10-2017-18-01-05,287.02,0.00,311,1238
04-10-2017-18-01-06,289.56,0.00,3039,1350
04-10-2017-18-01-06,210.82,0.00,1,1594
04-10-2017-18-01-06,195.58,0.00,1,1
04-10-2017-18-01-06,187.96,0.00,2451,1013
04-10-2017-18-01-07,182.88,0.00,215,1004
04-10-2017-18-01-07,200.66,0.00,220,956
04-10-2017-18-01-07,187.96,0.00,1,900
04-10-2017-18-01-07,195.58,0.00,1,910
04-10-2017-18-01-07,200.66,0.00,222,892
04-10-2017-18-01-08,203.20,0.00,1,914
04-10-2017-18-01-08,208.28,0.00,590,899
04-10-2017-18-01-08,213.36,0.00,584,917
04-10-2017-18-01-08,220.98,0.00,565,1
04-10-2017-18-01-08,317.50,0.00,1220,1
04-10-2017-18-01-09,317.50,0.00,703,1
04-10-2017-18-01-09,317.50,0.00,574,1
04-10-2017-18-01-09,317.50,0.00,549,2470
04-10-2017-18-01-09,317.50,0.00,474,3152
04-10-2017-18-01-10,68.58,0.00,157,4270
04-10-2017-18-01-10,91.44,0.00,418,1
04-10-2017-18-01-10,124.46,0.00,483,1
04-10-2017-18-01-10,200.66,0.00,638,1591
04-10-2017-18-01-10,635.00,0.00,684,1204
04-10-2017-18-01-11,637.54,0.00,922,1
04-10-2017-18-01-11,635.00,0.00,1,883
04-10-2017-18-01-11,637.54,0.00,752,757
04-10-2017-18-01-11,635.00,0.00,807,736
04-10-2017-18-01-12,637.54,0.00,401,813
04-10-2017-18-01-12,139.70,0.00,1176,849
04-10-2017-18-01-12,119.38,0.00,154,765
04-10-2017-18-01-12,134.62,0.00,1192,896
04-10-2017-18-01-12,317.50,0.00,1182,873
04-10-2017-18-01-13,317.50,0.00,1180,850
04-10-2017-18-01-13,200.66,0.00,1176,840
04-10-2017-18-01-13,317.50,0.00,1173,865
04-10-2017-18-01-13,256.54,0.00,1167,955
04-10-2017-18-01-13,358.14,0.00,1158,902
04-10-2017-18-01-14,215.90,0.00,1166,844
04-10-2017-18-01-14,236.22,0.00,1043,785
04-10-2017-18-01-14,297.18,0.00,383,772
04-10-2017-18-01-14,302.26,0.00,1161,883
04-10-2017-18-01-15,307.34,0.00,1173,891
04-10-2017-18-01-15,233.68,0.00,258,430
04-10-2017-18-01-15,137.16,0.00,1189,429
04-10-2017-18-01-15,317.50,0.00,1189,424
04-10-2017-18-01-15,317.50,0.00,1220,531
04-10-2017-18-01-16,322.58,0.00,1188,426
04-10-2017-18-01-16,325.12,0.00,449,769
04-10-2017-18-01-16,149.86,0.00,159,426
04-10-2017-18-01-16,81.28,0.00,1065,425
04-10-2017-18-01-16,157.48,0.00,1167,430
04-10-2017-18-01-17,325.12,0.00,426,423
04-10-2017-18-01-17,325.12,0.00,1181,425
04-10-2017-18-01-17,327.66,0.00,857,892
04-10-2017-18-01-17,317.50,0.00,1192,876
04-10-2017-18-01-18,327.66,0.00,602,884
04-10-2017-18-01-18,332.74,0.00,606,1
04-10-2017-18-01-18,330.20,0.00,1189,519
04-10-2017-18-01-18,330.20,0.00,1167,639
04-10-2017-18-01-18,332.74,0.00,1038,1102
04-10-2017-18-01-19,86.36,0.00,102,1087
04-10-2017-18-01-19,78.74,0.00,97,1091
04-10-2017-18-01-19,76.20,0.00,96,1
04-10-2017-18-01-19,73.66,0.00,93,500
04-10-2017-18-01-19,73.66,0.00,130,495
04-10-2017-18-01-20,76.20,0.00,165,501
04-10-2017-18-01-20,317.50,0.00,1170,508
04-10-2017-18-01-20,314.96,0.00,1161,981
04-10-2017-18-01-20,93.98,0.00,137,891
04-10-2017-18-01-20,83.82,0.00,103,869
04-10-2017-18-01-21,78.74,0.00,97,553
04-10-2017-18-01-21,73.66,0.00,148,495
04-10-2017-18-01-21,71.12,0.00,527,496
04-10-2017-18-01-21,309.88,0.00,1152,499
04-10-2017-18-01-22,304.80,0.00,1151,519
04-10-2017-18-01-22,109.22,0.00,119,832
04-10-2017-18-01-22,106.68,0.00,1,1020
04-10-2017-18-01-22,111.76,0.00,129,1129
04-10-2017-18-01-22,116.84,0.00,136,1
04-10-2017-18-01-23,149.86,0.00,578,1106
04-10-2017-18-01-23,119.38,0.00,130,933
04-10-2017-18-01-23,99.06,0.00,119,1093
04-10-2017-18-01-23,99.06,0.00,120,1033
04-10-2017-18-01-23,101.60,0.00,117,975
04-10-2017-18-01-24,101.60,0.00,136,1022
04-10-2017-18-01-24,124.46,0.00,1,1103
04-10-2017-18-01-24,142.24,0.00,156,1149
04-10-2017-18-01-24,124.46,0.00,171,1129
04-10-2017-18-01-25,119.38,0.00,134,1118
04-10-2017-18-01-25,116.84,0.00,132,1062
04-10-2017-18-01-25,114.30,0.00,127,1010
04-10-2017-18-01-25,124.46,0.00,1520,1112
04-10-2017-18-01-25,142.24,0.00,157,927
04-10-2017-18-01-26,127.00,0.00,150,1
04-10-2017-18-01-26,127.00,0.00,146,1
04-10-2017-18-01-26,114.30,0.00,142,1008
04-10-2017-18-01-26,121.92,0.00,183,984
04-10-2017-18-01-26,208.28,0.00,1243,980
04-10-2017-18-01-27,314.96,0.00,399,773
04-10-2017-18-01-27,320.04,0.00,677,675
04-10-2017-18-01-27,317.50,0.00,1214,700
04-10-2017-18-01-27,320.04,0.00,642,895
04-10-2017-18-01-28,322.58,0.00,794,1145
04-10-2017-18-01-28,332.74,0.00,1074,1233
04-10-2017-18-01-28,335.28,0.00,430,1
04-10-2017-18-01-28,337.82,0.00,1051,1307
04-10-2017-18-01-28,340.36,0.00,1085,1
04-10-2017-18-01-29,398.78,0.00,1092,1119
04-10-2017-18-01-29,637.54,0.00,1315,1
04-10-2017-18-01-29,637.54,0.00,657,1064
04-10-2017-18-01-29,637.54,0.00,1109,1110
04-10-2017-18-01-30,637.54,0.00,1121,1108
04-10-2017-18-01-30,637.54,0.00,639,867
04-10-2017-18-01-30,637.54,0.00,626,964
04-10-2017-18-01-30,637.54,0.00,1,950
04-10-2017-18-01-30,637.54,0.00,956,995
04-10-2017-18-01-31,637.54,0.00,1,879
04-10-2017-18-01-31,637.54,0.00,1,1023
04-10-2017-18-01-31,637.54,0.00,1,898
04-10-2017-18-01-31,637.54,0.00,1681,868
04-10-2017-18-01-31,637.54,0.00,1490,884
04-10-2017-18-01-32,637.54,0.00,1367,922
04-10-2017-18-01-32,637.54,0.00,442,871
04-10-2017-18-01-32,637.54,0.00,1278,863
04-10-2017-18-01-32,200.66,0.00,410,961
04-10-2017-18-01-33,127.00,0.00,144,1
04-10-2017-18-01-33,119.38,0.00,129,903
04-10-2017-18-01-33,119.38,0.00,168,1
04-10-2017-18-01-33,121.92,0.00,140,887
04-10-2017-18-01-33,68.58,0.00,137,1
04-10-2017-18-01-34,60.96,0.00,95,896
04-10-2017-18-01-34,78.74,0.00,137,1878
04-10-2017-18-01-34,124.46,0.00,139,913
04-10-2017-18-01-34,116.84,0.00,137,1
04-10-2017-18-01-34,106.68,0.00,132,1
04-10-2017-18-01-35,96.52,0.00,145,1
04-10-2017-18-01-35,83.82,0.00,122,1
04-10-2017-18-01-35,73.66,0.00,120,1
04-10-2017-18-01-35,66.04,0.00,83,1
04-10-2017-18-01-36,63.50,0.00,77,1
04-10-2017-18-01-36,63.50,0.00,88,1
04-10-2017-18-01-36,68.58,0.00,99,1188
04-10-2017-18-01-36,76.20,0.00,118,931
04-10-2017-18-01-36,83.82,0.00,122,732
04-10-2017-18-01-37,93.98,0.00,134,593
04-10-2017-18-01-37,99.06,0.00,134,101
04-10-2017-18-01-37,104.14,0.00,136,101
04-10-2017-18-01-37,106.68,0.00,146,100
