,USRight,USLeft,USRear,LidarRight,LidarLeft,SO,NO,P10,P25,O3,CO,timestamp,sensor,DateN,TimeN,sequenceTime
1775,15.24,17.78,88.9,2062,250,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215326,1775
1776,15.24,17.78,93.98,1,251,4095,4095,10.3,9.3,4095,4095,1.90717E+11,proximity,190717,215326,1776
1777,12.7,17.78,88.9,1,249,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215327,1777
1778,15.24,17.78,88.9,1,249,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215327,1778
1779,12.7,17.78,88.9,2056,248,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215327,1779
1780,15.24,17.78,88.9,2048,250,4095,4095,10.3,9.3,4095,4095,1.90717E+11,proximity,190717,215327,1780
1781,15.24,17.78,91.44,2045,247,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215328,1781
1782,12.7,17.78,86.36,2056,255,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215328,1782
1783,12.7,17.78,88.9,2048,257,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215328,1783
1784,15.24,17.78,91.44,2053,261,4095,4095,10.3,9.3,4095,4095,1.90717E+11,proximity,190717,215328,1784
1785,15.24,17.78,88.9,1,263,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215329,1785
1786,12.7,17.78,88.9,1,275,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215329,1786
1787,12.7,17.78,88.9,2054,271,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215329,1787
1788,12.7,17.78,88.9,1,305,4095,4095,10.3,9.3,4095,4095,1.90717E+11,proximity,190717,215329,1788
1789,15.24,17.78,88.9,1,277,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215330,1789
1790,12.7,17.78,86.36,2037,284,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215330,1790
1791,15.24,17.78,86.36,1,291,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215330,1791
1792,12.7,17.78,88.9,1,300,4095,4095,10.5,9.4,4095,4095,1.90717E+11,proximity,190717,215331,1792
1793,15.24,17.78,91.44,151,304,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215331,1793
1794,15.24,17.78,88.9,1,151,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215331,1794
1795,15.24,17.78,88.9,1,310,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215331,1795
1796,12.7,17.78,88.9,1,328,4095,4095,11.2,9.4,4095,4095,1.90717E+11,proximity,190717,215332,1796
1797,12.7,17.78,91.44,1,766,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215332,1797
1798,12.7,17.78,91.44,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215332,1798
1799,12.7,17.78,91.44,1,968,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215333,1799
1800,12.7,17.78,93.98,1,825,4095,4095,12,9.5,4095,4095,1.90717E+11,proximity,190717,215333,1800
1801,12.7,17.78,86.36,1,667,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215333,1801
1802,15.24,17.78,96.52,1,646,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215333,1802
1803,12.7,17.78,86.36,1,586,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215334,1803
1804,12.7,17.78,88.9,1,572,4095,4095,11.9,9.5,4095,4095,1.90717E+11,proximity,190717,215334,1804
1805,12.7,17.78,91.44,1,613,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215334,1805
1806,12.7,17.78,91.44,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215334,1806
1807,12.7,17.78,88.9,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215335,1807
1808,12.7,17.78,93.98,1,720,4095,4095,11.8,9.5,4095,4095,1.90717E+11,proximity,190717,215335,1808
1809,12.7,17.78,91.44,1,704,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215336,1809
1810,12.7,17.78,91.44,1,789,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215336,1810
1811,12.7,17.78,93.98,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215336,1811
1812,15.24,17.78,91.44,1,658,4095,4095,11.7,9.5,4095,4095,1.90717E+11,proximity,190717,215336,1812
1813,15.24,17.78,88.9,1,611,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215337,1813
1814,15.24,17.78,91.44,1,487,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215337,1814
1815,12.7,17.78,88.9,1,520,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215337,1815
1816,12.7,17.78,91.44,1,561,4095,4095,12,9.6,4095,4095,1.90717E+11,proximity,190717,215338,1816
1817,12.7,17.78,86.36,1318,611,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215338,1817
1818,12.7,17.78,96.52,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215338,1818
1819,15.24,17.78,91.44,1229,851,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215338,1819
1820,15.24,17.78,101.6,1,793,4095,4095,12.1,9.6,4095,4095,1.90717E+11,proximity,190717,215339,1820
1821,15.24,17.78,96.52,1,770,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215339,1821
1822,12.7,17.78,96.52,803,687,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215339,1822
1823,12.7,20.32,88.9,108,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215339,1823
1824,12.7,17.78,88.9,119,1474,4095,4095,12.2,9.6,4095,4095,1.90717E+11,proximity,190717,215340,1824
1825,15.24,17.78,96.52,123,1465,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215340,1825
1826,12.7,17.78,88.9,138,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215340,1826
1827,12.7,17.78,96.52,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215341,1827
1828,12.7,17.78,88.9,1,1,4095,4095,12.3,9.6,4095,4095,1.90717E+11,proximity,190717,215341,1828
1829,12.7,17.78,88.9,1,343,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215341,1829
1830,15.24,20.32,88.9,466,348,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215341,1830
1831,12.7,17.78,88.9,460,348,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215342,1831
1832,12.7,17.78,91.44,131,946,4095,4095,12.4,9.7,4095,4095,1.90717E+11,proximity,190717,215342,1832
1833,12.7,17.78,88.9,1,1173,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215342,1833
1834,12.7,17.78,91.44,138,1169,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215343,1834
1835,15.24,17.78,91.44,274,1168,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215343,1835
1836,15.24,17.78,91.44,1,1205,4095,4095,12.4,9.8,4095,4095,1.90717E+11,proximity,190717,215343,1836
1837,12.7,17.78,91.44,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215343,1837
1838,12.7,17.78,96.52,725,1177,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215344,1838
1839,12.7,17.78,88.9,1,1194,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215344,1839
1840,12.7,17.78,88.9,1,1185,4095,4095,12.5,9.8,4095,4095,1.90717E+11,proximity,190717,215344,1840
1841,15.24,17.78,88.9,1,1227,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215344,1841
1842,12.7,17.78,86.36,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215345,1842
1843,15.24,17.78,91.44,1,878,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215345,1843
1844,12.7,17.78,91.44,1,911,4095,4095,12.6,9.9,4095,4095,1.90717E+11,proximity,190717,215346,1844
1845,15.24,17.78,93.98,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215346,1845
1846,15.24,20.32,91.44,1,1198,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215346,1846
1847,12.7,17.78,93.98,1,1202,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215346,1847
1848,12.7,17.78,93.98,488,1,4095,4095,12.9,10.2,4095,4095,1.90717E+11,proximity,190717,215347,1848
1849,12.7,17.78,86.36,165,847,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215347,1849
1850,15.24,17.78,91.44,260,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215347,1850
1851,12.7,17.78,88.9,1,1214,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215347,1851
1852,12.7,17.78,86.36,1,1272,4095,4095,13.1,10.3,4095,4095,1.90717E+11,proximity,190717,215348,1852
1853,12.7,17.78,93.98,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215348,1853
1854,12.7,17.78,88.9,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215348,1854
1855,12.7,20.32,88.9,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215348,1855
1856,12.7,17.78,96.52,1,1478,4095,4095,13.3,10.4,4095,4095,1.90717E+11,proximity,190717,215349,1856
1857,15.24,17.78,93.98,1,1471,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215349,1857
1858,12.7,17.78,93.98,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215349,1858
1859,15.24,17.78,91.44,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215349,1859
1860,15.24,17.78,91.44,1,1,4095,4095,13.6,10.6,4095,4095,1.90717E+11,proximity,190717,215350,1860
1861,12.7,17.78,88.9,182,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215350,1861
1862,12.7,17.78,93.98,162,1194,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215350,1862
1863,12.7,17.78,91.44,159,1158,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215351,1863
1864,12.7,17.78,88.9,181,1,4095,4095,13.8,10.7,4095,4095,1.90717E+11,proximity,190717,215351,1864
1865,12.7,20.32,88.9,182,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215351,1865
1866,12.7,17.78,93.98,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215352,1866
1867,15.24,17.78,91.44,186,1131,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215352,1867
1868,12.7,20.32,88.9,177,1,4095,4095,13.9,10.8,4095,4095,1.90717E+11,proximity,190717,215352,1868
1869,12.7,17.78,91.44,302,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215352,1869
1870,12.7,17.78,88.9,1,1447,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215353,1870
1871,15.24,17.78,88.9,193,1426,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215353,1871
1872,15.24,17.78,88.9,1,1,4095,4095,13.9,10.8,4095,4095,1.90717E+11,proximity,190717,215353,1872
1873,15.24,17.78,88.9,1,1138,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215354,1873
1874,12.7,17.78,88.9,1,1110,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215354,1874
1875,12.7,17.78,88.9,1,1111,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215354,1875
1876,15.24,17.78,91.44,1,1,4095,4095,14,10.9,4095,4095,1.90717E+11,proximity,190717,215354,1876
1877,12.7,17.78,88.9,1,1092,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215355,1877
1878,15.24,17.78,88.9,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215355,1878
1879,15.24,17.78,88.9,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215355,1879
1880,12.7,17.78,96.52,1,1,4095,4095,14.4,10.9,4095,4095,1.90717E+11,proximity,190717,215356,1880
1881,12.7,17.78,88.9,1,1381,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215356,1881
1882,15.24,17.78,88.9,1,1395,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215356,1882
1883,12.7,17.78,88.9,218,1242,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215356,1883
1884,15.24,17.78,88.9,212,1367,4095,4095,14.6,10.9,4095,4095,1.90717E+11,proximity,190717,215357,1884
1885,12.7,17.78,88.9,214,1359,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215357,1885
1886,15.24,17.78,86.36,202,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215357,1886
1887,12.7,17.78,91.44,1,1053,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215358,1887
1888,15.24,17.78,96.52,1,880,4095,4095,15.1,11.1,4095,4095,1.90717E+11,proximity,190717,215358,1888
1889,12.7,17.78,91.44,1,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215358,1889
1890,12.7,17.78,93.98,1,1104,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215358,1890
1891,12.7,17.78,93.98,284,1054,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215359,1891
1892,12.7,17.78,88.9,155,1055,4095,4095,15.6,11.3,4095,4095,1.90717E+11,proximity,190717,215359,1892
1893,15.24,17.78,88.9,156,1090,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215359,1893
1894,15.24,17.78,88.9,173,1416,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215359,1894
1895,12.7,17.78,93.98,183,1392,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215400,1895
1896,12.7,17.78,88.9,188,1400,4095,4095,16.2,11.5,4095,4095,1.90717E+11,proximity,190717,215400,1896
1897,12.7,17.78,86.36,192,1387,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215400,1897
1898,15.24,17.78,86.36,198,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215401,1898
1899,12.7,17.78,86.36,200,1008,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215401,1899
1900,12.7,17.78,86.36,206,1,4095,4095,18,12,4095,4095,1.90717E+11,proximity,190717,215401,1900
1901,12.7,17.78,86.36,208,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215402,1901
1902,12.7,17.78,86.36,1179,1,NA,NA,NA,NA,NA,NA,1.90717E+11,proximity,190717,215402,1902
