oms_risk,uv_index,altitude,temperature,pressure,humidity,timestamp,sensor,DateN,TimeN,sequenceTime,Time
NA,NA,NA,NA,NA,73.30970001,1.90717E+11,humidity,190717,223128,1796,2017-07-19 22:31:28
Low,0.160642564,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223129,1797,2017-07-19 22:31:29
Low,0.14993307,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223131,1798,2017-07-19 22:31:31
Low,0.121820614,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223133,1799,2017-07-19 22:31:33
NA,NA,284.25,46.375,97955,NA,1.90717E+11,pressure_temperature,190717,223133,1800,2017-07-19 22:31:33
NA,NA,NA,NA,NA,73.38506317,1.90717E+11,humidity,190717,223133,1801,2017-07-19 22:31:33
Low,0.168674693,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223135,1802,2017-07-19 22:31:35
Low,0.220883533,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223137,1803,2017-07-19 22:31:37
NA,NA,283.1875,46.375,97970.5,NA,1.90717E+11,pressure_temperature,190717,223138,1804,2017-07-19 22:31:38
NA,NA,NA,NA,NA,73.39344025,1.90717E+11,humidity,190717,223138,1805,2017-07-19 22:31:38
Low,0.116465859,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223139,1806,2017-07-19 22:31:39
Low,0.074966535,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223141,1807,2017-07-19 22:31:41
Low,0.112449795,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223143,1808,2017-07-19 22:31:43
NA,NA,281.75,46.3125,97993,NA,1.90717E+11,pressure_temperature,190717,223143,1809,2017-07-19 22:31:43
NA,NA,NA,NA,NA,73.24620056,1.90717E+11,humidity,190717,223143,1810,2017-07-19 22:31:43
Low,0.096385539,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223145,1811,2017-07-19 22:31:45
Low,0.111111112,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223147,1812,2017-07-19 22:31:47
NA,NA,280.8125,46.25,98000.75,NA,1.90717E+11,pressure_temperature,190717,223148,1813,2017-07-19 22:31:48
NA,NA,NA,NA,NA,73.24201202,1.90717E+11,humidity,190717,223148,1814,2017-07-19 22:31:48
Low,0.091030791,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223149,1815,2017-07-19 22:31:49
Low,0.103078984,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223151,1816,2017-07-19 22:31:51
Low,0.104417667,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223153,1817,2017-07-19 22:31:53
NA,NA,279.9375,46.1875,98007,NA,1.90717E+11,pressure_temperature,190717,223153,1818,2017-07-19 22:31:53
NA,NA,NA,NA,NA,73.3041153,1.90717E+11,humidity,190717,223153,1819,2017-07-19 22:31:53
Low,0.109772421,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223155,1820,2017-07-19 22:31:55
Low,0.115127176,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223157,1821,2017-07-19 22:31:57
NA,NA,279.6875,46.125,98013.75,NA,1.90717E+11,pressure_temperature,190717,223158,1822,2017-07-19 22:31:58
NA,NA,NA,NA,NA,73.71095276,1.90717E+11,humidity,190717,223158,1823,2017-07-19 22:31:58
Low,0.129852742,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223159,1824,2017-07-19 22:31:59
Low,0.127175361,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223201,1825,2017-07-19 22:32:01
Low,0.128514051,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223203,1826,2017-07-19 22:32:03
NA,NA,279.375,46.125,98012,NA,1.90717E+11,pressure_temperature,190717,223203,1827,2017-07-19 22:32:03
NA,NA,NA,NA,NA,73.82051086,1.90717E+11,humidity,190717,223203,1828,2017-07-19 22:32:03
Low,0.073627844,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223205,1829,2017-07-19 22:32:05
Low,0.120481923,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223207,1830,2017-07-19 22:32:07
NA,NA,279.75,46.0625,98008.5,NA,1.90717E+11,pressure_temperature,190717,223208,1831,2017-07-19 22:32:08
NA,NA,NA,NA,NA,73.77933502,1.90717E+11,humidity,190717,223208,1832,2017-07-19 22:32:08
Low,0.125836685,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223209,1833,2017-07-19 22:32:09
Low,0.13654618,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223211,1834,2017-07-19 22:32:11
Low,0.133868814,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223213,1835,2017-07-19 22:32:13
NA,NA,279.75,46,98009,NA,1.90717E+11,pressure_temperature,190717,223213,1836,2017-07-19 22:32:13
NA,NA,NA,NA,NA,73.65023804,1.90717E+11,humidity,190717,223213,1837,2017-07-19 22:32:13
Low,0.125836685,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223215,1838,2017-07-19 22:32:15
Low,0.124497987,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223217,1839,2017-07-19 22:32:17
NA,NA,280.1875,45.9375,98006.5,NA,1.90717E+11,pressure_temperature,190717,223218,1840,2017-07-19 22:32:18
NA,NA,NA,NA,NA,73.61534882,1.90717E+11,humidity,190717,223218,1841,2017-07-19 22:32:18
Low,0.135207489,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223219,1842,2017-07-19 22:32:19
Low,0.128514051,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223221,1843,2017-07-19 22:32:21
Low,0.125836685,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223223,1844,2017-07-19 22:32:23
NA,NA,280.375,45.875,98001.25,NA,1.90717E+11,pressure_temperature,190717,223223,1845,2017-07-19 22:32:23
NA,NA,NA,NA,NA,73.65233612,1.90717E+11,humidity,190717,223223,1846,2017-07-19 22:32:23
Low,0.127175361,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223225,1847,2017-07-19 22:32:25
Low,0.125836685,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223227,1848,2017-07-19 22:32:27
NA,NA,280.625,45.75,97999.75,NA,1.90717E+11,pressure_temperature,190717,223228,1849,2017-07-19 22:32:28
NA,NA,NA,NA,NA,73.71862793,1.90717E+11,humidity,190717,223228,1850,2017-07-19 22:32:28
Low,0.128514051,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223229,1851,2017-07-19 22:32:29
Low,0.131191432,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223231,1852,2017-07-19 22:32:31
Low,0.129852742,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223233,1853,2017-07-19 22:32:33
NA,NA,280.6875,45.6875,97997.5,NA,1.90717E+11,pressure_temperature,190717,223233,1854,2017-07-19 22:32:33
NA,NA,NA,NA,NA,73.63209534,1.90717E+11,humidity,190717,223233,1855,2017-07-19 22:32:33
Low,0.131191432,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223235,1856,2017-07-19 22:32:35
Low,0.131191432,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223237,1857,2017-07-19 22:32:37
NA,NA,281.125,45.625,97989.75,NA,1.90717E+11,pressure_temperature,190717,223238,1858,2017-07-19 22:32:38
NA,NA,NA,NA,NA,73.74165344,1.90717E+11,humidity,190717,223238,1859,2017-07-19 22:32:38
Low,0.120481923,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223239,1860,2017-07-19 22:32:39
Low,0.11914324,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223241,1861,2017-07-19 22:32:41
Low,0.125836685,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223243,1862,2017-07-19 22:32:43
NA,NA,281,45.5625,97993.75,NA,1.90717E+11,pressure_temperature,190717,223243,1863,2017-07-19 22:32:43
NA,NA,NA,NA,NA,73.73049164,1.90717E+11,humidity,190717,223243,1864,2017-07-19 22:32:43
Low,0.129852742,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223245,1865,2017-07-19 22:32:45
Low,0.125836685,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223247,1866,2017-07-19 22:32:47
NA,NA,281.125,45.5,97990,NA,1.90717E+11,pressure_temperature,190717,223248,1867,2017-07-19 22:32:48
NA,NA,NA,NA,NA,73.6893158,1.90717E+11,humidity,190717,223248,1868,2017-07-19 22:32:48
Low,0.125836685,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223249,1869,2017-07-19 22:32:49
Low,0.128514051,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223251,1870,2017-07-19 22:32:51
Low,0.123159304,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223253,1871,2017-07-19 22:32:53
NA,NA,281.5,45.5,97990.25,NA,1.90717E+11,pressure_temperature,190717,223253,1872,2017-07-19 22:32:53
NA,NA,NA,NA,NA,73.66070557,1.90717E+11,humidity,190717,223253,1873,2017-07-19 22:32:53
Low,0.128514051,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223255,1874,2017-07-19 22:32:55
Low,0.698795199,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223257,1875,2017-07-19 22:32:57
NA,NA,280.9375,45.5625,97993.75,NA,1.90717E+11,pressure_temperature,190717,223258,1876,2017-07-19 22:32:58
NA,NA,NA,NA,NA,42.24678421,1.90717E+11,humidity,190717,223258,1877,2017-07-19 22:32:58
Low,0.864792526,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223259,1878,2017-07-19 22:32:59
Low,0.30120483,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223301,1879,2017-07-19 22:33:01
Low,0.101740293,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223303,1880,2017-07-19 22:33:03
NA,NA,281.1875,45.625,97991.25,NA,1.90717E+11,pressure_temperature,190717,223303,1881,2017-07-19 22:33:03
NA,NA,NA,NA,NA,74.18267822,1.90717E+11,humidity,190717,223303,1882,2017-07-19 22:33:03
Low,0.123159304,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223305,1883,2017-07-19 22:33:05
Low,0.103078984,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223307,1884,2017-07-19 22:33:07
NA,NA,281.6875,45.5625,97998.25,NA,1.90717E+11,pressure_temperature,190717,223308,1885,2017-07-19 22:33:08
NA,NA,NA,NA,NA,73.14292145,1.90717E+11,humidity,190717,223308,1886,2017-07-19 22:33:08
Low,0.092369474,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223309,1887,2017-07-19 22:33:09
Low,0.11780455,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223311,1888,2017-07-19 22:33:11
Low,0.080321282,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223313,1889,2017-07-19 22:33:13
NA,NA,278.5625,45.5625,98018.5,NA,1.90717E+11,pressure_temperature,190717,223313,1890,2017-07-19 22:33:13
NA,NA,NA,NA,NA,73.23014832,1.90717E+11,humidity,190717,223313,1891,2017-07-19 22:33:13
Low,0.139223561,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223315,1892,2017-07-19 22:33:15
Low,0.076305218,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223317,1893,2017-07-19 22:33:17
NA,NA,278.75,45.5,98021,NA,1.90717E+11,pressure_temperature,190717,223318,1894,2017-07-19 22:33:18
NA,NA,NA,NA,NA,73.20153809,1.90717E+11,humidity,190717,223318,1895,2017-07-19 22:33:18
Low,0.105756357,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223319,1896,2017-07-19 22:33:19
Low,0.285140574,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223321,1897,2017-07-19 22:33:21
Low,0.341365457,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223323,1898,2017-07-19 22:33:23
NA,NA,280.6875,45.5625,98007,NA,1.90717E+11,pressure_temperature,190717,223323,1899,2017-07-19 22:33:23
NA,NA,NA,NA,NA,40.26078033,1.90717E+11,humidity,190717,223323,1900,2017-07-19 22:33:23
Low,0.267737627,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223325,1901,2017-07-19 22:33:25
Low,0.164658636,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223327,1902,2017-07-19 22:33:27
NA,NA,278.1875,45.5,98029.25,NA,1.90717E+11,pressure_temperature,190717,223328,1903,2017-07-19 22:33:28
NA,NA,NA,NA,NA,73.31737518,1.90717E+11,humidity,190717,223328,1904,2017-07-19 22:33:28
Low,0.204819277,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223329,1905,2017-07-19 22:33:29
Low,0.243641227,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223331,1906,2017-07-19 22:33:31
Low,0.441767067,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223333,1907,2017-07-19 22:33:33
NA,NA,280,45.5625,98011.5,NA,1.90717E+11,pressure_temperature,190717,223333,1908,2017-07-19 22:33:33
NA,NA,NA,NA,NA,36.8365593,1.90717E+11,humidity,190717,223333,1909,2017-07-19 22:33:33
Low,0.258366793,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223335,1910,2017-07-19 22:33:35
Low,0.896921039,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223337,1911,2017-07-19 22:33:37
NA,NA,278.5,45.5625,98013.5,NA,1.90717E+11,pressure_temperature,190717,223338,1912,2017-07-19 22:33:38
NA,NA,NA,NA,NA,33.86871338,1.90717E+11,humidity,190717,223338,1913,2017-07-19 22:33:38
Low,1.235609055,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223339,1914,2017-07-19 22:33:39
Low,1.370816588,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223341,1915,2017-07-19 22:33:41
Low,1.319946408,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223343,1916,2017-07-19 22:33:43
NA,NA,277.75,45.875,98037.25,NA,1.90717E+11,pressure_temperature,190717,223343,1917,2017-07-19 22:33:43
NA,NA,NA,NA,NA,44.4833107,1.90717E+11,humidity,190717,223343,1918,2017-07-19 22:33:43
Low,1.360107064,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223345,1919,2017-07-19 22:33:45
Low,1.29986608,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223347,1920,2017-07-19 22:33:47
NA,NA,276.8125,46.125,98047.25,NA,1.90717E+11,pressure_temperature,190717,223348,1921,2017-07-19 22:33:48
NA,NA,NA,NA,NA,43.88666916,1.90717E+11,humidity,190717,223348,1922,2017-07-19 22:33:48
Low,1.301204801,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223349,1923,2017-07-19 22:33:49
Low,1.303882241,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223351,1924,2017-07-19 22:33:51
Low,1.330655932,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223353,1925,2017-07-19 22:33:53
NA,NA,276,46.25,98056.5,NA,1.90717E+11,pressure_temperature,190717,223353,1926,2017-07-19 22:33:53
NA,NA,NA,NA,NA,46.83846283,1.90717E+11,humidity,190717,223353,1927,2017-07-19 22:33:53
Low,1.279785752,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223355,1928,2017-07-19 22:33:55
Low,0.887550175,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223357,1929,2017-07-19 22:33:57
NA,NA,275.6875,46.3125,98062.5,NA,1.90717E+11,pressure_temperature,190717,223358,1930,2017-07-19 22:33:58
NA,NA,NA,NA,NA,43.6152153,1.90717E+11,humidity,190717,223358,1931,2017-07-19 22:33:58
Low,1.315930367,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223359,1932,2017-07-19 22:33:59
Low,1.397590399,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223401,1933,2017-07-19 22:34:01
Low,1.409638524,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223403,1934,2017-07-19 22:34:03
NA,NA,274.625,46.5,98069.25,NA,1.90717E+11,pressure_temperature,190717,223403,1935,2017-07-19 22:34:03
NA,NA,NA,NA,NA,48.39251709,1.90717E+11,humidity,190717,223403,1936,2017-07-19 22:34:03
Low,1.258366823,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223405,1937,2017-07-19 22:34:05
Low,0.414993316,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223407,1938,2017-07-19 22:34:07
NA,NA,276.625,46.375,98045.75,NA,1.90717E+11,pressure_temperature,190717,223408,1939,2017-07-19 22:34:08
NA,NA,NA,NA,NA,29.58128738,1.90717E+11,humidity,190717,223408,1940,2017-07-19 22:34:08
Low,0.464524776,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223409,1941,2017-07-19 22:34:09
Low,0.329317272,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223411,1942,2017-07-19 22:34:11
Low,0.27443105,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223413,1943,2017-07-19 22:34:13
NA,NA,274.0625,46.3125,98082.5,NA,1.90717E+11,pressure_temperature,190717,223413,1944,2017-07-19 22:34:13
NA,NA,NA,NA,NA,29.37542915,1.90717E+11,humidity,190717,223413,1945,2017-07-19 22:34:13
Low,0.155287817,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223415,1946,2017-07-19 22:34:15
Low,0.070950471,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223417,1947,2017-07-19 22:34:17
NA,NA,273.625,46.3125,98052,NA,1.90717E+11,pressure_temperature,190717,223418,1948,2017-07-19 22:34:18
NA,NA,NA,NA,NA,32.81848907,1.90717E+11,humidity,190717,223418,1949,2017-07-19 22:34:18
Low,0.258366793,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223419,1950,2017-07-19 22:34:19
Low,0.302543491,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223421,1951,2017-07-19 22:34:21
Low,0.326639891,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223423,1952,2017-07-19 22:34:23
NA,NA,273.75,46.3125,98083,NA,1.90717E+11,pressure_temperature,190717,223423,1953,2017-07-19 22:34:23
NA,NA,NA,NA,NA,74.43598938,1.90717E+11,humidity,190717,223423,1954,2017-07-19 22:34:23
Low,0.364123166,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223425,1955,2017-07-19 22:34:25
Low,0.331994653,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223427,1956,2017-07-19 22:34:27
NA,NA,271.25,46.3125,98118.5,NA,1.90717E+11,pressure_temperature,190717,223428,1957,2017-07-19 22:34:28
NA,NA,NA,NA,NA,35.80657196,1.90717E+11,humidity,190717,223428,1958,2017-07-19 22:34:28
Low,1.084337354,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223429,1959,2017-07-19 22:34:29
Low,0.384203464,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223431,1960,2017-07-19 22:34:31
Low,0.321285129,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223433,1961,2017-07-19 22:34:33
NA,NA,270.875,46.1875,98120.75,NA,1.90717E+11,pressure_temperature,190717,223433,1962,2017-07-19 22:34:33
NA,NA,NA,NA,NA,73.67256927,1.90717E+11,humidity,190717,223433,1963,2017-07-19 22:34:33
Low,0.642570257,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223435,1964,2017-07-19 22:34:35
Low,0.416331977,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223437,1965,2017-07-19 22:34:37
NA,NA,269.8125,46.0625,98128,NA,1.90717E+11,pressure_temperature,190717,223438,1966,2017-07-19 22:34:38
NA,NA,NA,NA,NA,74.31387329,1.90717E+11,humidity,190717,223438,1967,2017-07-19 22:34:38
Low,0.322623819,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223439,1968,2017-07-19 22:34:39
Low,0.314591706,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223441,1969,2017-07-19 22:34:41
Low,0.291833997,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223443,1970,2017-07-19 22:34:43
NA,NA,267.6875,46,98147.25,NA,1.90717E+11,pressure_temperature,190717,223443,1971,2017-07-19 22:34:43
NA,NA,NA,NA,NA,73.63768005,1.90717E+11,humidity,190717,223443,1972,2017-07-19 22:34:43
Low,0.214190096,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223445,1973,2017-07-19 22:34:45
Low,0.191432402,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223447,1974,2017-07-19 22:34:47
NA,NA,266.4375,45.875,98165.5,NA,1.90717E+11,pressure_temperature,190717,223448,1975,2017-07-19 22:34:48
NA,NA,NA,NA,NA,73.45205688,1.90717E+11,humidity,190717,223448,1976,2017-07-19 22:34:48
Low,0.192771077,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223449,1977,2017-07-19 22:34:49
Low,0.215528786,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223451,1978,2017-07-19 22:34:51
Low,0.244979918,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223453,1979,2017-07-19 22:34:53
NA,NA,267.4375,45.8125,98147,NA,1.90717E+11,pressure_temperature,190717,223453,1980,2017-07-19 22:34:53
NA,NA,NA,NA,NA,73.58325195,1.90717E+11,humidity,190717,223453,1981,2017-07-19 22:34:53
Low,0.402945101,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223455,1982,2017-07-19 22:34:55
Low,1.066934347,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223457,1983,2017-07-19 22:34:57
NA,NA,269.5625,45.875,98130.75,NA,1.90717E+11,pressure_temperature,190717,223458,1984,2017-07-19 22:34:58
NA,NA,NA,NA,NA,45.4839859,1.90717E+11,humidity,190717,223458,1985,2017-07-19 22:34:58
Low,0.77510041,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223459,1986,2017-07-19 22:34:59
Low,1.080321312,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223501,1987,2017-07-19 22:35:01
Low,1.091030836,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223503,1988,2017-07-19 22:35:03
NA,NA,269.1875,46,98126.25,NA,1.90717E+11,pressure_temperature,190717,223503,1989,2017-07-19 22:35:03
NA,NA,NA,NA,NA,44.76871872,1.90717E+11,humidity,190717,223503,1990,2017-07-19 22:35:03
Low,1.117804527,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223505,1991,2017-07-19 22:35:05
Low,1.111111045,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223507,1992,2017-07-19 22:35:07
NA,NA,269.1875,46.1875,98136,NA,1.90717E+11,pressure_temperature,190717,223508,1993,2017-07-19 22:35:08
NA,NA,NA,NA,NA,46.94244003,1.90717E+11,humidity,190717,223508,1994,2017-07-19 22:35:08
Low,0.969210148,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223509,1995,2017-07-19 22:35:09
Low,1.112449765,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223511,1996,2017-07-19 22:35:11
Low,1.103078961,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223513,1997,2017-07-19 22:35:13
NA,NA,269.6875,46.3125,98141,NA,1.90717E+11,pressure_temperature,190717,223513,1998,2017-07-19 22:35:13
NA,NA,NA,NA,NA,45.66123581,1.90717E+11,humidity,190717,223513,1999,2017-07-19 22:35:13
Low,1.036144614,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223515,2000,2017-07-19 22:35:15
Low,1.128514051,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223517,2001,2017-07-19 22:35:17
NA,NA,268.875,46.4375,98145,NA,1.90717E+11,pressure_temperature,190717,223518,2002,2017-07-19 22:35:18
NA,NA,NA,NA,NA,44.65288162,1.90717E+11,humidity,190717,223518,2003,2017-07-19 22:35:18
Low,0.480589032,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223519,2004,2017-07-19 22:35:19
Low,0.860776424,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223521,2005,2017-07-19 22:35:21
Low,0.614457846,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223523,2006,2017-07-19 22:35:23
NA,NA,267.625,46.4375,98161.25,NA,1.90717E+11,pressure_temperature,190717,223523,2007,2017-07-19 22:35:23
NA,NA,NA,NA,NA,29.8673954,1.90717E+11,humidity,190717,223523,2008,2017-07-19 22:35:23
Low,1.066934347,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223525,2009,2017-07-19 22:35:25
Low,0.543507338,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223527,2010,2017-07-19 22:35:27
NA,NA,268.1875,46.5,98147.25,NA,1.90717E+11,pressure_temperature,190717,223528,2011,2017-07-19 22:35:28
NA,NA,NA,NA,NA,33.12762451,1.90717E+11,humidity,190717,223528,2012,2017-07-19 22:35:28
Low,0.943775117,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223529,2013,2017-07-19 22:35:29
Low,1.186077595,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223531,2014,2017-07-19 22:35:31
Low,1.235609055,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223533,2015,2017-07-19 22:35:33
NA,NA,267,46.6875,98172.5,NA,1.90717E+11,pressure_temperature,190717,223533,2016,2017-07-19 22:35:33
NA,NA,NA,NA,NA,47.67026901,1.90717E+11,humidity,190717,223533,2017,2017-07-19 22:35:33
Low,1.265060186,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223535,2018,2017-07-19 22:35:35
Low,0.532797873,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223537,2019,2017-07-19 22:35:37
NA,NA,266.375,46.6875,98177.5,NA,1.90717E+11,pressure_temperature,190717,223538,2020,2017-07-19 22:35:38
NA,NA,NA,NA,NA,30.93087769,1.90717E+11,humidity,190717,223538,2021,2017-07-19 22:35:38
Low,0.852744281,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223539,2022,2017-07-19 22:35:39
Low,0.392235607,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223541,2023,2017-07-19 22:35:41
Low,0.231593043,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223543,2024,2017-07-19 22:35:43
NA,NA,264.4375,46.6875,98185,NA,1.90717E+11,pressure_temperature,190717,223543,2025,2017-07-19 22:35:43
NA,NA,NA,NA,NA,74.40319061,1.90717E+11,humidity,190717,223543,2026,2017-07-19 22:35:43
Low,0.293172687,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223545,2027,2017-07-19 22:35:45
Low,0.370816588,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223547,2028,2017-07-19 22:35:47
NA,NA,266.4375,46.6875,98171.5,NA,1.90717E+11,pressure_temperature,190717,223548,2029,2017-07-19 22:35:48
NA,NA,NA,NA,NA,42.25445938,1.90717E+11,humidity,190717,223548,2030,2017-07-19 22:35:48
Low,0.776439071,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223549,2031,2017-07-19 22:35:49
Low,0.903614461,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223551,2032,2017-07-19 22:35:51
Low,0.87416333,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223553,2033,2017-07-19 22:35:53
NA,NA,267.375,46.8125,98141,NA,1.90717E+11,pressure_temperature,190717,223553,2034,2017-07-19 22:35:53
NA,NA,NA,NA,NA,46.24600983,1.90717E+11,humidity,190717,223553,2035,2017-07-19 22:35:53
Low,1.006693482,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223555,2036,2017-07-19 22:35:55
