CO 846 SO 891 O3 837 NO 826 AA 0 CO2 843 SO2 615 O32 1053 NO2 688 AA2 0 
CO 846 SO 883 O3 834 NO 832 AA 0 CO2 850 SO2 624 O32 890 NO2 873 AA2 0 
CO 845 SO 881 O3 837 NO 835 AA 0 CO2 852 SO2 657 O32 853 NO2 706 AA2 0 
CO 847 SO 887 O3 833 NO 826 AA 0 CO2 866 SO2 629 O32 634 NO2 756 AA2 0 
CO 846 SO 879 O3 835 NO 834 AA 0 CO2 869 SO2 579 O32 911 NO2 1197 AA2 0 
CO 846 SO 923 O3 825 NO 818 AA 0 CO2 933 SO2 537 O32 1138 NO2 835 AA2 0 
CO 846 SO 860 O3 822 NO 830 AA 0 CO2 889 SO2 614 O32 856 NO2 834 AA2 0 
CO 847 SO 867 O3 830 NO 835 AA 0 CO2 888 SO2 650 O32 903 NO2 837 AA2 0 
CO 846 SO 910 O3 830 NO 827 AA 0 CO2 797 SO2 636 O32 1004 NO2 835 AA2 0 
CO 847 SO 875 O3 828 NO 837 AA 0 CO2 793 SO2 634 O32 626 NO2 837 AA2 0 
CO 846 SO 889 O3 833 NO 824 AA 0 CO2 842 SO2 501 O32 834 NO2 829 AA2 0 
CO 847 SO 895 O3 829 NO 825 AA 0 CO2 732 SO2 507 O32 675 NO2 825 AA2 0 
CO 847 SO 883 O3 835 NO 834 AA 0 CO2 780 SO2 539 O32 666 NO2 843 AA2 0 
CO 846 SO 897 O3 836 NO 824 AA 0 CO2 783 SO2 569 O32 865 NO2 801 AA2 0 
CO 846 SO 871 O3 834 NO 839 AA 0 CO2 759 SO2 616 O32 812 NO2 853 AA2 0 
CO 844 SO 1078 O3 833 NO 673 AA 0 CO2 853 SO2 575 O32 661 NO2 636 AA2 0 
CO 847 SO 865 O3 822 NO 861 AA 0 CO2 831 SO2 668 O32 749 NO2 841 AA2 0 
CO 847 SO 838 O3 825 NO 861 AA 0 CO2 858 SO2 646 O32 1064 NO2 868 AA2 0 
CO 847 SO 846 O3 825 NO 845 AA 0 CO2 858 SO2 656 O32 924 NO2 858 AA2 0 
CO 848 SO 834 O3 823 NO 848 AA 0 CO2 847 SO2 595 O32 809 NO2 854 AA2 0 
CO 847 SO 853 O3 827 NO 846 AA 0 CO2 966 SO2 593 O32 733 NO2 853 AA2 0 
CO 847 SO 859 O3 819 NO 835 AA 0 CO2 874 SO2 577 O32 874 NO2 821 AA2 0 
CO 846 SO 884 O3 826 NO 829 AA 0 CO2 813 SO2 571 O32 761 NO2 831 AA2 0 
CO 857 SO 991 O3 820 NO 799 AA 0 CO2 865 SO2 574 O32 779 NO2 880 AA2 0 
CO 849 SO 831 O3 821 NO 871 AA 0 CO2 819 SO2 595 O32 917 NO2 892 AA2 0 
CO 847 SO 843 O3 816 NO 842 AA 0 CO2 808 SO2 566 O32 848 NO2 826 AA2 0 
CO 848 SO 841 O3 805 NO 877 AA 0 CO2 832 SO2 588 O32 906 NO2 863 AA2 0 
CO 839 SO 953 O3 799 NO 757 AA 0 CO2 1015 SO2 264 O32 664 NO2 856 AA2 0 
CO 844 SO 1007 O3 753 NO 797 AA 0 CO2 1322 SO2 906 O32 740 NO2 1020 AA2 0 
CO 841 SO 959 O3 811 NO 824 AA 0 CO2 1367 SO2 1695 O32 1008 NO2 729 AA2 0 
CO 845 SO 827 O3 902 NO 879 AA 0 CO2 1385 SO2 1694 O32 925 NO2 748 AA2 0 
CO 843 SO 916 O3 758 NO 791 AA 0 CO2 1186 SO2 1694 O32 895 NO2 891 AA2 0 
CO 830 SO 945 O3 778 NO 828 AA 0 CO2 1108 SO2 1695 O32 878 NO2 600 AA2 0 
CO 836 SO 959 O3 744 NO 807 AA 0 CO2 1043 SO2 1694 O32 904 NO2 930 AA2 0 
CO 851 SO 786 O3 950 NO 890 AA 0 CO2 1001 SO2 1694 O32 693 NO2 961 AA2 0 
CO 847 SO 858 O3 888 NO 899 AA 0 CO2 948 SO2 1693 O32 859 NO2 905 AA2 0 
CO 848 SO 887 O3 806 NO 805 AA 0 CO2 886 SO2 1693 O32 1076 NO2 810 AA2 0 
CO 861 SO 1078 O3 635 NO 666 AA 0 CO2 934 SO2 1695 O32 709 NO2 724 AA2 0 
CO 846 SO 915 O3 786 NO 802 AA 0 CO2 945 SO2 1695 O32 862 NO2 780 AA2 0 
CO 869 SO 874 O3 784 NO 673 AA 0 CO2 930 SO2 1693 O32 931 NO2 635 AA2 0 
CO 850 SO 852 O3 847 NO 847 AA 0 CO2 802 SO2 1693 O32 1026 NO2 737 AA2 0 
CO 848 SO 849 O3 858 NO 848 AA 0 CO2 693 SO2 1693 O32 970 NO2 808 AA2 0 
CO 848 SO 830 O3 889 NO 873 AA 0 CO2 732 SO2 592 O32 860 NO2 848 AA2 0 
CO 848 SO 872 O3 834 NO 838 AA 0 CO2 761 SO2 254 O32 866 NO2 819 AA2 0 
CO 848 SO 872 O3 835 NO 839 AA 0 CO2 781 SO2 132 O32 909 NO2 819 AA2 0 
CO 848 SO 854 O3 845 NO 842 AA 0 CO2 795 SO2 244 O32 720 NO2 838 AA2 0 
CO 849 SO 863 O3 836 NO 824 AA 0 CO2 791 SO2 278 O32 799 NO2 835 AA2 0 
CO 849 SO 856 O3 848 NO 858 AA 0 CO2 810 SO2 362 O32 837 NO2 859 AA2 0 
CO 850 SO 850 O3 845 NO 837 AA 0 CO2 804 SO2 362 O32 771 NO2 827 AA2 0 
CO 847 SO 894 O3 831 NO 829 AA 0 CO2 804 SO2 381 O32 893 NO2 815 AA2 0 
CO 846 SO 952 O3 844 NO 793 AA 0 CO2 775 SO2 363 O32 764 NO2 773 AA2 0 
CO 848 SO 894 O3 839 NO 844 AA 0 CO2 808 SO2 370 O32 804 NO2 843 AA2 0 
CO 846 SO 877 O3 812 NO 835 AA 0 CO2 806 SO2 402 O32 741 NO2 847 AA2 0 
CO 846 SO 870 O3 823 NO 838 AA 0 CO2 805 SO2 425 O32 802 NO2 840 AA2 0 
CO 848 SO 872 O3 830 NO 839 AA 0 CO2 803 SO2 421 O32 792 NO2 841 AA2 0 
CO 846 SO 879 O3 830 NO 830 AA 0 CO2 817 SO2 426 O32 829 NO2 832 AA2 0 
CO 847 SO 875 O3 834 NO 842 AA 0 CO2 792 SO2 403 O32 833 NO2 851 AA2 0 
CO 847 SO 872 O3 830 NO 838 AA 0 CO2 815 SO2 468 O32 925 NO2 844 AA2 0 
CO 848 SO 887 O3 823 NO 825 AA 0 CO2 815 SO2 515 O32 875 NO2 832 AA2 0 
CO 847 SO 882 O3 828 NO 836 AA 0 CO2 812 SO2 472 O32 888 NO2 840 AA2 0 
CO 847 SO 890 O3 821 NO 828 AA 0 CO2 799 SO2 511 O32 828 NO2 835 AA2 0 
CO 847 SO 888 O3 825 NO 834 AA 0 CO2 824 SO2 488 O32 844 NO2 835 AA2 0 
CO 847 SO 883 O3 823 NO 834 AA 0 CO2 859 SO2 508 O32 842 NO2 823 AA2 0 
CO 846 SO 885 O3 826 NO 829 AA 0 CO2 799 SO2 539 O32 775 NO2 824 AA2 0 
CO 847 SO 880 O3 828 NO 835 AA 0 CO2 799 SO2 501 O32 904 NO2 836 AA2 0 
CO 847 SO 892 O3 820 NO 822 AA 0 CO2 661 SO2 485 O32 801 NO2 832 AA2 0 
CO 848 SO 881 O3 828 NO 832 AA 0 CO2 731 SO2 517 O32 753 NO2 833 AA2 0 
CO 846 SO 884 O3 826 NO 833 AA 0 CO2 768 SO2 500 O32 825 NO2 833 AA2 0 
CO 847 SO 880 O3 827 NO 833 AA 0 CO2 792 SO2 496 O32 767 NO2 832 AA2 0 
CO 846 SO 871 O3 835 NO 842 AA 0 CO2 809 SO2 521 O32 931 NO2 857 AA2 0 
CO 846 SO 885 O3 827 NO 833 AA 0 CO2 817 SO2 546 O32 831 NO2 842 AA2 0 
CO 847 SO 877 O3 829 NO 835 AA 0 CO2 819 SO2 504 O32 882 NO2 830 AA2 0 
CO 847 SO 875 O3 834 NO 840 AA 0 CO2 825 SO2 528 O32 834 NO2 843 AA2 0 
CO 847 SO 888 O3 826 NO 828 AA 0 CO2 826 SO2 569 O32 758 NO2 827 AA2 0 
CO 847 SO 877 O3 829 NO 835 AA 0 CO2 828 SO2 538 O32 1230 NO2 813 AA2 0 
CO 846 SO 884 O3 829 NO 833 AA 0 CO2 827 SO2 552 O32 810 NO2 838 AA2 0 
CO 847 SO 880 O3 827 NO 835 AA 0 CO2 826 SO2 565 O32 683 NO2 835 AA2 0 
CO 847 SO 881 O3 828 NO 833 AA 0 CO2 832 SO2 574 O32 748 NO2 833 AA2 0 
CO 847 SO 887 O3 822 NO 828 AA 0 CO2 834 SO2 600 O32 704 NO2 836 AA2 0 
CO 847 SO 878 O3 829 NO 836 AA 0 CO2 846 SO2 549 O32 1185 NO2 841 AA2 0 
CO 848 SO 880 O3 826 NO 835 AA 0 CO2 842 SO2 564 O32 848 NO2 839 AA2 0 
CO 847 SO 879 O3 826 NO 835 AA 0 CO2 841 SO2 554 O32 945 NO2 780 AA2 0 
CO 847 SO 871 O3 833 NO 834 AA 0 CO2 841 SO2 567 O32 972 NO2 1009 AA2 0 
CO 846 SO 885 O3 827 NO 833 AA 0 CO2 850 SO2 565 O32 828 NO2 836 AA2 0 
CO 847 SO 880 O3 828 NO 833 AA 0 CO2 851 SO2 542 O32 951 NO2 837 AA2 0 
CO 847 SO 880 O3 824 NO 838 AA 0 CO2 972 SO2 546 O32 807 NO2 833 AA2 0 
CO 846 SO 884 O3 829 NO 829 AA 0 CO2 955 SO2 534 O32 905 NO2 832 AA2 0 
CO 847 SO 875 O3 832 NO 835 AA 0 CO2 922 SO2 604 O32 902 NO2 833 AA2 0 
CO 846 SO 884 O3 826 NO 833 AA 0 CO2 891 SO2 528 O32 871 NO2 837 AA2 0 
CO 847 SO 879 O3 829 NO 834 AA 0 CO2 874 SO2 593 O32 841 NO2 820 AA2 0 
