"","long","course","lat","speed","day","utc_time","DateN","TimeN","Time","sequenceTime"
"567","08423.1056","182.93","3346.2235","10.83","200717",1234,"1234","",NA,567
"568","08423.1055","182.49","3346.2202","11.54","200717",1235,"1235","",NA,568
"569","08423.1058","183.86","3346.2170","12.27","200717",1236,"1236","",NA,569
"570","08423.1061","184.32","3346.2141","10.09","200717",1237,"1237","",NA,570
"571","08423.1064","184.51","3346.2115","10.15","200717",1238,"1238","",NA,571
"572","08423.1064","183.80","3346.2090","8.98","200717",1239,"1239","",NA,572
"573","08423.1059","182.80","3346.2067","8.22","200717",1240,"1240","",NA,573
"574","08423.1056","181.58","3346.2045","7.47","200717",1241,"1241","",NA,574
"575","08423.1052","181.06","3346.2024","7.24","200717",1242,"1242","",NA,575
"576","08423.1050","183.00","3346.2005","6.49","200717",1243,"1243","",NA,576
"577","08423.1050","182.40","3346.1988","5.37","200717",1244,"1244","",NA,577
"578","08423.1051","179.56","3346.1975","4.29","200717",1245,"1245","",NA,578
"579","08423.1052","178.42","3346.1964","3.55","200717",1246,"1246","",NA,579
"580","08423.1055","177.09","3346.1954","3.27","200717",1247,"1247","",NA,580
"581","08423.1055","177.20","3346.1946","3.54","200717",1248,"1248","",NA,581
"582","08423.1062","175.67","3346.1934","5.03","200717",1249,"1249","",NA,582
"583","08423.1066","175.08","3346.1924","3.05","200717",1250,"1250","",NA,583
"584","08423.1084","174.74","3346.1919","0.04","200717",1251,"1251","",NA,584
"585","08423.1089","174.47","3346.1923","0.12","200717",1252,"1252","",NA,585
"586","08423.1096","174.15","3346.1925","0.06","200717",1253,"1253","",NA,586
"587","08423.1098","174.15","3346.1929","0.09","200717",1254,"1254","",NA,587
"588","08423.1100","174.15","3346.1931","0.05","200717",1255,"1255","",NA,588
"589","08423.1101","174.15","3346.1930","0.03","200717",1256,"1256","",NA,589
"590","08423.1102","174.15","3346.1929","0.01","200717",1257,"1257","",NA,590
"591","08423.1102","174.15","3346.1929","0.02","200717",1258,"1258","",NA,591
"592","08423.1101","174.15","3346.1929","0.01","200717",1259,"1259","",NA,592
"593","08423.1101","174.15","3346.1929","0.01","200717",1300,"1300","",NA,593
"594","08423.1101","174.15","3346.1929","0.03","200717",1301,"1301","",NA,594
"595","08423.1101","174.15","3346.1928","0.06","200717",1302,"1302","",NA,595
"596","08423.1103","174.15","3346.1927","1.19","200717",1303,"1303","",NA,596
"597","08423.1107","206.16","3346.1927","4.88","200717",1304,"1304","",NA,597
"598","08423.1117","236.72","3346.1919","6.62","200717",1305,"1305","",NA,598
"599","08423.1133","241.21","3346.1915","7.27","200717",1306,"1306","",NA,599
"600","08423.1123","188.62","3346.1925","0.80","200717",1307,"1307","",NA,600
"601","08423.1117","188.62","3346.1930","0.46","200717",1308,"1308","",NA,601
"602","08423.1119","187.77","3346.1926","0.70","200717",1309,"1309","",NA,602
"603","08423.1116","61.66","3346.1926","1.32","200717",1310,"1310","",NA,603
"604","08423.1109","62.33","3346.1925","1.16","200717",1311,"1311","",NA,604
"605","08423.1100","60.67","3346.1927","2.12","200717",1312,"1312","",NA,605
"606","08423.1096","56.18","3346.1935","3.27","200717",1313,"1313","",NA,606
"607","08423.1086","55.40","3346.1940","5.33","200717",1314,"1314","",NA,607
"608","08423.1078","52.16","3346.1944","2.49","200717",1315,"1315","",NA,608
"609","08423.1073","2.19","3346.1947","1.25","200717",1316,"1316","",NA,609
"610","08423.1071","2.19","3346.1947","0.53","200717",1317,"1317","",NA,610
"611","08423.1070","2.19","3346.1946","0.51","200717",1318,"1318","",NA,611
"612","08423.1068","2.19","3346.1944","0.53","200717",1319,"1319","",NA,612
"613","08423.1066","2.19","3346.1944","0.08","200717",1320,"1320","",NA,613
"614","08423.1067","2.19","3346.1944","0.13","200717",1321,"1321","",NA,614
"615","08423.1067","2.19","3346.1944","0.23","200717",1322,"1322","",NA,615
"616","08423.1067","2.19","3346.1945","0.42","200717",1323,"1323","",NA,616
"617","08423.1068","222.63","3346.1945","1.93","200717",1324,"1324","",NA,617
"618","08423.1085","223.98","3346.1944","5.55","200717",1325,"1325","",NA,618
"619","08423.1090","68.57","3346.1944","3.10","200717",1326,"1326","",NA,619
"620","08423.1110","61.83","3346.1938","3.37","200717",1327,"1327","",NA,620
"621","08423.1113","58.40","3346.1941","2.99","200717",1328,"1328","",NA,621
"622","08423.1111","56.43","3346.1944","1.36","200717",1329,"1329","",NA,622
"623","08423.1111","54.74","3346.1946","0.80","200717",1330,"1330","",NA,623
"624","08423.1110","54.74","3346.1948","0.58","200717",1331,"1331","",NA,624
"625","08423.1110","54.74","3346.1950","0.18","200717",1332,"1332","",NA,625
"626","08423.1109","54.74","3346.1951","0.17","200717",1333,"1333","",NA,626
"627","08423.1110","54.74","3346.1953","0.44","200717",1334,"1334","",NA,627
"628","08423.1111","54.74","3346.1952","0.34","200717",1335,"1335","",NA,628
"629","08423.1111","54.74","3346.1951","0.25","200717",1336,"1336","",NA,629
"630","08423.1111","54.74","3346.1950","0.20","200717",1337,"1337","",NA,630
"631","08423.1111","54.74","3346.1950","0.35","200717",1338,"1338","",NA,631
"632","08423.1111","54.74","3346.1949","0.48","200717",1339,"1339","",NA,632
"633","08423.1112","182.95","3346.1948","1.81","200717",1340,"1340","",NA,633
"634","08423.1114","183.22","3346.1943","2.04","200717",1341,"1341","",NA,634
"635","08423.1116","182.20","3346.1930","4.02","200717",1342,"1342","",NA,635
"636","08423.1118","190.88","3346.1917","6.52","200717",1343,"1343","",NA,636
"637","08423.1122","188.54","3346.1899","7.22","200717",1344,"1344","",NA,637
