"","USRear","LidarRight","LidarLeft","USRight","USLeft","SO","CO","O3","P10","NO","P25","timestamp","sensor","DateN","TimeN","Time","sequenceTime"
"3201","337.82","97.00","1.00","175.26","322.58",NA,NA,NA,NA,NA,NA,200717001810,"proximity","200717","001810",2017-07-21 00:18:10,3201
"3202","627.38","102.00","1.00","142.24","281.94",NA,NA,NA,NA,NA,NA,200717001811,"proximity","200717","001811",2017-07-21 00:18:11,3202
"3203","668.02","106.00","1360.00","91.44","106.68",NA,NA,NA,NA,NA,NA,200717001811,"proximity","200717","001811",2017-07-21 00:18:11,3203
"3204","566.42","96.00","1.00","165.10","320.04","4095.00","4095.00","4095.00","16.10","4095.00","9.20",200717001811,"proximity","200717","001811",2017-07-21 00:18:11,3204
"3205","210.82","96.00","1.00","205.74","401.32",NA,NA,NA,NA,NA,NA,200717001811,"proximity","200717","001811",2017-07-21 00:18:11,3205
"3206","645.16","117.00","197.00","190.50","353.06",NA,NA,NA,NA,NA,NA,200717001812,"proximity","200717","001812",2017-07-21 00:18:12,3206
"3207","640.08","833.00","196.00","106.68","167.64",NA,NA,NA,NA,NA,NA,200717001812,"proximity","200717","001812",2017-07-21 00:18:12,3207
"3208","637.54","99.00","194.00","119.38","177.80","4095.00","4095.00","4095.00","16.20","4095.00","9.20",200717001812,"proximity","200717","001812",2017-07-21 00:18:12,3208
"3209","528.32","99.00","195.00","124.46","180.34",NA,NA,NA,NA,NA,NA,200717001813,"proximity","200717","001813",2017-07-21 00:18:13,3209
"3210","629.92","96.00","1.00","116.84","182.88",NA,NA,NA,NA,NA,NA,200717001813,"proximity","200717","001813",2017-07-21 00:18:13,3210
"3211","607.06","90.00","1258.00","50.80","170.18",NA,NA,NA,NA,NA,NA,200717001813,"proximity","200717","001813",2017-07-21 00:18:13,3211
"3212","695.96","92.00","1.00","157.48","322.58","4095.00","4095.00","4095.00","16.20","4095.00","9.20",200717001813,"proximity","200717","001813",2017-07-21 00:18:13,3212
"3213","487.68","96.00","1.00","83.82","447.04",NA,NA,NA,NA,NA,NA,200717001814,"proximity","200717","001814",2017-07-21 00:18:14,3213
"3214","353.06","85.00","1.00","342.90","543.56",NA,NA,NA,NA,NA,NA,200717001814,"proximity","200717","001814",2017-07-21 00:18:14,3214
"3215","157.48","88.00","1.00","99.06","177.80",NA,NA,NA,NA,NA,NA,200717001814,"proximity","200717","001814",2017-07-21 00:18:14,3215
"3216","622.30","96.00","1.00","177.80","320.04","4095.00","4095.00","4095.00","14.30","4095.00","9.20",200717001815,"proximity","200717","001815",2017-07-21 00:18:15,3216
"3217","596.90","96.00","1.00","175.26","325.12",NA,NA,NA,NA,NA,NA,200717001815,"proximity","200717","001815",2017-07-21 00:18:15,3217
"3218","619.76","109.00","1.00","287.02","596.90",NA,NA,NA,NA,NA,NA,200717001815,"proximity","200717","001815",2017-07-21 00:18:15,3218
"3219","599.44","113.00","1.00","147.32","226.06",NA,NA,NA,NA,NA,NA,200717001815,"proximity","200717","001815",2017-07-21 00:18:15,3219
"3220","558.80","114.00","1.00","185.42","322.58","4095.00","4095.00","4095.00","12.50","4095.00","9.20",200717001816,"proximity","200717","001816",2017-07-21 00:18:16,3220
"3221","541.02","113.00","1.00","236.22","434.34",NA,NA,NA,NA,NA,NA,200717001816,"proximity","200717","001816",2017-07-21 00:18:16,3221
"3222","528.32","118.00","1.00","264.16","327.66",NA,NA,NA,NA,NA,NA,200717001816,"proximity","200717","001816",2017-07-21 00:18:16,3222
"3223","533.40","123.00","1.00","134.62","187.96",NA,NA,NA,NA,NA,NA,200717001817,"proximity","200717","001817",2017-07-21 00:18:17,3223
"3224","530.86","1002.00","1.00","284.48","576.58","4095.00","4095.00","4095.00","10.60","4095.00","9.10",200717001817,"proximity","200717","001817",2017-07-21 00:18:17,3224
"3225","241.30","1117.00","1.00","271.78","510.54",NA,NA,NA,NA,NA,NA,200717001817,"proximity","200717","001817",2017-07-21 00:18:17,3225
"3226","513.08","778.00","1.00","190.50","332.74",NA,NA,NA,NA,NA,NA,200717001817,"proximity","200717","001817",2017-07-21 00:18:17,3226
"3227","508.00","701.00","1.00","193.04","322.58",NA,NA,NA,NA,NA,NA,200717001818,"proximity","200717","001818",2017-07-21 00:18:18,3227
"3228","274.32","702.00","1.00","231.14","261.62","4095.00","4095.00","4095.00","10.60","4095.00","9.10",200717001818,"proximity","200717","001818",2017-07-21 00:18:18,3228
"3229","393.70","316.00","1.00","83.82","243.84",NA,NA,NA,NA,NA,NA,200717001818,"proximity","200717","001818",2017-07-21 00:18:18,3229
"3230","497.84","123.00","1.00","106.68","111.76",NA,NA,NA,NA,NA,NA,200717001818,"proximity","200717","001818",2017-07-21 00:18:18,3230
"3231","243.84","848.00","1.00","256.54","274.32",NA,NA,NA,NA,NA,NA,200717001819,"proximity","200717","001819",2017-07-21 00:18:19,3231
"3232","510.54","1.00","1.00","157.48","261.62","4095.00","4095.00","4095.00","10.60","4095.00","9.10",200717001819,"proximity","200717","001819",2017-07-21 00:18:19,3232
"3233","474.98","1.00","1.00","251.46","513.08",NA,NA,NA,NA,NA,NA,200717001819,"proximity","200717","001819",2017-07-21 00:18:19,3233
"3234","256.54","273.00","1.00","297.18","637.54",NA,NA,NA,NA,NA,NA,200717001820,"proximity","200717","001820",2017-07-21 00:18:20,3234
"3235","454.66","742.00","234.00","269.24","640.08",NA,NA,NA,NA,NA,NA,200717001820,"proximity","200717","001820",2017-07-21 00:18:20,3235
"3236","528.32","714.00","174.00","127.00","167.64","4095.00","4095.00","4095.00","10.70","4095.00","9.00",200717001820,"proximity","200717","001820",2017-07-21 00:18:20,3236
"3237","500.38","685.00","172.00","114.30","162.56",NA,NA,NA,NA,NA,NA,200717001821,"proximity","200717","001821",2017-07-21 00:18:21,3237
"3238","309.88","99.00","1.00","114.30","162.56",NA,NA,NA,NA,NA,NA,200717001821,"proximity","200717","001821",2017-07-21 00:18:21,3238
"3239","462.28","89.00","1.00","157.48","289.56",NA,NA,NA,NA,NA,NA,200717001821,"proximity","200717","001821",2017-07-21 00:18:21,3239
"3240","436.88","85.00","1.00","88.90","101.60","4095.00","4095.00","4095.00","10.80","4095.00","9.10",200717001821,"proximity","200717","001821",2017-07-21 00:18:21,3240
"3241","502.92","87.00","1.00","152.40","320.04",NA,NA,NA,NA,NA,NA,200717001822,"proximity","200717","001822",2017-07-21 00:18:22,3241
"3242","337.82","90.00","1251.00","157.48","320.04",NA,NA,NA,NA,NA,NA,200717001822,"proximity","200717","001822",2017-07-21 00:18:22,3242
"3243","474.98","90.00","1.00","210.82","447.04",NA,NA,NA,NA,NA,NA,200717001822,"proximity","200717","001822",2017-07-21 00:18:22,3243
"3244","449.58","93.00","953.00","147.32","231.14","4095.00","4095.00","4095.00","10.80","4095.00","9.10",200717001823,"proximity","200717","001823",2017-07-21 00:18:23,3244
"3245","474.98","104.00","958.00","55.88","27.94",NA,NA,NA,NA,NA,NA,200717001823,"proximity","200717","001823",2017-07-21 00:18:23,3245
"3246","236.22","100.00","1.00","248.92","457.20",NA,NA,NA,NA,NA,NA,200717001823,"proximity","200717","001823",2017-07-21 00:18:23,3246
"3247","414.02","94.00","1.00","190.50","360.68",NA,NA,NA,NA,NA,NA,200717001823,"proximity","200717","001823",2017-07-21 00:18:23,3247
"3248","383.54","99.00","1.00","114.30","175.26","4095.00","4095.00","4095.00","11.00","4095.00","9.10",200717001823,"proximity","200717","001823",2017-07-21 00:18:23,3248
"3249","421.64","116.00","1.00","152.40","424.18",NA,NA,NA,NA,NA,NA,200717001824,"proximity","200717","001824",2017-07-21 00:18:24,3249
"3250","243.84","94.00","1.00","149.86","287.02",NA,NA,NA,NA,NA,NA,200717001824,"proximity","200717","001824",2017-07-21 00:18:24,3250
"3251","365.76","102.00","1.00","134.62","347.98",NA,NA,NA,NA,NA,NA,200717001824,"proximity","200717","001824",2017-07-21 00:18:24,3251
"3252","444.50","100.00","1.00","109.22","165.10","4095.00","4095.00","4095.00","11.20","4095.00","9.10",200717001825,"proximity","200717","001825",2017-07-21 00:18:25,3252
"3253","436.88","96.00","1.00","172.72","320.04",NA,NA,NA,NA,NA,NA,200717001825,"proximity","200717","001825",2017-07-21 00:18:25,3253
"3254","414.02","861.00","1.00","292.10","614.68",NA,NA,NA,NA,NA,NA,200717001825,"proximity","200717","001825",2017-07-21 00:18:25,3254
"3255","342.90","821.00","1.00","106.68","147.32",NA,NA,NA,NA,NA,NA,200717001826,"proximity","200717","001826",2017-07-21 00:18:26,3255
"3256","279.40","830.00","1.00","254.00","320.04","4095.00","4095.00","4095.00","11.40","4095.00","9.10",200717001826,"proximity","200717","001826",2017-07-21 00:18:26,3256
"3257","213.36","110.00","1.00","154.94","431.80",NA,NA,NA,NA,NA,NA,200717001826,"proximity","200717","001826",2017-07-21 00:18:26,3257
"3258","393.70","816.00","1.00","101.60","271.78",NA,NA,NA,NA,NA,NA,200717001827,"proximity","200717","001827",2017-07-21 00:18:27,3258
"3259","246.38","815.00","1.00","180.34","320.04",NA,NA,NA,NA,NA,NA,200717001827,"proximity","200717","001827",2017-07-21 00:18:27,3259
"3260","309.88","804.00","1.00","238.76","416.56","4095.00","4095.00","4095.00","11.50","4095.00","9.20",200717001827,"proximity","200717","001827",2017-07-21 00:18:27,3260
"3261","307.34","799.00","1.00","116.84","139.70",NA,NA,NA,NA,NA,NA,200717001827,"proximity","200717","001827",2017-07-21 00:18:27,3261
"3262","325.12","820.00","1.00","190.50","320.04",NA,NA,NA,NA,NA,NA,200717001828,"proximity","200717","001828",2017-07-21 00:18:28,3262
"3263","363.22","815.00","1.00","241.30","434.34",NA,NA,NA,NA,NA,NA,200717001828,"proximity","200717","001828",2017-07-21 00:18:28,3263
"3264","515.62","819.00","208.00","111.76","147.32","4095.00","4095.00","4095.00","11.60","4095.00","9.30",200717001828,"proximity","200717","001828",2017-07-21 00:18:28,3264
"3265","205.74","813.00","1.00","91.44","154.94",NA,NA,NA,NA,NA,NA,200717001828,"proximity","200717","001828",2017-07-21 00:18:28,3265
"3266","266.70","295.00","162.00","93.98","147.32",NA,NA,NA,NA,NA,NA,200717001829,"proximity","200717","001829",2017-07-21 00:18:29,3266
"3267","254.00","856.00","1.00","116.84","144.78",NA,NA,NA,NA,NA,NA,200717001829,"proximity","200717","001829",2017-07-21 00:18:29,3267
"3268","251.46","863.00","1.00","215.90","320.04","4095.00","4095.00","4095.00","11.60","4095.00","9.30",200717001829,"proximity","200717","001829",2017-07-21 00:18:29,3268
"3269","223.52","1.00","1.00","99.06","528.32",NA,NA,NA,NA,NA,NA,200717001830,"proximity","200717","001830",2017-07-21 00:18:30,3269
"3270","233.68","118.00","1.00","160.02","332.74",NA,NA,NA,NA,NA,NA,200717001830,"proximity","200717","001830",2017-07-21 00:18:30,3270
"3271","236.22","124.00","1.00","114.30","127.00",NA,NA,NA,NA,NA,NA,200717001830,"proximity","200717","001830",2017-07-21 00:18:30,3271
"3272","228.60","138.00","1466.00","241.30","210.82","4095.00","4095.00","4095.00","11.60","4095.00","9.30",200717001831,"proximity","200717","001831",2017-07-21 00:18:31,3272
"3273","193.04","1.00","1744.00","187.96","551.18",NA,NA,NA,NA,NA,NA,200717001831,"proximity","200717","001831",2017-07-21 00:18:31,3273
"3274","213.36","104.00","1.00","198.12","396.24",NA,NA,NA,NA,NA,NA,200717001831,"proximity","200717","001831",2017-07-21 00:18:31,3274
"3275","317.50","1.00","1.00","83.82","30.48",NA,NA,NA,NA,NA,NA,200717001831,"proximity","200717","001831",2017-07-21 00:18:31,3275
"3276","213.36","1.00","1.00","165.10","320.04","4095.00","4095.00","4095.00","11.50","4095.00","9.20",200717001832,"proximity","200717","001832",2017-07-21 00:18:32,3276
"3277","307.34","1.00","1.00","167.64","294.64",NA,NA,NA,NA,NA,NA,200717001832,"proximity","200717","001832",2017-07-21 00:18:32,3277
"3278","480.06","1.00","1.00","106.68","154.94",NA,NA,NA,NA,NA,NA,200717001832,"proximity","200717","001832",2017-07-21 00:18:32,3278
"3279","370.84","1.00","1853.00","492.76","320.04",NA,NA,NA,NA,NA,NA,200717001832,"proximity","200717","001832",2017-07-21 00:18:32,3279
"3280","629.92","1.00","1831.00","541.02","332.74","4095.00","4095.00","4095.00","11.60","4095.00","9.20",200717001833,"proximity","200717","001833",2017-07-21 00:18:33,3280
"3281","556.26","1.00","971.00","355.60","129.54",NA,NA,NA,NA,NA,NA,200717001833,"proximity","200717","001833",2017-07-21 00:18:33,3281
"3282","683.26","1.00","216.00","518.16","320.04",NA,NA,NA,NA,NA,NA,200717001833,"proximity","200717","001833",2017-07-21 00:18:33,3282
"3283","312.42","1.00","216.00","462.28","198.12",NA,NA,NA,NA,NA,NA,200717001833,"proximity","200717","001833",2017-07-21 00:18:33,3283
"3284","647.70","392.00","217.00","485.14","200.66","4095.00","4095.00","4095.00","11.60","4095.00","9.10",200717001834,"proximity","200717","001834",2017-07-21 00:18:34,3284
"3285","551.18","341.00","1633.00","454.66","200.66",NA,NA,NA,NA,NA,NA,200717001834,"proximity","200717","001834",2017-07-21 00:18:34,3285
"3286","556.26","369.00","1.00","358.14","96.52",NA,NA,NA,NA,NA,NA,200717001834,"proximity","200717","001834",2017-07-21 00:18:34,3286
"3287","284.48","1171.00","860.00","401.32","487.68",NA,NA,NA,NA,NA,NA,200717001835,"proximity","200717","001835",2017-07-21 00:18:35,3287
"3288","647.70","1.00","857.00","637.54","223.52","4095.00","4095.00","4095.00","11.60","4095.00","9.00",200717001835,"proximity","200717","001835",2017-07-21 00:18:35,3288
"3289","645.16","1156.00","852.00","584.20","320.04",NA,NA,NA,NA,NA,NA,200717001835,"proximity","200717","001835",2017-07-21 00:18:35,3289
"3290","292.10","1.00","535.00","609.60","322.58",NA,NA,NA,NA,NA,NA,200717001836,"proximity","200717","001836",2017-07-21 00:18:36,3290
"3291","568.96","1384.00","524.00","579.12","208.28",NA,NA,NA,NA,NA,NA,200717001836,"proximity","200717","001836",2017-07-21 00:18:36,3291
"3292","680.72","445.00","1255.00","431.80","25.40","4095.00","4095.00","4095.00","11.60","4095.00","9.00",200717001836,"proximity","200717","001836",2017-07-21 00:18:36,3292
"3293","226.06","1.00","1.00","414.02","322.58",NA,NA,NA,NA,NA,NA,200717001837,"proximity","200717","001837",2017-07-21 00:18:37,3293
"3294","668.02","399.00","827.00","355.60","274.32",NA,NA,NA,NA,NA,NA,200717001837,"proximity","200717","001837",2017-07-21 00:18:37,3294
"3295","660.40","1233.00","1.00","467.36","170.18",NA,NA,NA,NA,NA,NA,200717001837,"proximity","200717","001837",2017-07-21 00:18:37,3295
"3296","353.06","1244.00","1136.00","416.56","320.04","4095.00","4095.00","4095.00","11.60","4095.00","9.00",200717001837,"proximity","200717","001837",2017-07-21 00:18:37,3296
"3297","345.44","435.00","1.00","464.82","358.14",NA,NA,NA,NA,NA,NA,200717001838,"proximity","200717","001838",2017-07-21 00:18:38,3297
"3298","685.80","465.00","475.00","421.64","154.94",NA,NA,NA,NA,NA,NA,200717001838,"proximity","200717","001838",2017-07-21 00:18:38,3298
"3299","309.88","469.00","1.00","566.42","454.66",NA,NA,NA,NA,NA,NA,200717001838,"proximity","200717","001838",2017-07-21 00:18:38,3299
"3300","617.22","1.00","2722.00","474.98","297.18","4095.00","4095.00","4095.00","11.50","4095.00","9.10",200717001838,"proximity","200717","001838",2017-07-21 00:18:38,3300
"3301","627.38","517.00","2742.00","528.32","320.04",NA,NA,NA,NA,NA,NA,200717001839,"proximity","200717","001839",2017-07-21 00:18:39,3301
"3302","332.74","541.00","731.00","421.64","320.04",NA,NA,NA,NA,NA,NA,200717001839,"proximity","200717","001839",2017-07-21 00:18:39,3302
"3303","627.38","1.00","712.00","508.00","337.82",NA,NA,NA,NA,NA,NA,200717001839,"proximity","200717","001839",2017-07-21 00:18:39,3303
"3304","662.94","509.00","702.00","414.02","111.76","4095.00","4095.00","4095.00","11.50","4095.00","9.20",200717001840,"proximity","200717","001840",2017-07-21 00:18:40,3304
"3305","657.86","1285.00","1.00","520.70","320.04",NA,NA,NA,NA,NA,NA,200717001840,"proximity","200717","001840",2017-07-21 00:18:40,3305
"3306","281.94","1.00","1042.00","497.84","320.04",NA,NA,NA,NA,NA,NA,200717001840,"proximity","200717","001840",2017-07-21 00:18:40,3306
"3307","632.46","1.00","1.00","480.06","231.14",NA,NA,NA,NA,NA,NA,200717001840,"proximity","200717","001840",2017-07-21 00:18:40,3307
"3308","685.80","1.00","1.00","487.68","320.04","4095.00","4095.00","4095.00","11.40","4095.00","9.20",200717001841,"proximity","200717","001841",2017-07-21 00:18:41,3308
"3309","220.98","515.00","1.00","330.20","502.92",NA,NA,NA,NA,NA,NA,200717001841,"proximity","200717","001841",2017-07-21 00:18:41,3309
"3310","662.94","231.00","1.00","251.46","373.38",NA,NA,NA,NA,NA,NA,200717001841,"proximity","200717","001841",2017-07-21 00:18:41,3310
"3311","678.18","1.00","1.00","137.16","83.82",NA,NA,NA,NA,NA,NA,200717001842,"proximity","200717","001842",2017-07-21 00:18:42,3311
"3312","347.98","1.00","507.00","251.46","320.04","4095.00","4095.00","4095.00","11.40","4095.00","9.30",200717001842,"proximity","200717","001842",2017-07-21 00:18:42,3312
"3313","269.24","1.00","543.00","276.86","373.38",NA,NA,NA,NA,NA,NA,200717001842,"proximity","200717","001842",2017-07-21 00:18:42,3313
"3314","668.02","1.00","1.00","510.54","198.12",NA,NA,NA,NA,NA,NA,200717001842,"proximity","200717","001842",2017-07-21 00:18:42,3314
"3315","337.82","982.00","1.00","401.32","320.04",NA,NA,NA,NA,NA,NA,200717001843,"proximity","200717","001843",2017-07-21 00:18:43,3315
"3316","612.14","1024.00","1.00","525.78","378.46","4095.00","4095.00","4095.00","11.40","4095.00","9.30",200717001843,"proximity","200717","001843",2017-07-21 00:18:43,3316
"3317","571.50","1.00","1.00","429.26","83.82",NA,NA,NA,NA,NA,NA,200717001843,"proximity","200717","001843",2017-07-21 00:18:43,3317
"3318","340.36","1.00","1.00","246.38","320.04",NA,NA,NA,NA,NA,NA,200717001843,"proximity","200717","001843",2017-07-21 00:18:43,3318
"3319","607.06","215.00","1.00","259.08","401.32",NA,NA,NA,NA,NA,NA,200717001844,"proximity","200717","001844",2017-07-21 00:18:44,3319
"3320","647.70","221.00","1.00","203.20","185.42","4095.00","4095.00","4095.00","11.40","4095.00","9.30",200717001844,"proximity","200717","001844",2017-07-21 00:18:44,3320
"3321","662.94","220.00","1.00","314.96","320.04",NA,NA,NA,NA,NA,NA,200717001844,"proximity","200717","001844",2017-07-21 00:18:44,3321
"3322","279.40","233.00","1.00","246.38","320.04",NA,NA,NA,NA,NA,NA,200717001845,"proximity","200717","001845",2017-07-21 00:18:45,3322
"3323","637.54","1.00","1.00","327.66","215.90",NA,NA,NA,NA,NA,NA,200717001845,"proximity","200717","001845",2017-07-21 00:18:45,3323
"3324","673.10","1.00","1067.00","520.70","320.04","4095.00","4095.00","4095.00","11.30","4095.00","9.20",200717001845,"proximity","200717","001845",2017-07-21 00:18:45,3324
"3325","259.08","1.00","1002.00","294.64","497.84",NA,NA,NA,NA,NA,NA,200717001846,"proximity","200717","001846",2017-07-21 00:18:46,3325
"3326","652.78","1.00","218.00","520.70","325.12",NA,NA,NA,NA,NA,NA,200717001846,"proximity","200717","001846",2017-07-21 00:18:46,3326
"3327","662.94","527.00","168.00","434.34","157.48",NA,NA,NA,NA,NA,NA,200717001846,"proximity","200717","001846",2017-07-21 00:18:46,3327
"3328","497.84","216.00","172.00","187.96","154.94","4095.00","4095.00","4095.00","11.30","4095.00","9.20",200717001846,"proximity","200717","001846",2017-07-21 00:18:46,3328
"3329","187.96","215.00","172.00","119.38","160.02",NA,NA,NA,NA,NA,NA,200717001847,"proximity","200717","001847",2017-07-21 00:18:47,3329
"3330","637.54","224.00","169.00","177.80","160.02",NA,NA,NA,NA,NA,NA,200717001847,"proximity","200717","001847",2017-07-21 00:18:47,3330
"3331","652.78","213.00","173.00","86.36","60.96",NA,NA,NA,NA,NA,NA,200717001847,"proximity","200717","001847",2017-07-21 00:18:47,3331
"3332","622.30","289.00","172.00","124.46","157.48","4095.00","4095.00","4095.00","11.40","4095.00","9.20",200717001848,"proximity","200717","001848",2017-07-21 00:18:48,3332
"3333","500.38","1098.00","169.00","129.54","157.48",NA,NA,NA,NA,NA,NA,200717001848,"proximity","200717","001848",2017-07-21 00:18:48,3333
"3334","111.76","2171.00","176.00","106.68","157.48",NA,NA,NA,NA,NA,NA,200717001848,"proximity","200717","001848",2017-07-21 00:18:48,3334
"3335","635.00","1.00","175.00","116.84","162.56",NA,NA,NA,NA,NA,NA,200717001848,"proximity","200717","001848",2017-07-21 00:18:48,3335
"3336","317.50","1.00","179.00","114.30","162.56","4095.00","4095.00","4095.00","11.40","4095.00","9.20",200717001849,"proximity","200717","001849",2017-07-21 00:18:49,3336
"3337","215.90","148.00","181.00","116.84","167.64",NA,NA,NA,NA,NA,NA,200717001849,"proximity","200717","001849",2017-07-21 00:18:49,3337
"3338","607.06","111.00","178.00","114.30","170.18",NA,NA,NA,NA,NA,NA,200717001849,"proximity","200717","001849",2017-07-21 00:18:49,3338
"3339","645.16","111.00","182.00","76.20","38.10",NA,NA,NA,NA,NA,NA,200717001850,"proximity","200717","001850",2017-07-21 00:18:50,3339
"3340","563.88","115.00","183.00","119.38","167.64","4095.00","4095.00","4095.00","11.50","4095.00","9.30",200717001850,"proximity","200717","001850",2017-07-21 00:18:50,3340
"3341","535.94","124.00","186.00","50.80","167.64",NA,NA,NA,NA,NA,NA,200717001850,"proximity","200717","001850",2017-07-21 00:18:50,3341
"3342","614.68","1.00","1.00","91.44","76.20",NA,NA,NA,NA,NA,NA,200717001850,"proximity","200717","001850",2017-07-21 00:18:50,3342
"3343","525.78","130.00","1032.00","119.38","185.42",NA,NA,NA,NA,NA,NA,200717001851,"proximity","200717","001851",2017-07-21 00:18:51,3343
"3344","525.78","117.00","1741.00","114.30","218.44","4095.00","4095.00","4095.00","11.60","4095.00","9.30",200717001851,"proximity","200717","001851",2017-07-21 00:18:51,3344
"3345","485.14","120.00","1.00","121.92","195.58",NA,NA,NA,NA,NA,NA,200717001851,"proximity","200717","001851",2017-07-21 00:18:51,3345
"3346","528.32","125.00","139.00","88.90","53.34",NA,NA,NA,NA,NA,NA,200717001852,"proximity","200717","001852",2017-07-21 00:18:52,3346
"3347","472.44","122.00","136.00","111.76","127.00",NA,NA,NA,NA,NA,NA,200717001852,"proximity","200717","001852",2017-07-21 00:18:52,3347
"3348","396.24","122.00","149.00","104.14","119.38","4095.00","4095.00","4095.00","11.80","4095.00","9.40",200717001852,"proximity","200717","001852",2017-07-21 00:18:52,3348
"3349","302.26","127.00","1.00","114.30","119.38",NA,NA,NA,NA,NA,NA,200717001852,"proximity","200717","001852",2017-07-21 00:18:52,3349
"3350","619.76","121.00","1199.00","114.30","124.46",NA,NA,NA,NA,NA,NA,200717001853,"proximity","200717","001853",2017-07-21 00:18:53,3350
"3351","464.82","238.00","1.00","187.96","320.04",NA,NA,NA,NA,NA,NA,200717001853,"proximity","200717","001853",2017-07-21 00:18:53,3351
"3352","563.88","1.00","1.00","190.50","457.20","4095.00","4095.00","4095.00","11.90","4095.00","9.40",200717001853,"proximity","200717","001853",2017-07-21 00:18:53,3352
"3353","477.52","1.00","1.00","127.00","170.18",NA,NA,NA,NA,NA,NA,200717001853,"proximity","200717","001853",2017-07-21 00:18:53,3353
"3354","568.96","252.00","152.00","88.90","27.94",NA,NA,NA,NA,NA,NA,200717001853,"proximity","200717","001853",2017-07-21 00:18:53,3354
"3355","480.06","252.00","152.00","177.80","134.62",NA,NA,NA,NA,NA,NA,200717001854,"proximity","200717","001854",2017-07-21 00:18:54,3355
"3356","558.80","250.00","142.00","205.74","132.08","4095.00","4095.00","4095.00","12.40","4095.00","9.50",200717001854,"proximity","200717","001854",2017-07-21 00:18:54,3356
"3357","477.52","251.00","1.00","134.62","134.62",NA,NA,NA,NA,NA,NA,200717001855,"proximity","200717","001855",2017-07-21 00:18:55,3357
"3358","464.82","1.00","1445.00","109.22","76.20",NA,NA,NA,NA,NA,NA,200717001855,"proximity","200717","001855",2017-07-21 00:18:55,3358
"3359","411.48","274.00","1405.00","325.12","467.36",NA,NA,NA,NA,NA,NA,200717001855,"proximity","200717","001855",2017-07-21 00:18:55,3359
"3360","543.56","266.00","683.00","231.14","226.06","4095.00","4095.00","4095.00","13.40","4095.00","9.70",200717001856,"proximity","200717","001856",2017-07-21 00:18:56,3360
"3361","584.20","269.00","170.00","185.42","81.28",NA,NA,NA,NA,NA,NA,200717001856,"proximity","200717","001856",2017-07-21 00:18:56,3361
"3362","233.68","2199.00","138.00","193.04","134.62",NA,NA,NA,NA,NA,NA,200717001856,"proximity","200717","001856",2017-07-21 00:18:56,3362
"3363","508.00","1053.00","144.00","180.34","127.00",NA,NA,NA,NA,NA,NA,200717001856,"proximity","200717","001856",2017-07-21 00:18:56,3363
"3364","396.24","1046.00","156.00","205.74","129.54","4095.00","4095.00","4095.00","13.50","4095.00","9.80",200717001857,"proximity","200717","001857",2017-07-21 00:18:57,3364
"3365","492.76","1053.00","159.00","398.78","132.08",NA,NA,NA,NA,NA,NA,200717001857,"proximity","200717","001857",2017-07-21 00:18:57,3365
"3366","566.42","1049.00","1036.00","464.82","132.08",NA,NA,NA,NA,NA,NA,200717001857,"proximity","200717","001857",2017-07-21 00:18:57,3366
"3367","609.60","497.00","1.00","459.74","152.40",NA,NA,NA,NA,NA,NA,200717001857,"proximity","200717","001857",2017-07-21 00:18:57,3367
"3368","292.10","933.00","296.00","546.10","320.04","4095.00","4095.00","4095.00","13.60","4095.00","9.90",200717001858,"proximity","200717","001858",2017-07-21 00:18:58,3368
"3369","274.32","932.00","159.00","447.04","157.48",NA,NA,NA,NA,NA,NA,200717001858,"proximity","200717","001858",2017-07-21 00:18:58,3369
"3370","342.90","490.00","163.00","424.18","149.86",NA,NA,NA,NA,NA,NA,200717001858,"proximity","200717","001858",2017-07-21 00:18:58,3370
"3371","434.34","923.00","165.00","373.38","147.32",NA,NA,NA,NA,NA,NA,200717001858,"proximity","200717","001858",2017-07-21 00:18:58,3371
"3372","325.12","1.00","168.00","447.04","152.40","4095.00","4095.00","4095.00","13.70","4095.00","10.00",200717001859,"proximity","200717","001859",2017-07-21 00:18:59,3372
"3373","373.38","941.00","175.00","292.10","154.94",NA,NA,NA,NA,NA,NA,200717001859,"proximity","200717","001859",2017-07-21 00:18:59,3373
"3374","645.16","480.00","1027.00","322.58","157.48",NA,NA,NA,NA,NA,NA,200717001859,"proximity","200717","001859",2017-07-21 00:18:59,3374
"3375","312.42","924.00","1448.00","477.52","477.52",NA,NA,NA,NA,NA,NA,200717001900,"proximity","200717","001900",2017-07-21 00:19:00,3375
"3376","304.80","936.00","1193.00","612.14","154.94","4095.00","4095.00","4095.00","13.80","4095.00","9.90",200717001900,"proximity","200717","001900",2017-07-21 00:19:00,3376
"3377","220.98","487.00","1082.00","604.52","320.04",NA,NA,NA,NA,NA,NA,200717001900,"proximity","200717","001900",2017-07-21 00:19:00,3377
"3378","287.02","918.00","189.00","632.46","454.66",NA,NA,NA,NA,NA,NA,200717001901,"proximity","200717","001901",2017-07-21 00:19:01,3378
"3379","652.78","1.00","168.00","538.48","147.32",NA,NA,NA,NA,NA,NA,200717001901,"proximity","200717","001901",2017-07-21 00:19:01,3379
"3380","637.54","1.00","162.00","129.54","157.48","4095.00","4095.00","4095.00","13.80","4095.00","9.90",200717001901,"proximity","200717","001901",2017-07-21 00:19:01,3380
"3381","127.00","1.00","165.00","132.08","157.48",NA,NA,NA,NA,NA,NA,200717001901,"proximity","200717","001901",2017-07-21 00:19:01,3381
