LidarLeft,CO,P25,USRear,USLeft,LidarRight,USRight,O3,SO,P10,NO,timestamp,sensor,DateN,TimeN,Time
1697,NA,NA,15.24,66.04,693,370.84,NA,NA,NA,NA,2.00717E+11,proximity,200717,195653,2017-07-20 19:56:53
1715,NA,NA,12.7,66.04,612,322.58,NA,NA,NA,NA,2.00717E+11,proximity,200717,195653,2017-07-20 19:56:53
1543,NA,NA,15.24,63.5,718,165.1,NA,NA,NA,NA,2.00717E+11,proximity,200717,195653,2017-07-20 19:56:53
1734,782,13.2,12.7,66.04,684,325.12,776,754,14.5,849,2.00717E+11,proximity,200717,195654,2017-07-20 19:56:54
1,NA,NA,48.26,66.04,1,426.72,NA,NA,NA,NA,2.00717E+11,proximity,200717,195654,2017-07-20 19:56:54
1,NA,NA,15.24,63.5,1,642.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,195654,2017-07-20 19:56:54
1,NA,NA,15.24,66.04,1137,645.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,195654,2017-07-20 19:56:54
1,786,13.2,15.24,66.04,1,645.16,772,242,14.5,1078,2.00717E+11,proximity,200717,195655,2017-07-20 19:56:55
1736,NA,NA,12.7,66.04,1143,642.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,195655,2017-07-20 19:56:55
1504,NA,NA,12.7,66.04,1,642.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,195655,2017-07-20 19:56:55
1,NA,NA,27.94,66.04,759,645.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,195656,2017-07-20 19:56:56
1231,783,13.2,12.7,66.04,919,490.22,774,886,14.6,732,2.00717E+11,proximity,200717,195656,2017-07-20 19:56:56
1222,NA,NA,195.58,66.04,904,642.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,195656,2017-07-20 19:56:56
1,NA,NA,15.24,66.04,915,642.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,195657,2017-07-20 19:56:57
1315,NA,NA,15.24,66.04,1893,642.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,195657,2017-07-20 19:56:57
1323,784,13.1,15.24,63.5,1,645.16,774,724,14.5,799,2.00717E+11,proximity,200717,195657,2017-07-20 19:56:57
1,NA,NA,12.7,66.04,1921,642.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,195657,2017-07-20 19:56:57
1,NA,NA,12.7,66.04,2316,645.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,195658,2017-07-20 19:56:58
1265,NA,NA,12.7,66.04,692,642.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,195658,2017-07-20 19:56:58
1338,787,13.1,15.24,66.04,1203,642.62,773,462,14.6,932,2.00717E+11,proximity,200717,195658,2017-07-20 19:56:58
1313,NA,NA,15.24,66.04,807,182.88,NA,NA,NA,NA,2.00717E+11,proximity,200717,195659,2017-07-20 19:56:59
1207,NA,NA,15.24,66.04,566,378.46,NA,NA,NA,NA,2.00717E+11,proximity,200717,195659,2017-07-20 19:56:59
1253,NA,NA,12.7,66.04,618,132.08,NA,NA,NA,NA,2.00717E+11,proximity,200717,195659,2017-07-20 19:56:59
1267,785,13.1,15.24,66.04,2397,322.58,774,696,14.6,876,2.00717E+11,proximity,200717,195700,2017-07-20 19:57:00
1194,NA,NA,12.7,66.04,925,137.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,195700,2017-07-20 19:57:00
1158,NA,NA,12.7,66.04,2239,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,195700,2017-07-20 19:57:00
1282,NA,NA,12.7,66.04,693,129.54,NA,NA,NA,NA,2.00717E+11,proximity,200717,195700,2017-07-20 19:57:00
1245,787,13.1,15.24,66.04,1923,200.66,773,186,14.6,1197,2.00717E+11,proximity,200717,195701,2017-07-20 19:57:01
1248,NA,NA,12.7,66.04,1938,431.8,NA,NA,NA,NA,2.00717E+11,proximity,200717,195701,2017-07-20 19:57:01
1340,NA,NA,12.7,66.04,1918,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,195701,2017-07-20 19:57:01
1348,NA,NA,12.7,66.04,1,167.64,NA,NA,NA,NA,2.00717E+11,proximity,200717,195702,2017-07-20 19:57:02
1349,783,13.2,15.24,66.04,1,416.56,774,1009,14.7,625,2.00717E+11,proximity,200717,195702,2017-07-20 19:57:02
1348,NA,NA,12.7,66.04,1,327.66,NA,NA,NA,NA,2.00717E+11,proximity,200717,195702,2017-07-20 19:57:02
1,NA,NA,12.7,66.04,673,436.88,NA,NA,NA,NA,2.00717E+11,proximity,200717,195702,2017-07-20 19:57:02
1,NA,NA,12.7,66.04,2167,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,195703,2017-07-20 19:57:03
1,783,13.2,12.7,66.04,2185,332.74,774,736,14.7,841,2.00717E+11,proximity,200717,195703,2017-07-20 19:57:03
1,NA,NA,12.7,66.04,1,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,195703,2017-07-20 19:57:03
1,NA,NA,12.7,66.04,1,347.98,NA,NA,NA,NA,2.00717E+11,proximity,200717,195704,2017-07-20 19:57:04
1,NA,NA,12.7,66.04,1,439.42,NA,NA,NA,NA,2.00717E+11,proximity,200717,195704,2017-07-20 19:57:04
1,787,13.3,12.7,66.04,1,388.62,773,534,14.8,874,2.00717E+11,proximity,200717,195704,2017-07-20 19:57:04
1140,NA,NA,15.24,66.04,1,398.78,NA,NA,NA,NA,2.00717E+11,proximity,200717,195705,2017-07-20 19:57:05
1,NA,NA,12.7,66.04,1,416.56,NA,NA,NA,NA,2.00717E+11,proximity,200717,195705,2017-07-20 19:57:05
1,NA,NA,12.7,63.5,1,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,195705,2017-07-20 19:57:05
1,784,13.3,12.7,66.04,1,325.12,774,783,14.8,796,2.00717E+11,proximity,200717,195705,2017-07-20 19:57:05
1771,NA,NA,12.7,66.04,1,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,195706,2017-07-20 19:57:06
1359,NA,NA,15.24,66.04,1947,353.06,NA,NA,NA,NA,2.00717E+11,proximity,200717,195706,2017-07-20 19:57:06
1352,NA,NA,12.7,66.04,1264,441.96,NA,NA,NA,NA,2.00717E+11,proximity,200717,195706,2017-07-20 19:57:06
1371,784,13.3,12.7,66.04,948,109.22,775,779,14.9,829,2.00717E+11,proximity,200717,195707,2017-07-20 19:57:07
1365,NA,NA,12.7,66.04,957,269.24,NA,NA,NA,NA,2.00717E+11,proximity,200717,195707,2017-07-20 19:57:07
1371,NA,NA,12.7,66.04,973,378.46,NA,NA,NA,NA,2.00717E+11,proximity,200717,195707,2017-07-20 19:57:07
1345,NA,NA,12.7,66.04,357,330.2,NA,NA,NA,NA,2.00717E+11,proximity,200717,195707,2017-07-20 19:57:07
1,783,13.3,15.24,66.04,953,342.9,775,970,14.8,643,2.00717E+11,proximity,200717,195708,2017-07-20 19:57:08
1,NA,NA,15.24,66.04,938,312.42,NA,NA,NA,NA,2.00717E+11,proximity,200717,195708,2017-07-20 19:57:08
1,NA,NA,12.7,66.04,968,309.88,NA,NA,NA,NA,2.00717E+11,proximity,200717,195708,2017-07-20 19:57:08
1765,NA,NA,12.7,66.04,966,309.88,NA,NA,NA,NA,2.00717E+11,proximity,200717,195709,2017-07-20 19:57:09
1,782,13.3,12.7,66.04,969,325.12,775,790,14.8,814,2.00717E+11,proximity,200717,195709,2017-07-20 19:57:09
1703,NA,NA,12.7,66.04,977,314.96,NA,NA,NA,NA,2.00717E+11,proximity,200717,195709,2017-07-20 19:57:09
1386,NA,NA,15.24,66.04,944,322.58,NA,NA,NA,NA,2.00717E+11,proximity,200717,195710,2017-07-20 19:57:10
1379,NA,NA,12.7,66.04,971,322.58,NA,NA,NA,NA,2.00717E+11,proximity,200717,195710,2017-07-20 19:57:10
1421,786,13.3,12.7,66.04,795,322.58,772,479,14.8,866,2.00717E+11,proximity,200717,195710,2017-07-20 19:57:10
1381,NA,NA,12.7,66.04,953,322.58,NA,NA,NA,NA,2.00717E+11,proximity,200717,195711,2017-07-20 19:57:11
1402,NA,NA,12.7,66.04,943,327.66,NA,NA,NA,NA,2.00717E+11,proximity,200717,195711,2017-07-20 19:57:11
1384,NA,NA,12.7,66.04,928,322.58,NA,NA,NA,NA,2.00717E+11,proximity,200717,195711,2017-07-20 19:57:11
1362,782,13.2,12.7,66.04,829,322.58,776,835,14.7,809,2.00717E+11,proximity,200717,195711,2017-07-20 19:57:11
1379,NA,NA,15.24,66.04,851,327.66,NA,NA,NA,NA,2.00717E+11,proximity,200717,195712,2017-07-20 19:57:12
1382,NA,NA,12.7,66.04,942,320.04,NA,NA,NA,NA,2.00717E+11,proximity,200717,195712,2017-07-20 19:57:12
1384,NA,NA,12.7,66.04,890,320.04,NA,NA,NA,NA,2.00717E+11,proximity,200717,195712,2017-07-20 19:57:12
1400,785,13.2,12.7,66.04,891,431.8,773,295,14.7,1185,2.00717E+11,proximity,200717,195713,2017-07-20 19:57:13
1412,NA,NA,12.7,66.04,937,132.08,NA,NA,NA,NA,2.00717E+11,proximity,200717,195713,2017-07-20 19:57:13
1391,NA,NA,12.7,66.04,893,320.04,NA,NA,NA,NA,2.00717E+11,proximity,200717,195713,2017-07-20 19:57:13
1413,NA,NA,12.7,66.04,930,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,195714,2017-07-20 19:57:14
1402,782,13.2,12.7,66.04,793,322.58,776,1006,14.8,674,2.00717E+11,proximity,200717,195714,2017-07-20 19:57:14
1409,NA,NA,12.7,66.04,790,396.24,NA,NA,NA,NA,2.00717E+11,proximity,200717,195714,2017-07-20 19:57:14
1398,NA,NA,12.7,66.04,790,304.8,NA,NA,NA,NA,2.00717E+11,proximity,200717,195714,2017-07-20 19:57:14
1419,NA,NA,12.7,66.04,909,307.34,NA,NA,NA,NA,2.00717E+11,proximity,200717,195715,2017-07-20 19:57:15
1418,783,13.1,12.7,66.04,802,304.8,774,778,14.7,795,2.00717E+11,proximity,200717,195715,2017-07-20 19:57:15
1403,NA,NA,12.7,66.04,922,309.88,NA,NA,NA,NA,2.00717E+11,proximity,200717,195715,2017-07-20 19:57:15
1412,NA,NA,15.24,66.04,828,317.5,NA,NA,NA,NA,2.00717E+11,proximity,200717,195716,2017-07-20 19:57:16
1409,NA,NA,12.7,66.04,940,314.96,NA,NA,NA,NA,2.00717E+11,proximity,200717,195716,2017-07-20 19:57:16
1416,786,13.1,12.7,76.2,787,307.34,772,472,14.7,915,2.00717E+11,proximity,200717,195716,2017-07-20 19:57:16
1411,NA,NA,12.7,66.04,896,314.96,NA,NA,NA,NA,2.00717E+11,proximity,200717,195717,2017-07-20 19:57:17
1389,NA,NA,12.7,66.04,813,441.96,NA,NA,NA,NA,2.00717E+11,proximity,200717,195717,2017-07-20 19:57:17
1393,NA,NA,12.7,66.04,944,317.5,NA,NA,NA,NA,2.00717E+11,proximity,200717,195717,2017-07-20 19:57:17
1395,782,13.1,12.7,66.04,835,325.12,774,803,14.6,813,2.00717E+11,proximity,200717,195717,2017-07-20 19:57:17
1,NA,NA,12.7,66.04,968,330.2,NA,NA,NA,NA,2.00717E+11,proximity,200717,195718,2017-07-20 19:57:18
1476,NA,NA,12.7,66.04,976,337.82,NA,NA,NA,NA,2.00717E+11,proximity,200717,195718,2017-07-20 19:57:18
1291,NA,NA,12.7,66.04,981,147.32,NA,NA,NA,NA,2.00717E+11,proximity,200717,195718,2017-07-20 19:57:18
2264,782,13.1,12.7,66.04,145,129.54,775,634,14.6,1042,2.00717E+11,proximity,200717,195719,2017-07-20 19:57:19
2260,NA,NA,12.7,66.04,153,137.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,195719,2017-07-20 19:57:19
2280,NA,NA,12.7,66.04,159,144.78,NA,NA,NA,NA,2.00717E+11,proximity,200717,195719,2017-07-20 19:57:19
905,NA,NA,12.7,66.04,168,147.32,NA,NA,NA,NA,2.00717E+11,proximity,200717,195720,2017-07-20 19:57:20
1950,782,13,12.7,66.04,1022,355.6,776,992,14.5,669,2.00717E+11,proximity,200717,195720,2017-07-20 19:57:20
1,NA,NA,15.24,66.04,1030,642.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,195720,2017-07-20 19:57:20
1,NA,NA,12.7,66.04,1035,645.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,195720,2017-07-20 19:57:20
1,NA,NA,15.24,66.04,1037,642.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,195721,2017-07-20 19:57:21
1287,783,13,15.24,66.04,1026,642.62,774,737,14.5,811,2.00717E+11,proximity,200717,195721,2017-07-20 19:57:21
1298,NA,NA,12.7,66.04,601,581.66,NA,NA,NA,NA,2.00717E+11,proximity,200717,195721,2017-07-20 19:57:21
1275,NA,NA,15.24,66.04,205,198.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,195722,2017-07-20 19:57:22
1268,NA,NA,12.7,66.04,585,566.42,NA,NA,NA,NA,2.00717E+11,proximity,200717,195722,2017-07-20 19:57:22
1185,787,13,12.7,66.04,583,642.62,773,486,14.5,906,2.00717E+11,proximity,200717,195722,2017-07-20 19:57:22
1302,NA,NA,12.7,66.04,575,167.64,NA,NA,NA,NA,2.00717E+11,proximity,200717,195723,2017-07-20 19:57:23
1297,NA,NA,12.7,66.04,572,167.64,NA,NA,NA,NA,2.00717E+11,proximity,200717,195723,2017-07-20 19:57:23
1,NA,NA,12.7,66.04,561,157.48,NA,NA,NA,NA,2.00717E+11,proximity,200717,195723,2017-07-20 19:57:23
1316,783,12.9,12.7,66.04,127,127,774,784,14.4,827,2.00717E+11,proximity,200717,195724,2017-07-20 19:57:24
1,NA,NA,12.7,66.04,559,215.9,NA,NA,NA,NA,2.00717E+11,proximity,200717,195724,2017-07-20 19:57:24
1,NA,NA,12.7,66.04,141,121.92,NA,NA,NA,NA,2.00717E+11,proximity,200717,195724,2017-07-20 19:57:24
2286,NA,NA,12.7,66.04,839,119.38,NA,NA,NA,NA,2.00717E+11,proximity,200717,195725,2017-07-20 19:57:25
1308,785,12.9,15.24,66.04,736,434.34,774,371,14.4,989,2.00717E+11,proximity,200717,195725,2017-07-20 19:57:25
1300,NA,NA,12.7,66.04,736,533.4,NA,NA,NA,NA,2.00717E+11,proximity,200717,195725,2017-07-20 19:57:25
2722,NA,NA,12.7,66.04,4227,642.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,195726,2017-07-20 19:57:26
2025,NA,NA,12.7,66.04,1,645.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,195726,2017-07-20 19:57:26
1,783,12.8,12.7,66.04,4209,642.62,774,839,14.3,759,2.00717E+11,proximity,200717,195726,2017-07-20 19:57:26
1,NA,NA,12.7,66.04,248,261.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,195726,2017-07-20 19:57:26
1,NA,NA,12.7,66.04,213,190.5,NA,NA,NA,NA,2.00717E+11,proximity,200717,195727,2017-07-20 19:57:27
1302,NA,NA,12.7,66.04,1,195.58,NA,NA,NA,NA,2.00717E+11,proximity,200717,195727,2017-07-20 19:57:27
1307,782,12.7,12.7,66.04,735,330.2,775,792,14.2,788,2.00717E+11,proximity,200717,195727,2017-07-20 19:57:27
1319,NA,NA,12.7,66.04,733,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,195728,2017-07-20 19:57:28
1303,NA,NA,12.7,66.04,621,548.64,NA,NA,NA,NA,2.00717E+11,proximity,200717,195728,2017-07-20 19:57:28
1,NA,NA,12.7,66.04,724,642.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,195728,2017-07-20 19:57:28
1,785,12.9,12.7,66.04,729,139.7,774,602,14.7,698,2.00717E+11,proximity,200717,195729,2017-07-20 19:57:29
133,NA,NA,12.7,66.04,733,320.04,NA,NA,NA,NA,2.00717E+11,proximity,200717,195729,2017-07-20 19:57:29
117,NA,NA,12.7,66.04,732,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,195729,2017-07-20 19:57:29
125,NA,NA,12.7,66.04,775,327.66,NA,NA,NA,NA,2.00717E+11,proximity,200717,195730,2017-07-20 19:57:30
1137,781,13,12.7,66.04,767,119.38,775,792,15.2,804,2.00717E+11,proximity,200717,195730,2017-07-20 19:57:30
1,NA,NA,12.7,66.04,792,322.58,NA,NA,NA,NA,2.00717E+11,proximity,200717,195730,2017-07-20 19:57:30
1,NA,NA,12.7,66.04,784,645.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,195730,2017-07-20 19:57:30
1,NA,NA,12.7,66.04,790,124.46,NA,NA,NA,NA,2.00717E+11,proximity,200717,195731,2017-07-20 19:57:31
163,785,13.2,12.7,66.04,799,127,772,390,15.8,1020,2.00717E+11,proximity,200717,195731,2017-07-20 19:57:31
160,NA,NA,12.7,66.04,797,129.54,NA,NA,NA,NA,2.00717E+11,proximity,200717,195731,2017-07-20 19:57:31
1,NA,NA,12.7,66.04,1068,132.08,NA,NA,NA,NA,2.00717E+11,proximity,200717,195732,2017-07-20 19:57:32
1344,NA,NA,12.7,66.04,1039,121.92,NA,NA,NA,NA,2.00717E+11,proximity,200717,195732,2017-07-20 19:57:32
1,784,13.3,12.7,66.04,1020,88.9,774,790,15.9,822,2.00717E+11,proximity,200717,195732,2017-07-20 19:57:32
1,NA,NA,12.7,66.04,1,88.9,NA,NA,NA,NA,2.00717E+11,proximity,200717,195732,2017-07-20 19:57:32
1,NA,NA,15.24,66.04,1063,88.9,NA,NA,NA,NA,2.00717E+11,proximity,200717,195733,2017-07-20 19:57:33
1,NA,NA,15.24,66.04,1057,91.44,NA,NA,NA,NA,2.00717E+11,proximity,200717,195733,2017-07-20 19:57:33
95,782,13.4,12.7,66.04,1050,132.08,775,777,16.2,771,2.00717E+11,proximity,200717,195734,2017-07-20 19:57:34
96,NA,NA,15.24,66.04,1054,124.46,NA,NA,NA,NA,2.00717E+11,proximity,200717,195734,2017-07-20 19:57:34
96,NA,NA,12.7,66.04,1053,429.26,NA,NA,NA,NA,2.00717E+11,proximity,200717,195734,2017-07-20 19:57:34
96,NA,NA,12.7,66.04,1056,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,195734,2017-07-20 19:57:34
95,785,13.5,12.7,66.04,1,132.08,774,907,16.2,603,2.00717E+11,proximity,200717,195735,2017-07-20 19:57:35
105,NA,NA,12.7,66.04,1,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,195735,2017-07-20 19:57:35
94,NA,NA,15.24,66.04,1,114.3,NA,NA,NA,NA,2.00717E+11,proximity,200717,195735,2017-07-20 19:57:35
127,NA,NA,15.24,66.04,1,111.76,NA,NA,NA,NA,2.00717E+11,proximity,200717,195736,2017-07-20 19:57:36
125,784,13.6,12.7,66.04,1,147.32,775,692,16.2,811,2.00717E+11,proximity,200717,195736,2017-07-20 19:57:36
123,NA,NA,12.7,66.04,1,426.72,NA,NA,NA,NA,2.00717E+11,proximity,200717,195736,2017-07-20 19:57:36
125,NA,NA,15.24,66.04,1,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,195737,2017-07-20 19:57:37
128,NA,NA,12.7,66.04,1,363.22,NA,NA,NA,NA,2.00717E+11,proximity,200717,195737,2017-07-20 19:57:37
130,788,13.7,15.24,66.04,1,424.18,772,486,16.3,886,2.00717E+11,proximity,200717,195737,2017-07-20 19:57:37
134,NA,NA,12.7,66.04,1126,345.44,NA,NA,NA,NA,2.00717E+11,proximity,200717,195737,2017-07-20 19:57:37
137,NA,NA,12.7,66.04,783,411.48,NA,NA,NA,NA,2.00717E+11,proximity,200717,195738,2017-07-20 19:57:38
141,NA,NA,12.7,66.04,728,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,195738,2017-07-20 19:57:38
145,786,13.8,12.7,66.04,760,398.78,774,819,16.3,801,2.00717E+11,proximity,200717,195738,2017-07-20 19:57:38
170,NA,NA,12.7,66.04,791,127,NA,NA,NA,NA,2.00717E+11,proximity,200717,195739,2017-07-20 19:57:39
154,NA,NA,12.7,66.04,808,358.14,NA,NA,NA,NA,2.00717E+11,proximity,200717,195739,2017-07-20 19:57:39
151,NA,NA,12.7,66.04,680,228.6,NA,NA,NA,NA,2.00717E+11,proximity,200717,195739,2017-07-20 19:57:39
162,796,13.9,12.7,66.04,649,322.58,774,667,16.4,1018,2.00717E+11,proximity,200717,195740,2017-07-20 19:57:40
201,NA,NA,12.7,66.04,791,642.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,195740,2017-07-20 19:57:40
1334,NA,NA,15.24,66.04,1061,299.72,NA,NA,NA,NA,2.00717E+11,proximity,200717,195740,2017-07-20 19:57:40
1330,NA,NA,12.7,66.04,1,132.08,NA,NA,NA,NA,2.00717E+11,proximity,200717,195741,2017-07-20 19:57:41
1312,793,13.9,12.7,66.04,960,340.36,774,809,16.3,740,2.00717E+11,proximity,200717,195741,2017-07-20 19:57:41
1,NA,NA,12.7,66.04,631,391.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,195741,2017-07-20 19:57:41
1,NA,NA,12.7,66.04,446,134.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,195742,2017-07-20 19:57:42
1,NA,NA,12.7,66.04,149,119.38,NA,NA,NA,NA,2.00717E+11,proximity,200717,195742,2017-07-20 19:57:42
1337,786,13.9,12.7,66.04,455,129.54,774,855,16.3,788,2.00717E+11,proximity,200717,195742,2017-07-20 19:57:42
1341,NA,NA,12.7,66.04,1,294.64,NA,NA,NA,NA,2.00717E+11,proximity,200717,195742,2017-07-20 19:57:42
1308,NA,NA,12.7,66.04,1,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,195743,2017-07-20 19:57:43
1,NA,NA,15.24,66.04,1,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,195743,2017-07-20 19:57:43
1,789,13.9,15.24,66.04,562,391.16,772,452,16.2,880,2.00717E+11,proximity,200717,195743,2017-07-20 19:57:43
1,NA,NA,12.7,66.04,415,403.86,NA,NA,NA,NA,2.00717E+11,proximity,200717,195744,2017-07-20 19:57:44
1,NA,NA,12.7,66.04,1,642.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,195744,2017-07-20 19:57:44
1,NA,NA,12.7,111.76,1,645.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,195744,2017-07-20 19:57:44
1,783,13.9,15.24,66.04,1,642.62,775,731,16.2,828,2.00717E+11,proximity,200717,195745,2017-07-20 19:57:45
1,NA,NA,12.7,66.04,1,645.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,195745,2017-07-20 19:57:45
1,NA,NA,15.24,66.04,1,642.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,195745,2017-07-20 19:57:45
1,NA,NA,12.7,66.04,1,642.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,195745,2017-07-20 19:57:45
1,782,13.9,15.24,66.04,1,642.62,773,622,16.1,895,2.00717E+11,proximity,200717,195746,2017-07-20 19:57:46
1,NA,NA,15.24,66.04,1,645.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,195746,2017-07-20 19:57:46
1,NA,NA,12.7,66.04,2389,642.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,195746,2017-07-20 19:57:46
1,NA,NA,12.7,66.04,1,381,NA,NA,NA,NA,2.00717E+11,proximity,200717,195747,2017-07-20 19:57:47
1,783,13.9,12.7,66.04,1,322.58,774,943,16.1,704,2.00717E+11,proximity,200717,195747,2017-07-20 19:57:47
1,NA,NA,15.24,66.04,1,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,195747,2017-07-20 19:57:47
1,NA,NA,12.7,66.04,1,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,195747,2017-07-20 19:57:47
1,NA,NA,12.7,66.04,1,419.1,NA,NA,NA,NA,2.00717E+11,proximity,200717,195748,2017-07-20 19:57:48
1,782,14,12.7,66.04,837,325.12,775,705,16.1,808,2.00717E+11,proximity,200717,195748,2017-07-20 19:57:48
5,NA,NA,15.24,71.12,936,426.72,NA,NA,NA,NA,2.00717E+11,proximity,200717,195748,2017-07-20 19:57:48
1,NA,NA,12.7,66.04,161,152.4,NA,NA,NA,NA,2.00717E+11,proximity,200717,195749,2017-07-20 19:57:49
1,NA,NA,12.7,66.04,422,132.08,NA,NA,NA,NA,2.00717E+11,proximity,200717,195749,2017-07-20 19:57:49
1,784,14.1,12.7,66.04,458,368.3,772,396,16.1,991,2.00717E+11,proximity,200717,195749,2017-07-20 19:57:49
1,NA,NA,12.7,66.04,890,132.08,NA,NA,NA,NA,2.00717E+11,proximity,200717,195750,2017-07-20 19:57:50
1,NA,NA,12.7,66.04,581,284.48,NA,NA,NA,NA,2.00717E+11,proximity,200717,195750,2017-07-20 19:57:50
1471,NA,NA,12.7,66.04,512,350.52,NA,NA,NA,NA,2.00717E+11,proximity,200717,195750,2017-07-20 19:57:50
1,779,14,12.7,66.04,672,132.08,775,823,16.1,768,2.00717E+11,proximity,200717,195750,2017-07-20 19:57:50
461,NA,NA,12.7,66.04,570,340.36,NA,NA,NA,NA,2.00717E+11,proximity,200717,195751,2017-07-20 19:57:51
1,NA,NA,12.7,66.04,378,281.94,NA,NA,NA,NA,2.00717E+11,proximity,200717,195751,2017-07-20 19:57:51
924,NA,NA,12.7,66.04,346,132.08,NA,NA,NA,NA,2.00717E+11,proximity,200717,195751,2017-07-20 19:57:51
1,780,14,12.7,66.04,512,134.62,775,704,16,794,2.00717E+11,proximity,200717,195752,2017-07-20 19:57:52
450,NA,NA,12.7,66.04,409,335.28,NA,NA,NA,NA,2.00717E+11,proximity,200717,195752,2017-07-20 19:57:52
1,NA,NA,12.7,66.04,344,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,195752,2017-07-20 19:57:52
1481,NA,NA,15.24,66.04,652,332.74,NA,NA,NA,NA,2.00717E+11,proximity,200717,195752,2017-07-20 19:57:52
1,782,13.9,12.7,66.04,828,642.62,775,819,16,606,2.00717E+11,proximity,200717,195753,2017-07-20 19:57:53
1,NA,NA,12.7,66.04,705,629.92,NA,NA,NA,NA,2.00717E+11,proximity,200717,195753,2017-07-20 19:57:53
1502,NA,NA,12.7,66.04,843,645.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,195753,2017-07-20 19:57:53
1500,NA,NA,12.7,66.04,797,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,195754,2017-07-20 19:57:54
1513,780,13.9,12.7,66.04,834,147.32,774,833,16,747,2.00717E+11,proximity,200717,195754,2017-07-20 19:57:54
1511,NA,NA,12.7,66.04,748,322.58,NA,NA,NA,NA,2.00717E+11,proximity,200717,195754,2017-07-20 19:57:54
1493,NA,NA,12.7,66.04,70,320.04,NA,NA,NA,NA,2.00717E+11,proximity,200717,195755,2017-07-20 19:57:55
1494,NA,NA,12.7,66.04,838,132.08,NA,NA,NA,NA,2.00717E+11,proximity,200717,195755,2017-07-20 19:57:55
1479,784,14,12.7,66.04,844,325.12,772,324,15.9,1039,2.00717E+11,proximity,200717,195755,2017-07-20 19:57:55
1500,NA,NA,15.24,66.04,850,327.66,NA,NA,NA,NA,2.00717E+11,proximity,200717,195755,2017-07-20 19:57:55
1517,NA,NA,12.7,66.04,808,327.66,NA,NA,NA,NA,2.00717E+11,proximity,200717,195756,2017-07-20 19:57:56
1538,NA,NA,12.7,66.04,813,332.74,NA,NA,NA,NA,2.00717E+11,proximity,200717,195756,2017-07-20 19:57:56
1,780,14,12.7,66.04,722,439.42,775,876,15.7,723,2.00717E+11,proximity,200717,195756,2017-07-20 19:57:56
1462,NA,NA,12.7,78.74,917,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,195757,2017-07-20 19:57:57
1,NA,NA,12.7,66.04,405,436.88,NA,NA,NA,NA,2.00717E+11,proximity,200717,195757,2017-07-20 19:57:57
