"course","speed","day","Time","lon","lat","seq","way","video_time","USRight","USLeft","USRear","LidarRight","LidarLeft"
0,0,200717,2017-07-20 15:51:18,0,0,1,"go",2017-07-19 23:57:00,167.64,48.26,640.08,273,1042
0,0,200717,2017-07-20 15:51:19,0,0,2,"go",2017-07-19 23:57:01,219.71,48.26,643.89,317.75,907
0,0,200717,2017-07-20 15:51:20,0,0,3,"go",2017-07-19 23:57:02,192.193333333333,48.26,641.773333333333,236,1017.66666666667
0,0,200717,2017-07-20 15:51:21,0,0,4,"go",2017-07-19 23:57:03,226.906666666667,48.26,641.773333333333,521.666666666667,1542.33333333333
0,0,200717,2017-07-20 15:51:22,0,0,5,"go",2017-07-19 23:57:04,203.2,48.26,641.985,406.75,390.25
0,0,200717,2017-07-20 15:51:23,0,0,6,"go",2017-07-19 23:57:05,237.066666666667,48.26,641.773333333333,571,909.333333333333
0,0,200717,2017-07-20 15:51:24,0,0,7,"go",2017-07-19 23:57:06,311.573333333333,48.26,641.773333333333,1100,575.333333333333
0,0,200717,2017-07-20 15:51:25,0,0,8,"go",2017-07-19 23:57:07,325.12,48.26,642.62,587.333333333333,1
0,0,200717,2017-07-20 15:51:26,0,0,9,"go",2017-07-19 23:57:08,544.406666666667,48.26,641.773333333333,1141,760.333333333333
0,0,200717,2017-07-20 15:51:27,0,0,10,"go",2017-07-19 23:57:09,637.54,48.26,641.985,491,1007.75
0,0,200717,2017-07-20 15:51:28,0,0,11,"go",2017-07-19 23:57:10,642.62,48.26,641.773333333333,1205.33333333333,856.333333333333
0,0,200717,2017-07-20 15:51:29,0,0,12,"go",2017-07-19 23:57:11,643.255,48.26,642.62,336.5,534
0,0,200717,2017-07-20 15:51:30,0,0,13,"go",2017-07-19 23:57:12,642.62,48.26,641.773333333333,1,617
0,0,200717,2017-07-20 15:51:31,0,0,14,"go",2017-07-19 23:57:13,643.466666666667,48.26,641.773333333333,1445.66666666667,112.333333333333
0,0,200717,2017-07-20 15:51:32,0,0,15,"go",2017-07-19 23:57:14,583.565,48.26,641.985,695.5,1988
0,0,200717,2017-07-20 15:51:33,0,0,16,"go",2017-07-19 23:57:15,632.46,48.26,501.226666666667,195.333333333333,238.666666666667
0,0,200717,2017-07-20 15:51:34,0,0,17,"go",2017-07-19 23:57:16,496.993333333333,49.1066666666667,642.62,1,554.333333333333
0,0,200717,2017-07-20 15:51:35,0,0,18,"go",2017-07-19 23:57:17,545.465,48.26,643.89,1,713.5
0,0,200717,2017-07-20 15:51:36,0,0,19,"go",2017-07-19 23:57:18,307.34,49.9533333333333,639.233333333333,384,560
0,0,200717,2017-07-20 15:51:37,0,0,20,"go",2017-07-19 23:57:19,230.505,50.8,642.62,296.75,138.5
0,0,200717,2017-07-20 15:51:38,0,0,21,"go",2017-07-19 23:57:20,209.126666666667,50.8,643.466666666667,338.666666666667,373.666666666667
0,0,200717,2017-07-20 15:51:39,0,0,22,"go",2017-07-19 23:57:21,211.666666666667,50.8,643.466666666667,348,577.666666666667
0,0,200717,2017-07-20 15:51:40,0,0,23,"go",2017-07-19 23:57:22,173.99,50.8,642.62,445,1014.75
0,0,200717,2017-07-20 15:51:41,0,0,24,"go",2017-07-19 23:57:23,216.746666666667,50.8,642.62,451,959
0,0,200717,2017-07-20 15:51:42,0,0,25,"go",2017-07-19 23:57:24,193.04,50.8,642.62,411.75,733.25
0,0,200717,2017-07-20 15:51:43,0,0,26,"go",2017-07-19 23:57:25,251.46,50.8,640.08,353,1
0,0,200717,2017-07-20 15:51:44,0,0,27,"go",2017-07-19 23:57:26,257.81,50.8,374.65,445,306.75
0,0,200717,2017-07-20 15:51:46,0,0,28,"go",2017-07-19 23:57:27,156.633333333333,50.8,330.2,706.666666666667,1
0,0,200717,2017-07-20 15:51:47,0,0,29,"go",2017-07-19 23:57:28,267.546666666667,50.8,309.88,759.666666666667,654.333333333333
0,0,200717,2017-07-20 15:51:48,0,0,30,"go",2017-07-19 23:57:29,223.52,50.8,326.813333333333,804.333333333333,625.666666666667
0,0,200717,2017-07-20 15:51:49,0,0,31,"go",2017-07-19 23:57:30,215.265,50.8,339.725,374.75,979.5
0,0,200717,2017-07-20 15:51:50,0,0,32,"go",2017-07-19 23:57:31,157.48,50.8,339.513333333333,217.666666666667,1118
0,0,200717,2017-07-20 15:51:51,0,0,33,"go",2017-07-19 23:57:32,251.46,50.8,375.073333333333,334.333333333333,948.666666666667
0,0,200717,2017-07-20 15:51:52,0,0,34,"go",2017-07-19 23:57:33,154.305,50.8,633.095,369.5,1242.5
0,0,200717,2017-07-20 15:51:53,0,0,35,"go",2017-07-19 23:57:34,66.8866666666667,50.8,642.62,370.666666666667,657.333333333333
0,0,200717,2017-07-20 15:51:54,0,0,36,"go",2017-07-19 23:57:35,163.195,50.8,643.255,360,392.25
0,0,200717,2017-07-20 15:51:55,0,0,37,"go",2017-07-19 23:57:36,257.386666666667,50.8,641.773333333333,367.333333333333,1
0,0,200717,2017-07-20 15:51:56,0,0,38,"go",2017-07-19 23:57:37,280.246666666667,50.8,641.773333333333,395,1
0,0,200717,2017-07-20 15:51:57,0,0,39,"go",2017-07-19 23:57:38,301.625,50.8,634.365,485.25,297.75
0,0,200717,2017-07-20 15:51:58,0,0,40,"go",2017-07-19 23:57:39,536.786666666667,50.8,642.62,719,315.333333333333
0,0,200717,2017-07-20 15:51:59,0,0,41,"go",2017-07-19 23:57:40,643.255,50.8,641.35,1019.75,1388.25
0,0,200717,2017-07-20 15:52:00,0,0,42,"go",2017-07-19 23:57:41,643.255,50.8,641.985,2005.25,782.5
0,0,200717,2017-07-20 15:52:01,0,0,43,"go",2017-07-19 23:57:42,643.466666666667,50.8,641.773333333333,1,1
0,0,200717,2017-07-20 15:52:02,0,0,44,"go",2017-07-19 23:57:43,643.89,50.8,642.62,1027,1
0,0,200717,2017-07-20 15:52:03,0,0,45,"go",2017-07-19 23:57:44,643.466666666667,50.8,641.773333333333,1637.66666666667,310.666666666667
0,0,200717,2017-07-20 15:52:04,0,0,46,"go",2017-07-19 23:57:45,644.313333333333,51.6466666666667,642.62,819,1668
0,0,200717,2017-07-20 15:52:05,0,0,47,"go",2017-07-19 23:57:46,345.44,53.34,642.62,629,495.333333333333
0,0,200717,2017-07-20 15:52:06,0,0,48,"go",2017-07-19 23:57:47,434.975,53.34,642.62,984.5,1463.25
0,0,200717,2017-07-20 15:52:07,0,0,49,"go",2017-07-19 23:57:48,643.255,53.34,641.35,1097.75,912.25
0,0,200717,2017-07-20 15:52:08,0,0,50,"go",2017-07-19 23:57:49,642.62,53.34,642.62,1137.66666666667,508.666666666667
0,0,200717,2017-07-20 15:52:09,0,0,51,"go",2017-07-19 23:57:50,645.16,53.34,643.466666666667,1013.66666666667,828.333333333333
0,0,200717,2017-07-20 15:52:10,0,0,52,"go",2017-07-19 23:57:51,643.466666666667,53.34,642.62,1,205.666666666667
0,0,200717,2017-07-20 15:52:11,0,0,53,"go",2017-07-19 23:57:52,643.466666666667,53.34,641.773333333333,1,312
0,0,200717,2017-07-20 15:52:12,0,0,54,"go",2017-07-19 23:57:53,645.16,53.34,642.62,1278.66666666667,249.333333333333
0,0,200717,2017-07-20 15:52:13,0,0,55,"go",2017-07-19 23:57:54,555.625,53.34,642.62,853.75,1084
0,0,200717,2017-07-20 15:52:14,0,0,56,"go",2017-07-19 23:57:55,362.373333333333,53.34,643.466666666667,977,1718.33333333333
0,0,200717,2017-07-20 15:52:15,0,0,57,"go",2017-07-19 23:57:56,393.7,53.34,642.62,1959.66666666667,697
0,0,200717,2017-07-20 15:52:16,0,0,58,"go",2017-07-19 23:57:57,375.92,53.34,641.35,1,1481
0,0,200717,2017-07-20 15:52:17,0,0,59,"go",2017-07-19 23:57:58,347.133333333333,53.34,643.466666666667,1208,654.333333333333
0,0,200717,2017-07-20 15:52:18,0,0,60,"go",2017-07-19 23:57:59,536.786666666667,53.34,641.773333333333,1931.33333333333,1308.33333333333
0,0,200717,2017-07-20 15:52:19,0,0,61,"go",2017-07-19 23:58:00,642.62,53.34,641.773333333333,1205,946
0,0,200717,2017-07-20 15:52:20,0,0,62,"go",2017-07-19 23:58:01,643.255,53.34,642.62,2665.75,1033.25
0,0,200717,2017-07-20 15:52:21,0,0,63,"go",2017-07-19 23:58:02,643.466666666667,53.34,642.62,1,594.333333333333
0,0,200717,2017-07-20 15:52:22,0,0,64,"go",2017-07-19 23:58:03,643.466666666667,53.34,642.62,1366.66666666667,325.666666666667
0,0,200717,2017-07-20 15:52:23,0,0,65,"go",2017-07-19 23:58:04,643.89,53.34,496.57,1280.75,855.25
0,0,200717,2017-07-20 15:52:24,0,0,66,"go",2017-07-19 23:58:05,643.466666666667,53.34,643.466666666667,1932.66666666667,561
0,0,200717,2017-07-20 15:52:25,0,0,67,"go",2017-07-19 23:58:06,644.313333333333,53.34,642.62,1514,566
0,0,200717,2017-07-20 15:52:26,0,0,68,"go",2017-07-19 23:58:07,642.62,53.34,643.466666666667,1238,1086.66666666667
0,0,200717,2017-07-20 15:52:27,0,0,69,"go",2017-07-19 23:58:08,643.89,53.34,643.89,1031.25,400.75
0,0,200717,2017-07-20 15:52:28,0,0,70,"go",2017-07-19 23:58:09,642.62,53.34,637.54,933.666666666667,1
0,0,200717,2017-07-20 15:52:29,0,0,71,"go",2017-07-19 23:58:10,643.466666666667,53.34,641.773333333333,1087.66666666667,397.666666666667
0,0,200717,2017-07-20 15:52:30,0,0,72,"go",2017-07-19 23:58:11,643.89,53.34,641.985,708,172.75
0,0,200717,2017-07-20 15:52:31,0,0,73,"go",2017-07-19 23:58:12,643.466666666667,54.1866666666667,643.466666666667,730.666666666667,465.666666666667
0,0,200717,2017-07-20 15:52:32,0,0,74,"go",2017-07-19 23:58:13,644.313333333333,53.34,642.62,1,1
0,0,200717,2017-07-20 15:52:33,0,0,75,"go",2017-07-19 23:58:14,644.313333333333,53.34,643.466666666667,2023,1
0,0,200717,2017-07-20 15:52:34,0,0,76,"go",2017-07-19 23:58:15,643.89,53.34,642.62,435,1
0,0,200717,2017-07-20 15:52:35,0,0,77,"go",2017-07-19 23:58:16,643.466666666667,53.34,641.773333333333,780.666666666667,1
0,0,200717,2017-07-20 15:52:36,0,0,78,"go",2017-07-19 23:58:17,558.165,53.975,642.62,249.25,1
0,0,200717,2017-07-20 15:52:37,0,0,79,"go",2017-07-19 23:58:18,306.493333333333,54.1866666666667,642.62,100.333333333333,905
0,0,200717,2017-07-20 15:52:38,0,0,80,"go",2017-07-19 23:58:19,414.866666666667,55.88,642.62,1,1
0,0,200717,2017-07-20 15:52:39,0,0,81,"go",2017-07-19 23:58:20,312.42,54.1866666666667,640.926666666667,1,1
0,0,200717,2017-07-20 15:52:40,0,0,82,"go",2017-07-19 23:58:21,363.22,55.88,642.62,1,1
0,0,200717,2017-07-20 15:52:41,0,0,83,"go",2017-07-19 23:58:22,405.13,55.245,376.555,1,1
0,0,200717,2017-07-20 15:52:42,0,0,84,"go",2017-07-19 23:58:23,644.313333333333,55.88,259.926666666667,1,1
0,0,200717,2017-07-20 15:52:43,0,0,85,"go",2017-07-19 23:58:24,642.62,55.88,511.81,1,1
0,0,200717,2017-07-20 15:52:44,0,0,86,"go",2017-07-19 23:58:25,643.466666666667,55.88,642.62,987.333333333333,1
0,0,200717,2017-07-20 15:52:45,0,0,87,"go",2017-07-19 23:58:26,642.62,55.88,642.62,991.666666666667,1
0,0,200717,2017-07-20 15:52:46,0,0,88,"go",2017-07-19 23:58:27,643.89,55.88,641.985,393.75,1
0,0,200717,2017-07-20 15:52:47,0,0,89,"go",2017-07-19 23:58:28,642.62,55.88,641.773333333333,532.666666666667,1
0,0,200717,2017-07-20 15:52:48,0,0,90,"go",2017-07-19 23:58:29,643.255,55.88,643.255,203.25,1
0,0,200717,2017-07-20 15:52:49,0,0,91,"go",2017-07-19 23:58:30,642.62,55.88,642.62,503.25,398.5
0,0,200717,2017-07-20 15:52:50,0,0,92,"go",2017-07-19 23:58:31,643.466666666667,55.88,641.773333333333,493,1
0,0,200717,2017-07-20 15:52:51,0,0,93,"go",2017-07-19 23:58:32,642.62,55.88,642.62,544.333333333333,1
0,0,200717,2017-07-20 15:52:52,0,0,94,"go",2017-07-19 23:58:33,327.66,55.88,642.62,663.666666666667,468.333333333333
0,0,200717,2017-07-20 15:52:53,0,0,95,"go",2017-07-19 23:58:34,355.6,55.88,641.985,1,961
0,0,200717,2017-07-20 15:52:54,0,0,96,"go",2017-07-19 23:58:35,371.686666666667,55.88,204.046666666667,863,176.333333333333
0,0,200717,2017-07-20 15:52:55,0,0,97,"go",2017-07-19 23:58:36,472.44,55.88,201.506666666667,1306.66666666667,415
0,0,200717,2017-07-20 15:52:56,0,0,98,"go",2017-07-19 23:58:37,643.89,55.88,159.385,360.25,440.25
0,0,200717,2017-07-20 15:52:57,0,0,99,"go",2017-07-19 23:58:38,332.74,55.88,169.333333333333,885.333333333333,1
0,0,200717,2017-07-20 15:52:58,0,0,100,"go",2017-07-19 23:58:39,364.49,55.88,169.545,1382.75,1
0,0,200717,2017-07-20 15:52:59,0,0,101,"go",2017-07-19 23:58:40,536.786666666667,55.88,168.486666666667,1410.66666666667,1
0,0,200717,2017-07-20 15:53:00,0,0,102,"go",2017-07-19 23:58:41,643.89,55.88,168.275,1046.5,1
0,0,200717,2017-07-20 15:53:01,0,0,103,"go",2017-07-19 23:58:42,643.466666666667,55.88,169.333333333333,751.666666666667,1
0,0,200717,2017-07-20 15:53:02,0,0,104,"go",2017-07-19 23:58:43,642.62,55.88,170.18,818.666666666667,1
0,0,200717,2017-07-20 15:53:03,0,0,105,"go",2017-07-19 23:58:44,643.255,55.88,170.18,925.5,1
0,0,200717,2017-07-20 15:53:04,0,0,106,"go",2017-07-19 23:58:45,642.62,55.88,168.486666666667,868,1614.33333333333
0,0,200717,2017-07-20 15:53:05,0,0,107,"go",2017-07-19 23:58:46,642.62,55.88,169.333333333333,1311,1
0,0,200717,2017-07-20 15:53:06,0,0,108,"go",2017-07-19 23:58:47,643.89,55.88,169.545,1309,1
0,0,200717,2017-07-20 15:53:07,0,0,109,"go",2017-07-19 23:58:48,644.313333333333,55.88,164.253333333333,1320.66666666667,1
0,0,200717,2017-07-20 15:53:08,0,0,110,"go",2017-07-19 23:58:49,642.62,55.88,154.94,1253,1
0,0,200717,2017-07-20 15:53:09,0,0,111,"go",2017-07-19 23:58:50,643.255,55.88,140.335,883.75,1
0,0,200717,2017-07-20 15:53:11,0,0,112,"go",2017-07-19 23:58:51,642.62,55.88,137.16,996.25,1
0,0,200717,2017-07-20 15:53:12,0,0,113,"go",2017-07-19 23:58:52,642.62,55.88,136.313333333333,722.333333333333,1
0,0,200717,2017-07-20 15:53:13,0,0,114,"go",2017-07-19 23:58:53,642.62,57.15,137.16,778.75,1
0,0,200717,2017-07-20 15:53:14,0,0,115,"go",2017-07-19 23:58:54,643.466666666667,56.7266666666667,137.16,1035.33333333333,1
0,0,200717,2017-07-20 15:53:15,0,0,116,"go",2017-07-19 23:58:55,643.466666666667,55.88,136.313333333333,985.666666666667,1
0,0,200717,2017-07-20 15:53:16,0,0,117,"go",2017-07-19 23:58:56,644.525,56.515,137.16,989.25,1
0,0,200717,2017-07-20 15:53:17,0,0,118,"go",2017-07-19 23:58:57,643.466666666667,56.7266666666667,137.16,837.666666666667,1
0,0,200717,2017-07-20 15:53:18,0,0,119,"go",2017-07-19 23:58:58,403.013333333333,58.42,137.16,746.333333333333,1
0,0,200717,2017-07-20 15:53:19,0,0,120,"go",2017-07-19 23:58:59,369.146666666667,58.42,137.16,855.333333333333,1
0,0,200717,2017-07-20 15:53:20,0,0,121,"go",2017-07-19 23:59:00,368.935,57.785,137.16,1048.25,1
0,0,200717,2017-07-20 15:53:21,0,0,122,"go",2017-07-19 23:59:01,370.84,58.42,137.16,1080.66666666667,1
0,0,200717,2017-07-20 15:53:22,0,0,123,"go",2017-07-19 23:59:02,373.38,58.42,136.313333333333,1177,1
0,0,200717,2017-07-20 15:53:23,0,0,124,"go",2017-07-19 23:59:03,382.27,58.42,134.62,1469.25,608.75
0,0,200717,2017-07-20 15:53:24,0,0,125,"go",2017-07-19 23:59:04,386.926666666667,58.42,134.62,1498.66666666667,813.333333333333
0,0,200717,2017-07-20 15:53:25,0,0,126,"go",2017-07-19 23:59:05,369.993333333333,58.42,134.62,1556.66666666667,1631.66666666667
0,0,200717,2017-07-20 15:53:26,0,0,127,"go",2017-07-19 23:59:06,380.365,58.42,133.985,1568.5,1818.5
0,0,200717,2017-07-20 15:53:27,0,0,128,"go",2017-07-19 23:59:07,424.18,58.42,130.386666666667,1554.33333333333,2415.33333333333
0,0,200717,2017-07-20 15:53:28,0,0,129,"go",2017-07-19 23:59:08,364.913333333333,58.42,129.54,1478.33333333333,1635.33333333333
0,0,200717,2017-07-20 15:53:29,0,0,130,"go",2017-07-19 23:59:09,275.166666666667,58.42,129.54,665,1624.66666666667
0,0,200717,2017-07-20 15:53:30,0,0,131,"go",2017-07-19 23:59:10,419.735,58.42,132.08,1298.25,1
0,0.35,200717,2017-07-20 15:53:31,0,0,132,"go",2017-07-19 23:59:11,643.466666666667,58.42,132.08,1075.33333333333,1
350.96,1.87,200717,2017-07-20 15:53:32,0,0,133,"go",2017-07-19 23:59:12,642.62,58.42,132.08,958.333333333333,1
354.18,1.25,200717,2017-07-20 15:53:34,0,0,134,"go",2017-07-19 23:59:13,642.62,58.42,132.08,970.666666666667,1
353.3,0.68,200717,2017-07-20 15:53:35,0,0,135,"go",2017-07-19 23:59:14,643.255,58.42,132.08,991,1
353.3,0.34,200717,2017-07-20 15:53:36,0,0,136,"go",2017-07-19 23:59:15,643.466666666667,58.42,132.08,1058,1
18.12,0.75,200717,2017-07-20 15:53:37,0,0,137,"go",2017-07-19 23:59:16,643.255,58.42,132.08,1033,1
7.09,1.45,200717,2017-07-20 15:53:38,0,0,138,"go",2017-07-19 23:59:17,372.533333333333,58.42,132.08,1027,1
4.89,1.7,200717,2017-07-20 15:53:39,0,0,139,"go",2017-07-19 23:59:18,334.433333333333,58.42,130.386666666667,1118.66666666667,1
356.89,1.59,200717,2017-07-20 15:53:40,0,0,140,"go",2017-07-19 23:59:19,382.27,58.42,127,632,1
352.12,1.28,200717,2017-07-20 15:53:41,0,0,141,"go",2017-07-19 23:59:20,371.686666666667,58.42,119.38,1371.66666666667,1
347.57,1.15,200717,2017-07-20 15:53:42,0,0,142,"go",2017-07-19 23:59:21,357.293333333333,58.42,119.38,1363.66666666667,1
0.57,1.1,200717,2017-07-20 15:53:43,0,0,143,"go",2017-07-19 23:59:22,362.373333333333,58.42,120.226666666667,388,1
2.31,1.11,200717,2017-07-20 15:53:44,0,0,144,"go",2017-07-19 23:59:23,336.126666666667,58.42,116.84,1354,1
1.49,1.11,200717,2017-07-20 15:53:45,0,0,145,"go",2017-07-19 23:59:24,400.05,58.42,116.84,1026.75,1
348.54,1.18,200717,2017-07-20 15:53:46,0,0,146,"go",2017-07-19 23:59:25,417.406666666667,58.42,116.84,1388.66666666667,1
348.25,1.41,200717,2017-07-20 15:53:47,0,0,147,"go",2017-07-19 23:59:26,642.62,58.42,116.84,1388.25,1
348.88,1.28,200717,2017-07-20 15:53:48,0,0,148,"go",2017-07-19 23:59:27,641.35,58.42,116.84,1381,1
344.63,1.02,200717,2017-07-20 15:53:49,0,0,149,"go",2017-07-19 23:59:28,643.89,58.42,116.84,1374,1
351.76,0.7,200717,2017-07-20 15:53:50,0,0,150,"go",2017-07-19 23:59:29,642.62,58.42,116.84,1388,1
351.76,0.45,200717,2017-07-20 15:53:51,0,0,151,"go",2017-07-19 23:59:30,642.62,58.42,116.84,1395.66666666667,1
351.76,0.37,200717,2017-07-20 15:53:52,0,0,152,"go",2017-07-19 23:59:31,642.62,58.42,116.84,1401.5,1
351.76,0.43,200717,2017-07-20 15:53:53,0,0,153,"go",2017-07-19 23:59:32,642.62,58.42,116.84,1375.66666666667,1
351.76,0.53,200717,2017-07-20 15:53:54,0,0,154,"go",2017-07-19 23:59:33,643.466666666667,58.42,116.84,1384,1
345.46,0.73,200717,2017-07-20 15:53:55,0,0,155,"go",2017-07-19 23:59:34,642.62,58.42,116.84,1396,1
339.5,0.63,200717,2017-07-20 15:53:56,0,0,156,"go",2017-07-19 23:59:35,643.466666666667,58.42,116.84,1393,1
339.5,0.44,200717,2017-07-20 15:53:57,0,0,157,"go",2017-07-19 23:59:36,643.89,58.42,116.84,1393,1
339.5,0.51,200717,2017-07-20 15:53:58,0,0,158,"go",2017-07-19 23:59:37,643.466666666667,58.42,116.84,1361.33333333333,1
22.86,0.62,200717,2017-07-20 15:53:59,0,0,159,"go",2017-07-19 23:59:38,643.255,58.42,116.84,986.75,1
359.55,0.81,200717,2017-07-20 15:54:00,0,0,160,"go",2017-07-19 23:59:39,642.62,58.42,116.84,1243.66666666667,1
335.54,0.72,200717,2017-07-20 15:54:01,-84.3895366666667,33.7769466666667,161,"go",2017-07-19 23:59:40,643.255,60.325,116.84,996.25,1
335.54,0.48,200717,2017-07-20 15:54:02,-84.3895333333333,33.7769383333333,162,"go",2017-07-19 23:59:41,642.62,58.42,116.84,908.333333333333,1
335.54,0.2,200717,2017-07-20 15:54:03,-84.389535,33.77694,163,"go",2017-07-19 23:59:42,644.313333333333,58.42,116.84,1365.66666666667,1
335.54,0.17,200717,2017-07-20 15:54:04,-84.3895366666667,33.776945,164,"go",2017-07-19 23:59:43,643.255,59.69,116.84,1029,1
335.54,0.46,200717,2017-07-20 15:54:05,-84.38954,33.77696,165,"go",2017-07-19 23:59:44,643.466666666667,59.2666666666667,116.84,1379.33333333333,1
335.54,0.46,200717,2017-07-20 15:54:06,-84.3895433333333,33.7769666666667,166,"go",2017-07-19 23:59:45,642.62,60.1133333333333,116.84,878.333333333333,1
335.54,0.47,200717,2017-07-20 15:54:07,-84.38955,33.77698,167,"go",2017-07-19 23:59:46,642.62,59.69,116.84,739,1
335.54,0.48,200717,2017-07-20 15:54:08,-84.3895583333333,33.7769883333333,168,"go",2017-07-19 23:59:47,642.62,60.1133333333333,115.146666666667,417.666666666667,792.666666666667
335.54,0.47,200717,2017-07-20 15:54:09,-84.389565,33.776995,169,"go",2017-07-19 23:59:48,641.773333333333,60.1133333333333,114.3,1163.66666666667,1583
335.54,0.41,200717,2017-07-20 15:54:10,-84.38957,33.777005,170,"go",2017-07-19 23:59:49,643.255,60.96,114.3,992.5,2382.5
335.54,0.23,200717,2017-07-20 15:54:11,-84.3895716666667,33.7770183333333,171,"go",2017-07-19 23:59:50,643.466666666667,60.96,114.3,911.333333333333,2387.66666666667
335.54,0.2,200717,2017-07-20 15:54:12,-84.389575,33.7770283333333,172,"go",2017-07-19 23:59:51,643.89,60.96,111.76,1165.75,1294.75
335.54,0.21,200717,2017-07-20 15:54:13,-84.3895766666667,33.7770383333333,173,"go",2017-07-19 23:59:52,643.89,60.96,111.76,1171.5,1018
335.54,0.22,200717,2017-07-20 15:54:14,-84.3895783333333,33.7770433333333,174,"go",2017-07-19 23:59:53,643.89,60.96,111.76,541,1202.25
335.54,0.19,200717,2017-07-20 15:54:15,-84.38958,33.7770516666667,175,"go",2017-07-19 23:59:54,642.62,60.1133333333333,110.066666666667,1043,1186.33333333333
335.54,0.18,200717,2017-07-20 15:54:16,-84.3895816666667,33.7770583333333,176,"go",2017-07-19 23:59:55,643.466666666667,60.96,109.22,407.666666666667,1
335.54,0.19,200717,2017-07-20 15:54:17,-84.3895816666667,33.77706,177,"go",2017-07-19 23:59:56,643.89,60.96,109.22,1669.75,1
335.54,0.2,200717,2017-07-20 15:54:18,-84.3895816666667,33.7770633333333,178,"go",2017-07-19 23:59:57,642.62,60.96,109.22,1195.66666666667,1
335.54,0.26,200717,2017-07-20 15:54:19,-84.3895816666667,33.7770633333333,179,"go",2017-07-19 23:59:58,642.62,60.96,110.066666666667,1695,1
335.54,0.37,200717,2017-07-20 15:54:20,-84.38958,33.777065,180,"go",2017-07-19 23:59:59,642.62,60.96,107.315,658,843.5
335.54,0.44,200717,2017-07-20 15:54:21,-84.38958,33.7770666666667,181,"go",2017-07-20 00:00:00,643.466666666667,60.96,104.14,412.333333333333,1176.66666666667
335.54,0.48,200717,2017-07-20 15:54:22,-84.38958,33.7770683333333,182,"go",2017-07-20 00:00:01,643.255,60.96,104.775,1236.75,1277
335.54,0.49,200717,2017-07-20 15:54:23,-84.38958,33.7770716666667,183,"go",2017-07-20 00:00:02,643.466666666667,60.96,121.92,1005.33333333333,1
335.54,0.43,200717,2017-07-20 15:54:24,-84.38958,33.7770733333333,184,"go",2017-07-20 00:00:03,643.466666666667,60.96,148.166666666667,775.666666666667,89.6666666666667
23.26,1.02,200717,2017-07-20 15:54:25,-84.3895783333333,33.777075,185,"go",2017-07-20 00:00:04,643.255,60.96,277.495,486.5,343
32.2,1.73,200717,2017-07-20 15:54:26,-84.3895716666667,33.7770833333333,186,"go",2017-07-20 00:00:05,642.62,60.96,338.666666666667,796.666666666667,1787
39.67,1.95,200717,2017-07-20 15:54:27,-84.3895633333333,33.7770916666667,187,"go",2017-07-20 00:00:06,644.313333333333,60.96,450.426666666667,761.333333333333,1
47.12,1.63,200717,2017-07-20 15:54:28,-84.3895583333333,33.7770966666667,188,"go",2017-07-20 00:00:07,643.466666666667,60.96,637.54,366,393.333333333333
73.43,1.18,200717,2017-07-20 15:54:29,-84.3895516666667,33.7770933333333,189,"go",2017-07-20 00:00:08,643.466666666667,60.96,642.62,1344.33333333333,1229.66666666667
78.93,1.13,200717,2017-07-20 15:54:30,-84.3895466666667,33.7770833333333,190,"go",2017-07-20 00:00:09,643.255,60.96,642.62,2032,1
87.2,1.15,200717,2017-07-20 15:54:31,-84.3895466666667,33.77707,191,"go",2017-07-20 00:00:10,642.62,60.96,642.62,1399.66666666667,1395.66666666667
92.77,0.71,200717,2017-07-20 15:54:32,-84.3895483333333,33.7770516666667,192,"go",2017-07-20 00:00:11,645.16,60.96,641.985,1129,880.25
92.77,0.48,200717,2017-07-20 15:54:33,-84.3895466666667,33.7770366666667,193,"go",2017-07-20 00:00:12,642.62,60.96,643.466666666667,508,752.333333333333
101.37,0.65,200717,2017-07-20 15:54:34,-84.3895466666667,33.777025,194,"go",2017-07-20 00:00:13,643.466666666667,60.96,642.62,535.666666666667,514.666666666667
106.2,0.67,200717,2017-07-20 15:54:35,-84.3895433333333,33.7770166666667,195,"go",2017-07-20 00:00:14,642.62,60.96,641.773333333333,531.666666666667,513
108.19,0.61,200717,2017-07-20 15:54:36,-84.3895416666667,33.777015,196,"go",2017-07-20 00:00:15,643.466666666667,60.96,642.62,574.666666666667,291.666666666667
110.08,0.31,200717,2017-07-20 15:54:37,-84.3895416666667,33.77702,197,"go",2017-07-20 00:00:16,479.425,60.96,641.35,1,389.75
86.1,0.95,200717,2017-07-20 15:54:38,-84.3895333333333,33.7770183333333,198,"go",2017-07-20 00:00:17,370.84,60.96,641.773333333333,216,1
46.98,1.8,200717,2017-07-20 15:54:39,-84.3895233333333,33.7770266666667,199,"go",2017-07-20 00:00:18,206.586666666667,60.96,642.62,239.666666666667,434.333333333333
36.23,2.22,200717,2017-07-20 15:54:40,-84.3895116666667,33.7770283333333,200,"go",2017-07-20 00:00:19,278.765,60.96,642.62,184.5,562.25
38.46,3.27,200717,2017-07-20 15:54:41,-84.3894716666667,33.7770066666667,201,"go",2017-07-20 00:00:20,265.006666666667,60.96,346.286666666667,1135,966
41.6,3.34,200717,2017-07-20 15:54:42,-84.3894383333333,33.7769916666667,202,"go",2017-07-20 00:00:21,563.88,60.96,485.775,1636,692.75
46.51,4.04,200717,2017-07-20 15:54:43,-84.3894116666667,33.7769783333333,203,"go",2017-07-20 00:00:22,282.786666666667,60.96,642.62,995.666666666667,491.333333333333
