long,course,lat,speed,day,utc_time,Time
8423.3777,30.75,3346.6287,4.34,200717,184738,2017-07-20 18:47:38
8423.377,33.74,3346.63,4.3,200717,184739,2017-07-20 18:47:39
8423.3771,33.74,3346.6311,1.94,200717,184740,2017-07-20 18:47:40
8423.3777,33.74,3346.6316,0.07,200717,184741,2017-07-20 18:47:41
8423.3785,242.43,3346.6312,7,200717,184742,2017-07-20 18:47:42
8423.3818,239.37,3346.631,9.56,200717,184743,2017-07-20 18:47:43
8423.3829,242.61,3346.6331,5.58,200717,184744,2017-07-20 18:47:44
8423.3847,241.69,3346.6328,5.8,200717,184745,2017-07-20 18:47:45
8423.3865,241.04,3346.633,5.59,200717,184746,2017-07-20 18:47:46
8423.3878,240.52,3346.6328,4.62,200717,184747,2017-07-20 18:47:47
8423.3898,221.08,3346.6319,8.32,200717,184748,2017-07-20 18:47:48
8423.3914,222,3346.6311,7.23,200717,184749,2017-07-20 18:47:49
8423.3924,223.41,3346.6307,5.55,200717,184750,2017-07-20 18:47:50
8423.3945,226.08,3346.6314,4.08,200717,184751,2017-07-20 18:47:51
8423.3942,226.08,3346.6322,2.1,200717,184752,2017-07-20 18:47:52
8423.3937,226.08,3346.6322,1.52,200717,184753,2017-07-20 18:47:53
8423.3937,226.99,3346.6323,0.04,200717,184754,2017-07-20 18:47:54
8423.3935,227.07,3346.6325,0.14,200717,184755,2017-07-20 18:47:55
8423.3931,226.94,3346.6324,0.13,200717,184756,2017-07-20 18:47:56
8423.3929,227.12,3346.6321,0.06,200717,184757,2017-07-20 18:47:57
8423.393,227.12,3346.6322,0,200717,184758,2017-07-20 18:47:58
8423.393,227.12,3346.6322,0,200717,184759,2017-07-20 18:47:59
8423.3932,227.12,3346.6322,0.06,200717,184800,2017-07-20 18:48:00
8423.3934,227.12,3346.6321,0.05,200717,184801,2017-07-20 18:48:01
8423.3935,227.12,3346.6321,0.04,200717,184802,2017-07-20 18:48:02
8423.3936,227.12,3346.6322,0.04,200717,184803,2017-07-20 18:48:03
8423.3937,227.12,3346.6323,0.78,200717,184804,2017-07-20 18:48:04
8423.3938,227.12,3346.6325,1.19,200717,184805,2017-07-20 18:48:05
NA,227.12,NA,1.6,200717,184806,2017-07-20 18:48:06
NA,227.12,NA,1.7,200717,184807,2017-07-20 18:48:07
NA,227.12,NA,1.73,200717,184808,2017-07-20 18:48:08
NA,227.12,NA,1.76,200717,184809,2017-07-20 18:48:09
NA,227.12,NA,1.8,200717,184810,2017-07-20 18:48:10
NA,227.12,NA,1.85,200717,184811,2017-07-20 18:48:11
NA,227.12,NA,1.88,200717,184812,2017-07-20 18:48:12
NA,227.12,NA,1.84,200717,184813,2017-07-20 18:48:13
NA,227.12,NA,1.73,200717,184814,2017-07-20 18:48:14
NA,227.12,NA,1.54,200717,184815,2017-07-20 18:48:15
NA,227.12,NA,1.3,200717,184816,2017-07-20 18:48:16
NA,227.12,NA,0.96,200717,184817,2017-07-20 18:48:17
NA,227.12,NA,0.66,200717,184818,2017-07-20 18:48:18
NA,227.12,NA,0.42,200717,184819,2017-07-20 18:48:19
NA,227.12,NA,0.26,200717,184820,2017-07-20 18:48:20
NA,227.12,NA,0.2,200717,184821,2017-07-20 18:48:21
NA,227.12,NA,0.13,200717,184822,2017-07-20 18:48:22
NA,227.12,NA,0.08,200717,184823,2017-07-20 18:48:23
NA,227.12,NA,0.05,200717,184824,2017-07-20 18:48:24
NA,227.12,NA,0.03,200717,184825,2017-07-20 18:48:25
NA,227.12,NA,-0.01,200717,184826,2017-07-20 18:48:26
NA,227.12,NA,-0.01,200717,184827,2017-07-20 18:48:27
NA,227.12,NA,-0.02,200717,184828,2017-07-20 18:48:28
NA,227.12,NA,-0.02,200717,184829,2017-07-20 18:48:29
NA,227.12,NA,-0.02,200717,184830,2017-07-20 18:48:30
NA,227.12,NA,-0.01,200717,184831,2017-07-20 18:48:31
NA,227.12,NA,-0.01,200717,184832,2017-07-20 18:48:32
NA,227.12,NA,-0.01,200717,184833,2017-07-20 18:48:33
NA,227.12,NA,0,200717,184834,2017-07-20 18:48:34
NA,227.12,NA,0,200717,184835,2017-07-20 18:48:35
NA,227.12,NA,0,200717,184836,2017-07-20 18:48:36
NA,227.12,NA,0,200717,184837,2017-07-20 18:48:37
NA,227.12,NA,0,200717,184838,2017-07-20 18:48:38
NA,227.12,NA,0,200717,184839,2017-07-20 18:48:39
NA,227.12,NA,0,200717,184840,2017-07-20 18:48:40
NA,227.12,NA,0,200717,184841,2017-07-20 18:48:41
NA,227.12,NA,0,200717,184842,2017-07-20 18:48:42
NA,227.12,NA,0,200717,184843,2017-07-20 18:48:43
NA,227.12,NA,0,200717,184844,2017-07-20 18:48:44
NA,227.12,NA,0,200717,184845,2017-07-20 18:48:45
NA,227.12,NA,0,200717,184846,2017-07-20 18:48:46
NA,227.12,NA,0,200717,184847,2017-07-20 18:48:47
NA,227.12,NA,0,200717,184848,2017-07-20 18:48:48
NA,227.12,NA,0,200717,184849,2017-07-20 18:48:49
NA,227.12,NA,0,200717,184850,2017-07-20 18:48:50
NA,227.12,NA,0,200717,184851,2017-07-20 18:48:51
NA,227.12,NA,0,200717,184852,2017-07-20 18:48:52
NA,227.12,NA,0,200717,184853,2017-07-20 18:48:53
NA,227.12,NA,0,200717,184854,2017-07-20 18:48:54
NA,227.12,NA,0,200717,184855,2017-07-20 18:48:55
NA,227.12,NA,0,200717,184856,2017-07-20 18:48:56
NA,227.12,NA,0,200717,184857,2017-07-20 18:48:57
NA,227.12,NA,0,200717,184858,2017-07-20 18:48:58
NA,227.12,NA,0,200717,184859,2017-07-20 18:48:59
NA,227.12,NA,0,200717,184900,2017-07-20 18:49:00
NA,227.12,NA,0,200717,184901,2017-07-20 18:49:01
NA,227.12,NA,0,200717,184902,2017-07-20 18:49:02
NA,227.12,NA,0,200717,184903,2017-07-20 18:49:03
NA,227.12,NA,0,200717,184904,2017-07-20 18:49:04
NA,227.12,NA,0,200717,184905,2017-07-20 18:49:05
NA,227.12,NA,0,200717,184906,2017-07-20 18:49:06
NA,227.12,NA,0,200717,184907,2017-07-20 18:49:07
NA,227.12,NA,0,200717,184908,2017-07-20 18:49:08
NA,227.12,NA,0,200717,184909,2017-07-20 18:49:09
NA,227.12,NA,0,200717,184910,2017-07-20 18:49:10
NA,227.12,NA,0,200717,184911,2017-07-20 18:49:11
NA,227.12,NA,0,200717,184912,2017-07-20 18:49:12
NA,227.12,NA,0,200717,184913,2017-07-20 18:49:13
NA,227.12,NA,0,200717,184914,2017-07-20 18:49:14
NA,227.12,NA,0,200717,184915,2017-07-20 18:49:15
NA,0,NA,0,200717,195118.086,2017-07-20 19:51:18
NA,0,NA,0,200717,195119.086,2017-07-20 19:51:19
NA,0,NA,0,200717,195120.086,2017-07-20 19:51:20
NA,0,NA,0,200717,195121.086,2017-07-20 19:51:21
NA,0,NA,0,200717,195122.086,2017-07-20 19:51:22
NA,0,NA,0,200717,195123.086,2017-07-20 19:51:23
NA,0,NA,0,200717,195124.086,2017-07-20 19:51:24
NA,0,NA,0,200717,195125.086,2017-07-20 19:51:25
NA,0,NA,0,200717,195126.086,2017-07-20 19:51:26
NA,0,NA,0,200717,195127.086,2017-07-20 19:51:27
NA,0,NA,0,200717,195128.086,2017-07-20 19:51:28
NA,0,NA,0,200717,195129.086,2017-07-20 19:51:29
NA,0,NA,0,200717,195130.086,2017-07-20 19:51:30
NA,0,NA,0,200717,195131.086,2017-07-20 19:51:31
NA,0,NA,0,200717,195132.086,2017-07-20 19:51:32
NA,0,NA,0,200717,195133.086,2017-07-20 19:51:33
NA,0,NA,0,200717,195134.086,2017-07-20 19:51:34
NA,0,NA,0,200717,195135.086,2017-07-20 19:51:35
NA,0,NA,0,200717,195136.086,2017-07-20 19:51:36
NA,0,NA,0,200717,195137.086,2017-07-20 19:51:37
NA,0,NA,0,200717,195138.086,2017-07-20 19:51:38
NA,0,NA,0,200717,195139.086,2017-07-20 19:51:39
NA,0,NA,0,200717,195140.086,2017-07-20 19:51:40
NA,0,NA,0,200717,195141.086,2017-07-20 19:51:41
NA,0,NA,0,200717,195142.086,2017-07-20 19:51:42
NA,0,NA,0,200717,195143.086,2017-07-20 19:51:43
NA,0,NA,0,200717,195144.086,2017-07-20 19:51:44
NA,0,NA,0,200717,195146.086,2017-07-20 19:51:46
NA,0,NA,0,200717,195147.086,2017-07-20 19:51:47
NA,0,NA,0,200717,195148.086,2017-07-20 19:51:48
NA,0,NA,0,200717,195149.086,2017-07-20 19:51:49
NA,0,NA,0,200717,195150.086,2017-07-20 19:51:50
NA,0,NA,0,200717,195151.086,2017-07-20 19:51:51
NA,0,NA,0,200717,195152.086,2017-07-20 19:51:52
NA,0,NA,0,200717,195153.086,2017-07-20 19:51:53
NA,0,NA,0,200717,195154.086,2017-07-20 19:51:54
NA,0,NA,0,200717,195155.086,2017-07-20 19:51:55
NA,0,NA,0,200717,195156.086,2017-07-20 19:51:56
NA,0,NA,0,200717,195157.086,2017-07-20 19:51:57
NA,0,NA,0,200717,195158.086,2017-07-20 19:51:58
NA,0,NA,0,200717,195159.086,2017-07-20 19:51:59
NA,0,NA,0,200717,195200.083,2017-07-20 19:52:00
NA,0,NA,0,200717,195201.304,2017-07-20 19:52:01
NA,0,NA,0,200717,195202.304,2017-07-20 19:52:02
NA,0,NA,0,200717,195203.304,2017-07-20 19:52:03
NA,0,NA,0,200717,195204.304,2017-07-20 19:52:04
NA,0,NA,0,200717,195205.304,2017-07-20 19:52:05
NA,0,NA,0,200717,195206.082,2017-07-20 19:52:06
NA,0,NA,0,200717,195207.303,2017-07-20 19:52:07
NA,0,NA,0,200717,195208.303,2017-07-20 19:52:08
NA,0,NA,0,200717,195209.303,2017-07-20 19:52:09
NA,0,NA,0,200717,195210.303,2017-07-20 19:52:10
NA,0,NA,0,200717,195211.303,2017-07-20 19:52:11
NA,0,NA,0,200717,195212.103,2017-07-20 19:52:12
NA,0,NA,0,200717,195213.103,2017-07-20 19:52:13
NA,0,NA,0,200717,195214.103,2017-07-20 19:52:14
NA,0,NA,0,200717,195215.103,2017-07-20 19:52:15
NA,0,NA,0,200717,195216.103,2017-07-20 19:52:16
NA,0,NA,0,200717,195217.103,2017-07-20 19:52:17
NA,0,NA,0,200717,195218.103,2017-07-20 19:52:18
NA,0,NA,0,200717,195219.103,2017-07-20 19:52:19
NA,0,NA,0,200717,195220.103,2017-07-20 19:52:20
NA,0,NA,0,200717,195221.103,2017-07-20 19:52:21
NA,0,NA,0,200717,195222.103,2017-07-20 19:52:22
NA,0,NA,0,200717,195223.103,2017-07-20 19:52:23
NA,0,NA,0,200717,195224.088,2017-07-20 19:52:24
NA,0,NA,0,200717,195225.088,2017-07-20 19:52:25
NA,0,NA,0,200717,195226.088,2017-07-20 19:52:26
NA,0,NA,0,200717,195227.088,2017-07-20 19:52:27
NA,0,NA,0,200717,195228.088,2017-07-20 19:52:28
NA,0,NA,0,200717,195229.088,2017-07-20 19:52:29
NA,0,NA,0,200717,195230.088,2017-07-20 19:52:30
NA,0,NA,0,200717,195231.088,2017-07-20 19:52:31
NA,0,NA,0,200717,195232.088,2017-07-20 19:52:32
NA,0,NA,0,200717,195233.088,2017-07-20 19:52:33
NA,0,NA,0,200717,195234.088,2017-07-20 19:52:34
NA,0,NA,0,200717,195235.088,2017-07-20 19:52:35
NA,0,NA,0,200717,195236.088,2017-07-20 19:52:36
NA,0,NA,0,200717,195237.088,2017-07-20 19:52:37
NA,0,NA,0,200717,195238.088,2017-07-20 19:52:38
NA,0,NA,0,200717,195239.088,2017-07-20 19:52:39
NA,0,NA,0,200717,195240.088,2017-07-20 19:52:40
NA,0,NA,0,200717,195241.088,2017-07-20 19:52:41
NA,0,NA,0,200717,195242.088,2017-07-20 19:52:42
NA,0,NA,0,200717,195243.088,2017-07-20 19:52:43
NA,0,NA,0,200717,195244.088,2017-07-20 19:52:44
NA,0,NA,0,200717,195245.088,2017-07-20 19:52:45
NA,0,NA,0,200717,195246.088,2017-07-20 19:52:46
NA,0,NA,0,200717,195247.088,2017-07-20 19:52:47
NA,0,NA,0,200717,195248.087,2017-07-20 19:52:48
NA,0,NA,0,200717,195249.087,2017-07-20 19:52:49
NA,0,NA,0,200717,195250.087,2017-07-20 19:52:50
NA,0,NA,0,200717,195251.087,2017-07-20 19:52:51
NA,0,NA,0,200717,195252.087,2017-07-20 19:52:52
NA,0,NA,0,200717,195253.087,2017-07-20 19:52:53
NA,0,NA,0,200717,195254.087,2017-07-20 19:52:54
NA,0,NA,0,200717,195255.087,2017-07-20 19:52:55
NA,0,NA,0,200717,195256.087,2017-07-20 19:52:56
NA,0,NA,0,200717,195257.087,2017-07-20 19:52:57
NA,0,NA,0,200717,195258.087,2017-07-20 19:52:58
NA,0,NA,0,200717,195259.087,2017-07-20 19:52:59
NA,0,NA,0,200717,195300.087,2017-07-20 19:53:00
NA,0,NA,0,200717,195301.087,2017-07-20 19:53:01
NA,0,NA,0,200717,195302.087,2017-07-20 19:53:02
NA,0,NA,0,200717,195303.087,2017-07-20 19:53:03
NA,0,NA,0,200717,195304.087,2017-07-20 19:53:04
NA,0,NA,0,200717,195305.087,2017-07-20 19:53:05
NA,0,NA,0,200717,195306.087,2017-07-20 19:53:06
NA,0,NA,0,200717,195307.087,2017-07-20 19:53:07
NA,0,NA,0,200717,195308.087,2017-07-20 19:53:08
NA,0,NA,0,200717,195309.087,2017-07-20 19:53:09
NA,0,NA,0,200717,195311.087,2017-07-20 19:53:11
NA,0,NA,0,200717,195312.087,2017-07-20 19:53:12
NA,0,NA,0,200717,195313.087,2017-07-20 19:53:13
NA,0,NA,0,200717,195314.087,2017-07-20 19:53:14
NA,0,NA,0,200717,195315.087,2017-07-20 19:53:15
NA,0,NA,0,200717,195316.087,2017-07-20 19:53:16
NA,0,NA,0,200717,195317.087,2017-07-20 19:53:17
NA,0,NA,0,200717,195318.087,2017-07-20 19:53:18
NA,0,NA,0,200717,195319.087,2017-07-20 19:53:19
NA,0,NA,0,200717,195320.087,2017-07-20 19:53:20
NA,0,NA,0,200717,195321.087,2017-07-20 19:53:21
NA,0,NA,0,200717,195322.087,2017-07-20 19:53:22
NA,0,NA,0,200717,195323.087,2017-07-20 19:53:23
NA,0,NA,0,200717,195324.087,2017-07-20 19:53:24
NA,0,NA,0,200717,195325.087,2017-07-20 19:53:25
NA,0,NA,0,200717,195326.087,2017-07-20 19:53:26
NA,0,NA,0,200717,195327.087,2017-07-20 19:53:27
NA,0,NA,0,200717,195328.087,2017-07-20 19:53:28
NA,0,NA,0,200717,195329.087,2017-07-20 19:53:29
NA,0,NA,0,200717,195330.084,2017-07-20 19:53:30
NA,0,NA,0.35,200717,195331.087,2017-07-20 19:53:31
NA,350.96,NA,1.87,200717,195332.087,2017-07-20 19:53:32
NA,354.18,NA,1.25,200717,195334,2017-07-20 19:53:34
NA,353.3,NA,0.68,200717,195335,2017-07-20 19:53:35
NA,353.3,NA,0.34,200717,195336,2017-07-20 19:53:36
NA,18.12,NA,0.75,200717,195337,2017-07-20 19:53:37
NA,7.09,NA,1.45,200717,195338,2017-07-20 19:53:38
NA,4.89,NA,1.7,200717,195339,2017-07-20 19:53:39
NA,356.89,NA,1.59,200717,195340,2017-07-20 19:53:40
NA,352.12,NA,1.28,200717,195341,2017-07-20 19:53:41
NA,347.57,NA,1.15,200717,195342,2017-07-20 19:53:42
NA,0.57,NA,1.1,200717,195343,2017-07-20 19:53:43
NA,2.31,NA,1.11,200717,195344,2017-07-20 19:53:44
NA,1.49,NA,1.11,200717,195345,2017-07-20 19:53:45
NA,348.54,NA,1.18,200717,195346,2017-07-20 19:53:46
NA,348.25,NA,1.41,200717,195347,2017-07-20 19:53:47
NA,348.88,NA,1.28,200717,195348,2017-07-20 19:53:48
NA,344.63,NA,1.02,200717,195349,2017-07-20 19:53:49
NA,351.76,NA,0.7,200717,195350,2017-07-20 19:53:50
NA,351.76,NA,0.45,200717,195351,2017-07-20 19:53:51
NA,351.76,NA,0.37,200717,195352,2017-07-20 19:53:52
NA,351.76,NA,0.43,200717,195353,2017-07-20 19:53:53
NA,351.76,NA,0.53,200717,195354,2017-07-20 19:53:54
NA,345.46,NA,0.73,200717,195355,2017-07-20 19:53:55
NA,339.5,NA,0.63,200717,195356,2017-07-20 19:53:56
NA,339.5,NA,0.44,200717,195357,2017-07-20 19:53:57
NA,339.5,NA,0.51,200717,195358,2017-07-20 19:53:58
NA,22.86,NA,0.62,200717,195359,2017-07-20 19:53:59
NA,359.55,NA,0.81,200717,195400,2017-07-20 19:54:00
8423.3722,335.54,3346.6168,0.72,200717,195401,2017-07-20 19:54:01
8423.372,335.54,3346.6163,0.48,200717,195402,2017-07-20 19:54:02
8423.3721,335.54,3346.6164,0.2,200717,195403,2017-07-20 19:54:03
8423.3722,335.54,3346.6167,0.17,200717,195404,2017-07-20 19:54:04
8423.3724,335.54,3346.6176,0.46,200717,195405,2017-07-20 19:54:05
8423.3726,335.54,3346.618,0.46,200717,195406,2017-07-20 19:54:06
8423.373,335.54,3346.6188,0.47,200717,195407,2017-07-20 19:54:07
8423.3735,335.54,3346.6193,0.48,200717,195408,2017-07-20 19:54:08
8423.3739,335.54,3346.6197,0.47,200717,195409,2017-07-20 19:54:09
8423.3742,335.54,3346.6203,0.41,200717,195410,2017-07-20 19:54:10
8423.3743,335.54,3346.6211,0.23,200717,195411,2017-07-20 19:54:11
8423.3745,335.54,3346.6217,0.2,200717,195412,2017-07-20 19:54:12
8423.3746,335.54,3346.6223,0.21,200717,195413,2017-07-20 19:54:13
8423.3747,335.54,3346.6226,0.22,200717,195414,2017-07-20 19:54:14
8423.3748,335.54,3346.6231,0.19,200717,195415,2017-07-20 19:54:15
8423.3749,335.54,3346.6235,0.18,200717,195416,2017-07-20 19:54:16
8423.3749,335.54,3346.6236,0.19,200717,195417,2017-07-20 19:54:17
8423.3749,335.54,3346.6238,0.2,200717,195418,2017-07-20 19:54:18
8423.3749,335.54,3346.6238,0.26,200717,195419,2017-07-20 19:54:19
8423.3748,335.54,3346.6239,0.37,200717,195420,2017-07-20 19:54:20
8423.3748,335.54,3346.624,0.44,200717,195421,2017-07-20 19:54:21
8423.3748,335.54,3346.6241,0.48,200717,195422,2017-07-20 19:54:22
8423.3748,335.54,3346.6243,0.49,200717,195423,2017-07-20 19:54:23
8423.3748,335.54,3346.6244,0.43,200717,195424,2017-07-20 19:54:24
8423.3747,23.26,3346.6245,1.02,200717,195425,2017-07-20 19:54:25
8423.3743,32.2,3346.625,1.73,200717,195426,2017-07-20 19:54:26
8423.3738,39.67,3346.6255,1.95,200717,195427,2017-07-20 19:54:27
8423.3735,47.12,3346.6258,1.63,200717,195428,2017-07-20 19:54:28
8423.3731,73.43,3346.6256,1.18,200717,195429,2017-07-20 19:54:29
8423.3728,78.93,3346.625,1.13,200717,195430,2017-07-20 19:54:30
8423.3728,87.2,3346.6242,1.15,200717,195431,2017-07-20 19:54:31
8423.3729,92.77,3346.6231,0.71,200717,195432,2017-07-20 19:54:32
8423.3728,92.77,3346.6222,0.48,200717,195433,2017-07-20 19:54:33
8423.3728,101.37,3346.6215,0.65,200717,195434,2017-07-20 19:54:34
8423.3726,106.2,3346.621,0.67,200717,195435,2017-07-20 19:54:35
8423.3725,108.19,3346.6209,0.61,200717,195436,2017-07-20 19:54:36
8423.3725,110.08,3346.6212,0.31,200717,195437,2017-07-20 19:54:37
8423.372,86.1,3346.6211,0.95,200717,195438,2017-07-20 19:54:38
8423.3714,46.98,3346.6216,1.8,200717,195439,2017-07-20 19:54:39
8423.3707,36.23,3346.6217,2.22,200717,195440,2017-07-20 19:54:40
8423.3683,38.46,3346.6204,3.27,200717,195441,2017-07-20 19:54:41
8423.3663,41.6,3346.6195,3.34,200717,195442,2017-07-20 19:54:42
8423.3647,46.51,3346.6187,4.04,200717,195443,2017-07-20 19:54:43
8423.3631,51.56,3346.6182,4.23,200717,195444,2017-07-20 19:54:44
8423.3607,56.39,3346.6172,4.06,200717,195445,2017-07-20 19:54:45
8423.3586,60.5,3346.6167,4.11,200717,195446,2017-07-20 19:54:46
8423.3567,64.71,3346.6166,3.94,200717,195447,2017-07-20 19:54:47
8423.3545,68.18,3346.616,3.98,200717,195448,2017-07-20 19:54:48
8423.3525,71.19,3346.6158,3.94,200717,195449,2017-07-20 19:54:49
8423.3507,73.9,3346.6154,4.11,200717,195450,2017-07-20 19:54:50
8423.3493,76.49,3346.6142,4.56,200717,195451,2017-07-20 19:54:51
8423.3475,78.77,3346.6131,5.4,200717,195452,2017-07-20 19:54:52
8423.3457,80.53,3346.6123,5.47,200717,195453,2017-07-20 19:54:53
8423.3436,81.98,3346.6114,5.5,200717,195454,2017-07-20 19:54:54
8423.3419,95.9,3346.6103,4.72,200717,195455,2017-07-20 19:54:55
8423.3403,95.04,3346.6106,4.5,200717,195456,2017-07-20 19:54:56
8423.3385,93.82,3346.608,4.85,200717,195457,2017-07-20 19:54:57
8423.3364,94.78,3346.606,5.16,200717,195458,2017-07-20 19:54:58
8423.3338,96.06,3346.6044,6.14,200717,195459,2017-07-20 19:54:59
8423.3313,93.45,3346.6034,6.84,200717,195500,2017-07-20 19:55:00
8423.3287,95.32,3346.6017,7.57,200717,195501,2017-07-20 19:55:01
8423.3259,94.57,3346.601,7.57,200717,195502,2017-07-20 19:55:02
8423.3233,93.94,3346.6002,8.57,200717,195503,2017-07-20 19:55:03
8423.3203,93.19,3346.6001,9.03,200717,195504,2017-07-20 19:55:04
8423.3172,92.59,3346.6004,8.57,200717,195505,2017-07-20 19:55:05
8423.3145,91.35,3346.6002,8.59,200717,195506,2017-07-20 19:55:06
8423.3118,90.77,3346.6001,8.58,200717,195507,2017-07-20 19:55:07
8423.3092,89.79,3346.5999,8.12,200717,195508,2017-07-20 19:55:08
8423.3066,89.08,3346.5998,8.09,200717,195509,2017-07-20 19:55:09
8423.304,88.48,3346.5995,8.29,200717,195510,2017-07-20 19:55:10
8423.3012,87.66,3346.5998,8.7,200717,195511,2017-07-20 19:55:11
8423.2984,86.78,3346.5999,8.96,200717,195512,2017-07-20 19:55:12
8423.2956,85.76,3346.6001,8.93,200717,195513,2017-07-20 19:55:13
8423.2929,84.91,3346.5999,8.15,200717,195514,2017-07-20 19:55:14
8423.2904,84.03,3346.6006,7.73,200717,195515,2017-07-20 19:55:15
8423.288,86.71,3346.6005,6.36,200717,195516,2017-07-20 19:55:16
8423.2857,83.78,3346.6011,6.4,200717,195517,2017-07-20 19:55:17
8423.2834,81.94,3346.6017,6.4,200717,195518,2017-07-20 19:55:18
8423.2814,72.07,3346.6024,6.41,200717,195519,2017-07-20 19:55:19
8423.28,64.72,3346.6033,4.92,200717,195520,2017-07-20 19:55:20
8423.2782,62.28,3346.6044,5.36,200717,195521,2017-07-20 19:55:21
8423.2765,58.13,3346.6056,5.66,200717,195522,2017-07-20 19:55:22
8423.2748,56.91,3346.6065,5.63,200717,195523,2017-07-20 19:55:23
8423.2728,58.46,3346.6056,4.82,200717,195524,2017-07-20 19:55:24
8423.2702,58.96,3346.6055,5.34,200717,195525,2017-07-20 19:55:25
8423.2679,59.25,3346.6067,5.36,200717,195526,2017-07-20 19:55:26
8423.266,58.58,3346.6077,4.93,200717,195527,2017-07-20 19:55:27
8423.2645,61.79,3346.6077,4.71,200717,195528,2017-07-20 19:55:28
8423.2632,61.64,3346.6078,4.95,200717,195529,2017-07-20 19:55:29
8423.2618,69.71,3346.6068,4.56,200717,195530,2017-07-20 19:55:30
8423.2601,75.54,3346.6061,4.91,200717,195531,2017-07-20 19:55:31
8423.2581,75.72,3346.6057,5.41,200717,195532,2017-07-20 19:55:32
8423.2562,81.41,3346.6053,5.41,200717,195533,2017-07-20 19:55:33
8423.2543,96.19,3346.6048,5.6,200717,195534,2017-07-20 19:55:34
8423.2526,93.09,3346.6039,5.13,200717,195535,2017-07-20 19:55:35
8423.2509,92.55,3346.6034,4.76,200717,195536,2017-07-20 19:55:36
8423.2495,94.03,3346.6025,4.27,200717,195537,2017-07-20 19:55:37
8423.2489,98.96,3346.6007,3.83,200717,195538,2017-07-20 19:55:38
8423.2486,104.83,3346.5984,3.85,200717,195539,2017-07-20 19:55:39
8423.248,105.22,3346.5973,2.9,200717,195540,2017-07-20 19:55:40
8423.2481,107.33,3346.5966,2.73,200717,195541,2017-07-20 19:55:41
8423.2484,209.89,3346.5955,2.98,200717,195542,2017-07-20 19:55:42
8423.2483,208.35,3346.594,3.77,200717,195543,2017-07-20 19:55:43
8423.2483,206.39,3346.5923,4.49,200717,195544,2017-07-20 19:55:44
8423.2484,204.69,3346.5906,4.89,200717,195545,2017-07-20 19:55:45
8423.2483,202.92,3346.5891,4.94,200717,195546,2017-07-20 19:55:46
8423.2486,201.18,3346.5879,4.67,200717,195547,2017-07-20 19:55:47
8423.2488,190.65,3346.5866,4.85,200717,195548,2017-07-20 19:55:48
8423.249,188.7,3346.5852,5.05,200717,195549,2017-07-20 19:55:49
8423.2493,188.14,3346.584,5.42,200717,195550,2017-07-20 19:55:50
8423.2492,176.94,3346.583,4.95,200717,195551,2017-07-20 19:55:51
8423.2491,177.29,3346.5816,4.65,200717,195552,2017-07-20 19:55:52
8423.2489,177.33,3346.5804,4.6,200717,195553,2017-07-20 19:55:53
8423.2495,175.45,3346.5802,3.65,200717,195554,2017-07-20 19:55:54
8423.2494,179.68,3346.5791,3.63,200717,195555,2017-07-20 19:55:55
8423.2491,176.94,3346.5779,3,200717,195556,2017-07-20 19:55:56
8423.2486,176.94,3346.5769,2.03,200717,195557,2017-07-20 19:55:57
8423.2483,176.94,3346.5764,0.1,200717,195558,2017-07-20 19:55:58
8423.2482,176.94,3346.5759,0.08,200717,195559,2017-07-20 19:55:59
8423.2482,176.94,3346.5758,0.06,200717,195600,2017-07-20 19:56:00
8423.2482,176.94,3346.5756,0.06,200717,195601,2017-07-20 19:56:01
8423.248,176.94,3346.5757,0.13,200717,195602,2017-07-20 19:56:02
8423.2478,176.94,3346.576,0.21,200717,195603,2017-07-20 19:56:03
8423.2472,176.94,3346.5763,0.24,200717,195604,2017-07-20 19:56:04
8423.2468,176.94,3346.5767,0.22,200717,195605,2017-07-20 19:56:05
8423.2465,176.94,3346.5772,0.28,200717,195606,2017-07-20 19:56:06
8423.2461,25.77,3346.5779,3.82,200717,195607,2017-07-20 19:56:07
8423.2456,26.44,3346.5785,3.87,200717,195608,2017-07-20 19:56:08
8423.2451,25.94,3346.5792,4.36,200717,195609,2017-07-20 19:56:09
8423.2445,25.17,3346.5802,3.71,200717,195610,2017-07-20 19:56:10
8423.2445,24.17,3346.5802,3.66,200717,195611,2017-07-20 19:56:11
8423.2438,23.4,3346.5814,3.37,200717,195612,2017-07-20 19:56:12
8423.2436,22.63,3346.5817,3.19,200717,195613,2017-07-20 19:56:13
8423.2437,20.54,3346.5815,2.95,200717,195614,2017-07-20 19:56:14
8423.2436,9.88,3346.5822,2.78,200717,195615,2017-07-20 19:56:15
8423.2431,10.93,3346.5834,2.59,200717,195616,2017-07-20 19:56:16
8423.2427,14.01,3346.5841,2.02,200717,195617,2017-07-20 19:56:17
8423.2429,15.04,3346.5855,2.3,200717,195618,2017-07-20 19:56:18
8423.2427,16.6,3346.5868,3.32,200717,195619,2017-07-20 19:56:19
8423.2427,17.19,3346.5878,3.48,200717,195620,2017-07-20 19:56:20
8423.2429,8.43,3346.5874,1.73,200717,195621,2017-07-20 19:56:21
8423.2428,9.55,3346.5874,1.36,200717,195622,2017-07-20 19:56:22
8423.243,9.55,3346.5867,0.28,200717,195623,2017-07-20 19:56:23
8423.2434,238.46,3346.5861,1.09,200717,195624,2017-07-20 19:56:24
8423.2437,238.46,3346.5848,0.4,200717,195625,2017-07-20 19:56:25
