LidarLeft,CO,P25,USRear,USLeft,LidarRight,USRight,O3,SO,P10,NO,timestamp,sensor,DateN,TimeN,Time
1591,NA,NA,642.62,53.34,544,271.78,NA,NA,NA,NA,2.00717E+11,proximity,200717,13823,2017-07-20 1:38:23
1,NA,NA,642.62,53.34,607,274.32,NA,NA,NA,NA,2.00717E+11,proximity,200717,13823,2017-07-20 1:38:23
1,789,13.6,642.62,53.34,573,292.1,776,473,16.1,976,2.00717E+11,proximity,200717,13823,2017-07-20 1:38:23
1,NA,NA,645.16,53.34,696,289.56,NA,NA,NA,NA,2.00717E+11,proximity,200717,13823,2017-07-20 1:38:23
1976,NA,NA,640.08,53.34,797,294.64,NA,NA,NA,NA,2.00717E+11,proximity,200717,13824,2017-07-20 1:38:24
1,NA,NA,640.08,53.34,755,294.64,NA,NA,NA,NA,2.00717E+11,proximity,200717,13824,2017-07-20 1:38:24
3529,785,13.6,642.62,53.34,706,510.54,777,870,16.2,834,2.00717E+11,proximity,200717,13824,2017-07-20 1:38:24
2850,NA,NA,642.62,53.34,621,299.72,NA,NA,NA,NA,2.00717E+11,proximity,200717,13824,2017-07-20 1:38:24
2894,NA,NA,642.62,53.34,555,299.72,NA,NA,NA,NA,2.00717E+11,proximity,200717,13824,2017-07-20 1:38:24
1926,NA,NA,642.62,53.34,548,530.86,NA,NA,NA,NA,2.00717E+11,proximity,200717,13824,2017-07-20 1:38:24
1746,786,13.7,645.16,53.34,509,274.32,777,812,16.2,842,2.00717E+11,proximity,200717,13824,2017-07-20 1:38:24
1681,NA,NA,640.08,53.34,647,210.82,NA,NA,NA,NA,2.00717E+11,proximity,200717,13826,2017-07-20 1:38:26
1,NA,NA,645.16,53.34,435,172.72,NA,NA,NA,NA,2.00717E+11,proximity,200717,13826,2017-07-20 1:38:26
1710,NA,NA,642.62,53.34,460,297.18,NA,NA,NA,NA,2.00717E+11,proximity,200717,13826,2017-07-20 1:38:26
1666,790,13.8,642.62,53.34,519,132.08,775,544,16.3,908,2.00717E+11,proximity,200717,13827,2017-07-20 1:38:27
1,NA,NA,642.62,53.34,537,299.72,NA,NA,NA,NA,2.00717E+11,proximity,200717,13827,2017-07-20 1:38:27
1,NA,NA,642.62,53.34,484,299.72,NA,NA,NA,NA,2.00717E+11,proximity,200717,13827,2017-07-20 1:38:27
1,NA,NA,640.08,53.34,518,304.8,NA,NA,NA,NA,2.00717E+11,proximity,200717,13828,2017-07-20 1:38:28
1,787,13.9,645.16,30.48,332,309.88,777,823,16.4,800,2.00717E+11,proximity,200717,13828,2017-07-20 1:38:28
1,NA,NA,642.62,53.34,332,317.5,NA,NA,NA,NA,2.00717E+11,proximity,200717,13828,2017-07-20 1:38:28
1832,NA,NA,642.62,53.34,600,137.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,13829,2017-07-20 1:38:29
1,NA,NA,642.62,50.8,671,165.1,NA,NA,NA,NA,2.00717E+11,proximity,200717,13829,2017-07-20 1:38:29
1,793,13.9,640.08,55.88,1,322.58,775,335,16.5,1114,2.00717E+11,proximity,200717,13829,2017-07-20 1:38:29
1,NA,NA,645.16,45.72,1,337.82,NA,NA,NA,NA,2.00717E+11,proximity,200717,13829,2017-07-20 1:38:29
1,NA,NA,640.08,45.72,1,322.58,NA,NA,NA,NA,2.00717E+11,proximity,200717,13830,2017-07-20 1:38:30
1,NA,NA,538.48,53.34,1,396.24,NA,NA,NA,NA,2.00717E+11,proximity,200717,13830,2017-07-20 1:38:30
1,786,13.9,640.08,55.88,1,429.26,777,981,16.5,785,2.00717E+11,proximity,200717,13830,2017-07-20 1:38:30
1,NA,NA,640.08,55.88,1307,436.88,NA,NA,NA,NA,2.00717E+11,proximity,200717,13830,2017-07-20 1:38:30
1,NA,NA,635,55.88,722,190.5,NA,NA,NA,NA,2.00717E+11,proximity,200717,13830,2017-07-20 1:38:30
1387,NA,NA,645.16,55.88,758,393.7,NA,NA,NA,NA,2.00717E+11,proximity,200717,13830,2017-07-20 1:38:30
1557,785,13.9,640.08,55.88,725,121.92,778,794,16.5,818,2.00717E+11,proximity,200717,13832,2017-07-20 1:38:32
1,NA,NA,645.16,55.88,967,370.84,NA,NA,NA,NA,2.00717E+11,proximity,200717,13832,2017-07-20 1:38:32
1760,NA,NA,642.62,55.88,962,152.4,NA,NA,NA,NA,2.00717E+11,proximity,200717,13832,2017-07-20 1:38:32
1811,NA,NA,642.62,55.88,862,327.66,NA,NA,NA,NA,2.00717E+11,proximity,200717,13832,2017-07-20 1:38:32
2072,788,13.9,642.62,55.88,994,320.04,775,545,16.4,876,2.00717E+11,proximity,200717,13833,2017-07-20 1:38:33
2076,NA,NA,642.62,55.88,663,134.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,13833,2017-07-20 1:38:33
2097,NA,NA,640.08,55.88,1019,137.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,13833,2017-07-20 1:38:33
2078,NA,NA,642.62,55.88,1282,170.18,NA,NA,NA,NA,2.00717E+11,proximity,200717,13834,2017-07-20 1:38:34
2065,785,14,642.62,55.88,1344,322.58,777,806,16.6,822,2.00717E+11,proximity,200717,13834,2017-07-20 1:38:34
1,NA,NA,645.16,33.02,823,142.24,NA,NA,NA,NA,2.00717E+11,proximity,200717,13834,2017-07-20 1:38:34
1,NA,NA,642.62,33.02,1,322.58,NA,NA,NA,NA,2.00717E+11,proximity,200717,13835,2017-07-20 1:38:35
1,NA,NA,642.62,55.88,796,134.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,13835,2017-07-20 1:38:35
2043,790,14,642.62,55.88,773,381,777,405,16.7,1063,2.00717E+11,proximity,200717,13835,2017-07-20 1:38:35
1672,NA,NA,642.62,43.18,716,411.48,NA,NA,NA,NA,2.00717E+11,proximity,200717,13835,2017-07-20 1:38:35
1605,NA,NA,642.62,55.88,162,157.48,NA,NA,NA,NA,2.00717E+11,proximity,200717,13836,2017-07-20 1:38:36
1886,NA,NA,642.62,53.34,432,414.02,NA,NA,NA,NA,2.00717E+11,proximity,200717,13836,2017-07-20 1:38:36
1,786,14,640.08,45.72,1431,546.1,778,991,16.7,705,2.00717E+11,proximity,200717,13836,2017-07-20 1:38:36
1,NA,NA,645.16,55.88,1500,353.06,NA,NA,NA,NA,2.00717E+11,proximity,200717,13836,2017-07-20 1:38:36
1125,NA,NA,642.62,55.88,1409,332.74,NA,NA,NA,NA,2.00717E+11,proximity,200717,13836,2017-07-20 1:38:36
1,NA,NA,642.62,55.88,1425,317.5,NA,NA,NA,NA,2.00717E+11,proximity,200717,13836,2017-07-20 1:38:36
1,786,14,642.62,55.88,1421,322.58,777,835,16.7,850,2.00717E+11,proximity,200717,13836,2017-07-20 1:38:36
2362,NA,NA,642.62,48.26,1193,149.86,NA,NA,NA,NA,2.00717E+11,proximity,200717,13838,2017-07-20 1:38:38
2005,NA,NA,645.16,45.72,1050,144.78,NA,NA,NA,NA,2.00717E+11,proximity,200717,13838,2017-07-20 1:38:38
2027,NA,NA,645.16,35.56,985,180.34,NA,NA,NA,NA,2.00717E+11,proximity,200717,13838,2017-07-20 1:38:38
1,791,14,642.62,33.02,782,322.58,776,454,16.6,914,2.00717E+11,proximity,200717,13838,2017-07-20 1:38:38
2000,NA,NA,642.62,50.8,784,193.04,NA,NA,NA,NA,2.00717E+11,proximity,200717,13839,2017-07-20 1:38:39
1,NA,NA,642.62,33.02,1006,167.64,NA,NA,NA,NA,2.00717E+11,proximity,200717,13839,2017-07-20 1:38:39
2153,NA,NA,645.16,33.02,866,195.58,NA,NA,NA,NA,2.00717E+11,proximity,200717,13839,2017-07-20 1:38:39
2285,786,14,640.08,33.02,840,167.64,778,920,16.7,795,2.00717E+11,proximity,200717,13840,2017-07-20 1:38:40
1443,NA,NA,642.62,50.8,1,205.74,NA,NA,NA,NA,2.00717E+11,proximity,200717,13840,2017-07-20 1:38:40
1960,NA,NA,642.62,33.02,1394,436.88,NA,NA,NA,NA,2.00717E+11,proximity,200717,13840,2017-07-20 1:38:40
1957,NA,NA,619.76,55.88,2782,180.34,NA,NA,NA,NA,2.00717E+11,proximity,200717,13840,2017-07-20 1:38:40
1574,788,14.1,642.62,55.88,1441,228.6,778,799,16.7,820,2.00717E+11,proximity,200717,13841,2017-07-20 1:38:41
1954,NA,NA,642.62,58.42,1443,187.96,NA,NA,NA,NA,2.00717E+11,proximity,200717,13841,2017-07-20 1:38:41
1957,NA,NA,640.08,55.88,1139,200.66,NA,NA,NA,NA,2.00717E+11,proximity,200717,13841,2017-07-20 1:38:41
1956,NA,NA,642.62,58.42,945,208.28,NA,NA,NA,NA,2.00717E+11,proximity,200717,13842,2017-07-20 1:38:42
1938,782,14,642.62,58.42,899,210.82,777,1042,16.7,567,2.00717E+11,proximity,200717,13842,2017-07-20 1:38:42
959,NA,NA,642.62,55.88,277,215.9,NA,NA,NA,NA,2.00717E+11,proximity,200717,13842,2017-07-20 1:38:42
1,NA,NA,642.62,58.42,890,218.44,NA,NA,NA,NA,2.00717E+11,proximity,200717,13842,2017-07-20 1:38:42
5472,NA,NA,645.16,33.02,851,279.4,NA,NA,NA,NA,2.00717E+11,proximity,200717,13842,2017-07-20 1:38:42
1,781,14,642.62,33.02,1011,429.26,778,801,16.6,860,2.00717E+11,proximity,200717,13842,2017-07-20 1:38:42
1,NA,NA,642.62,30.48,1,355.6,NA,NA,NA,NA,2.00717E+11,proximity,200717,13842,2017-07-20 1:38:42
1,NA,NA,642.62,33.02,1,419.1,NA,NA,NA,NA,2.00717E+11,proximity,200717,13844,2017-07-20 1:38:44
1,NA,NA,640.08,33.02,1,322.58,NA,NA,NA,NA,2.00717E+11,proximity,200717,13844,2017-07-20 1:38:44
1,787,14,642.62,33.02,1769,231.14,774,450,16.5,949,2.00717E+11,proximity,200717,13844,2017-07-20 1:38:44
1,NA,NA,642.62,35.56,1475,246.38,NA,NA,NA,NA,2.00717E+11,proximity,200717,13845,2017-07-20 1:38:45
1972,NA,NA,645.16,33.02,1,647.7,NA,NA,NA,NA,2.00717E+11,proximity,200717,13845,2017-07-20 1:38:45
1188,NA,NA,642.62,53.34,1265,645.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,13845,2017-07-20 1:38:45
1,782,13.8,640.08,58.42,884,604.52,777,844,16.1,773,2.00717E+11,proximity,200717,13845,2017-07-20 1:38:45
1983,NA,NA,642.62,58.42,1380,645.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,13846,2017-07-20 1:38:46
2002,NA,NA,642.62,55.88,1,642.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,13846,2017-07-20 1:38:46
2000,NA,NA,642.62,33.02,755,645.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,13846,2017-07-20 1:38:46
2011,783,13.6,645.16,33.02,1,645.16,776,715,15.6,901,2.00717E+11,proximity,200717,13847,2017-07-20 1:38:47
1701,NA,NA,645.16,30.48,966,642.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,13847,2017-07-20 1:38:47
1,NA,NA,401.32,38.1,1,645.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,13847,2017-07-20 1:38:47
1,NA,NA,642.62,33.02,752,152.4,NA,NA,NA,NA,2.00717E+11,proximity,200717,13848,2017-07-20 1:38:48
2150,789,13.3,640.08,33.02,992,157.48,776,656,15.1,712,2.00717E+11,proximity,200717,13848,2017-07-20 1:38:48
2423,NA,NA,645.16,30.48,920,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,13848,2017-07-20 1:38:48
2289,NA,NA,640.08,30.48,1,434.34,NA,NA,NA,NA,2.00717E+11,proximity,200717,13848,2017-07-20 1:38:48
2122,NA,NA,642.62,30.48,1,160.02,NA,NA,NA,NA,2.00717E+11,proximity,200717,13848,2017-07-20 1:38:48
1139,785,13.2,645.16,27.94,819,152.4,777,898,14.9,798,2.00717E+11,proximity,200717,13848,2017-07-20 1:38:48
2096,NA,NA,642.62,27.94,781,261.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,13848,2017-07-20 1:38:48
2102,NA,NA,645.16,27.94,777,208.28,NA,NA,NA,NA,2.00717E+11,proximity,200717,13850,2017-07-20 1:38:50
1,NA,NA,645.16,27.94,764,279.4,NA,NA,NA,NA,2.00717E+11,proximity,200717,13850,2017-07-20 1:38:50
1,792,13.2,642.62,27.94,1285,175.26,775,444,14.8,1014,2.00717E+11,proximity,200717,13850,2017-07-20 1:38:50
1,NA,NA,645.16,27.94,1266,137.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,13850,2017-07-20 1:38:50
1,NA,NA,642.62,27.94,1,185.42,NA,NA,NA,NA,2.00717E+11,proximity,200717,13851,2017-07-20 1:38:51
1,NA,NA,640.08,27.94,1253,132.08,NA,NA,NA,NA,2.00717E+11,proximity,200717,13851,2017-07-20 1:38:51
2096,781,13.1,645.16,27.94,1258,134.62,777,968,14.7,779,2.00717E+11,proximity,200717,13851,2017-07-20 1:38:51
1937,NA,NA,640.08,27.94,1243,304.8,NA,NA,NA,NA,2.00717E+11,proximity,200717,13852,2017-07-20 1:38:52
1943,NA,NA,642.62,25.4,1161,198.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,13852,2017-07-20 1:38:52
2036,NA,NA,645.16,25.4,1199,391.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,13852,2017-07-20 1:38:52
2066,784,13,645.16,25.4,1182,129.54,777,784,14.6,816,2.00717E+11,proximity,200717,13853,2017-07-20 1:38:53
1,NA,NA,645.16,25.4,675,167.64,NA,NA,NA,NA,2.00717E+11,proximity,200717,13853,2017-07-20 1:38:53
1974,NA,NA,645.16,25.4,666,127,NA,NA,NA,NA,2.00717E+11,proximity,200717,13853,2017-07-20 1:38:53
1966,NA,NA,642.62,25.4,1129,134.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,13854,2017-07-20 1:38:54
1979,789,12.9,642.62,25.4,1139,436.88,776,583,14.4,730,2.00717E+11,proximity,200717,13854,2017-07-20 1:38:54
1973,NA,NA,614.68,25.4,1158,332.74,NA,NA,NA,NA,2.00717E+11,proximity,200717,13854,2017-07-20 1:38:54
1982,NA,NA,642.62,25.4,639,434.34,NA,NA,NA,NA,2.00717E+11,proximity,200717,13854,2017-07-20 1:38:54
1,NA,NA,645.16,25.4,645,162.56,NA,NA,NA,NA,2.00717E+11,proximity,200717,13854,2017-07-20 1:38:54
1,784,12.8,642.62,25.4,626,111.76,778,890,14.3,799,2.00717E+11,proximity,200717,13854,2017-07-20 1:38:54
1193,NA,NA,642.62,27.94,589,114.3,NA,NA,NA,NA,2.00717E+11,proximity,200717,13854,2017-07-20 1:38:54
1206,NA,NA,642.62,25.4,552,129.54,NA,NA,NA,NA,2.00717E+11,proximity,200717,13856,2017-07-20 1:38:56
1,NA,NA,642.62,25.4,386,101.6,NA,NA,NA,NA,2.00717E+11,proximity,200717,13856,2017-07-20 1:38:56
2657,792,12.8,640.08,25.4,400,266.7,776,464,14.3,996,2.00717E+11,proximity,200717,13856,2017-07-20 1:38:56
2645,NA,NA,645.16,25.4,514,137.16,NA,NA,NA,NA,2.00717E+11,proximity,200717,13857,2017-07-20 1:38:57
2335,NA,NA,642.62,25.4,467,129.54,NA,NA,NA,NA,2.00717E+11,proximity,200717,13857,2017-07-20 1:38:57
2841,NA,NA,645.16,25.4,478,109.22,NA,NA,NA,NA,2.00717E+11,proximity,200717,13857,2017-07-20 1:38:57
1,787,12.7,645.16,25.4,524,109.22,777,1041,14.2,729,2.00717E+11,proximity,200717,13857,2017-07-20 1:38:57
1,NA,NA,640.08,25.4,264,170.18,NA,NA,NA,NA,2.00717E+11,proximity,200717,13858,2017-07-20 1:38:58
1,NA,NA,645.16,22.86,346,111.76,NA,NA,NA,NA,2.00717E+11,proximity,200717,13858,2017-07-20 1:38:58
2411,NA,NA,642.62,22.86,577,124.46,NA,NA,NA,NA,2.00717E+11,proximity,200717,13858,2017-07-20 1:38:58
2484,786,12.7,645.16,25.4,600,129.54,777,745,14.2,911,2.00717E+11,proximity,200717,13859,2017-07-20 1:38:59
1,NA,NA,645.16,22.86,672,208.28,NA,NA,NA,NA,2.00717E+11,proximity,200717,13859,2017-07-20 1:38:59
1,NA,NA,642.62,22.86,679,142.24,NA,NA,NA,NA,2.00717E+11,proximity,200717,13859,2017-07-20 1:38:59
1,NA,NA,642.62,22.86,433,327.66,NA,NA,NA,NA,2.00717E+11,proximity,200717,13900,2017-07-20 1:39:00
1,786,12.6,642.62,22.86,459,111.76,777,1034,14.1,537,2.00717E+11,proximity,200717,13900,2017-07-20 1:39:00
1,NA,NA,645.16,22.86,831,121.92,NA,NA,NA,NA,2.00717E+11,proximity,200717,13900,2017-07-20 1:39:00
1715,NA,NA,645.16,22.86,469,127,NA,NA,NA,NA,2.00717E+11,proximity,200717,13900,2017-07-20 1:39:00
1449,NA,NA,642.62,22.86,309,167.64,NA,NA,NA,NA,2.00717E+11,proximity,200717,13900,2017-07-20 1:39:00
1910,787,12.6,645.16,22.86,1090,129.54,776,846,14.1,829,2.00717E+11,proximity,200717,13900,2017-07-20 1:39:00
1724,NA,NA,645.16,22.86,1065,154.94,NA,NA,NA,NA,2.00717E+11,proximity,200717,13902,2017-07-20 1:39:02
1916,NA,NA,645.16,22.86,1023,124.46,NA,NA,NA,NA,2.00717E+11,proximity,200717,13902,2017-07-20 1:39:02
1641,NA,NA,642.62,22.86,1046,388.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,13902,2017-07-20 1:39:02
1869,792,12.5,645.16,22.86,1036,154.94,775,411,14,978,2.00717E+11,proximity,200717,13902,2017-07-20 1:39:02
1,NA,NA,642.62,22.86,993,248.92,NA,NA,NA,NA,2.00717E+11,proximity,200717,13903,2017-07-20 1:39:03
2486,NA,NA,642.62,22.86,974,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,13903,2017-07-20 1:39:03
1,NA,NA,642.62,22.86,271,259.08,NA,NA,NA,NA,2.00717E+11,proximity,200717,13903,2017-07-20 1:39:03
1,786,12.5,642.62,22.86,953,121.92,777,861,14,877,2.00717E+11,proximity,200717,13904,2017-07-20 1:39:04
1,NA,NA,640.08,22.86,936,436.88,NA,NA,NA,NA,2.00717E+11,proximity,200717,13904,2017-07-20 1:39:04
1,NA,NA,645.16,20.32,920,327.66,NA,NA,NA,NA,2.00717E+11,proximity,200717,13904,2017-07-20 1:39:04
1535,NA,NA,642.62,22.86,902,322.58,NA,NA,NA,NA,2.00717E+11,proximity,200717,13905,2017-07-20 1:39:05
1,788,12.4,645.16,22.86,893,317.5,778,809,13.9,743,2.00717E+11,proximity,200717,13905,2017-07-20 1:39:05
1649,NA,NA,645.16,22.86,879,317.5,NA,NA,NA,NA,2.00717E+11,proximity,200717,13905,2017-07-20 1:39:05
1213,NA,NA,642.62,22.86,866,309.88,NA,NA,NA,NA,2.00717E+11,proximity,200717,13905,2017-07-20 1:39:05
1,NA,NA,645.16,22.86,937,309.88,NA,NA,NA,NA,2.00717E+11,proximity,200717,13906,2017-07-20 1:39:06
1610,789,12.4,642.62,22.86,933,309.88,776,994,13.9,542,2.00717E+11,proximity,200717,13906,2017-07-20 1:39:06
1701,NA,NA,642.62,22.86,1113,309.88,NA,NA,NA,NA,2.00717E+11,proximity,200717,13906,2017-07-20 1:39:06
1977,NA,NA,642.62,22.86,1013,312.42,NA,NA,NA,NA,2.00717E+11,proximity,200717,13906,2017-07-20 1:39:06
2099,NA,NA,642.62,22.86,980,322.58,NA,NA,NA,NA,2.00717E+11,proximity,200717,13906,2017-07-20 1:39:06
1591,788,12.4,642.62,20.32,1004,332.74,778,910,13.9,769,2.00717E+11,proximity,200717,13906,2017-07-20 1:39:06
1,NA,NA,642.62,20.32,1164,340.36,NA,NA,NA,NA,2.00717E+11,proximity,200717,13906,2017-07-20 1:39:06
1562,NA,NA,645.16,20.32,1001,322.58,NA,NA,NA,NA,2.00717E+11,proximity,200717,13908,2017-07-20 1:39:08
1575,NA,NA,645.16,20.32,885,302.26,NA,NA,NA,NA,2.00717E+11,proximity,200717,13908,2017-07-20 1:39:08
1828,794,12.4,640.08,20.32,1516,436.88,776,445,13.9,973,2.00717E+11,proximity,200717,13908,2017-07-20 1:39:08
1818,NA,NA,642.62,20.32,1,271.78,NA,NA,NA,NA,2.00717E+11,proximity,200717,13909,2017-07-20 1:39:09
646,NA,NA,640.08,20.32,8653,439.42,NA,NA,NA,NA,2.00717E+11,proximity,200717,13909,2017-07-20 1:39:09
2692,NA,NA,645.16,20.32,1,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,13909,2017-07-20 1:39:09
2680,788,12.5,642.62,20.32,1740,325.12,775,705,14,998,2.00717E+11,proximity,200717,13910,2017-07-20 1:39:10
2671,NA,NA,642.62,20.32,1,327.66,NA,NA,NA,NA,2.00717E+11,proximity,200717,13910,2017-07-20 1:39:10
2787,NA,NA,645.16,20.32,279,307.34,NA,NA,NA,NA,2.00717E+11,proximity,200717,13910,2017-07-20 1:39:10
1,NA,NA,645.16,20.32,1,322.58,NA,NA,NA,NA,2.00717E+11,proximity,200717,13910,2017-07-20 1:39:10
2714,789,12.6,645.16,20.32,1,393.7,777,732,14.1,863,2.00717E+11,proximity,200717,13911,2017-07-20 1:39:11
2779,NA,NA,642.62,20.32,1,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,13911,2017-07-20 1:39:11
2605,NA,NA,645.16,20.32,1,398.78,NA,NA,NA,NA,2.00717E+11,proximity,200717,13911,2017-07-20 1:39:11
2599,NA,NA,645.16,20.32,3486,327.66,NA,NA,NA,NA,2.00717E+11,proximity,200717,13912,2017-07-20 1:39:12
1,789,12.6,642.62,20.32,1,322.58,776,1009,14.1,560,2.00717E+11,proximity,200717,13912,2017-07-20 1:39:12
2639,NA,NA,645.16,20.32,1,327.66,NA,NA,NA,NA,2.00717E+11,proximity,200717,13912,2017-07-20 1:39:12
2644,NA,NA,645.16,17.78,1,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,13912,2017-07-20 1:39:12
2598,NA,NA,645.16,17.78,1,330.2,NA,NA,NA,NA,2.00717E+11,proximity,200717,13912,2017-07-20 1:39:12
2622,788,12.6,640.08,20.32,1,353.06,777,876,14.1,799,2.00717E+11,proximity,200717,13912,2017-07-20 1:39:12
1155,NA,NA,645.16,17.78,1,154.94,NA,NA,NA,NA,2.00717E+11,proximity,200717,13914,2017-07-20 1:39:14
2672,NA,NA,640.08,17.78,1557,256.54,NA,NA,NA,NA,2.00717E+11,proximity,200717,13914,2017-07-20 1:39:14
2685,NA,NA,645.16,20.32,1,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,13914,2017-07-20 1:39:14
1,792,12.6,645.16,17.78,2287,340.36,772,357,14.1,1018,2.00717E+11,proximity,200717,13914,2017-07-20 1:39:14
1,NA,NA,642.62,17.78,2512,170.18,NA,NA,NA,NA,2.00717E+11,proximity,200717,13915,2017-07-20 1:39:15
1,NA,NA,642.62,17.78,1,233.68,NA,NA,NA,NA,2.00717E+11,proximity,200717,13915,2017-07-20 1:39:15
1,NA,NA,642.62,20.32,1,396.24,NA,NA,NA,NA,2.00717E+11,proximity,200717,13915,2017-07-20 1:39:15
1,788,12.7,642.62,17.78,1,411.48,776,865,14.2,814,2.00717E+11,proximity,200717,13916,2017-07-20 1:39:16
1,NA,NA,642.62,20.32,1,127,NA,NA,NA,NA,2.00717E+11,proximity,200717,13916,2017-07-20 1:39:16
1,NA,NA,645.16,17.78,3728,162.56,NA,NA,NA,NA,2.00717E+11,proximity,200717,13916,2017-07-20 1:39:16
1177,NA,NA,642.62,17.78,2060,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,13917,2017-07-20 1:39:17
1,788,12.7,642.62,17.78,1587,119.38,777,800,14.7,803,2.00717E+11,proximity,200717,13917,2017-07-20 1:39:17
1,NA,NA,645.16,17.78,1,127,NA,NA,NA,NA,2.00717E+11,proximity,200717,13917,2017-07-20 1:39:17
1716,NA,NA,642.62,17.78,2334,226.06,NA,NA,NA,NA,2.00717E+11,proximity,200717,13918,2017-07-20 1:39:18
2723,NA,NA,645.16,17.78,2148,386.08,NA,NA,NA,NA,2.00717E+11,proximity,200717,13918,2017-07-20 1:39:18
2451,787,12.7,642.62,17.78,1,320.04,777,1020,14.3,683,2.00717E+11,proximity,200717,13918,2017-07-20 1:39:18
1,NA,NA,642.62,17.78,1,134.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,13918,2017-07-20 1:39:18
1,NA,NA,642.62,17.78,1,429.26,NA,NA,NA,NA,2.00717E+11,proximity,200717,13918,2017-07-20 1:39:18
2313,NA,NA,642.62,17.78,178,147.32,NA,NA,NA,NA,2.00717E+11,proximity,200717,13918,2017-07-20 1:39:18
1,788,12.6,645.16,17.78,1,322.58,776,715,14.1,936,2.00717E+11,proximity,200717,13918,2017-07-20 1:39:18
2305,NA,NA,645.16,17.78,1210,322.58,NA,NA,NA,NA,2.00717E+11,proximity,200717,13920,2017-07-20 1:39:20
1,NA,NA,642.62,17.78,1244,335.28,NA,NA,NA,NA,2.00717E+11,proximity,200717,13920,2017-07-20 1:39:20
1,NA,NA,642.62,17.78,214,350.52,NA,NA,NA,NA,2.00717E+11,proximity,200717,13920,2017-07-20 1:39:20
1,792,12.6,645.16,17.78,1399,325.12,775,376,14.1,1029,2.00717E+11,proximity,200717,13921,2017-07-20 1:39:21
1,NA,NA,642.62,17.78,1326,414.02,NA,NA,NA,NA,2.00717E+11,proximity,200717,13921,2017-07-20 1:39:21
1,NA,NA,642.62,17.78,1190,129.54,NA,NA,NA,NA,2.00717E+11,proximity,200717,13921,2017-07-20 1:39:21
2212,NA,NA,645.16,17.78,1,127,NA,NA,NA,NA,2.00717E+11,proximity,200717,13922,2017-07-20 1:39:22
1,786,12.6,642.62,17.78,2156,132.08,777,872,14,832,2.00717E+11,proximity,200717,13922,2017-07-20 1:39:22
1,NA,NA,642.62,15.24,1,132.08,NA,NA,NA,NA,2.00717E+11,proximity,200717,13922,2017-07-20 1:39:22
1,NA,NA,645.16,17.78,708,238.76,NA,NA,NA,NA,2.00717E+11,proximity,200717,13922,2017-07-20 1:39:22
1,NA,NA,642.62,17.78,1,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,13923,2017-07-20 1:39:23
1,788,12.5,642.62,15.24,1,335.28,776,798,13.9,795,2.00717E+11,proximity,200717,13923,2017-07-20 1:39:23
1,NA,NA,645.16,17.78,221,213.36,NA,NA,NA,NA,2.00717E+11,proximity,200717,13923,2017-07-20 1:39:23
1,NA,NA,642.62,15.24,1,203.2,NA,NA,NA,NA,2.00717E+11,proximity,200717,13924,2017-07-20 1:39:24
1999,NA,NA,645.16,15.24,1,322.58,NA,NA,NA,NA,2.00717E+11,proximity,200717,13924,2017-07-20 1:39:24
1,788,12.5,642.62,15.24,730,330.2,776,1064,13.9,472,2.00717E+11,proximity,200717,13924,2017-07-20 1:39:24
1,NA,NA,645.16,15.24,630,566.42,NA,NA,NA,NA,2.00717E+11,proximity,200717,13924,2017-07-20 1:39:24
1243,NA,NA,645.16,15.24,618,238.76,NA,NA,NA,NA,2.00717E+11,proximity,200717,13925,2017-07-20 1:39:25
1,NA,NA,645.16,15.24,671,325.12,NA,NA,NA,NA,2.00717E+11,proximity,200717,13925,2017-07-20 1:39:25
2295,785,12.5,642.62,15.24,737,142.24,778,888,13.9,781,2.00717E+11,proximity,200717,13925,2017-07-20 1:39:25
1,NA,NA,642.62,15.24,1,134.62,NA,NA,NA,NA,2.00717E+11,proximity,200717,13926,2017-07-20 1:39:26
1750,NA,NA,645.16,15.24,1,175.26,NA,NA,NA,NA,2.00717E+11,proximity,200717,13926,2017-07-20 1:39:26
