"course","speed","day","left_class","right_class","time","lon","lat","seq","way","video_time","USRight","USLeft","USRear","LidarRight","LidarLeft","CO","SO","O3","NO","P10","P25"
295.54,0.72,220717,"nothing","nothing","7/22/17 3:49",-84.38900333,33.77707333,150,"go","7/22/17 0:02",281.94,320.04,641.35,1396,1309.5,782,749,851,830,23.1,20.8
293.89,0.72,220717,"nothing","Tree","7/22/17 3:49",-84.38901167,33.777075,151,"go","7/22/17 0:02",288.7133333,640.9266667,641.7733333,794.3333333,1388,NA,NA,NA,NA,NA,NA
292.61,1.5,220717,"nothing","nothing","7/22/17 3:49",-84.38904167,33.77707833,152,"go","7/22/17 0:02",296.3333333,640.08,640.9266667,564.6666667,1762.333333,787,441,1039,914,23.1,20.8
270.64,1.72,220717,"Car Stop","nothing","7/22/17 3:49",-84.38904833,33.77707333,153,"go","7/22/17 0:02",286.385,640.08,640.715,1172.5,1534,782,800,810,793,23,20.8
268.07,2.17,220717,"Car Stop","Tree","7/22/17 3:49",-84.38907333,33.77707333,154,"go","7/22/17 0:02",210.82,640.08,640.9266667,57.33333333,2068.333333,786,310,1294,1029,22.9,20.7
265.74,2.48,220717,"nothing","Tree","7/22/17 3:49",-84.38909333,33.77707167,155,"go","7/22/17 0:02",213.36,640.08,640.9266667,1207,1,783,979,596,676,23,20.7
266.32,2.65,220717,"nothing","Tree","7/22/17 3:49",-84.38911333,33.77707167,156,"go","7/22/17 0:02",159.385,640.715,640.715,490.25,468.75,782,766,822,802,23,20.7
274.1,4.72,220717,"nothing","nothing","7/22/17 3:49",-84.38912167,33.77707,157,"go","7/22/17 0:02",382.6933333,640.08,640.9266667,836.6666667,609.3333333,NA,NA,NA,NA,NA,NA
273.04,5.81,220717,"Parallel","nothing","7/22/17 3:49",-84.38913833,33.77707,158,"go","7/22/17 0:02",436.88,640.08,640.08,865.3333333,621,788,394,1090,939,23,20.7
273.75,6.57,220717,"Parallel","Parallel","7/22/17 3:49",-84.38915667,33.77707167,159,"go","7/22/17 0:02",308.1866667,640.08,640.08,106.6666667,424.6666667,784,748,881,836,23,20.7
263.72,6.64,220717,"Parallel","Parallel","7/22/17 3:49",-84.389185,33.77707167,160,"go","7/22/17 0:02",393.065,637.54,640.08,537.25,1129,789,294,1281,1018,22.9,20.7
256.42,7.63,220717,"Parallel","Parallel","7/22/17 3:49",-84.38922,33.77706667,161,"go","7/22/17 0:02",449.58,555.4133333,641.7733333,319,506,783,968,635,714,23,20.7
257.88,7.11,220717,"Parallel","Parallel","7/22/17 3:49",-84.38925167,33.77706833,162,"go","7/22/17 0:02",583.3533333,600.2866667,642.62,847,1029.333333,NA,NA,NA,NA,NA,NA
258.86,7.6,220717,"nothing","Car Stop","7/22/17 3:49",-84.38929333,33.77706667,163,"go","7/22/17 0:02",224.79,596.265,641.985,630.75,783,782,827,787,815,23,20.7
261,9.01,220717,"Parallel","Parallel","7/22/17 3:49",-84.38934833,33.77707167,164,"go","7/22/17 0:02",424.18,632.46,640.08,1101.666667,535.3333333,788,468,995,900,23,20.7
262.79,9.25,220717,"Parallel","Parallel","7/22/17 3:49",-84.38939667,33.77707833,165,"go","7/22/17 0:02",503.555,640.08,640.08,185.5,850.75,782,815,800,787,23,20.7
264.19,9.76,220717,"Parallel","Parallel","7/22/17 3:49",-84.38944833,33.777085,166,"go","7/22/17 0:02",439.42,640.08,640.9266667,200.3333333,571,787,331,1270,1051,23.1,20.8
265.42,9.69,220717,"Parallel","Parallel","7/22/17 3:49",-84.38950333,33.77709,167,"go","7/22/17 0:02",308.1866667,640.08,640.08,619.3333333,1778.666667,784,956,645,695,23.1,20.8
266.82,9.69,220717,"nothing","Tree","7/22/17 3:49",-84.38955667,33.77709,168,"go","7/22/17 0:02",589.915,640.08,640.08,832.25,1,784,730,869,827,23.2,20.9
266.33,10.32,220717,"nothing","Tree","7/22/17 3:49",-84.38961,33.777095,169,"go","7/22/17 0:02",642.62,640.08,640.9266667,506,603,NA,NA,NA,NA,NA,NA
272.07,10.13,220717,"nothing","Tree","7/22/17 3:49",-84.38966333,33.7771,170,"go","7/22/17 0:02",642.112,640.08,640.08,521.2,366.2,785.5,561.5,1006,898.5,23.2,20.9
269.77,10.08,220717,"nothing","Parallel","7/22/17 3:49",-84.38972,33.777105,171,"go","7/22/17 0:02",487.68,640.08,640.08,433,616.3333333,NA,NA,NA,NA,NA,NA
233.86,11.47,220717,"nothing","Car Stop","7/22/17 3:49",-84.38977167,33.77709833,172,"go","7/22/17 0:02",148.59,640.715,641.35,114.5,943.5,784,729,874,849,23.2,20.9
220.14,13.39,220717,"nothing","Car Stop","7/22/17 3:49",-84.38981833,33.77705833,173,"go","7/22/17 0:02",241.935,640.08,641.35,744.5,770,784,1016,425,552,23.3,21
222.48,13.18,220717,"Car Stop","nothing","7/22/17 3:49",-84.38987167,33.77702,174,"go","7/22/17 0:02",449.58,640.08,640.08,391.3333333,1048,786,816,769,767,23.4,21.1
223.59,12.29,220717,"Car Stop","nothing","7/22/17 3:49",-84.38992833,33.77699167,175,"go","7/22/17 0:02",641.7733333,640.08,640.9266667,756,644.3333333,792,264,1272,1021,23.4,21.1
225.6,12.22,220717,"nothing","Tree","7/22/17 3:49",-84.38999,33.77696833,176,"go","7/22/17 0:02",644.3133333,640.9266667,640.9266667,619.6666667,1,786,933,703,746,23.5,21.2
228.68,11.05,220717,"nothing","Tree","7/22/17 3:49",-84.390035,33.77696167,177,"go","7/22/17 0:02",444.5,640.08,640.715,1060.25,1,786,726,896,858,23.5,21.2
232.08,10.81,220717,"nothing","nothing","7/22/17 3:49",-84.39009167,33.776965,178,"go","7/22/17 0:02",322.58,640.08,640.715,2050.25,1,791,464,1009,889,23.4,21.2
235.13,11.11,220717,"nothing","nothing","7/22/17 3:49",-84.39014167,33.77702167,179,"go","7/22/17 0:02",322.58,640.08,640.08,726,1,NA,NA,NA,NA,NA,NA
239.02,11.66,220717,"nothing","nothing","7/22/17 3:49",-84.39020167,33.77705,180,"go","7/22/17 0:02",322.58,640.08,640.08,146.3333333,1826.666667,785,797,799,775,23.5,21.3
242.82,12.27,220717,"nothing","Tree","7/22/17 3:49",-84.390265,33.77706333,181,"go","7/22/17 0:02",383.54,641.985,640.08,1204.25,1,790,356,1194,1006,23.5,21.3
246.25,11.52,220717,"nothing","nothing","7/22/17 3:49",-84.39033667,33.777075,182,"go","7/22/17 0:02",166.7933333,640.08,640.08,2503.666667,1410.333333,786,853,777,774,23.7,21.4
249.41,11.26,220717,"nothing","nothing","7/22/17 3:49",-84.39040167,33.77708,183,"go","7/22/17 0:02",281.94,640.08,640.08,987.25,1592.75,785,669,918,837,23.7,21.4
252.05,10.79,220717,"Tree","Tree","7/22/17 3:49",-84.39046,33.777085,184,"go","7/22/17 0:02",321.7333333,640.08,640.08,1836,1436.333333,NA,NA,NA,NA,NA,NA
254.47,10.85,220717,"nothing","nothing","7/22/17 3:49",-84.39051833,33.777085,185,"go","7/22/17 0:02",322.58,640.08,640.08,1297.25,1789,790,614,783,689,23.8,21.5
256.45,10.81,220717,"Tree","Tree","7/22/17 3:49",-84.39057667,33.77708667,186,"go","7/22/17 0:02",230.2933333,640.08,640.08,829.6666667,729,785,784,826,790,23.8,21.5
258.31,10.84,220717,"Car","nothing","7/22/17 3:49",-84.39063167,33.77708833,187,"go","7/22/17 0:02",443.865,640.08,640.715,806.25,2134.5,788,314,1307,1077,23.8,21.5
259.98,10.86,220717,"nothing","nothing","7/22/17 3:49",-84.39068667,33.77709167,188,"go","7/22/17 0:02",293.37,640.08,640.08,1315.25,1092.75,783,943,611,678,23.8,21.5
261.69,10.81,220717,"Tree","Tree","7/22/17 3:49",-84.39074,33.77709333,189,"go","7/22/17 0:02",374.65,640.08,640.08,1,1119,782,751,858,824,23.8,21.5
263.25,10.17,220717,"nothing","nothing","7/22/17 3:50",-84.390795,33.7771,190,"go","7/22/17 0:02",265.8533333,640.08,640.08,2636.333333,699,NA,NA,NA,NA,NA,NA
264.49,10.1,220717,"Tree","Tree","7/22/17 3:50",-84.39084167,33.77709,191,"go","7/22/17 0:02",286.1733333,640.08,640.08,1699.666667,1,790,363,1122,960,23.9,21.6
265.54,10.34,220717,"nothing","nothing","7/22/17 3:50",-84.390895,33.77708667,192,"go","7/22/17 0:02",279.4,640.08,640.08,473,2122.333333,783,793,820,780,23.8,21.5
277.74,11.86,220717,"nothing","nothing","7/22/17 3:50",-84.39095167,33.77708167,193,"go","7/22/17 0:02",212.725,640.08,640.08,1967.75,501,788,248,1412,1130,23.8,21.5
290.92,12.27,220717,"Tree","Tree","7/22/17 3:50",-84.39101,33.77708667,194,"go","7/22/17 0:02",232.8333333,640.08,640.08,1502.333333,1415.666667,783,832,804,774,23.8,21.5
302.67,12.34,220717,"nothing","nothing","7/22/17 3:50",-84.391065,33.77710167,195,"go","7/22/17 0:02",259.08,640.08,641.7733333,1018.666667,654,NA,NA,NA,NA,NA,NA
301.27,11.67,220717,"Tree","Tree","7/22/17 3:50",-84.39113333,33.77710833,196,"go","7/22/17 0:02",243.84,640.08,640.9266667,868.6666667,566,783,706,923,868,23.8,21.5
273.66,11.24,220717,"nothing","nothing","7/22/17 3:50",-84.39120333,33.77711,197,"go","7/22/17 0:02",254.8466667,640.9266667,640.9266667,994,1071,786,843,521,561,23.9,21.5
264.16,11.28,220717,"nothing","nothing","7/22/17 3:50",-84.39127333,33.7771,198,"go","7/22/17 0:02",328.295,640.08,641.35,590.75,794.75,782,782,813,801,23.9,21.5
259.84,11.26,220717,"Tree","nothing","7/22/17 3:50",-84.39134667,33.77709333,199,"go","7/22/17 0:03",308.1866667,640.9266667,640.9266667,711.6666667,651.3333333,787,413,1127,960,24,21.6
260.41,11.08,220717,"nothing","nothing","7/22/17 3:50",-84.39141333,33.77708333,200,"go","7/22/17 0:03",318.3466667,640.9266667,640.9266667,696.3333333,1908,NA,NA,NA,NA,NA,NA
260.56,11.52,220717,"nothing","nothing","7/22/17 3:50",-84.39148,33.77707333,201,"go","7/22/17 0:03",369.57,640.715,641.35,633.75,2072,781,918,696,720,24,21.6
263.22,10.91,220717,"nothing","nothing","7/22/17 3:50",-84.391545,33.77706667,202,"go","7/22/17 0:03",419.1,640.08,640.9266667,518,1144,783,734,892,869,24,21.6
263.36,9.31,220717,"nothing","nothing","7/22/17 3:50",-84.391605,33.77706667,203,"go","7/22/17 0:03",285.115,640.715,641.985,489.75,1276.75,788,513,928,803,24.1,21.7
266.73,8.43,220717,"nothing","nothing","7/22/17 3:50",-84.39165833,33.77706333,204,"go","7/22/17 0:03",275.1666667,640.08,642.62,507,1717.333333,782,786,841,830,24.2,21.8
267.77,7.38,220717,"nothing","nothing","7/22/17 3:50",-84.39170667,33.77706,205,"go","7/22/17 0:03",275.1666667,640.08,640.9266667,532.6666667,549,789,376,1188,999,24.3,21.9
267.74,6.92,220717,"nothing","nothing","7/22/17 3:50",-84.39175167,33.77705333,206,"go","7/22/17 0:03",279.4,640.715,641.35,314.75,517,783,948,660,696,24.2,21.8
266.63,6,220717,"Car Stop","nothing","7/22/17 3:50",-84.39179333,33.77704667,207,"go","7/22/17 0:03",285.3266667,306.4933333,641.7733333,302.6666667,96.66666667,NA,NA,NA,NA,NA,NA
265.43,4.61,220717,"Car Stop","Tree","7/22/17 3:50",-84.39182167,33.77704333,208,"go","7/22/17 0:03",205.105,126.365,642.62,311.25,138.25,780,805,822,823,24.1,21.7
263.77,3.57,220717,"Car Stop","nothing","7/22/17 3:50",-84.39185833,33.77703833,209,"go","7/22/17 0:03",188.8066667,119.38,642.62,314.6666667,136,785,541,903,835,24.1,21.7
264.24,3.08,220717,"Car Stop","nothing","7/22/17 3:50",-84.39188,33.77703333,210,"go","7/22/17 0:03",240.4533333,122.7666667,642.62,313.3333333,145,781,848,758,748,24.1,21.7
264.43,2.32,220717,"Car Stop","nothing","7/22/17 3:50",-84.39189,33.777035,211,"go","7/22/17 0:03",298.45,122.555,641.985,313.25,151.25,786,439,1215,1057,24.1,21.7
264.51,0.11,220717,"Car Stop","nothing","7/22/17 3:50",-84.39190167,33.77703667,212,"go","7/22/17 0:03",294.64,134.62,642.62,307.6666667,156.3333333,781,1072,427,591,24.1,21.7
264.59,0.07,220717,"Car Stop","nothing","7/22/17 3:50",-84.39189833,33.77703,213,"go","7/22/17 0:03",294.64,154.432,642.62,309.2,178.8,780,854,748,773,24.1,21.7
264.59,0.08,220717,"Car Stop","nothing","7/22/17 3:50",-84.3919,33.77702333,214,"go","7/22/17 0:03",294.64,162.56,642.62,306,188.5,NA,NA,NA,NA,NA,NA
264.59,0.26,220717,"Car Stop","nothing","7/22/17 3:50",-84.39190833,33.77701667,215,"go","7/22/17 0:03",294.64,162.56,642.62,309.5,187.25,784,524,970,904,24.1,21.7
264.59,0.29,220717,"Car Stop","nothing","7/22/17 3:50",-84.39191333,33.777005,216,"go","7/22/17 0:03",298.45,159.385,642.62,317,211.5,779,826,795,751,24.2,21.8
256.81,3.55,220717,"Car Stop","nothing","7/22/17 3:50",-84.39192167,33.77699,217,"go","7/22/17 0:03",299.72,158.3266667,642.62,316.3333333,220.6666667,781,684,885,873,24.2,21.8
256.81,2.31,220717,"Car Stop","nothing","7/22/17 3:50",-84.39192333,33.77698333,218,"go","7/22/17 0:03",297.18,164.465,642.62,314,215.75,779,1089,330,542,24.2,21.8
256.81,0.05,220717,"nothing","nothing","7/22/17 3:50",-84.39192333,33.77698333,219,"go","7/22/17 0:03",297.18,284.48,640.9266667,314.6666667,1,781,782,787,780,24.2,21.8
254.96,0.03,220717,"nothing","nothing","7/22/17 3:50",-84.391925,33.77698333,220,"go","7/22/17 0:03",296.545,320.04,641.985,314.75,1,786,395,1110,958,24.2,21.8
254.36,0.03,220717,"nothing","nothing","7/22/17 3:50",-84.39192667,33.77698667,221,"go","7/22/17 0:03",297.18,320.04,640.08,315.6666667,620,780,880,763,778,24.2,21.8
254.82,0.04,220717,"nothing","nothing","7/22/17 3:50",-84.39192667,33.77698833,222,"go","7/22/17 0:03",297.18,320.04,640.08,315.6666667,1237,NA,NA,NA,NA,NA,NA
254.39,0.04,220717,"nothing","nothing","7/22/17 3:50",-84.39192833,33.77698833,223,"go","7/22/17 0:03",297.18,320.04,641.35,318.75,1,781,733,858,816,24.2,21.8
254.39,0.04,220717,"nothing","nothing","7/22/17 3:50",-84.39193167,33.77698833,224,"go","7/22/17 0:03",297.18,320.04,641.7733333,318.3333333,1,783,831,545,565,24,21.7
254.39,0.02,220717,"nothing","nothing","7/22/17 3:50",-84.39193333,33.77698833,225,"go","7/22/17 0:03",299.085,320.04,641.985,317,1370.75,783,755,860,803,23.9,21.6
254.39,0.02,220717,"nothing","nothing","7/22/17 3:50",-84.391935,33.77698833,226,"go","7/22/17 0:03",299.72,320.04,641.7733333,316,1230.333333,788,299,1372,1145,23.9,21.6
254.39,0.02,220717,"nothing","nothing","7/22/17 3:50",-84.391935,33.77698833,227,"go","7/22/17 0:03",297.18,320.04,641.7733333,319,1,784,972,641,711,23.9,21.6
254.39,0.01,220717,"nothing","nothing","7/22/17 3:50",-84.39193667,33.77699,228,"go","7/22/17 0:03",298.45,320.675,641.35,319.5,463,784,776,822,820,23.8,21.5
254.39,0.02,220717,"nothing","nothing","7/22/17 3:50",-84.39193667,33.77699,229,"go","7/22/17 0:03",298.8733333,320.04,640.9266667,319.3333333,1,NA,NA,NA,NA,NA,NA
254.39,0.01,220717,"nothing","nothing","7/22/17 3:50",-84.391935,33.77699,230,"go","7/22/17 0:03",297.18,320.04,640.9266667,315,1,788,529,837,680,23.7,21.4
254.39,0.03,220717,"nothing","nothing","7/22/17 3:50",-84.391935,33.77699,231,"go","7/22/17 0:03",302.895,320.04,640.715,464.25,1,783,782,838,819,23.6,21.3
254.39,0.07,220717,"nothing","Tree","7/22/17 3:50",-84.39193667,33.77699,232,"go","7/22/17 0:03",210.82,320.04,640.9266667,1143.333333,1,784,350,1192,979,23.6,21.3
254.39,1.81,220717,"nothing","nothing","7/22/17 3:50",-84.39194,33.77699167,233,"go","7/22/17 0:03",322.58,320.04,640.08,1,1,782,891,718,759,23.3,21.1
254.39,2.59,220717,"nothing","nothing","7/22/17 3:50",-84.39195,33.77699333,234,"go","7/22/17 0:03",322.58,320.04,640.08,1,1,NA,NA,NA,NA,NA,NA
278.62,2.96,220717,"nothing","nothing","7/22/17 3:50",-84.39197167,33.776995,235,"go","7/22/17 0:03",322.58,320.04,640.08,1,1,783,718,884,820,23.2,21
277.44,5.03,220717,"nothing","nothing","7/22/17 3:50",-84.392005,33.776995,236,"go","7/22/17 0:03",322.58,320.04,640.08,447.3333333,1,788,427,1045,938,23,20.8
275.82,6.7,220717,"nothing","Tree","7/22/17 3:50",-84.39204833,33.77699667,237,"go","7/22/17 0:03",322.58,320.04,640.08,1311.333333,1,783,814,801,800,22.9,20.7
273.51,6.98,220717,"Tree","Tree","7/22/17 3:50",-84.39208833,33.777,238,"go","7/22/17 0:03",396.875,320.04,641.35,805.25,1500.25,788,282,1297,1067,22.9,20.7
272.63,9.1,220717,"Tree","Tree","7/22/17 3:50",-84.39214167,33.777,239,"go","7/22/17 0:03",365.76,320.04,641.7733333,862.3333333,1736.333333,783,892,747,794,22.8,20.6
275.73,9.43,220717,"Tree","Tree","7/22/17 3:50",-84.39219167,33.777005,240,"go","7/22/17 0:03",365.76,320.04,640.08,971.25,2077.75,784,734,855,825,22.8,20.6
274.97,11.07,220717,"Tree","Tree","7/22/17 3:50",-84.39227333,33.777015,241,"go","7/22/17 0:03",228.6,533.4,640.9266667,1240.666667,2071.333333,NA,NA,NA,NA,NA,NA
275.42,11.59,220717,"Tree","Tree","7/22/17 3:50",-84.392345,33.77702,242,"go","7/22/17 0:03",262.4666667,640.08,640.9266667,341.3333333,1407.666667,789,452,1029,912,22.7,20.5
274.65,12.48,220717,"Tree","Tree","7/22/17 3:50",-84.39242833,33.77702167,243,"go","7/22/17 0:03",252.73,640.08,640.08,701.5,1848.75,783,788,788,747,22.8,20.6
274.44,12.93,220717,"Tree","Human","7/22/17 3:50",-84.39250833,33.77702667,244,"go","7/22/17 0:03",219.71,640.08,641.35,426.5,879,786,359,1215,1039,22.8,20.6
273.73,13.79,220717,"Tree","Tree","7/22/17 3:50",-84.39258667,33.77703167,245,"go","7/22/17 0:03",254.635,640.715,641.35,784,1,782,847,779,766,22.8,20.6
272.15,15.11,220717,"Tree","Tree","7/22/17 3:50",-84.39268,33.77703167,246,"go","7/22/17 0:03",414.02,640.08,640.08,1099.333333,2280,NA,NA,NA,NA,NA,NA
272.23,15.34,220717,"Tree","Tree","7/22/17 3:50",-84.39277167,33.77703333,247,"go","7/22/17 0:03",513.08,641.35,641.985,572.75,930.25,783,679,925,870,22.8,20.6
273.13,16.38,220717,"Tree","Tree","7/22/17 3:50",-84.39287167,33.77703833,248,"go","7/22/17 0:03",257.3866667,639.2333333,640.9266667,650.6666667,2297.666667,782,1042,366,528,22.9,20.7
273.4,17.12,220717,"Tree","Human","7/22/17 3:50",-84.39297833,33.77704167,249,"go","7/22/17 0:03",249.7666667,640.9266667,640.9266667,1389,686.3333333,782,817,751,726,22.9,20.7
272.32,17.41,220717,"Tree","Tree","7/22/17 3:51",-84.393085,33.77704,250,"go","7/22/17 0:03",208.915,640.08,640.08,1334.25,1302,789,329,1250,1025,22.9,20.7
271.47,18.08,220717,"Tree","Tree","7/22/17 3:51",-84.39319167,33.77703667,251,"go","7/22/17 0:03",292.1,640.08,640.08,1203.666667,694.6666667,784,907,716,765,22.8,20.6
270.29,20.31,220717,"Tree","Tree","7/22/17 3:51",-84.393315,33.77703667,252,"go","7/22/17 0:03",642.62,640.08,640.9266667,2130,488.3333333,NA,NA,NA,NA,NA,NA
270.14,21.23,220717,"Tree","Tree","7/22/17 3:51",-84.39343667,33.77703833,253,"go","7/22/17 0:03",574.675,639.445,640.08,2115.25,1,783,650,932,854,22.8,20.6
270.86,21.85,220717,"Tree","Tree","7/22/17 3:51",-84.39356,33.77704,254,"go","7/22/17 0:03",416.56,639.2333333,640.9266667,1239.333333,1055.666667,788,499,988,908,22.8,20.6
272.16,21.87,220717,"Tree","Tree","7/22/17 3:51",-84.39369167,33.77704,255,"go","7/22/17 0:03",440.2666667,640.08,641.7733333,704,1340,783,774,816,769,22.9,20.7
272.63,22.48,220717,"Car","nothing","7/22/17 3:51",-84.39382333,33.77704,256,"go","7/22/17 0:03",642.62,168.4866667,640.08,475,715.3333333,785,428,1060,918,23,20.7
272.73,21.85,220717,"nothing","nothing","7/22/17 3:51",-84.393955,33.77704167,257,"go","7/22/17 0:03",643.4666667,320.04,640.9266667,768.3333333,1429.666667,NA,NA,NA,NA,NA,NA
272.35,22.07,220717,"nothing","nothing","7/22/17 3:51",-84.39407833,33.77704333,258,"go","7/22/17 0:03",470.535,320.04,640.08,1,1512.25,784,728,936,887,23,20.7
271.96,22.29,220717,"nothing","nothing","7/22/17 3:51",-84.39420167,33.77704333,259,"go","7/22/17 0:04",161.7133333,320.04,640.08,338.3333333,1502,783,707,884,903,23,20.7
271.16,21.91,220717,"nothing","Tree","7/22/17 3:51",-84.39432667,33.777045,260,"go","7/22/17 0:04",182.0333333,320.04,640.08,1127,1,781,1020,429,578,23,20.7
271.17,20.49,220717,"Car","Tree","7/22/17 3:51",-84.39444,33.77704667,261,"go","7/22/17 0:04",189.865,534.67,640.08,936.75,1488,783,755,856,831,23,20.7
271.69,19.77,220717,"Tree","Tree","7/22/17 3:51",-84.39455167,33.77705,262,"go","7/22/17 0:04",220.98,640.08,640.08,852,1727,787,389,1109,934,23,20.7
272.54,18.89,220717,"nothing","nothing","7/22/17 3:51",-84.39465833,33.777055,263,"go","7/22/17 0:04",321.945,640.08,640.08,850.5,1929.5,784,783,873,844,22.9,20.6
272.35,18.67,220717,"nothing","nothing","7/22/17 3:51",-84.39476333,33.777055,264,"go","7/22/17 0:04",400.05,640.08,640.08,1143,986.5,NA,NA,NA,NA,NA,NA
271.72,17.96,220717,"nothing","nothing","7/22/17 3:51",-84.394865,33.777055,265,"go","7/22/17 0:04",138.43,641.35,641.985,743,978.75,782,779,833,870,22.6,20.3
271.25,17.6,220717,"nothing","nothing","7/22/17 3:51",-84.39496333,33.77705667,266,"go","7/22/17 0:04",258.2333333,640.9266667,641.7733333,507,1463.333333,782,990,449,593,22.7,20.4
277.26,15.45,220717,"nothing","nothing","7/22/17 3:51",-84.39505167,33.77706,267,"go","7/22/17 0:04",197.2733333,640.08,641.7733333,544.3333333,671.6666667,781,780,806,770,22.8,20.5
285.01,14.2,220717,"nothing","nothing","7/22/17 3:51",-84.39514167,33.77707,268,"go","7/22/17 0:04",193.04,640.08,640.715,516.5,1,785,429,1061,927,22.9,20.6
296.31,14.03,220717,"nothing","nothing","7/22/17 3:51",-84.39522,33.77709333,269,"go","7/22/17 0:04",185.42,640.9266667,642.62,620.6666667,1,NA,NA,NA,NA,NA,NA
306.03,13.8,220717,"nothing","nothing","7/22/17 3:51",-84.39528833,33.77712667,270,"go","7/22/17 0:04",149.0133333,640.9266667,640.9266667,926.6666667,523,783,716,937,853,22.9,20.6
317.9,13.62,220717,"nothing","nothing","7/22/17 3:51",-84.39535,33.77716167,271,"go","7/22/17 0:04",298.8733333,640.9266667,640.08,1064.333333,1633.333333,786,313,1331,1084,22.9,20.6
326.71,13.43,220717,"nothing","nothing","7/22/17 3:51",-84.3954,33.77721,272,"go","7/22/17 0:04",206.5866667,640.08,641.7733333,1061,1689.666667,781,986,572,693,23,20.7
331.73,13.47,220717,"nothing","nothing","7/22/17 3:51",-84.39544,33.77726,273,"go","7/22/17 0:04",255.27,640.715,641.985,1012.25,1115.5,782,785,778,786,23.1,20.8
334.37,12.55,220717,"Car","Tree","7/22/17 3:51",-84.395475,33.77731333,274,"go","7/22/17 0:04",325.9666667,640.08,640.08,924,1302.333333,NA,NA,NA,NA,NA,NA
334.7,12.35,220717,"nothing","nothing","7/22/17 3:51",-84.39550333,33.777365,275,"go","7/22/17 0:04",331.8933333,641.7733333,640.9266667,914.3333333,921.6666667,785,558,849,728,23.2,20.9
333.98,12.12,220717,"Car","nothing","7/22/17 3:51",-84.395535,33.77741,276,"go","7/22/17 0:04",323.85,640.715,640.715,1000,1336.75,783,778,819,782,23.3,21
333.49,12.69,220717,"Tree","Tree","7/22/17 3:51",-84.39556833,33.77745667,277,"go","7/22/17 0:04",326.8133333,640.9266667,640.08,1145.333333,1599.333333,786,371,1307,1097,23.4,21
332.28,12.15,220717,"Tree","Tree","7/22/17 3:51",-84.39560333,33.77750333,278,"go","7/22/17 0:04",243.205,640.715,640.715,674.25,1749.5,783,962,563,667,23.4,21
331.29,12.11,220717,"Tree","Tree","7/22/17 3:51",-84.39563667,33.77755,279,"go","7/22/17 0:04",284.48,640.9266667,640.9266667,939.6666667,2709,783,752,821,788,23.5,21.1
336.03,12.11,220717,"Tree","Tree","7/22/17 3:51",-84.39566833,33.7776,280,"go","7/22/17 0:04",280.2466667,640.08,640.9266667,1,1791.333333,NA,NA,NA,NA,NA,NA
336.2,12.1,220717,"nothing","nothing","7/22/17 3:51",-84.39569667,33.77765,281,"go","7/22/17 0:04",322.58,640.08,640.08,1,1392,786,431,1020,884,23.5,21.1
334.75,11.82,220717,"nothing","nothing","7/22/17 3:51",-84.39572833,33.777695,282,"go","7/22/17 0:04",322.58,640.08,640.08,912.25,1946,784,745,893,835,23.5,21.1
332.1,11.2,220717,"nothing","Tree","7/22/17 3:51",-84.39576,33.77773667,283,"go","7/22/17 0:04",216.7466667,640.08,640.08,422,2122.666667,782,663,912,839,23.6,21.2
330.3,11.19,220717,"nothing","Tree","7/22/17 3:51",-84.39579167,33.77777833,284,"go","7/22/17 0:04",217.5933333,640.08,640.08,1,893.3333333,779,1031,508,624,23.7,21.3
328.02,10.26,220717,"Tree","Tree","7/22/17 3:51",-84.395825,33.77781833,285,"go","7/22/17 0:04",301.4133333,640.08,640.08,1,1,782,756,837,810,23.8,21.4
330.42,10.21,220717,"nothing","Tree","7/22/17 3:51",-84.39585333,33.77785333,286,"go","7/22/17 0:04",182.88,640.08,640.08,311.25,1110.25,785,419,1070,929,23.8,21.4
325.99,8.62,220717,"nothing","nothing","7/22/17 3:51",-84.39587833,33.77789167,287,"go","7/22/17 0:04",254,640.08,640.08,794,1811.333333,NA,NA,NA,NA,NA,NA
321.11,7.08,220717,"nothing","nothing","7/22/17 3:51",-84.395905,33.77791833,288,"go","7/22/17 0:04",292.735,640.08,640.08,496.75,679.75,783,773,840,806,23.9,21.5
318.97,7.47,220717,"nothing","Tree","7/22/17 3:51",-84.39593167,33.77794333,289,"go","7/22/17 0:04",262.89,640.08,640.08,1,1172.5,786,302,1347,1113,23.9,21.5
312.95,7.08,220717,"nothing","nothing","7/22/17 3:51",-84.39596167,33.777965,290,"go","7/22/17 0:04",261.62,640.08,640.715,828.25,607.5,781,1013,501,605,24,21.6
313.51,7.1,220717,"Tree","Tree","7/22/17 3:51",-84.39599,33.77798667,291,"go","7/22/17 0:04",307.34,640.08,640.08,1333,1,783,703,894,826,24,21.6
314.86,6.38,220717,"nothing","nothing","7/22/17 3:51",-84.39601667,33.77800667,292,"go","7/22/17 0:04",247.015,640.08,640.08,914.75,924.5,785,349,1161,998,24.1,21.7
306.49,5.48,220717,"nothing","nothing","7/22/17 3:51",-84.39604,33.77802167,293,"go","7/22/17 0:04",276.225,640.08,640.08,1147.5,940.5,781,847,780,773,24.1,21.7
296.04,5.53,220717,"Tree","Tree","7/22/17 3:51",-84.39606667,33.77803667,294,"go","7/22/17 0:04",262.89,640.08,640.08,2227.5,1,NA,NA,NA,NA,NA,NA
