"dist","LidarLeft","LidarRight","time","video_time","USLeft","USRight","USRear","CO","SO","NO","O3","P10","P25","lon","lat"
1248,1165.19626040642,695.734759689582,2017-07-22 03:53:25,2017-07-22 00:06:16,638.322585336034,321.605170672069,640.862585336034,785,570,836,886,21.3,19.2,-84.397725,33.7817333333333
1249,1303.0856885425,706.500375421922,2017-07-22 03:53:25,2017-07-22 00:06:16,638.156862591838,319.423137408162,640.696862591838,785,570,836,886,21.3,19.2,-84.397725,33.7817333333333
1250,1296.47412352893,802.919031869833,2017-07-22 03:53:25,2017-07-22 00:06:16,639.556310519711,318.023689480289,642.096310519711,NA,NA,NA,NA,NA,NA,-84.397725,33.7817333333333
1251,1287.44905098264,869.686024344453,2017-07-22 03:53:25,2017-07-22 00:06:16,640.08,313.996966209667,642.62,NA,NA,NA,NA,NA,NA,-84.397725,33.7817333333333
1252,1276.98073971116,918.721798195105,2017-07-22 03:53:25,2017-07-22 00:06:16,640.08,308.399174498177,642.62,NA,NA,NA,NA,NA,NA,-84.397725,33.7817333333333
1253,1294.65542887655,1053.08000194171,2017-07-22 03:53:25,2017-07-22 00:06:16,640.08,301.666728483358,641.485345696672,NA,NA,NA,NA,NA,NA,-84.3977236666671,33.781752
1254,1318.89783392631,1207.34985225836,2017-07-22 03:53:26,2017-07-22 00:06:17,640.08,294.669488843996,640.085897768799,NA,NA,NA,NA,NA,NA,-84.3977220000002,33.7817753333333
1255,1319,1094.12520480964,2017-07-22 03:53:26,2017-07-22 00:06:17,640.08,293.101478830939,640.08,781,791,816,829,21.3,19.2,-84.3977216666667,33.78178
1256,1320.28398500414,1060.01753262917,2017-07-22 03:53:26,2017-07-22 00:06:17,639.536446348246,291.012892696491,640.08,781,791,816,829,21.3,19.2,-84.3977216666667,33.78178
1257,1323.93366803413,1173.76598706367,2017-07-22 03:53:26,2017-07-22 00:06:17,637.991413865552,287.922827731105,640.08,NA,NA,NA,NA,NA,NA,-84.3977216666667,33.78178
1258,1077.4288563559,1127.77723403389,2017-07-22 03:53:26,2017-07-22 00:06:17,637.54,302.330660639972,640.08,NA,NA,NA,NA,NA,NA,-84.3977196666674,33.7817993333333
1259,749.922102951629,1024.40214687068,2017-07-22 03:53:27,2017-07-22 00:06:18,637.54,320.700344222803,640.08,NA,NA,NA,NA,NA,NA,-84.3977166666667,33.7818283333333
1260,748.70211178841,1046.36198780861,2017-07-22 03:53:27,2017-07-22 00:06:18,637.54,291.261957454343,640.08,NA,NA,NA,NA,NA,NA,-84.3977166666667,33.7818283333333
1261,914.757158688168,1098.87671186021,2017-07-22 03:53:27,2017-07-22 00:06:18,637.54,286.816429314116,640.08,NA,NA,NA,NA,NA,NA,-84.3977166666667,33.7818283333333
1262,1307.59431324449,1192.81603142803,2017-07-22 03:53:27,2017-07-22 00:06:18,637.54,316.254816082576,640.08,785,346,1172,1360,21.2,19.1,-84.3977166666667,33.7818283333333
1263,1355.6012553527,1216.35251595436,2017-07-22 03:53:27,2017-07-22 00:06:18,637.54,322.58,640.08,785,346,1172,1360,21.2,19.1,-84.3977166666667,33.7818283333333
1264,1311.64260482065,1218.39932421983,2017-07-22 03:53:27,2017-07-22 00:06:18,637.765873137868,316.25555213969,640.305873137868,NA,NA,NA,NA,NA,NA,-84.3977166666667,33.7818283333333
1265,1281.7528213218,1207.41940375087,2017-07-22 03:53:28,2017-07-22 00:06:19,639.315261915156,272.872666375644,641.855261915156,NA,NA,NA,NA,NA,NA,-84.3977136666675,33.7818643333333
1266,1327.45900966114,1217.34492630993,2017-07-22 03:53:28,2017-07-22 00:06:19,639.300477743455,273.286623183249,641.840477743455,NA,NA,NA,NA,NA,NA,-84.3977116666667,33.7818883333333
1267,1446.84272009058,1247.64536042908,2017-07-22 03:53:28,2017-07-22 00:06:19,637.761215690203,316.385960674327,640.301215690203,NA,NA,NA,NA,NA,NA,-84.3977116666667,33.7818883333333
1268,1837.10052560357,1322.57256117119,2017-07-22 03:53:28,2017-07-22 00:06:19,637.54,322.58,640.08,781,915,697,670,21.3,19.2,-84.3977116666667,33.7818883333333
1269,2149.52021434284,1388,2017-07-22 03:53:28,2017-07-22 00:06:19,637.54,322.58,640.08,781,915,697,670,21.3,19.2,-84.397711166667,33.7818946666667
1270,1987.1098874642,1388,2017-07-22 03:53:29,2017-07-22 00:06:20,637.54,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3977081666675,33.7819326666667
1271,1671.57976181558,1388,2017-07-22 03:53:29,2017-07-22 00:06:20,637.54,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3977066666667,33.7819516666667
1272,1233.77502123215,1388,2017-07-22 03:53:29,2017-07-22 00:06:20,637.54,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3977066666667,33.7819516666667
1273,1055.92722290477,1603.09439666576,2017-07-22 03:53:29,2017-07-22 00:06:20,637.54,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3977066666667,33.7819516666667
1274,1050.81268154282,1961.11229200268,2017-07-22 03:53:29,2017-07-22 00:06:20,637.54,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3977066666667,33.7819516666667
1275,998.151358785288,1656.44692163878,2017-07-22 03:53:29,2017-07-22 00:06:20,638.378672394061,381.287067584258,640.08,NA,NA,NA,NA,NA,NA,-84.3977026666686,33.7819696666668
1276,919.387421811166,987.976365631133,2017-07-22 03:53:30,2017-07-22 00:06:21,639.677765899998,472.223612999835,640.08,781,745,855,864,21.3,19.2,-84.3976960000015,33.7819996666668
1277,960.269717219654,781,2017-07-22 03:53:30,2017-07-22 00:06:21,639.25107459131,545.970897477928,640.08,781,745,855,864,21.3,19.2,-84.3976933333333,33.7820116666667
1278,1054.81236817846,781,2017-07-22 03:53:30,2017-07-22 00:06:21,638.050382924133,612.008939172655,640.08,NA,NA,NA,NA,NA,NA,-84.3976933333333,33.7820116666667
1279,1067.55071533568,781,2017-07-22 03:53:30,2017-07-22 00:06:21,637.54,640.08,640.08,NA,NA,NA,NA,NA,NA,-84.3976933333333,33.7820116666667
1280,1019.80667660148,781,2017-07-22 03:53:30,2017-07-22 00:06:21,637.54,640.08,640.08,NA,NA,NA,NA,NA,NA,-84.3976933333333,33.7820116666667
1281,948.604864497649,819.879087344118,2017-07-22 03:53:30,2017-07-22 00:06:21,637.54,640.08,640.08,NA,NA,NA,NA,NA,NA,-84.3976916666675,33.7820233333334
1282,849.807794245696,904.494759952251,2017-07-22 03:53:31,2017-07-22 00:06:22,637.54,640.08,640.08,NA,NA,NA,NA,NA,NA,-84.3976883333347,33.7820466666667
1283,852.593396205332,938.65471698779,2017-07-22 03:53:31,2017-07-22 00:06:22,604.053017768492,640.6115394005,640.08,NA,NA,NA,NA,NA,NA,-84.397685,33.78207
1284,1049.06799931947,876.610105478062,2017-07-22 03:53:31,2017-07-22 00:06:22,506.715971358818,642.156571883193,640.08,785,576,817,869,21.3,19.2,-84.397685,33.78207
1285,1040.29327000946,941.888212629786,2017-07-22 03:53:31,2017-07-22 00:06:22,472.111978170567,641.538395634113,640.08,785,576,817,869,21.3,19.2,-84.397685,33.78207
1286,956.879177961393,1055,2017-07-22 03:53:31,2017-07-22 00:06:22,464.73336315142,629.163757078943,640.08,NA,NA,NA,NA,NA,NA,-84.397685,33.78207
1287,1097.39197461578,1055,2017-07-22 03:53:32,2017-07-22 00:06:23,463.188330668727,434.489664259597,640.08,NA,NA,NA,NA,NA,NA,-84.3976869999996,33.782097
1288,1176.35530016114,1055,2017-07-22 03:53:32,2017-07-22 00:06:23,511.416161058322,321.464236552415,640.08,NA,NA,NA,NA,NA,NA,-84.3976883333333,33.782115
1289,1167.51100363618,1055,2017-07-22 03:53:32,2017-07-22 00:06:23,630.650884824909,324.920315502171,640.08,NA,NA,NA,NA,NA,NA,-84.3976883333333,33.782115
1290,1161.23079723084,480.002790673443,2017-07-22 03:53:32,2017-07-22 00:06:23,639.168197225964,207.889799730612,641.708197225964,781,847,791,774,21.2,19.1,-84.3976883333333,33.782115
1291,1153.50105755442,164.748413668377,2017-07-22 03:53:32,2017-07-22 00:06:23,640.08,142.24,641.803763299158,781,847,791,774,21.2,19.1,-84.3976883333333,33.782115
1292,1143.9612787238,179.053873079935,2017-07-22 03:53:32,2017-07-22 00:06:23,640.07572382428,142.269933230039,640.08,NA,NA,NA,NA,NA,NA,-84.3976883333333,33.782115
1293,1128.31367717962,200.824449141391,2017-07-22 03:53:33,2017-07-22 00:06:24,638.347684349402,154.366209554186,640.08,NA,NA,NA,NA,NA,NA,-84.3976943333322,33.7821390000001
1294,1121,207.269676019497,2017-07-22 03:53:33,2017-07-22 00:06:24,638.592780323386,165.283901616931,640.08,NA,NA,NA,NA,NA,NA,-84.3976983333333,33.782155
1295,1080.9183531895,203.541601800404,2017-07-22 03:53:33,2017-07-22 00:06:24,640.08,170.272707141859,640.569458571628,NA,NA,NA,NA,NA,NA,-84.3976983333333,33.782155
1296,919.048638372843,209.767360062583,2017-07-22 03:53:33,2017-07-22 00:06:24,640.08,160.38931590065,642.54613681987,783,410,975,1165,21.2,19.1,-84.3976983333333,33.782155
1297,926.484516230715,195.017204188095,2017-07-22 03:53:33,2017-07-22 00:06:24,640.08,160.02,642.62,NA,NA,NA,NA,NA,NA,-84.3976983333333,33.782155
1298,916.233931945705,188.417921279897,2017-07-22 03:53:34,2017-07-22 00:06:25,640.08,162.698986632708,642.62,NA,NA,NA,NA,NA,NA,-84.3977024999992,33.7821716666667
1299,911.306818221018,390.683182779369,2017-07-22 03:53:34,2017-07-22 00:06:25,640.08,165.1,641.776027268745,NA,NA,NA,NA,NA,NA,-84.3977066666667,33.7821883333333
1300,838.585228933007,774.656891234505,2017-07-22 03:53:34,2017-07-22 00:06:25,640.08,205.44551526428,640.08,NA,NA,NA,NA,NA,NA,-84.3977069999999,33.7821916666666
1301,445.175382579083,646.025630300839,2017-07-22 03:53:35,2017-07-22 00:06:26,640.08,386.747124023814,640.08,780,871,716,727,21.2,19.1,-84.39771,33.7822216666667
1302,1068.54261874558,235.33662764997,2017-07-22 03:53:35,2017-07-22 00:06:26,640.08,235.397225948683,640.08,NA,NA,NA,NA,NA,NA,-84.39771,33.7822216666667
1303,938.408335937106,213.440646205365,2017-07-22 03:53:35,2017-07-22 00:06:26,640.08,199.842275915117,642.264810340407,NA,NA,NA,NA,NA,NA,-84.39771,33.7822216666667
1304,1072.59063962404,214,2017-07-22 03:53:35,2017-07-22 00:06:26,640.08,197.553270310794,640.646729689206,NA,NA,NA,NA,NA,NA,-84.39771,33.7822216666667
1305,804.80164670291,580.217948213826,2017-07-22 03:53:36,2017-07-22 00:06:27,640.08,196.35826971882,640.08,781,708,844,889,21.1,19,-84.3977139999995,33.7822396666667
1306,634.830107472197,738.944128183549,2017-07-22 03:53:36,2017-07-22 00:06:27,640.08,195.58,641.632382882757,NA,NA,NA,NA,NA,NA,-84.3977166666667,33.7822516666667
1307,635.109125600822,758.696688148255,2017-07-22 03:53:36,2017-07-22 00:06:27,640.08,288.325404021055,641.27586370984,NA,NA,NA,NA,NA,NA,-84.3977166666667,33.7822516666667
1308,653,783.366408019984,2017-07-22 03:53:36,2017-07-22 00:06:27,640.08,370.84,640.08,NA,NA,NA,NA,NA,NA,-84.3977179999997,33.7822643333333
1309,653,791.450596468219,2017-07-22 03:53:37,2017-07-22 00:06:28,639.343096994145,369.36619398829,640.08,NA,NA,NA,NA,NA,NA,-84.39772,33.7822833333333
1310,660.884582428364,800.153068614115,2017-07-22 03:53:37,2017-07-22 00:06:28,637.54,365.809205993533,640.08,779,935,509,404,21.1,19,-84.39772,33.7822833333333
1311,957.690612343741,994.134405119005,2017-07-22 03:53:37,2017-07-22 00:06:28,637.54,367.661508981212,640.08,NA,NA,NA,NA,NA,NA,-84.39772,33.7822833333333
1312,1054.26545526509,1061,2017-07-22 03:53:37,2017-07-22 00:06:28,638.75381196889,373.155247875559,640.08,NA,NA,NA,NA,NA,NA,-84.3977219999995,33.7822973333333
1313,1032.80011141609,1061,2017-07-22 03:53:38,2017-07-22 00:06:29,640.08,381.924795115666,640.08,NA,NA,NA,NA,NA,NA,-84.397725,33.7823183333333
1314,979.285573034575,1061,2017-07-22 03:53:38,2017-07-22 00:06:29,640.08,394.123365531349,640.08,NA,NA,NA,NA,NA,NA,-84.397725,33.7823183333333
1315,760.762971627938,1061,2017-07-22 03:53:38,2017-07-22 00:06:29,640.08,409.202489074757,640.08,780,835,781,764,21.1,19,-84.397725,33.7823183333333
1316,667.317922780195,1061,2017-07-22 03:53:38,2017-07-22 00:06:29,639.437070519612,475.677794274157,640.08,780,835,781,764,21.1,19,-84.397725,33.7823183333333
1317,847.071885036054,1061,2017-07-22 03:53:38,2017-07-22 00:06:29,637.694417603086,629.031250928468,640.08,NA,NA,NA,NA,NA,NA,-84.397725,33.7823183333333
1318,871.128763415248,1061,2017-07-22 03:53:39,2017-07-22 00:06:30,639.128235313441,641.031764686559,640.08,NA,NA,NA,NA,NA,NA,-84.3977279999995,33.7823383333334
1319,868.706925895506,2105.53028007703,2017-07-22 03:53:39,2017-07-22 00:06:30,640.08,641.109133790301,641.109133790301,NA,NA,NA,NA,NA,NA,-84.39773,33.7823516666667
1320,835.357388107595,3323.19514992171,2017-07-22 03:53:39,2017-07-22 00:06:30,640.08,642.62,641.863260076228,NA,NA,NA,NA,NA,NA,-84.39773,33.7823516666667
1321,754.541010927892,2612.7516740678,2017-07-22 03:53:39,2017-07-22 00:06:30,639.595653942756,642.135653942756,640.08,785,373,990,1161,21.1,19,-84.3977314999996,33.7823545000001
1322,631.942672153309,2699.5567177922,2017-07-22 03:53:40,2017-07-22 00:06:31,604.437621094783,640.08,640.08,NA,NA,NA,NA,NA,NA,-84.397745,33.78238
1323,581.799012426885,2126.41199653742,2017-07-22 03:53:40,2017-07-22 00:06:31,280.041363583405,640.08,640.08,NA,NA,NA,NA,NA,NA,-84.397745,33.78238
1324,705.444607005458,1943,2017-07-22 03:53:40,2017-07-22 00:06:31,320.04,640.08,640.08,NA,NA,NA,NA,NA,NA,-84.397745,33.78238
1325,711.226277463981,1943,2017-07-22 03:53:41,2017-07-22 00:06:32,320.04,640.08,640.08,781,872,769,752,21.1,19,-84.3977733333333,33.782405
1326,664.752144955011,1943,2017-07-22 03:53:41,2017-07-22 00:06:32,320.04,640.08,640.08,NA,NA,NA,NA,NA,NA,-84.3977733333333,33.782405
1327,734.775352272393,1943,2017-07-22 03:53:41,2017-07-22 00:06:32,295.917453003348,640.08,640.08,NA,NA,NA,NA,NA,NA,-84.3977733333333,33.782405
1328,1112.45930358646,1943,2017-07-22 03:53:41,2017-07-22 00:06:32,295.180995508932,641.183416292411,640.08,NA,NA,NA,NA,NA,NA,-84.3977886666649,33.7824116666681
1329,1545.99386055339,1943,2017-07-22 03:53:42,2017-07-22 00:06:33,314.319152177102,641.986949274299,640.08,NA,NA,NA,NA,NA,NA,-84.3978116666667,33.7824216666667
1330,1569.95590745213,1943,2017-07-22 03:53:42,2017-07-22 00:06:33,324.944086551443,640.08,640.08,782,709,801,844,21.1,19,-84.3978116666667,33.7824216666667
1331,1727.55455703801,1943,2017-07-22 03:53:42,2017-07-22 00:06:33,367.987158588876,640.08,640.08,NA,NA,NA,NA,NA,NA,-84.3978116666667,33.7824216666667
1332,1738.79114627217,873.370240024241,2017-07-22 03:53:42,2017-07-22 00:06:33,382.897069187892,642.089511531315,642.089511531315,NA,NA,NA,NA,NA,NA,-84.3978116666667,33.7824216666667
1333,1739,315.827688030075,2017-07-22 03:53:43,2017-07-22 00:06:34,548.246513318703,355.585271425895,640.998334866813,NA,NA,NA,NA,NA,NA,-84.3978376666663,33.7824236666685
1334,1808.5492789061,168.445269581456,2017-07-22 03:53:43,2017-07-22 00:06:34,479.828525789062,170.327192631521,640.08,NA,NA,NA,NA,NA,NA,-84.397855,33.782425
1335,1887.71959223434,177,2017-07-22 03:53:43,2017-07-22 00:06:34,310.117411908262,151.011294045869,640.08,783,825,544,515,21.2,19.1,-84.397855,33.782425
1336,1898.40295754841,406.852122579623,2017-07-22 03:53:43,2017-07-22 00:06:34,297.18,159.815297565409,640.663824391352,NA,NA,NA,NA,NA,NA,-84.397855,33.782425
1337,1781.31076332468,1125.43247239687,2017-07-22 03:53:43,2017-07-22 00:06:34,299.628252712373,186.246720614032,642.375174728763,NA,NA,NA,NA,NA,NA,-84.397855,33.782425
1338,867.115515970857,661.835830373847,2017-07-22 03:53:44,2017-07-22 00:06:35,321.638261511223,353.522787485295,640.174173848878,NA,NA,NA,NA,NA,NA,-84.3978954999998,33.7824295000007
1339,842.554916880232,642,2017-07-22 03:53:44,2017-07-22 00:06:35,320.63423742759,210.856281924434,640.08,781,735,804,884,21.2,19.1,-84.3979,33.78243
1340,957.435986254636,367.892218732082,2017-07-22 03:53:44,2017-07-22 00:06:35,361.7564858847,150.715004867345,640.08,NA,NA,NA,NA,NA,NA,-84.3979,33.78243
1341,1042,162.03291377769,2017-07-22 03:53:44,2017-07-22 00:06:35,483.098699595624,140.631236454121,640.08,NA,NA,NA,NA,NA,NA,-84.3979124999997,33.7824310000015
1342,1042,343.100667022497,2017-07-22 03:53:45,2017-07-22 00:06:36,637.54,141.311950274424,640.08,NA,NA,NA,NA,NA,NA,-84.3979416666667,33.7824333333333
1343,1022.02488652029,1175.01313108251,2017-07-22 03:53:45,2017-07-22 00:06:36,637.54,138.945458823641,640.08,NA,NA,NA,NA,NA,NA,-84.3979416666667,33.7824333333333
1344,723.346024304671,1967.69456892749,2017-07-22 03:53:45,2017-07-22 00:06:36,637.54,165.642619293823,640.08,785,319,1145,1357,21.2,19.1,-84.3979416666667,33.7824333333333
1345,590.79100892701,1497.83477080395,2017-07-22 03:53:46,2017-07-22 00:06:37,637.54,357.004978190708,640.08,NA,NA,NA,NA,NA,NA,-84.3979763333328,33.7824386666679
1346,565,1374,2017-07-22 03:53:46,2017-07-22 00:06:37,637.54,385.799853758143,640.08,NA,NA,NA,NA,NA,NA,-84.397985,33.78244
1347,1495.00471759412,967.634302282923,2017-07-22 03:53:46,2017-07-22 00:06:37,638.925461573425,374.303615279726,641.465461573425,NA,NA,NA,NA,NA,NA,-84.397985,33.78244
1348,1626.05479743187,451.018984318981,2017-07-22 03:53:46,2017-07-22 00:06:37,640.08,305.959327894799,641.57353754669,NA,NA,NA,NA,NA,NA,-84.397985,33.78244
1349,705.328826771981,184.466200789857,2017-07-22 03:53:46,2017-07-22 00:06:37,640.787463333195,191.428636670964,640.08,781,995,690,609,21.2,19.1,-84.3979939999997,33.782440666668
1350,834.652090301229,152.558629426546,2017-07-22 03:53:47,2017-07-22 00:06:38,642.265270314143,131.782162513144,640.08,NA,NA,NA,NA,NA,NA,-84.39803,33.7824433333333
1351,1633.01556200102,155.895571836995,2017-07-22 03:53:47,2017-07-22 00:06:38,640.146311883508,114.830495068066,640.08,NA,NA,NA,NA,NA,NA,-84.39803,33.7824433333333
1352,1662.84877137116,269.946127222377,2017-07-22 03:53:47,2017-07-22 00:06:38,640.08,101.984120717241,640.08,NA,NA,NA,NA,NA,NA,-84.39803,33.7824433333333
1353,1642.80198257239,354.170410638092,2017-07-22 03:53:48,2017-07-22 00:06:39,640.08,242.641238042991,641.711604977761,782,697,864,917,21.3,19.2,-84.3980539999992,33.7824473333349
1354,1583.91496904226,477.717716553089,2017-07-22 03:53:48,2017-07-22 00:06:39,640.08,318.84262566773,641.37420855591,782,697,864,917,21.3,19.2,-84.39807,33.78245
1355,1238.71481473135,585.912310783204,2017-07-22 03:53:48,2017-07-22 00:06:39,640.08,317.619238058595,640.966412686198,NA,NA,NA,NA,NA,NA,-84.39807,33.78245
1356,639.728911018754,605.850126548767,2017-07-22 03:53:48,2017-07-22 00:06:39,640.08,321.525932143387,642.62,NA,NA,NA,NA,NA,NA,-84.39807,33.78245
1357,463,584.323486356034,2017-07-22 03:53:48,2017-07-22 00:06:39,640.08,317.16468965917,642.62,NA,NA,NA,NA,NA,NA,-84.39807,33.78245
1358,463,510.491428552369,2017-07-22 03:53:49,2017-07-22 00:06:40,640.08,312.803447174954,642.62,786,425,932,1053,21.3,19.2,-84.3981164999998,33.782454500001
1359,1431.36081229239,504,2017-07-22 03:53:49,2017-07-22 00:06:40,638.296362245669,310.636362245669,640.836362245669,NA,NA,NA,NA,NA,NA,-84.3981216666667,33.782455
1360,1838.22295220132,504,2017-07-22 03:53:49,2017-07-22 00:06:40,638.739212676079,313.477638028238,640.08,NA,NA,NA,NA,NA,NA,-84.3981216666667,33.782455
1361,1833.75795763865,504,2017-07-22 03:53:49,2017-07-22 00:06:40,597.044868152072,318.729575195655,640.08,NA,NA,NA,NA,NA,NA,-84.3981319999994,33.7824563333351
1362,1833,504,2017-07-22 03:53:50,2017-07-22 00:06:41,464.362661174719,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3981733333333,33.7824616666667
1363,1833,504,2017-07-22 03:53:50,2017-07-22 00:06:41,598.501725412127,322.58,640.08,783,786,788,821,21.4,19.2,-84.3981733333333,33.7824616666667
1364,1841.13940342772,504,2017-07-22 03:53:50,2017-07-22 00:06:41,637.54,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3981733333333,33.7824616666667
1365,1848,504,2017-07-22 03:53:50,2017-07-22 00:06:41,638.322316722999,421.151907097897,640.08,NA,NA,NA,NA,NA,NA,-84.3981888333331,33.7824621666689
1366,1848,504,2017-07-22 03:53:51,2017-07-22 00:06:42,639.898768073237,642.438768073237,640.08,NA,NA,NA,NA,NA,NA,-84.398225,33.7824633333333
1367,1848,504,2017-07-22 03:53:51,2017-07-22 00:06:42,638.008229473428,640.548229473428,640.08,NA,NA,NA,NA,NA,NA,-84.398225,33.7824633333333
1368,1577.53728029839,504,2017-07-22 03:53:51,2017-07-22 00:06:42,637.54,640.08,640.08,786,305,1131,1357,21.4,19.2,-84.398225,33.7824633333333
1369,1200.08524897826,555.117487401572,2017-07-22 03:53:51,2017-07-22 00:06:42,638.31284772619,640.08,640.08,786,305,1131,1357,21.4,19.2,-84.3982419999998,33.782463833336
1370,821.140540252263,672.090705353548,2017-07-22 03:53:52,2017-07-22 00:06:43,640.08,624.75895873218,640.195195799006,NA,NA,NA,NA,NA,NA,-84.3982816666667,33.782465
1371,792.649697369909,673.480502567322,2017-07-22 03:53:52,2017-07-22 00:06:43,640.08,390.00831135372,641.960238260498,NA,NA,NA,NA,NA,NA,-84.3982816666667,33.782465
1372,782,674,2017-07-22 03:53:52,2017-07-22 00:06:43,638.97471927801,300.049438556019,641.514719278009,NA,NA,NA,NA,NA,NA,-84.3982816666667,33.782465
1373,920.761746762223,675.430533471775,2017-07-22 03:53:52,2017-07-22 00:06:43,637.870323183483,296.849676816517,640.08,NA,NA,NA,NA,NA,NA,-84.3982816666667,33.782465
1374,1662.21856031032,683.074418147529,2017-07-22 03:53:52,2017-07-22 00:06:43,639.635365644975,295.084634355025,640.08,782,922,689,637,21.4,19.2,-84.3982816666667,33.782465
1375,1852.11907426724,685,2017-07-22 03:53:53,2017-07-22 00:06:44,638.759591893533,291.999183787066,640.08,NA,NA,NA,NA,NA,NA,-84.3983108333331,33.7824658333368
1376,1854.59108829134,675.186118992049,2017-07-22 03:53:53,2017-07-22 00:06:44,637.54,290.598635740008,640.08,NA,NA,NA,NA,NA,NA,-84.39834,33.7824666666667
1377,1853.26787667292,643.429040150105,2017-07-22 03:53:53,2017-07-22 00:06:44,637.54,293.959593250781,640.08,NA,NA,NA,NA,NA,NA,-84.39834,33.7824666666667
1378,1855.11066989099,637,2017-07-22 03:53:53,2017-07-22 00:06:44,638.880275380777,295.980275380777,640.08,NA,NA,NA,NA,NA,NA,-84.39834,33.7824666666667
1379,1571.76516409557,651.574042710445,2017-07-22 03:53:53,2017-07-22 00:06:44,573.25517507338,296.218491727675,640.08,NA,NA,NA,NA,NA,NA,-84.39834,33.7824666666667
1380,574.725209620362,702.517690019398,2017-07-22 03:53:53,2017-07-22 00:06:44,339.668628074695,292.857534216902,640.08,780,777,775,808,21.4,19.2,-84.39834,33.7824666666667
1381,387.411397726877,710.925090597791,2017-07-22 03:53:54,2017-07-22 00:06:45,285.718288353065,292.1,640.08,NA,NA,NA,NA,NA,NA,-84.3983683333331,33.7824675000032
1382,423,710.196565737536,2017-07-22 03:53:54,2017-07-22 00:06:45,284.944939747778,290.240241008886,640.08,NA,NA,NA,NA,NA,NA,-84.3983966666667,33.7824683333333
1383,423,718.544286622838,2017-07-22 03:53:54,2017-07-22 00:06:45,286.711874001834,283.172503992664,640.08,NA,NA,NA,NA,NA,NA,-84.3983966666667,33.7824683333333
1384,423,683.816960582268,2017-07-22 03:53:55,2017-07-22 00:06:46,303.066890814784,279.022383488221,640.08,NA,NA,NA,NA,NA,NA,-84.3984233333326,33.7824708333362
1385,506.419511278469,649.391705811736,2017-07-22 03:53:55,2017-07-22 00:06:46,316.340361945585,277.550180972793,640.08,NA,NA,NA,NA,NA,NA,-84.39845,33.7824733333333
1386,721.36431898233,629.787619115618,2017-07-22 03:53:55,2017-07-22 00:06:46,319.897103389024,279.328551694512,640.08,783,512,834,921,21.4,19.2,-84.39845,33.7824733333333
1387,743.440333986071,700.233770126177,2017-07-22 03:53:55,2017-07-22 00:06:46,320.04,274.279232751307,641.786922416231,NA,NA,NA,NA,NA,NA,-84.39845,33.7824733333333
1388,861.648795820898,739.838114485572,2017-07-22 03:53:55,2017-07-22 00:06:46,320.04,400.339866761237,642.62,NA,NA,NA,NA,NA,NA,-84.39845,33.7824733333333
1389,1055.27852825034,748.361543030845,2017-07-22 03:53:55,2017-07-22 00:06:46,320.04,592.241715084946,642.62,NA,NA,NA,NA,NA,NA,-84.39845,33.7824733333333
1390,1106.38918285094,751.862272798009,2017-07-22 03:53:56,2017-07-22 00:06:47,320.04,350.383296931129,642.62,NA,NA,NA,NA,NA,NA,-84.3984884999998,33.7824745000026
1391,1065.52872857942,743.107404099737,2017-07-22 03:53:56,2017-07-22 00:06:47,320.04,272.976533027937,642.62,NA,NA,NA,NA,NA,NA,-84.398505,33.782475
1392,1004.88615850704,729.465548799754,2017-07-22 03:53:56,2017-07-22 00:06:47,320.04,275.178334139817,642.190832930092,780,863,778,756,21.5,19.3,-84.398505,33.782475
1393,1020.93756912332,718.997237528268,2017-07-22 03:53:56,2017-07-22 00:06:47,320.04,278.72360222376,640.41819888812,NA,NA,NA,NA,NA,NA,-84.398505,33.782475
1394,1553.15973982636,742.977959479202,2017-07-22 03:53:57,2017-07-22 00:06:48,320.04,279.4,640.08,NA,NA,NA,NA,NA,NA,-84.3985316666664,33.7824758333362
1395,1676.00587031553,735.288464034494,2017-07-22 03:53:57,2017-07-22 00:06:48,320.04,275.259570508683,640.08,NA,NA,NA,NA,NA,NA,-84.3985583333333,33.7824766666667
1396,918.677696261117,661.64930888335,2017-07-22 03:53:57,2017-07-22 00:06:48,320.04,264.257014386101,640.08,NA,NA,NA,NA,NA,NA,-84.3985583333333,33.7824766666667
1397,804.661990782655,623.073903409871,2017-07-22 03:53:57,2017-07-22 00:06:48,320.04,269.612770868241,641.897590289414,783,404,1072,1237,21.5,19.3,-84.3985583333333,33.7824766666667
1398,842.507218245928,626.81418687269,2017-07-22 03:53:57,2017-07-22 00:06:48,320.04,270.668650356823,641.508650356822,783,404,1072,1237,21.5,19.3,-84.3985803333333,33.7824766666696
1399,946,643.388114576628,2017-07-22 03:53:58,2017-07-22 00:06:49,320.04,269.24,640.08,NA,NA,NA,NA,NA,NA,-84.3986133333333,33.7824766666667
1400,946,608.932286144585,2017-07-22 03:53:58,2017-07-22 00:06:49,320.04,269.24,640.08,NA,NA,NA,NA,NA,NA,-84.3986133333333,33.7824766666667
