2714,1,327.66,386.08,1,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170036,42934.70875
2715,1,320.04,388.62,1,368.3,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170036,42934.70875
2716,1352,325.12,388.62,321,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170037,42934.70876
2717,1321,320.04,386.08,667,368.3,5.8,560,538,533,539,6.4,NA,1.80717E+11,proximity,180717,170037,42934.70876
2718,1,320.04,386.08,565,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170037,42934.70876
2719,1,320.04,386.08,1628,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170037,42934.70876
2720,1289,322.58,388.62,1,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170038,42934.70877
2721,1254,327.66,391.16,1,373.38,5.8,558,544,534,543,6.4,NA,1.80717E+11,proximity,180717,170038,42934.70877
2722,1264,322.58,388.62,1,373.38,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170038,42934.70877
2723,775,322.58,386.08,1,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170039,42934.70878
2724,1,322.58,386.08,601,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170039,42934.70878
2725,1,322.58,386.08,637,370.84,5.8,563,538,536,541,6.4,NA,1.80717E+11,proximity,180717,170039,42934.70878
2726,1365,320.04,386.08,635,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170039,42934.70878
2727,751,322.58,386.08,638,368.3,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170040,42934.7088
2728,747,322.58,386.08,963,368.3,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170040,42934.7088
2729,761,325.12,386.08,976,370.84,5.9,558,547,531,550,6.5,NA,1.80717E+11,proximity,180717,170040,42934.7088
2730,763,320.04,386.08,1000,370.84,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170041,42934.70881
2731,1288,322.58,388.62,1,373.38,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170041,42934.70881
2732,748,322.58,391.16,582,373.38,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170041,42934.70881
2733,733,322.58,391.16,595,373.38,5.9,547,550,550,549,6.5,NA,1.80717E+11,proximity,180717,170042,42934.70882
2734,732,322.58,388.62,591,373.38,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170042,42934.70882
2735,727,325.12,386.08,589,368.3,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170042,42934.70882
2736,217,327.66,388.62,592,373.38,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170042,42934.70882
2737,185,320.04,386.08,589,368.3,5.9,555,543,548,545,6.5,NA,1.80717E+11,proximity,180717,170042,42934.70882
2738,186,325.12,386.08,583,373.38,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170042,42934.70882
2739,175,320.04,386.08,582,368.3,NA,NA,NA,NA,NA,NA,NA,1.80717E+11,proximity,180717,170043,42934.70883
